ac_code,part_no,booth_category,target_contacts,contacts_done,last_contact_date,flag_form6_filed
802,28,D,113,31,2026-04-16,True
802,29,D,95,19,2026-04-17,False
802,30,D,120,30,2026-04-12,True
802,31,D,107,45,2026-04-14,True
802,32,D,123,10,2026-04-12,False
802,33,D,97,4,2026-04-21,True
802,34,D,110,40,2026-04-15,False
802,35,D,73,21,2026-04-16,False
802,36,D,81,27,2026-04-12,False
802,37,D,93,14,2026-04-20,True
802,38,D,116,39,2026-04-21,False
802,39,D,105,42,2026-04-21,True
802,40,D,99,20,2026-04-16,False
802,41,D,92,6,2026-04-18,False
802,42,D,121,17,2026-04-18,True
802,43,D,72,37,2026-04-17,False
802,44,D,97,4,2026-04-13,False
802,45,D,111,27,2026-04-13,True
802,46,D,104,18,2026-04-13,True
802,47,D,88,38,2026-04-18,False
802,48,D,108,22,2026-04-13,True
802,49,D,95,44,2026-04-21,False
802,50,D,113,3,2026-04-16,False
802,51,D,107,13,2026-04-15,True
802,52,D,72,29,2026-04-17,True
802,53,D,100,29,2026-04-14,False
802,54,D,78,28,2026-04-17,False
802,55,D,121,47,2026-04-14,True
802,56,D,98,29,2026-04-17,True
802,57,D,101,53,2026-04-19,True
802,58,D,121,46,2026-04-20,False
802,59,D,98,1,2026-04-14,True
802,60,D,101,38,2026-04-12,True
802,61,D,88,29,2026-04-12,False
802,62,D,99,43,2026-04-12,False
802,63,D,123,0,2026-04-18,True
802,64,D,91,22,2026-04-18,False
802,65,D,86,35,2026-04-15,True
802,66,D,79,7,2026-04-13,True
802,67,D,113,56,2026-04-15,False
802,68,D,111,17,2026-04-16,False
802,69,D,88,13,2026-04-12,True
802,70,D,112,45,2026-04-12,True
802,71,D,91,29,2026-04-12,False
802,72,D,94,49,2026-04-18,False
802,73,D,119,30,2026-04-17,False
802,74,D,76,16,2026-04-19,True
802,75,D,103,14,2026-04-21,True
802,76,D,100,41,2026-04-18,True
802,77,D,121,18,2026-04-20,False
802,78,D,120,35,2026-04-17,False
802,79,D,78,41,2026-04-19,False
802,80,D,100,44,2026-04-14,True
802,81,D,101,36,2026-04-12,False
802,82,D,88,39,2026-04-20,True
802,83,D,104,49,2026-04-21,False
802,84,D,79,28,2026-04-14,False
802,85,D,111,10,2026-04-19,False
802,86,D,74,15,2026-04-17,False
802,87,D,107,49,2026-04-12,True
802,88,D,112,33,2026-04-20,False
802,89,D,99,38,2026-04-21,True
802,90,D,84,15,2026-04-15,True
802,91,D,111,41,2026-04-12,False
802,92,D,109,14,2026-04-12,False
802,93,D,100,31,2026-04-13,False
802,94,D,118,8,2026-04-19,True
802,95,D,102,36,2026-04-14,True
802,96,D,115,49,2026-04-16,False
802,97,D,93,17,2026-04-13,True
802,98,D,105,14,2026-04-18,True
802,99,D,109,11,2026-04-15,False
802,100,D,83,42,2026-04-13,True
802,101,D,92,44,2026-04-13,True
802,102,D,106,2,2026-04-16,True
802,103,D,108,52,2026-04-16,True
802,104,D,114,48,2026-04-15,False
802,105,D,79,10,2026-04-19,True
802,106,D,103,18,2026-04-12,False
802,107,D,105,30,2026-04-14,True
802,108,D,114,4,2026-04-14,False
802,109,D,78,11,2026-04-20,True
802,110,D,98,3,2026-04-17,False
802,111,D,106,29,2026-04-19,False
802,112,D,73,1,2026-04-14,False
802,113,D,108,39,2026-04-19,False
802,114,D,102,42,2026-04-21,True
802,115,D,115,4,2026-04-20,False
802,116,D,105,12,2026-04-12,True
