district,ac_code,ac_name,part_no,booth_name,year,votes_P1,votes_P2,votes_P3,votes_P4,votes_NOTA,total_votes,winner,margin,turnout_pct
South 24 Parganas,201,S24P-201,28,Panchayat Bhavan 28,2019,300,160,6,51,5,522,P1,140,84.3
South 24 Parganas,201,S24P-201,28,Panchayat Bhavan 28,2021,317,174,2,47,6,546,P1,143,88.2
South 24 Parganas,201,S24P-201,29,Post Office 29,2019,203,101,4,82,3,393,P1,102,79.6
South 24 Parganas,201,S24P-201,29,Post Office 29,2021,278,110,2,37,4,431,P1,168,87.2
South 24 Parganas,201,S24P-201,30,Primary School 30,2019,298,148,5,105,5,561,P1,150,87.9
South 24 Parganas,201,S24P-201,30,Primary School 30,2021,322,119,6,38,5,490,P1,203,76.8
South 24 Parganas,201,S24P-201,31,Temple Hall 31,2019,387,148,3,81,6,625,P1,239,77.6
South 24 Parganas,201,S24P-201,31,Temple Hall 31,2021,357,182,7,91,6,643,P1,175,79.9
South 24 Parganas,201,S24P-201,32,Temple Hall 32,2019,251,133,6,92,5,487,P1,118,79.4
South 24 Parganas,201,S24P-201,32,Temple Hall 32,2021,322,153,4,43,6,528,P1,169,86.1
South 24 Parganas,201,S24P-201,33,Panchayat Bhavan 33,2019,394,187,3,55,6,645,P1,207,83.9
South 24 Parganas,201,S24P-201,33,Panchayat Bhavan 33,2021,327,165,4,91,5,592,P1,162,77.0
South 24 Parganas,201,S24P-201,34,Primary School 34,2019,367,162,11,112,7,659,P1,205,82.9
South 24 Parganas,201,S24P-201,34,Primary School 34,2021,389,237,6,57,7,696,P1,152,87.5
South 24 Parganas,201,S24P-201,35,Market Building 35,2019,267,115,4,34,5,425,P1,152,85.3
South 24 Parganas,201,S24P-201,35,Market Building 35,2021,249,109,4,32,4,398,P1,140,79.9
South 24 Parganas,201,S24P-201,36,Club Building 36,2019,326,147,4,44,4,525,P1,179,78.6
South 24 Parganas,201,S24P-201,36,Club Building 36,2021,386,133,2,49,7,577,P1,253,86.4
South 24 Parganas,201,S24P-201,37,Club Building 37,2019,283,166,2,44,4,499,P1,117,81.8
South 24 Parganas,201,S24P-201,37,Club Building 37,2021,343,94,9,70,5,521,P1,249,85.4
South 24 Parganas,201,S24P-201,38,Madrasa 38,2019,282,142,4,38,6,472,P1,140,83.0
South 24 Parganas,201,S24P-201,38,Madrasa 38,2021,266,143,3,38,5,455,P1,123,80.0
South 24 Parganas,201,S24P-201,39,Market Building 39,2019,267,107,4,33,4,415,P1,160,85.9
South 24 Parganas,201,S24P-201,39,Market Building 39,2021,246,66,6,69,3,390,P1,177,80.7
South 24 Parganas,201,S24P-201,40,Anganwadi Centre 40,2019,388,177,2,54,7,628,P1,211,82.2
South 24 Parganas,201,S24P-201,40,Anganwadi Centre 40,2021,372,180,2,53,7,614,P1,192,80.4
South 24 Parganas,201,S24P-201,41,Temple Hall 41,2019,415,217,3,60,7,702,P1,198,85.6
South 24 Parganas,201,S24P-201,41,Temple Hall 41,2021,428,151,9,77,7,672,P1,277,82.0
South 24 Parganas,201,S24P-201,42,Community Hall 42,2019,288,131,7,93,5,524,P1,157,87.2
South 24 Parganas,201,S24P-201,42,Community Hall 42,2021,280,166,6,40,5,497,P1,114,82.7
South 24 Parganas,201,S24P-201,43,Health Sub-Centre 43,2019,503,113,5,57,6,684,P1,390,88.0
South 24 Parganas,201,S24P-201,43,Health Sub-Centre 43,2021,443,121,5,51,7,627,P1,322,80.7
South 24 Parganas,201,S24P-201,44,Health Sub-Centre 44,2019,417,97,8,140,6,668,P1,277,82.1
South 24 Parganas,201,S24P-201,44,Health Sub-Centre 44,2021,421,152,5,124,8,710,P1,269,87.2
South 24 Parganas,201,S24P-201,45,Club Building 45,2019,377,161,7,69,6,620,P1,216,84.7
South 24 Parganas,201,S24P-201,45,Club Building 45,2021,390,128,4,48,6,576,P1,262,78.7
South 24 Parganas,201,S24P-201,46,Govt Office 46,2019,399,158,3,53,6,619,P1,241,84.2
South 24 Parganas,201,S24P-201,46,Govt Office 46,2021,436,139,3,55,6,639,P1,297,86.9
South 24 Parganas,201,S24P-201,47,Community Hall 47,2019,455,114,3,54,6,632,P1,341,78.6
South 24 Parganas,201,S24P-201,47,Community Hall 47,2021,459,139,2,57,7,664,P1,320,82.6
South 24 Parganas,201,S24P-201,48,Community Hall 48,2019,308,168,9,132,6,623,P1,140,86.6
South 24 Parganas,201,S24P-201,48,Community Hall 48,2021,407,96,6,44,6,559,P1,311,77.7
South 24 Parganas,201,S24P-201,49,Anganwadi Centre 49,2019,270,150,20,169,7,616,P1,101,79.1
South 24 Parganas,201,S24P-201,49,Anganwadi Centre 49,2021,335,141,8,142,6,632,P1,193,81.1
South 24 Parganas,201,S24P-201,50,Community Hall 50,2019,332,101,5,38,6,482,P1,231,78.1
South 24 Parganas,201,S24P-201,50,Community Hall 50,2021,321,154,6,51,6,538,P1,167,87.2
South 24 Parganas,201,S24P-201,51,Madrasa 51,2019,343,162,8,97,7,617,P1,181,85.3
South 24 Parganas,201,S24P-201,51,Madrasa 51,2021,329,210,7,52,6,604,P1,119,83.5
South 24 Parganas,201,S24P-201,52,Temple Hall 52,2019,273,155,5,38,4,475,P1,118,87.5
South 24 Parganas,201,S24P-201,52,Temple Hall 52,2021,249,71,5,89,5,419,P1,160,77.2
South 24 Parganas,201,S24P-201,53,Post Office 53,2019,258,80,14,123,5,480,P1,135,79.9
South 24 Parganas,201,S24P-201,53,Post Office 53,2021,329,103,2,55,6,495,P1,226,82.4
South 24 Parganas,201,S24P-201,54,Club Building 54,2019,382,94,3,44,6,529,P1,288,86.0
South 24 Parganas,201,S24P-201,54,Club Building 54,2021,373,114,3,46,5,541,P1,259,88.0
South 24 Parganas,201,S24P-201,55,Health Sub-Centre 55,2019,352,139,2,47,6,546,P1,213,82.1
South 24 Parganas,201,S24P-201,55,Health Sub-Centre 55,2021,313,179,6,48,6,552,P1,134,83.0
South 24 Parganas,201,S24P-201,56,High School 56,2019,352,117,4,43,5,521,P1,235,80.0
South 24 Parganas,201,S24P-201,56,High School 56,2021,339,121,6,83,6,555,P1,218,85.3
South 24 Parganas,201,S24P-201,57,Post Office 57,2019,431,145,3,55,6,640,P1,286,81.7
South 24 Parganas,201,S24P-201,57,Post Office 57,2021,427,142,2,55,6,632,P1,285,80.7
South 24 Parganas,201,S24P-201,58,High School 58,2019,339,118,3,43,5,508,P1,221,86.0
South 24 Parganas,201,S24P-201,58,High School 58,2021,267,146,3,68,4,488,P1,121,82.6
South 24 Parganas,201,S24P-201,59,Market Building 59,2019,361,186,5,49,7,608,P1,175,81.4
South 24 Parganas,201,S24P-201,59,Market Building 59,2021,410,109,5,48,5,577,P1,301,77.2
South 24 Parganas,201,S24P-201,60,Market Building 60,2019,396,200,8,54,6,664,P1,196,88.3
South 24 Parganas,201,S24P-201,60,Market Building 60,2021,429,164,5,54,6,658,P1,265,87.5
South 24 Parganas,201,S24P-201,61,Temple Hall 61,2019,286,149,12,124,5,576,P1,137,78.8
South 24 Parganas,201,S24P-201,61,Temple Hall 61,2021,315,181,7,58,6,567,P1,134,77.6
South 24 Parganas,201,S24P-201,62,Market Building 62,2019,263,97,8,93,6,467,P1,166,85.7
South 24 Parganas,201,S24P-201,62,Market Building 62,2021,267,136,3,37,5,448,P1,131,82.2
South 24 Parganas,201,S24P-201,63,Anganwadi Centre 63,2019,328,186,10,72,7,603,P1,142,84.1
South 24 Parganas,201,S24P-201,63,Anganwadi Centre 63,2021,396,114,4,108,7,629,P1,282,87.7
South 24 Parganas,201,S24P-201,64,Anganwadi Centre 64,2019,381,161,7,47,6,602,P1,220,83.6
South 24 Parganas,201,S24P-201,64,Anganwadi Centre 64,2021,374,165,7,47,6,599,P1,209,83.2
South 24 Parganas,201,S24P-201,65,Madrasa 65,2019,333,171,3,50,6,563,P1,162,82.6
South 24 Parganas,201,S24P-201,65,Madrasa 65,2021,287,197,4,45,5,538,P1,90,78.9
South 24 Parganas,201,S24P-201,66,Temple Hall 66,2019,306,204,8,133,7,658,P1,102,80.3
South 24 Parganas,201,S24P-201,66,Temple Hall 66,2021,452,172,3,59,7,693,P1,280,84.6
South 24 Parganas,201,S24P-201,67,Club Building 67,2019,380,136,6,121,7,650,P1,244,85.4
South 24 Parganas,201,S24P-201,67,Club Building 67,2021,368,91,11,144,6,620,P1,224,81.5
South 24 Parganas,201,S24P-201,68,Panchayat Bhavan 68,2019,348,100,3,42,4,497,P1,248,79.5
South 24 Parganas,201,S24P-201,68,Panchayat Bhavan 68,2021,324,123,2,43,5,497,P1,201,79.5
South 24 Parganas,201,S24P-201,69,Community Hall 69,2019,278,137,5,36,5,461,P1,141,77.0
South 24 Parganas,201,S24P-201,69,Community Hall 69,2021,339,106,4,40,6,495,P1,233,82.6
South 24 Parganas,201,S24P-201,70,Primary School 70,2019,294,136,7,55,4,496,P1,158,87.5
South 24 Parganas,201,S24P-201,70,Primary School 70,2021,298,113,5,36,5,457,P1,185,80.6
South 24 Parganas,201,S24P-201,71,Temple Hall 71,2019,258,109,7,111,6,491,P1,147,79.8
South 24 Parganas,201,S24P-201,71,Temple Hall 71,2021,335,82,5,68,4,494,P1,253,80.3
South 24 Parganas,201,S24P-201,72,Community Hall 72,2019,411,169,3,55,7,645,P1,242,81.0
South 24 Parganas,201,S24P-201,72,Community Hall 72,2021,472,151,7,55,7,692,P1,321,86.9
South 24 Parganas,201,S24P-201,73,Anganwadi Centre 73,2019,328,96,4,39,5,472,P1,232,77.9
South 24 Parganas,201,S24P-201,73,Anganwadi Centre 73,2021,290,158,6,60,5,519,P1,132,85.6
South 24 Parganas,201,S24P-201,74,Madrasa 74,2019,348,87,15,119,5,574,P1,229,88.0
South 24 Parganas,201,S24P-201,74,Madrasa 74,2021,340,133,2,46,4,525,P1,207,80.5
South 24 Parganas,201,S24P-201,75,Panchayat Bhavan 75,2019,396,82,3,45,5,531,P1,314,76.8
South 24 Parganas,201,S24P-201,75,Panchayat Bhavan 75,2021,400,79,2,46,6,533,P1,321,77.1
South 24 Parganas,201,S24P-201,76,High School 76,2019,326,130,9,145,6,616,P1,181,83.0
South 24 Parganas,201,S24P-201,76,High School 76,2021,409,125,3,51,5,593,P1,284,79.9
South 24 Parganas,201,S24P-201,77,Market Building 77,2019,177,110,11,86,4,388,P1,67,80.3
South 24 Parganas,201,S24P-201,77,Market Building 77,2021,260,124,4,34,5,427,P1,136,88.4
South 24 Parganas,201,S24P-201,78,Temple Hall 78,2019,215,99,8,96,4,422,P1,116,84.6
South 24 Parganas,201,S24P-201,78,Temple Hall 78,2021,211,159,2,43,4,419,P1,52,84.0
South 24 Parganas,201,S24P-201,79,Temple Hall 79,2019,353,133,5,43,6,540,P1,220,77.5
South 24 Parganas,201,S24P-201,79,Temple Hall 79,2021,369,158,4,49,5,585,P1,211,83.9
South 24 Parganas,201,S24P-201,80,Govt Office 80,2019,322,146,12,87,6,573,P1,176,86.4
South 24 Parganas,201,S24P-201,80,Govt Office 80,2021,285,166,12,108,6,577,P1,119,87.0
South 24 Parganas,201,S24P-201,81,Community Hall 81,2019,364,175,5,49,5,598,P1,189,83.4
South 24 Parganas,201,S24P-201,81,Community Hall 81,2021,381,157,6,48,6,598,P1,224,83.4
South 24 Parganas,201,S24P-201,82,Govt Office 82,2019,432,201,5,67,7,712,P1,231,88.2
South 24 Parganas,201,S24P-201,82,Govt Office 82,2021,404,192,6,53,8,663,P1,212,82.2
South 24 Parganas,201,S24P-201,83,Club Building 83,2019,357,80,4,39,6,486,P1,277,86.9
South 24 Parganas,201,S24P-201,83,Club Building 83,2021,266,142,4,54,4,470,P1,124,84.1
South 24 Parganas,201,S24P-201,84,High School 84,2019,332,138,2,45,5,522,P1,194,86.4
South 24 Parganas,201,S24P-201,84,High School 84,2021,402,61,4,42,5,514,P1,341,85.1
South 24 Parganas,201,S24P-201,85,Panchayat Bhavan 85,2019,403,72,6,42,5,528,P1,331,81.9
South 24 Parganas,201,S24P-201,85,Panchayat Bhavan 85,2021,436,75,3,48,6,568,P1,361,88.1
South 24 Parganas,201,S24P-201,86,High School 86,2019,326,148,4,55,6,539,P1,178,87.2
South 24 Parganas,201,S24P-201,86,High School 86,2021,267,163,3,40,5,478,P1,104,77.3
South 24 Parganas,201,S24P-201,87,Club Building 87,2019,362,139,15,131,6,653,P1,223,88.2
South 24 Parganas,201,S24P-201,87,Club Building 87,2021,349,142,5,112,6,614,P1,207,83.0
South 24 Parganas,201,S24P-201,88,Anganwadi Centre 88,2019,234,125,4,92,5,460,P1,109,88.3
South 24 Parganas,201,S24P-201,88,Anganwadi Centre 88,2021,228,110,4,95,4,441,P1,118,84.6
South 24 Parganas,201,S24P-201,89,Primary School 89,2019,391,136,4,48,6,585,P1,255,84.4
South 24 Parganas,201,S24P-201,89,Primary School 89,2021,349,170,6,53,6,584,P1,179,84.3
South 24 Parganas,201,S24P-201,90,Govt Office 90,2019,321,51,2,35,5,414,P1,270,84.7
South 24 Parganas,201,S24P-201,90,Govt Office 90,2021,261,104,4,39,4,412,P1,157,84.3
South 24 Parganas,201,S24P-201,91,Anganwadi Centre 91,2019,261,126,5,34,4,430,P1,135,77.6
South 24 Parganas,201,S24P-201,91,Anganwadi Centre 91,2021,229,106,15,116,5,471,P1,113,85.0
South 24 Parganas,201,S24P-201,92,Temple Hall 92,2019,408,130,5,49,6,598,P1,278,81.9
South 24 Parganas,201,S24P-201,92,Temple Hall 92,2021,451,84,2,51,6,594,P1,367,81.4
South 24 Parganas,201,S24P-201,93,Club Building 93,2019,370,124,4,45,6,549,P1,246,86.2
South 24 Parganas,201,S24P-201,93,Club Building 93,2021,283,160,4,40,5,492,P1,123,77.2
South 24 Parganas,201,S24P-201,94,Community Hall 94,2019,294,112,4,93,5,508,P1,182,78.9
South 24 Parganas,201,S24P-201,94,Community Hall 94,2021,266,148,9,76,5,504,P1,118,78.3
South 24 Parganas,201,S24P-201,95,Primary School 95,2019,262,125,10,106,6,509,P1,137,77.9
South 24 Parganas,201,S24P-201,95,Primary School 95,2021,297,154,4,67,5,527,P1,143,80.7
South 24 Parganas,201,S24P-201,96,Health Sub-Centre 96,2019,258,100,2,38,4,402,P1,158,78.1
South 24 Parganas,201,S24P-201,96,Health Sub-Centre 96,2021,285,86,3,34,4,412,P1,199,80.0
South 24 Parganas,201,S24P-201,97,Primary School 97,2019,325,66,2,37,4,434,P1,259,81.3
South 24 Parganas,201,S24P-201,97,Primary School 97,2021,290,106,5,35,5,441,P1,184,82.6
South 24 Parganas,201,S24P-201,98,Club Building 98,2019,253,136,3,36,4,432,P1,117,86.4
South 24 Parganas,201,S24P-201,98,Club Building 98,2021,253,116,2,38,4,413,P1,137,82.6
South 24 Parganas,201,S24P-201,99,Temple Hall 99,2019,374,100,8,103,7,592,P1,271,86.3
South 24 Parganas,201,S24P-201,99,Temple Hall 99,2021,323,184,4,46,6,563,P1,139,82.1
South 24 Parganas,201,S24P-201,100,Market Building 100,2019,390,210,4,56,6,666,P1,180,84.7
South 24 Parganas,201,S24P-201,100,Market Building 100,2021,383,171,3,53,5,615,P1,212,78.2
South 24 Parganas,201,S24P-201,101,High School 101,2019,360,71,5,132,6,574,P1,228,77.9
South 24 Parganas,201,S24P-201,101,High School 101,2021,377,126,5,92,7,607,P1,251,82.4
South 24 Parganas,201,S24P-201,102,Club Building 102,2019,313,96,7,77,4,497,P1,217,86.1
South 24 Parganas,201,S24P-201,102,Club Building 102,2021,281,106,4,61,5,457,P1,175,79.2
South 24 Parganas,201,S24P-201,103,Health Sub-Centre 103,2019,316,183,5,96,6,606,P1,133,80.3
South 24 Parganas,201,S24P-201,103,Health Sub-Centre 103,2021,409,164,4,64,7,648,P1,245,85.8
South 24 Parganas,201,S24P-201,104,Community Hall 104,2019,251,106,5,44,4,410,P1,145,81.8
South 24 Parganas,201,S24P-201,104,Community Hall 104,2021,229,91,5,79,5,409,P1,138,81.6
South 24 Parganas,201,S24P-201,105,Health Sub-Centre 105,2019,289,129,4,44,4,470,P1,160,86.9
South 24 Parganas,201,S24P-201,105,Health Sub-Centre 105,2021,302,81,3,35,5,426,P1,221,78.7
South 24 Parganas,201,S24P-201,106,Club Building 106,2019,375,124,9,111,5,624,P1,251,82.9
South 24 Parganas,201,S24P-201,106,Club Building 106,2021,348,209,7,49,6,619,P1,139,82.2
South 24 Parganas,201,S24P-201,107,Govt Office 107,2019,276,139,6,45,5,471,P1,137,79.7
South 24 Parganas,201,S24P-201,107,Govt Office 107,2021,285,158,4,40,5,492,P1,127,83.2
South 24 Parganas,201,S24P-201,108,High School 108,2019,237,84,8,131,5,465,P1,106,77.2
South 24 Parganas,201,S24P-201,108,High School 108,2021,335,119,6,39,5,504,P1,216,83.7
South 24 Parganas,201,S24P-201,109,High School 109,2019,354,137,4,59,5,559,P1,217,76.8
South 24 Parganas,201,S24P-201,109,High School 109,2021,317,145,5,135,6,608,P1,172,83.5
South 24 Parganas,201,S24P-201,110,Primary School 110,2019,288,78,2,34,5,407,P1,210,79.2
South 24 Parganas,201,S24P-201,110,Primary School 110,2021,251,51,6,101,5,414,P1,150,80.5
South 24 Parganas,201,S24P-201,111,Primary School 111,2019,230,98,12,104,4,448,P1,126,86.0
South 24 Parganas,201,S24P-201,111,Primary School 111,2021,261,123,2,42,4,432,P1,138,82.9
South 24 Parganas,201,S24P-201,112,Market Building 112,2019,268,86,7,50,3,414,P1,182,80.5
South 24 Parganas,201,S24P-201,112,Market Building 112,2021,270,91,3,33,4,401,P1,179,78.0
South 24 Parganas,201,S24P-201,113,Health Sub-Centre 113,2019,311,93,2,38,5,449,P1,218,81.2
South 24 Parganas,201,S24P-201,113,Health Sub-Centre 113,2021,250,118,8,96,6,478,P1,132,86.4
South 24 Parganas,201,S24P-201,114,Govt Office 114,2019,277,143,5,37,5,467,P1,134,76.6
South 24 Parganas,201,S24P-201,114,Govt Office 114,2021,318,113,5,38,4,478,P1,205,78.4
South 24 Parganas,201,S24P-201,115,Community Hall 115,2019,341,266,2,58,7,674,P1,75,83.9
South 24 Parganas,201,S24P-201,115,Community Hall 115,2021,355,240,7,52,7,661,P1,115,82.3
South 24 Parganas,201,S24P-201,116,Panchayat Bhavan 116,2019,303,155,6,70,6,540,P1,148,84.1
South 24 Parganas,201,S24P-201,116,Panchayat Bhavan 116,2021,339,131,2,45,5,522,P1,208,81.3
South 24 Parganas,201,S24P-201,117,Anganwadi Centre 117,2019,342,120,10,118,7,597,P1,222,86.4
South 24 Parganas,201,S24P-201,117,Anganwadi Centre 117,2021,352,146,9,97,6,610,P1,206,88.3
South 24 Parganas,201,S24P-201,118,Madrasa 118,2019,229,144,4,33,5,415,P1,85,85.6
South 24 Parganas,201,S24P-201,118,Madrasa 118,2021,226,128,3,32,4,393,P1,98,81.0
South 24 Parganas,201,S24P-201,119,Market Building 119,2019,352,74,10,100,5,541,P1,252,81.8
South 24 Parganas,201,S24P-201,119,Market Building 119,2021,311,146,7,78,7,549,P1,165,83.1
South 24 Parganas,201,S24P-201,120,Health Sub-Centre 120,2019,384,130,4,47,6,571,P1,254,78.8
South 24 Parganas,201,S24P-201,120,Health Sub-Centre 120,2021,382,168,7,48,6,611,P1,214,84.3
South 24 Parganas,201,S24P-201,121,Anganwadi Centre 121,2019,469,105,3,72,8,657,P1,364,80.1
South 24 Parganas,201,S24P-201,121,Anganwadi Centre 121,2021,364,171,11,85,6,637,P1,193,77.7
South 24 Parganas,201,S24P-201,122,Club Building 122,2019,378,197,9,64,7,655,P1,181,84.5
South 24 Parganas,201,S24P-201,122,Club Building 122,2021,357,136,9,112,6,620,P1,221,80.0
South 24 Parganas,201,S24P-201,123,Club Building 123,2019,376,149,2,51,5,583,P1,227,77.7
South 24 Parganas,201,S24P-201,123,Club Building 123,2021,315,161,6,125,7,614,P1,154,81.9
South 24 Parganas,201,S24P-201,124,Market Building 124,2019,380,170,6,49,7,612,P1,210,82.3
South 24 Parganas,201,S24P-201,124,Market Building 124,2021,452,124,4,53,6,639,P1,328,85.9
South 24 Parganas,201,S24P-201,125,Health Sub-Centre 125,2019,334,116,3,61,5,519,P1,218,82.8
South 24 Parganas,201,S24P-201,125,Health Sub-Centre 125,2021,276,112,7,122,4,521,P1,154,83.1
South 24 Parganas,201,S24P-201,126,Temple Hall 126,2019,272,93,4,33,3,405,P1,179,78.5
South 24 Parganas,201,S24P-201,126,Temple Hall 126,2021,208,129,4,50,4,395,P1,79,76.6
South 24 Parganas,201,S24P-201,127,Govt Office 127,2019,416,124,10,77,6,633,P1,292,88.2
South 24 Parganas,201,S24P-201,127,Govt Office 127,2021,406,141,5,50,6,608,P1,265,84.7
South 24 Parganas,201,S24P-201,128,Panchayat Bhavan 128,2019,394,119,3,74,6,596,P1,275,76.7
South 24 Parganas,201,S24P-201,128,Panchayat Bhavan 128,2021,415,148,7,50,6,626,P1,267,80.6
South 24 Parganas,201,S24P-201,129,Community Hall 129,2019,263,156,17,144,6,586,P1,107,83.5
South 24 Parganas,201,S24P-201,129,Community Hall 129,2021,292,209,4,61,6,572,P1,83,81.5
South 24 Parganas,201,S24P-201,130,Club Building 130,2019,286,98,15,108,4,511,P1,178,85.3
South 24 Parganas,201,S24P-201,130,Club Building 130,2021,280,141,4,76,5,506,P1,139,84.5
South 24 Parganas,201,S24P-201,131,Govt Office 131,2019,271,169,4,67,6,517,P1,102,80.2
South 24 Parganas,201,S24P-201,131,Govt Office 131,2021,323,136,5,41,5,510,P1,187,79.1
South 24 Parganas,201,S24P-201,132,Health Sub-Centre 132,2019,395,106,5,45,6,557,P1,289,83.3
South 24 Parganas,201,S24P-201,132,Health Sub-Centre 132,2021,341,147,8,73,6,575,P1,194,85.9
South 24 Parganas,201,S24P-201,133,Panchayat Bhavan 133,2019,320,123,2,48,5,498,P1,197,79.6
South 24 Parganas,201,S24P-201,133,Panchayat Bhavan 133,2021,304,143,3,42,5,497,P1,161,79.4
South 24 Parganas,201,S24P-201,134,Market Building 134,2019,445,185,8,55,7,700,P1,260,85.5
South 24 Parganas,201,S24P-201,134,Market Building 134,2021,418,198,3,58,8,685,P1,220,83.6
