ac_code,part_no,booth_category,target_contacts,contacts_done,last_contact_date,flag_form6_filed
501,113,D,91,25,2026-04-13,True
501,114,B,84,8,2026-04-16,False
501,115,D,101,46,2026-04-21,False
501,116,B,111,56,2026-04-14,False
501,117,B,76,28,2026-04-12,False
501,118,B,81,33,2026-04-12,False
501,119,B,95,22,2026-04-19,False
501,120,D,95,42,2026-04-13,False
501,121,D,110,34,2026-04-14,False
501,122,B,108,30,2026-04-13,False
501,123,B,105,25,2026-04-18,False
501,125,B,76,22,2026-04-13,False
501,126,D,115,10,2026-04-12,False
501,127,D,120,22,2026-04-20,False
501,128,B,72,15,2026-04-14,False
501,129,B,97,23,2026-04-15,False
501,130,D,83,4,2026-04-12,True
501,131,D,101,27,2026-04-16,True
501,132,B,89,0,2026-04-21,False
501,133,B,111,57,2026-04-12,False
501,134,B,89,27,2026-04-17,False
501,135,B,96,12,2026-04-19,False
501,136,B,81,24,2026-04-13,False
501,137,B,93,21,2026-04-17,False
501,139,D,105,43,2026-04-15,False
501,141,B,111,46,2026-04-14,False
501,142,B,114,44,2026-04-20,False
501,144,B,119,25,2026-04-19,False
501,145,B,84,10,2026-04-19,False
501,146,D,78,3,2026-04-16,True
501,147,B,105,18,2026-04-21,False
501,148,D,121,37,2026-04-20,False
501,150,B,122,1,2026-04-17,False
501,151,B,95,25,2026-04-15,False
501,152,D,84,12,2026-04-15,False
501,153,B,97,34,2026-04-21,False
501,154,B,77,13,2026-04-12,False
501,155,B,116,1,2026-04-21,False
501,156,B,121,31,2026-04-20,False
501,157,B,73,16,2026-04-18,False
501,158,B,82,37,2026-04-13,False
501,159,B,95,26,2026-04-16,False
501,160,D,81,22,2026-04-14,True
501,162,D,84,31,2026-04-17,False
501,164,D,96,40,2026-04-16,False
501,165,B,96,50,2026-04-15,False
501,166,B,112,13,2026-04-12,False
501,167,D,81,36,2026-04-12,True
501,168,B,93,21,2026-04-17,False
501,169,B,105,30,2026-04-13,False
501,170,B,111,59,2026-04-14,False
502,1,B,91,29,2026-04-14,False
502,2,B,75,27,2026-04-18,False
502,3,B,104,29,2026-04-14,False
502,4,B,114,57,2026-04-21,False
502,5,B,100,36,2026-04-14,False
502,6,B,107,56,2026-04-16,False
502,7,B,110,10,2026-04-14,False
502,8,B,98,26,2026-04-15,False
502,9,B,122,24,2026-04-18,False
502,10,B,112,20,2026-04-13,False
502,11,B,84,5,2026-04-18,False
502,12,B,118,32,2026-04-15,False
502,13,B,81,24,2026-04-12,False
502,14,B,82,28,2026-04-17,False
502,15,B,85,20,2026-04-15,False
502,16,B,88,8,2026-04-20,False
502,17,B,118,17,2026-04-21,False
502,18,B,100,1,2026-04-12,False
502,19,B,87,31,2026-04-13,False
502,20,B,121,10,2026-04-17,False
502,21,B,92,26,2026-04-18,False
502,22,B,113,50,2026-04-16,False
502,23,B,72,20,2026-04-19,False
502,24,B,102,25,2026-04-17,False
502,25,B,105,9,2026-04-17,False
502,26,B,88,26,2026-04-18,False
502,27,B,101,3,2026-04-18,False
502,28,B,108,44,2026-04-15,False
502,29,B,78,6,2026-04-12,False
502,30,B,92,38,2026-04-17,False
502,31,B,88,39,2026-04-14,False
502,32,B,89,30,2026-04-13,False
502,33,B,120,3,2026-04-12,False
502,34,B,103,43,2026-04-12,False
502,35,B,111,2,2026-04-18,False
502,36,B,87,23,2026-04-17,False
502,37,B,93,36,2026-04-17,False
502,38,B,82,1,2026-04-15,False
502,39,B,107,48,2026-04-17,False
502,40,B,121,38,2026-04-21,False
502,41,B,78,39,2026-04-17,False
502,42,B,99,11,2026-04-16,False
502,43,B,92,5,2026-04-13,False
502,44,B,102,7,2026-04-16,False
502,45,B,82,3,2026-04-21,False
502,46,B,100,36,2026-04-19,False
502,47,B,82,6,2026-04-17,False
502,48,B,95,21,2026-04-19,False
502,49,B,74,22,2026-04-17,False
502,50,B,74,6,2026-04-17,False
502,51,B,72,20,2026-04-12,False
502,52,B,88,47,2026-04-18,False
502,53,B,96,31,2026-04-17,False
502,54,B,90,34,2026-04-17,False
502,55,B,84,18,2026-04-19,False
502,56,B,88,21,2026-04-21,False
502,57,B,113,55,2026-04-20,False
502,58,B,75,24,2026-04-14,False
502,59,B,123,29,2026-04-17,False
502,60,B,120,33,2026-04-21,False
502,61,B,84,22,2026-04-20,False
502,62,B,102,6,2026-04-12,False
502,64,B,102,47,2026-04-21,False
502,65,B,80,37,2026-04-17,False
502,66,B,90,6,2026-04-14,False
502,67,B,85,34,2026-04-19,False
502,68,B,100,37,2026-04-12,False
502,69,B,88,47,2026-04-12,False
502,70,B,87,16,2026-04-19,False
502,71,B,103,50,2026-04-19,False
502,72,B,76,20,2026-04-16,False
502,73,B,110,2,2026-04-13,False
502,75,B,74,0,2026-04-18,False
502,76,B,101,22,2026-04-19,False
502,77,B,111,33,2026-04-21,False
502,78,B,105,25,2026-04-20,False
502,79,B,102,26,2026-04-13,False
502,81,B,103,15,2026-04-20,False
502,82,B,80,16,2026-04-20,False
502,84,B,102,54,2026-04-18,False
502,85,B,82,39,2026-04-12,False
502,86,B,109,16,2026-04-15,False
502,87,B,75,23,2026-04-19,False
502,88,B,102,39,2026-04-16,False
502,89,B,102,15,2026-04-15,False
502,90,B,118,40,2026-04-12,False
502,91,B,77,35,2026-04-14,False
502,92,B,111,22,2026-04-12,False
502,93,B,84,34,2026-04-18,False
502,95,B,116,52,2026-04-19,False
502,96,B,98,23,2026-04-15,False
502,97,B,113,3,2026-04-14,False
502,98,B,114,52,2026-04-12,False
502,99,B,77,30,2026-04-19,False
502,101,B,100,9,2026-04-19,False
502,102,B,120,48,2026-04-13,False
502,103,B,106,41,2026-04-20,False
502,104,B,116,11,2026-04-15,False
502,105,B,119,58,2026-04-17,False
502,106,B,113,24,2026-04-17,False
502,107,B,86,28,2026-04-20,False
502,108,B,116,10,2026-04-19,False
502,110,B,117,11,2026-04-15,False
502,111,B,114,45,2026-04-13,False
502,112,B,78,34,2026-04-12,False
502,114,B,115,25,2026-04-21,False
502,115,B,91,43,2026-04-14,False
502,116,B,82,19,2026-04-13,False
502,118,B,114,21,2026-04-20,False
502,119,B,116,32,2026-04-17,False
502,120,B,76,21,2026-04-14,False
502,121,B,118,11,2026-04-15,False
502,122,B,93,44,2026-04-14,False
502,123,B,112,24,2026-04-13,False
502,124,B,102,4,2026-04-15,False
502,125,B,90,3,2026-04-12,False
502,126,B,81,23,2026-04-13,False
502,127,B,76,0,2026-04-12,False
502,128,B,120,19,2026-04-15,False
502,129,B,90,30,2026-04-17,False
502,130,B,82,36,2026-04-16,False
502,132,B,97,15,2026-04-16,False
502,133,B,96,4,2026-04-20,False
502,134,B,96,12,2026-04-21,False
502,136,B,113,46,2026-04-20,False
502,137,B,99,14,2026-04-13,False
502,138,B,112,30,2026-04-13,False
502,139,B,112,55,2026-04-13,False
502,140,B,76,26,2026-04-16,False
502,142,B,88,40,2026-04-13,False
502,143,B,106,20,2026-04-19,False
502,144,B,87,35,2026-04-21,False
502,146,B,98,0,2026-04-15,False
502,147,B,85,36,2026-04-16,False
502,148,B,114,17,2026-04-14,False
502,149,B,74,38,2026-04-16,False
502,151,B,78,42,2026-04-19,False
502,152,B,105,32,2026-04-13,False
502,153,B,98,44,2026-04-13,False
502,154,B,78,24,2026-04-20,False
502,155,B,96,28,2026-04-14,False
502,156,B,83,14,2026-04-15,False
502,157,B,119,15,2026-04-17,False
502,158,B,104,24,2026-04-21,False
502,159,B,84,0,2026-04-15,False
