district,ac_code,ac_name,part_no,booth_name,male,female,third_gender,total,female_pct
Cooch Behar,1201,CB-1201,94,Primary School 94,250,240,1,491,48.88
Cooch Behar,1201,CB-1201,95,Club Building 95,306,286,1,593,48.23
Cooch Behar,1201,CB-1201,96,High School 96,351,330,1,682,48.39
Cooch Behar,1201,CB-1201,97,Panchayat Bhavan 97,252,243,0,495,49.09
Cooch Behar,1201,CB-1201,98,Community Hall 98,402,377,0,779,48.4
Cooch Behar,1201,CB-1201,99,Health Sub-Centre 99,385,374,1,760,49.21
Cooch Behar,1201,CB-1201,100,Post Office 100,384,392,1,777,50.45
Cooch Behar,1201,CB-1201,101,Club Building 101,300,279,1,580,48.1
Cooch Behar,1201,CB-1201,102,Post Office 102,362,353,1,716,49.3
Cooch Behar,1201,CB-1201,103,Govt Office 103,344,334,0,678,49.26
Cooch Behar,1201,CB-1201,104,Community Hall 104,382,367,0,749,49.0
Cooch Behar,1201,CB-1201,105,Community Hall 105,383,370,0,753,49.14
Cooch Behar,1201,CB-1201,106,Market Building 106,417,383,0,800,47.88
Cooch Behar,1201,CB-1201,107,Anganwadi Centre 107,382,359,1,742,48.38
Cooch Behar,1201,CB-1201,108,Club Building 108,408,411,0,819,50.18
Cooch Behar,1201,CB-1201,109,Temple Hall 109,352,337,0,689,48.91
Cooch Behar,1201,CB-1201,110,Anganwadi Centre 110,350,338,0,688,49.13
Cooch Behar,1201,CB-1201,111,Club Building 111,256,242,1,499,48.5
Cooch Behar,1201,CB-1201,112,Panchayat Bhavan 112,387,371,0,758,48.94
Cooch Behar,1201,CB-1201,113,Madrasa 113,293,300,1,594,50.51
Cooch Behar,1201,CB-1201,114,Panchayat Bhavan 114,345,320,1,666,48.05
Cooch Behar,1201,CB-1201,115,Community Hall 115,251,251,0,502,50.0
Cooch Behar,1201,CB-1201,116,Community Hall 116,288,274,1,563,48.67
Cooch Behar,1201,CB-1201,117,Post Office 117,383,388,0,771,50.32
Cooch Behar,1201,CB-1201,118,Post Office 118,307,299,1,607,49.26
Cooch Behar,1201,CB-1201,119,High School 119,242,243,0,485,50.1
Cooch Behar,1201,CB-1201,120,Club Building 120,413,371,0,784,47.32
Cooch Behar,1201,CB-1201,121,Community Hall 121,294,274,1,569,48.15
Cooch Behar,1201,CB-1201,122,Anganwadi Centre 122,356,352,1,709,49.65
Cooch Behar,1201,CB-1201,123,Temple Hall 123,326,327,1,654,50.0
Cooch Behar,1201,CB-1201,124,Panchayat Bhavan 124,259,257,1,517,49.71
Cooch Behar,1201,CB-1201,125,Madrasa 125,393,374,1,768,48.7
Cooch Behar,1201,CB-1201,126,Market Building 126,396,372,1,769,48.37
Cooch Behar,1201,CB-1201,127,High School 127,346,311,0,657,47.34
Cooch Behar,1201,CB-1201,128,Primary School 128,390,355,1,746,47.59
Cooch Behar,1201,CB-1201,129,Community Hall 129,340,319,1,660,48.33
Cooch Behar,1201,CB-1201,130,Primary School 130,314,320,0,634,50.47
Cooch Behar,1201,CB-1201,131,Primary School 131,387,360,1,748,48.13
Cooch Behar,1201,CB-1201,132,Community Hall 132,359,341,0,700,48.71
Cooch Behar,1201,CB-1201,133,Madrasa 133,403,367,1,771,47.6
Cooch Behar,1201,CB-1201,134,Health Sub-Centre 134,345,311,0,656,47.41
Cooch Behar,1201,CB-1201,135,High School 135,250,255,1,506,50.4
Cooch Behar,1201,CB-1201,136,Govt Office 136,360,354,1,715,49.51
Cooch Behar,1201,CB-1201,137,Anganwadi Centre 137,319,305,0,624,48.88
Cooch Behar,1201,CB-1201,138,Temple Hall 138,364,348,1,713,48.81
Cooch Behar,1201,CB-1201,139,High School 139,265,269,1,535,50.28
Cooch Behar,1201,CB-1201,140,Temple Hall 140,344,347,1,692,50.14
Cooch Behar,1201,CB-1201,141,Post Office 141,368,336,0,704,47.73
Cooch Behar,1201,CB-1201,142,Panchayat Bhavan 142,380,381,0,761,50.07
Cooch Behar,1201,CB-1201,143,High School 143,416,396,1,813,48.71
Cooch Behar,1201,CB-1201,144,Govt Office 144,284,270,1,555,48.65
Cooch Behar,1201,CB-1201,145,Club Building 145,260,268,1,529,50.66
Cooch Behar,1201,CB-1201,146,Govt Office 146,395,386,1,782,49.36
Cooch Behar,1201,CB-1201,147,Anganwadi Centre 147,382,363,1,746,48.66
Cooch Behar,1201,CB-1201,148,Primary School 148,369,343,0,712,48.17
Cooch Behar,1201,CB-1201,149,Community Hall 149,323,312,0,635,49.13
Cooch Behar,1201,CB-1201,150,Anganwadi Centre 150,348,317,0,665,47.67
Cooch Behar,1201,CB-1201,151,Market Building 151,322,309,1,632,48.89
Cooch Behar,1201,CB-1201,152,Anganwadi Centre 152,337,334,0,671,49.78
Cooch Behar,1201,CB-1201,153,Market Building 153,381,373,1,755,49.4
Cooch Behar,1201,CB-1201,154,High School 154,334,317,0,651,48.69
Cooch Behar,1201,CB-1201,155,Govt Office 155,426,388,0,814,47.67
Cooch Behar,1201,CB-1201,156,Panchayat Bhavan 156,315,301,1,617,48.78
Cooch Behar,1201,CB-1201,157,Market Building 157,309,294,1,604,48.68
Cooch Behar,1201,CB-1201,158,Health Sub-Centre 158,399,364,0,763,47.71
Cooch Behar,1201,CB-1201,159,Govt Office 159,297,278,1,576,48.26
Cooch Behar,1201,CB-1201,160,Primary School 160,378,347,1,726,47.8
Cooch Behar,1201,CB-1201,161,Community Hall 161,351,360,1,712,50.56
Cooch Behar,1201,CB-1201,162,Panchayat Bhavan 162,281,266,1,548,48.54
Cooch Behar,1201,CB-1201,163,Anganwadi Centre 163,260,246,1,507,48.52
Cooch Behar,1201,CB-1201,164,High School 164,394,388,0,782,49.62
Cooch Behar,1201,CB-1201,165,Temple Hall 165,399,358,0,757,47.29
Cooch Behar,1201,CB-1201,166,High School 166,278,252,0,530,47.55
Cooch Behar,1201,CB-1201,167,Panchayat Bhavan 167,351,358,1,710,50.42
Cooch Behar,1201,CB-1201,168,Market Building 168,354,321,1,676,47.49
Cooch Behar,1201,CB-1201,169,Anganwadi Centre 169,384,365,0,749,48.73
Cooch Behar,1201,CB-1201,170,Panchayat Bhavan 170,289,265,0,554,47.83
Cooch Behar,1201,CB-1201,171,Panchayat Bhavan 171,251,242,1,494,48.99
Cooch Behar,1201,CB-1201,172,Post Office 172,328,312,1,641,48.67
Cooch Behar,1201,CB-1201,173,Community Hall 173,354,366,0,720,50.83
Cooch Behar,1201,CB-1201,174,Madrasa 174,315,320,1,636,50.31
Cooch Behar,1201,CB-1201,175,Madrasa 175,270,274,1,545,50.28
Cooch Behar,1201,CB-1201,176,Madrasa 176,259,237,1,497,47.69
Cooch Behar,1201,CB-1201,177,High School 177,356,325,0,681,47.72
Cooch Behar,1201,CB-1201,178,Community Hall 178,382,388,1,771,50.32
Cooch Behar,1201,CB-1201,179,Health Sub-Centre 179,382,386,0,768,50.26
Cooch Behar,1201,CB-1201,180,Community Hall 180,280,276,1,557,49.55
Cooch Behar,1201,CB-1201,181,Community Hall 181,307,292,1,600,48.67
Cooch Behar,1201,CB-1201,182,Community Hall 182,376,350,1,727,48.14
Cooch Behar,1202,CB-1202,1,Madrasa 1,419,381,0,800,47.62
Cooch Behar,1202,CB-1202,2,Club Building 2,342,337,1,680,49.56
Cooch Behar,1202,CB-1202,3,Madrasa 3,349,327,1,677,48.3
Cooch Behar,1202,CB-1202,4,Post Office 4,400,386,1,787,49.05
Cooch Behar,1202,CB-1202,5,Club Building 5,340,341,0,681,50.07
Cooch Behar,1202,CB-1202,6,High School 6,331,306,1,638,47.96
Cooch Behar,1202,CB-1202,7,Community Hall 7,268,248,1,517,47.97
Cooch Behar,1202,CB-1202,8,Market Building 8,349,330,0,679,48.6
Cooch Behar,1202,CB-1202,9,Primary School 9,258,261,0,519,50.29
Cooch Behar,1202,CB-1202,10,Market Building 10,333,320,0,653,49.0
Cooch Behar,1202,CB-1202,11,Panchayat Bhavan 11,354,356,1,711,50.07
Cooch Behar,1202,CB-1202,12,Anganwadi Centre 12,296,301,1,598,50.33
Cooch Behar,1202,CB-1202,13,Anganwadi Centre 13,405,364,1,770,47.27
Cooch Behar,1202,CB-1202,14,Anganwadi Centre 14,256,247,1,504,49.01
Cooch Behar,1202,CB-1202,15,Post Office 15,304,289,0,593,48.74
Cooch Behar,1202,CB-1202,16,High School 16,389,367,0,756,48.54
Cooch Behar,1202,CB-1202,17,Temple Hall 17,374,342,1,717,47.7
Cooch Behar,1202,CB-1202,18,Club Building 18,374,346,1,721,47.99
Cooch Behar,1202,CB-1202,19,Community Hall 19,385,391,1,777,50.32
Cooch Behar,1202,CB-1202,20,Madrasa 20,336,320,0,656,48.78
Cooch Behar,1202,CB-1202,21,Market Building 21,256,252,0,508,49.61
Cooch Behar,1202,CB-1202,22,Club Building 22,421,392,0,813,48.22
Cooch Behar,1202,CB-1202,23,Panchayat Bhavan 23,269,275,0,544,50.55
Cooch Behar,1202,CB-1202,24,Temple Hall 24,417,395,1,813,48.59
Cooch Behar,1202,CB-1202,25,Community Hall 25,327,300,1,628,47.77
Cooch Behar,1202,CB-1202,26,Community Hall 26,245,244,1,490,49.8
Cooch Behar,1202,CB-1202,27,Madrasa 27,390,384,0,774,49.61
Cooch Behar,1202,CB-1202,28,Post Office 28,387,386,0,773,49.94
Cooch Behar,1202,CB-1202,29,Community Hall 29,354,325,0,679,47.86
Cooch Behar,1202,CB-1202,30,Madrasa 30,296,287,1,584,49.14
Cooch Behar,1202,CB-1202,31,Govt Office 31,254,250,1,505,49.5
Cooch Behar,1202,CB-1202,32,Health Sub-Centre 32,415,374,1,790,47.34
Cooch Behar,1202,CB-1202,33,Madrasa 33,397,407,0,804,50.62
Cooch Behar,1202,CB-1202,34,High School 34,341,345,0,686,50.29
Cooch Behar,1202,CB-1202,35,Community Hall 35,245,239,1,485,49.28
Cooch Behar,1202,CB-1202,36,High School 36,348,349,0,697,50.07
Cooch Behar,1202,CB-1202,37,High School 37,299,291,0,590,49.32
Cooch Behar,1202,CB-1202,38,Club Building 38,394,363,0,757,47.95
Cooch Behar,1202,CB-1202,39,Health Sub-Centre 39,319,311,0,630,49.37
Cooch Behar,1202,CB-1202,40,Primary School 40,382,354,0,736,48.1
Cooch Behar,1202,CB-1202,41,Govt Office 41,288,295,1,584,50.51
Cooch Behar,1202,CB-1202,42,Govt Office 42,283,255,0,538,47.4
Cooch Behar,1202,CB-1202,43,Club Building 43,346,354,1,701,50.5
Cooch Behar,1202,CB-1202,44,Anganwadi Centre 44,392,355,0,747,47.52
Cooch Behar,1202,CB-1202,45,Panchayat Bhavan 45,304,288,1,593,48.57
Cooch Behar,1202,CB-1202,46,Club Building 46,391,377,0,768,49.09
Cooch Behar,1202,CB-1202,47,Health Sub-Centre 47,286,260,0,546,47.62
Cooch Behar,1202,CB-1202,48,Panchayat Bhavan 48,280,258,0,538,47.96
Cooch Behar,1202,CB-1202,49,Govt Office 49,310,319,1,630,50.63
Cooch Behar,1202,CB-1202,50,Panchayat Bhavan 50,386,364,1,751,48.47
Cooch Behar,1202,CB-1202,51,Club Building 51,345,322,1,668,48.2
Cooch Behar,1202,CB-1202,52,Community Hall 52,374,376,1,751,50.07
Cooch Behar,1202,CB-1202,53,Market Building 53,401,379,1,781,48.53
Cooch Behar,1202,CB-1202,54,Anganwadi Centre 54,371,349,0,720,48.47
Cooch Behar,1202,CB-1202,55,Madrasa 55,246,250,0,496,50.4
Cooch Behar,1202,CB-1202,56,Post Office 56,277,256,0,533,48.03
Cooch Behar,1202,CB-1202,57,Club Building 57,284,277,0,561,49.38
Cooch Behar,1202,CB-1202,58,Market Building 58,271,249,0,520,47.88
Cooch Behar,1202,CB-1202,59,Club Building 59,384,394,1,779,50.58
Cooch Behar,1202,CB-1202,60,Govt Office 60,378,368,1,747,49.26
Cooch Behar,1202,CB-1202,61,High School 61,387,359,1,747,48.06
Cooch Behar,1202,CB-1202,62,Club Building 62,270,244,0,514,47.47
Cooch Behar,1202,CB-1202,63,Madrasa 63,260,249,1,510,48.82
Cooch Behar,1202,CB-1202,64,Market Building 64,248,243,0,491,49.49
Cooch Behar,1202,CB-1202,65,Market Building 65,358,363,1,722,50.28
Cooch Behar,1202,CB-1202,66,Govt Office 66,370,358,1,729,49.11
Cooch Behar,1202,CB-1202,67,Post Office 67,342,341,0,683,49.93
Cooch Behar,1202,CB-1202,68,Govt Office 68,309,301,0,610,49.34
Cooch Behar,1202,CB-1202,69,Govt Office 69,372,355,1,728,48.76
Cooch Behar,1202,CB-1202,70,Govt Office 70,324,295,0,619,47.66
Cooch Behar,1202,CB-1202,71,Primary School 71,368,364,0,732,49.73
Cooch Behar,1202,CB-1202,72,High School 72,360,336,1,697,48.21
Cooch Behar,1202,CB-1202,73,Temple Hall 73,377,378,0,755,50.07
Cooch Behar,1202,CB-1202,74,Primary School 74,341,351,0,692,50.72
Cooch Behar,1202,CB-1202,75,Panchayat Bhavan 75,286,279,1,566,49.29
Cooch Behar,1202,CB-1202,76,Anganwadi Centre 76,378,389,0,767,50.72
Cooch Behar,1202,CB-1202,77,Community Hall 77,346,312,1,659,47.34
Cooch Behar,1202,CB-1202,78,Community Hall 78,397,377,1,775,48.65
Cooch Behar,1202,CB-1202,79,Club Building 79,348,334,0,682,48.97
Cooch Behar,1202,CB-1202,80,Anganwadi Centre 80,395,371,0,766,48.43
Cooch Behar,1202,CB-1202,81,Club Building 81,381,358,0,739,48.44
Cooch Behar,1202,CB-1202,82,Health Sub-Centre 82,277,268,1,546,49.08
Cooch Behar,1202,CB-1202,83,Temple Hall 83,389,363,0,752,48.27
Cooch Behar,1202,CB-1202,84,Panchayat Bhavan 84,343,316,1,660,47.88
Cooch Behar,1202,CB-1202,85,Community Hall 85,289,279,1,569,49.03
Cooch Behar,1202,CB-1202,86,Community Hall 86,253,261,0,514,50.78
Cooch Behar,1202,CB-1202,87,Primary School 87,246,243,0,489,49.69
Cooch Behar,1202,CB-1202,88,Health Sub-Centre 88,403,365,0,768,47.53
Cooch Behar,1202,CB-1202,89,Primary School 89,402,400,0,802,49.88
Cooch Behar,1202,CB-1202,90,Temple Hall 90,298,308,1,607,50.74
Cooch Behar,1202,CB-1202,91,Club Building 91,246,251,1,498,50.4
Cooch Behar,1202,CB-1202,92,High School 92,321,313,1,635,49.29
Cooch Behar,1202,CB-1202,93,Health Sub-Centre 93,309,303,0,612,49.51
Cooch Behar,1202,CB-1202,94,Community Hall 94,283,259,1,543,47.7
Cooch Behar,1202,CB-1202,95,Health Sub-Centre 95,419,388,0,807,48.08
Cooch Behar,1202,CB-1202,96,High School 96,253,228,1,482,47.3
Cooch Behar,1202,CB-1202,97,Temple Hall 97,425,384,0,809,47.47
Cooch Behar,1202,CB-1202,98,Club Building 98,382,383,1,766,50.0
Cooch Behar,1202,CB-1202,99,Madrasa 99,383,356,1,740,48.11
Cooch Behar,1202,CB-1202,100,Club Building 100,254,231,1,486,47.53
Cooch Behar,1202,CB-1202,101,Govt Office 101,404,414,1,819,50.55
Cooch Behar,1202,CB-1202,102,Primary School 102,338,342,1,681,50.22
Cooch Behar,1202,CB-1202,103,Temple Hall 103,339,347,0,686,50.58
Cooch Behar,1202,CB-1202,104,Madrasa 104,360,349,1,710,49.15
Cooch Behar,1202,CB-1202,105,Panchayat Bhavan 105,301,274,0,575,47.65
Cooch Behar,1202,CB-1202,106,Panchayat Bhavan 106,371,338,0,709,47.67
Cooch Behar,1202,CB-1202,107,Anganwadi Centre 107,282,264,0,546,48.35
Cooch Behar,1202,CB-1202,108,Community Hall 108,389,388,1,778,49.87
Cooch Behar,1202,CB-1202,109,Community Hall 109,363,337,1,701,48.07
Cooch Behar,1202,CB-1202,110,Primary School 110,302,278,0,580,47.93
Cooch Behar,1202,CB-1202,111,Panchayat Bhavan 111,275,277,1,553,50.09
Cooch Behar,1202,CB-1202,112,Market Building 112,307,291,1,599,48.58
Cooch Behar,1202,CB-1202,113,Community Hall 113,394,393,1,788,49.87
Cooch Behar,1202,CB-1202,114,Community Hall 114,296,283,1,580,48.79
Cooch Behar,1202,CB-1202,115,Community Hall 115,279,272,0,551,49.36
Cooch Behar,1202,CB-1202,116,Primary School 116,355,340,1,696,48.85
Cooch Behar,1202,CB-1202,117,Community Hall 117,351,333,0,684,48.68
Cooch Behar,1202,CB-1202,118,Temple Hall 118,313,315,1,629,50.08
Cooch Behar,1202,CB-1202,119,Market Building 119,338,302,0,640,47.19
Cooch Behar,1202,CB-1202,120,Post Office 120,354,354,0,708,50.0
Cooch Behar,1202,CB-1202,121,Anganwadi Centre 121,291,264,1,556,47.48
Cooch Behar,1202,CB-1202,122,Community Hall 122,380,363,1,744,48.79
Cooch Behar,1202,CB-1202,123,Market Building 123,356,343,0,699,49.07
Cooch Behar,1202,CB-1202,124,Post Office 124,348,324,0,672,48.21
Cooch Behar,1202,CB-1202,125,High School 125,275,261,1,537,48.6
Cooch Behar,1202,CB-1202,126,Anganwadi Centre 126,321,300,0,621,48.31
Cooch Behar,1202,CB-1202,127,Primary School 127,281,289,1,571,50.61
Cooch Behar,1202,CB-1202,128,Club Building 128,385,385,0,770,50.0
Cooch Behar,1202,CB-1202,129,Community Hall 129,324,322,1,647,49.77
Cooch Behar,1202,CB-1202,130,High School 130,343,332,1,676,49.11
Cooch Behar,1202,CB-1202,131,Post Office 131,308,315,1,624,50.48
Cooch Behar,1202,CB-1202,132,Panchayat Bhavan 132,354,339,1,694,48.85
Cooch Behar,1202,CB-1202,133,Club Building 133,267,269,1,537,50.09
Cooch Behar,1202,CB-1202,134,Panchayat Bhavan 134,265,263,0,528,49.81
Cooch Behar,1202,CB-1202,135,Community Hall 135,387,379,1,767,49.41
Cooch Behar,1202,CB-1202,136,Post Office 136,299,287,1,587,48.89
Cooch Behar,1202,CB-1202,137,Anganwadi Centre 137,335,323,1,659,49.01
Cooch Behar,1202,CB-1202,138,Panchayat Bhavan 138,383,343,0,726,47.25
Cooch Behar,1202,CB-1202,139,Market Building 139,290,287,1,578,49.65
Cooch Behar,1202,CB-1202,140,Panchayat Bhavan 140,321,307,1,629,48.81
Cooch Behar,1202,CB-1202,141,Govt Office 141,394,389,0,783,49.68
Cooch Behar,1202,CB-1202,142,Health Sub-Centre 142,256,237,1,494,47.98
Cooch Behar,1202,CB-1202,143,Market Building 143,412,374,0,786,47.58
Cooch Behar,1202,CB-1202,144,Panchayat Bhavan 144,319,319,0,638,50.0
Cooch Behar,1202,CB-1202,145,Madrasa 145,251,253,0,504,50.2
Cooch Behar,1202,CB-1202,146,Temple Hall 146,328,315,0,643,48.99
Cooch Behar,1202,CB-1202,147,Health Sub-Centre 147,335,309,0,644,47.98
Cooch Behar,1202,CB-1202,148,High School 148,420,382,0,802,47.63
Cooch Behar,1202,CB-1202,149,Community Hall 149,363,343,1,707,48.51
Cooch Behar,1202,CB-1202,150,Community Hall 150,388,392,1,781,50.19
Cooch Behar,1202,CB-1202,151,Primary School 151,325,297,1,623,47.67
Cooch Behar,1202,CB-1202,152,Post Office 152,341,332,1,674,49.26
Cooch Behar,1202,CB-1202,153,High School 153,379,339,0,718,47.21
Cooch Behar,1202,CB-1202,154,Panchayat Bhavan 154,265,254,0,519,48.94
Cooch Behar,1202,CB-1202,155,Madrasa 155,303,295,0,598,49.33
Cooch Behar,1202,CB-1202,156,Community Hall 156,314,287,0,601,47.75
Cooch Behar,1202,CB-1202,157,Health Sub-Centre 157,262,251,0,513,48.93
Cooch Behar,1202,CB-1202,158,Club Building 158,300,308,0,608,50.66
Cooch Behar,1202,CB-1202,159,Govt Office 159,407,409,0,816,50.12
Cooch Behar,1202,CB-1202,160,Madrasa 160,289,289,0,578,50.0
Cooch Behar,1202,CB-1202,161,Anganwadi Centre 161,401,387,1,789,49.05
Cooch Behar,1202,CB-1202,162,Temple Hall 162,303,307,0,610,50.33
Cooch Behar,1202,CB-1202,163,Health Sub-Centre 163,369,351,1,721,48.68
Cooch Behar,1202,CB-1202,164,Post Office 164,278,252,1,531,47.46
Cooch Behar,1202,CB-1202,165,Community Hall 165,350,356,0,706,50.42
Cooch Behar,1202,CB-1202,166,Health Sub-Centre 166,420,396,1,817,48.47
Cooch Behar,1202,CB-1202,167,Panchayat Bhavan 167,336,305,1,642,47.51
Cooch Behar,1202,CB-1202,168,Post Office 168,292,268,1,561,47.77
Cooch Behar,1202,CB-1202,169,Madrasa 169,278,260,1,539,48.24
