district,ac_code,ac_name,part_no,booth_name,male,female,third_gender,total,female_pct
Purba Medinipur,301,PMed-301,50,Primary School 50,406,389,0,795,48.93
Purba Medinipur,301,PMed-301,51,Panchayat Bhavan 51,346,317,1,664,47.74
Purba Medinipur,301,PMed-301,52,Temple Hall 52,317,325,0,642,50.62
Purba Medinipur,301,PMed-301,53,Market Building 53,383,363,1,747,48.59
Purba Medinipur,301,PMed-301,54,Govt Office 54,253,256,1,510,50.2
Purba Medinipur,301,PMed-301,55,Anganwadi Centre 55,381,383,0,764,50.13
Purba Medinipur,301,PMed-301,56,Panchayat Bhavan 56,399,375,1,775,48.39
Purba Medinipur,301,PMed-301,57,Post Office 57,263,240,1,504,47.62
Purba Medinipur,301,PMed-301,58,Market Building 58,359,327,0,686,47.67
Purba Medinipur,301,PMed-301,59,Health Sub-Centre 59,398,407,0,805,50.56
Purba Medinipur,301,PMed-301,60,Health Sub-Centre 60,291,282,1,574,49.13
Purba Medinipur,301,PMed-301,61,Club Building 61,334,328,1,663,49.47
Purba Medinipur,301,PMed-301,62,Market Building 62,370,362,1,733,49.39
Purba Medinipur,301,PMed-301,63,Panchayat Bhavan 63,373,363,1,737,49.25
Purba Medinipur,301,PMed-301,64,Post Office 64,365,339,0,704,48.15
Purba Medinipur,301,PMed-301,65,Madrasa 65,330,337,0,667,50.52
Purba Medinipur,301,PMed-301,66,Anganwadi Centre 66,360,368,1,729,50.48
Purba Medinipur,301,PMed-301,67,Community Hall 67,349,325,0,674,48.22
Purba Medinipur,301,PMed-301,68,Market Building 68,329,304,0,633,48.03
Purba Medinipur,301,PMed-301,69,Post Office 69,401,361,1,763,47.31
Purba Medinipur,301,PMed-301,70,Community Hall 70,271,245,0,516,47.48
Purba Medinipur,301,PMed-301,71,Primary School 71,351,341,1,693,49.21
Purba Medinipur,301,PMed-301,72,Health Sub-Centre 72,332,320,0,652,49.08
Purba Medinipur,301,PMed-301,73,Govt Office 73,325,315,1,641,49.14
Purba Medinipur,301,PMed-301,74,Post Office 74,269,250,0,519,48.17
Purba Medinipur,301,PMed-301,75,Govt Office 75,317,304,0,621,48.95
Purba Medinipur,301,PMed-301,76,Temple Hall 76,381,347,0,728,47.66
Purba Medinipur,301,PMed-301,77,Primary School 77,243,247,0,490,50.41
Purba Medinipur,301,PMed-301,78,Govt Office 78,317,306,1,624,49.04
Purba Medinipur,301,PMed-301,79,Post Office 79,289,269,1,559,48.12
Purba Medinipur,301,PMed-301,80,High School 80,340,347,0,687,50.51
Purba Medinipur,301,PMed-301,81,Health Sub-Centre 81,404,405,1,810,50.0
Purba Medinipur,301,PMed-301,82,High School 82,352,318,1,671,47.39
Purba Medinipur,301,PMed-301,83,Govt Office 83,284,260,1,545,47.71
Purba Medinipur,301,PMed-301,84,Madrasa 84,328,331,0,659,50.23
Purba Medinipur,301,PMed-301,85,Post Office 85,320,311,1,632,49.21
Purba Medinipur,301,PMed-301,86,Temple Hall 86,251,250,1,502,49.8
Purba Medinipur,301,PMed-301,87,Market Building 87,353,335,0,688,48.69
Purba Medinipur,301,PMed-301,88,Madrasa 88,389,367,1,757,48.48
Purba Medinipur,301,PMed-301,89,Club Building 89,300,275,1,576,47.74
Purba Medinipur,301,PMed-301,90,Post Office 90,381,382,1,764,50.0
Purba Medinipur,301,PMed-301,91,Community Hall 91,353,329,0,682,48.24
Purba Medinipur,301,PMed-301,92,Govt Office 92,383,368,1,752,48.94
Purba Medinipur,301,PMed-301,93,Madrasa 93,296,300,0,596,50.34
Purba Medinipur,301,PMed-301,94,Market Building 94,320,292,0,612,47.71
Purba Medinipur,301,PMed-301,95,Market Building 95,291,296,0,587,50.43
Purba Medinipur,301,PMed-301,96,Anganwadi Centre 96,318,293,0,611,47.95
Purba Medinipur,301,PMed-301,97,Club Building 97,306,281,1,588,47.79
Purba Medinipur,301,PMed-301,98,Primary School 98,388,394,1,783,50.32
Purba Medinipur,301,PMed-301,99,Temple Hall 99,371,364,1,736,49.46
Purba Medinipur,301,PMed-301,100,Panchayat Bhavan 100,250,250,1,501,49.9
Purba Medinipur,301,PMed-301,101,Post Office 101,382,373,1,756,49.34
Purba Medinipur,301,PMed-301,102,Madrasa 102,287,259,0,546,47.44
Purba Medinipur,301,PMed-301,103,Community Hall 103,314,304,1,619,49.11
Purba Medinipur,301,PMed-301,104,Community Hall 104,418,397,1,816,48.65
Purba Medinipur,301,PMed-301,105,Anganwadi Centre 105,391,385,0,776,49.61
Purba Medinipur,301,PMed-301,106,Panchayat Bhavan 106,301,291,0,592,49.16
Purba Medinipur,301,PMed-301,107,Health Sub-Centre 107,335,320,0,655,48.85
Purba Medinipur,301,PMed-301,108,Community Hall 108,288,269,0,557,48.29
Purba Medinipur,301,PMed-301,109,Panchayat Bhavan 109,402,397,1,800,49.62
Purba Medinipur,301,PMed-301,110,Anganwadi Centre 110,394,371,0,765,48.5
Purba Medinipur,301,PMed-301,111,Club Building 111,279,259,0,538,48.14
Purba Medinipur,301,PMed-301,112,Health Sub-Centre 112,249,244,0,493,49.49
Purba Medinipur,301,PMed-301,113,Madrasa 113,308,311,1,620,50.16
Purba Medinipur,301,PMed-301,114,Community Hall 114,263,270,1,534,50.56
Purba Medinipur,301,PMed-301,115,Community Hall 115,295,298,0,593,50.25
Purba Medinipur,301,PMed-301,116,Temple Hall 116,306,297,1,604,49.17
Purba Medinipur,301,PMed-301,117,Market Building 117,268,272,0,540,50.37
Purba Medinipur,301,PMed-301,118,Primary School 118,387,364,0,751,48.47
Purba Medinipur,301,PMed-301,119,Community Hall 119,335,304,1,640,47.5
Purba Medinipur,301,PMed-301,120,Market Building 120,345,330,0,675,48.89
Purba Medinipur,301,PMed-301,121,Primary School 121,374,344,1,719,47.84
Purba Medinipur,301,PMed-301,122,Club Building 122,272,249,0,521,47.79
Purba Medinipur,301,PMed-301,123,Health Sub-Centre 123,364,336,0,700,48.0
Purba Medinipur,301,PMed-301,124,High School 124,293,269,1,563,47.78
Purba Medinipur,301,PMed-301,125,Madrasa 125,324,323,1,648,49.85
Purba Medinipur,301,PMed-301,126,Panchayat Bhavan 126,314,296,0,610,48.52
Purba Medinipur,301,PMed-301,127,Temple Hall 127,255,233,0,488,47.75
Purba Medinipur,301,PMed-301,128,Anganwadi Centre 128,387,369,0,756,48.81
Purba Medinipur,301,PMed-301,129,Madrasa 129,318,314,0,632,49.68
Purba Medinipur,301,PMed-301,130,Market Building 130,405,395,1,801,49.31
Purba Medinipur,301,PMed-301,131,Post Office 131,402,367,0,769,47.72
Purba Medinipur,301,PMed-301,132,Panchayat Bhavan 132,399,364,1,764,47.64
Purba Medinipur,301,PMed-301,133,Temple Hall 133,361,346,1,708,48.87
Purba Medinipur,301,PMed-301,134,Govt Office 134,333,311,1,645,48.22
Purba Medinipur,301,PMed-301,135,Primary School 135,328,297,1,626,47.44
Purba Medinipur,301,PMed-301,136,Temple Hall 136,356,346,0,702,49.29
Purba Medinipur,301,PMed-301,137,Govt Office 137,376,348,1,725,48.0
Purba Medinipur,301,PMed-301,138,High School 138,366,358,1,725,49.38
Purba Medinipur,301,PMed-301,139,Community Hall 139,298,277,1,576,48.09
Purba Medinipur,301,PMed-301,140,Club Building 140,297,285,1,583,48.89
Purba Medinipur,301,PMed-301,141,Post Office 141,360,326,0,686,47.52
Purba Medinipur,301,PMed-301,142,High School 142,412,394,0,806,48.88
Purba Medinipur,301,PMed-301,143,Anganwadi Centre 143,310,298,1,609,48.93
Purba Medinipur,301,PMed-301,144,Post Office 144,322,319,1,642,49.69
Purba Medinipur,301,PMed-301,145,Market Building 145,409,398,0,807,49.32
Purba Medinipur,301,PMed-301,146,Anganwadi Centre 146,353,351,0,704,49.86
Purba Medinipur,301,PMed-301,147,Post Office 147,399,384,1,784,48.98
Purba Medinipur,301,PMed-301,148,High School 148,313,294,0,607,48.43
Purba Medinipur,301,PMed-301,149,Anganwadi Centre 149,385,357,1,743,48.05
Purba Medinipur,301,PMed-301,150,Community Hall 150,388,362,0,750,48.27
Purba Medinipur,301,PMed-301,151,Madrasa 151,314,309,1,624,49.52
Purba Medinipur,301,PMed-301,152,Post Office 152,335,328,0,663,49.47
Purba Medinipur,301,PMed-301,153,Panchayat Bhavan 153,349,357,1,707,50.5
Purba Medinipur,301,PMed-301,154,High School 154,254,258,1,513,50.29
Purba Medinipur,301,PMed-301,155,Club Building 155,281,279,0,560,49.82
Purba Medinipur,301,PMed-301,156,Madrasa 156,277,280,1,558,50.18
Purba Medinipur,301,PMed-301,157,Govt Office 157,279,264,0,543,48.62
Purba Medinipur,301,PMed-301,158,Community Hall 158,407,379,1,787,48.16
Purba Medinipur,301,PMed-301,159,Club Building 159,403,365,0,768,47.53
Purba Medinipur,301,PMed-301,160,Govt Office 160,288,280,0,568,49.3
Purba Medinipur,301,PMed-301,161,Primary School 161,410,369,1,780,47.31
Purba Medinipur,301,PMed-301,162,Madrasa 162,389,350,1,740,47.3
Purba Medinipur,301,PMed-301,163,Temple Hall 163,352,324,0,676,47.93
Purba Medinipur,301,PMed-301,164,Anganwadi Centre 164,315,295,0,610,48.36
Purba Medinipur,301,PMed-301,165,Temple Hall 165,346,332,0,678,48.97
Purba Medinipur,301,PMed-301,166,High School 166,264,244,0,508,48.03
Purba Medinipur,301,PMed-301,167,Club Building 167,337,347,0,684,50.73
Purba Medinipur,301,PMed-301,168,High School 168,311,290,1,602,48.17
Purba Medinipur,301,PMed-301,169,Primary School 169,365,347,1,713,48.67
Purba Medinipur,301,PMed-301,170,Anganwadi Centre 170,424,383,0,807,47.46
Purba Medinipur,301,PMed-301,171,Post Office 171,387,350,1,738,47.43
Purba Medinipur,301,PMed-301,172,Club Building 172,351,351,1,703,49.93
Purba Medinipur,301,PMed-301,173,Madrasa 173,408,375,0,783,47.89
Purba Medinipur,301,PMed-301,174,Health Sub-Centre 174,360,327,1,688,47.53
Purba Medinipur,301,PMed-301,175,Govt Office 175,269,255,0,524,48.66
Purba Medinipur,301,PMed-301,176,Panchayat Bhavan 176,291,288,1,580,49.66
Purba Medinipur,301,PMed-301,177,Temple Hall 177,404,388,0,792,48.99
Purba Medinipur,301,PMed-301,178,Post Office 178,254,260,1,515,50.49
Purba Medinipur,301,PMed-301,179,Community Hall 179,387,372,1,760,48.95
Purba Medinipur,301,PMed-301,180,Market Building 180,375,363,0,738,49.19
Purba Medinipur,301,PMed-301,181,Post Office 181,288,264,0,552,47.83
Purba Medinipur,301,PMed-301,182,Panchayat Bhavan 182,366,349,0,715,48.81
Purba Medinipur,301,PMed-301,183,Temple Hall 183,402,370,0,772,47.93
Purba Medinipur,301,PMed-301,184,Temple Hall 184,257,241,1,499,48.3
Purba Medinipur,301,PMed-301,185,Panchayat Bhavan 185,321,332,0,653,50.84
Purba Medinipur,301,PMed-301,186,Health Sub-Centre 186,395,395,0,790,50.0
Purba Medinipur,301,PMed-301,187,Club Building 187,256,230,1,487,47.23
Purba Medinipur,302,PMed-302,1,Community Hall 1,421,393,1,815,48.22
Purba Medinipur,302,PMed-302,2,Madrasa 2,261,263,0,524,50.19
Purba Medinipur,302,PMed-302,3,Madrasa 3,347,355,1,703,50.5
Purba Medinipur,302,PMed-302,4,Govt Office 4,268,264,0,532,49.62
Purba Medinipur,302,PMed-302,5,Community Hall 5,391,390,1,782,49.87
Purba Medinipur,302,PMed-302,6,Market Building 6,332,338,1,671,50.37
Purba Medinipur,302,PMed-302,7,Post Office 7,406,384,0,790,48.61
Purba Medinipur,302,PMed-302,8,Market Building 8,354,338,0,692,48.84
Purba Medinipur,302,PMed-302,9,Govt Office 9,317,319,0,636,50.16
Purba Medinipur,302,PMed-302,10,Primary School 10,392,390,1,783,49.81
Purba Medinipur,302,PMed-302,11,Madrasa 11,243,240,0,483,49.69
Purba Medinipur,302,PMed-302,12,Market Building 12,315,314,1,630,49.84
Purba Medinipur,302,PMed-302,13,Panchayat Bhavan 13,308,292,0,600,48.67
Purba Medinipur,302,PMed-302,14,Govt Office 14,306,288,1,595,48.4
Purba Medinipur,302,PMed-302,15,Market Building 15,370,366,1,737,49.66
Purba Medinipur,302,PMed-302,16,Temple Hall 16,412,384,1,797,48.18
Purba Medinipur,302,PMed-302,17,Club Building 17,382,347,0,729,47.6
Purba Medinipur,302,PMed-302,18,Market Building 18,311,318,1,630,50.48
Purba Medinipur,302,PMed-302,19,Post Office 19,351,335,1,687,48.76
Purba Medinipur,302,PMed-302,20,Community Hall 20,372,352,0,724,48.62
Purba Medinipur,302,PMed-302,21,Anganwadi Centre 21,412,387,0,799,48.44
Purba Medinipur,302,PMed-302,22,Community Hall 22,304,274,1,579,47.32
Purba Medinipur,302,PMed-302,23,Community Hall 23,391,398,1,790,50.38
Purba Medinipur,302,PMed-302,24,Panchayat Bhavan 24,290,298,0,588,50.68
Purba Medinipur,302,PMed-302,25,Community Hall 25,378,369,1,748,49.33
Purba Medinipur,302,PMed-302,26,Post Office 26,398,361,0,759,47.56
Purba Medinipur,302,PMed-302,27,Temple Hall 27,309,304,0,613,49.59
Purba Medinipur,302,PMed-302,28,Temple Hall 28,401,400,0,801,49.94
Purba Medinipur,302,PMed-302,29,Club Building 29,294,267,0,561,47.59
Purba Medinipur,302,PMed-302,30,Govt Office 30,396,392,1,789,49.68
Purba Medinipur,302,PMed-302,31,Panchayat Bhavan 31,369,373,0,742,50.27
Purba Medinipur,302,PMed-302,32,Panchayat Bhavan 32,400,371,1,772,48.06
Purba Medinipur,302,PMed-302,33,Panchayat Bhavan 33,326,336,0,662,50.76
Purba Medinipur,302,PMed-302,34,Primary School 34,387,368,0,755,48.74
Purba Medinipur,302,PMed-302,35,Anganwadi Centre 35,275,279,1,555,50.27
Purba Medinipur,302,PMed-302,36,Anganwadi Centre 36,292,271,0,563,48.13
Purba Medinipur,302,PMed-302,37,Panchayat Bhavan 37,266,267,1,534,50.0
Purba Medinipur,302,PMed-302,38,Madrasa 38,383,362,1,746,48.53
Purba Medinipur,302,PMed-302,39,Club Building 39,287,268,0,555,48.29
Purba Medinipur,302,PMed-302,40,Community Hall 40,378,377,0,755,49.93
Purba Medinipur,302,PMed-302,41,Temple Hall 41,331,342,1,674,50.74
Purba Medinipur,302,PMed-302,42,Temple Hall 42,260,256,0,516,49.61
Purba Medinipur,302,PMed-302,43,High School 43,390,364,1,755,48.21
Purba Medinipur,302,PMed-302,44,Temple Hall 44,413,381,0,794,47.98
Purba Medinipur,302,PMed-302,45,Temple Hall 45,265,243,0,508,47.83
Purba Medinipur,302,PMed-302,46,Madrasa 46,355,317,0,672,47.17
Purba Medinipur,302,PMed-302,47,Primary School 47,319,291,0,610,47.7
Purba Medinipur,302,PMed-302,48,High School 48,419,393,0,812,48.4
Purba Medinipur,302,PMed-302,49,Post Office 49,260,237,1,498,47.59
Purba Medinipur,302,PMed-302,50,Market Building 50,305,299,1,605,49.42
Purba Medinipur,302,PMed-302,51,Primary School 51,292,282,0,574,49.13
Purba Medinipur,302,PMed-302,52,Madrasa 52,357,340,0,697,48.78
Purba Medinipur,302,PMed-302,53,Govt Office 53,415,395,1,811,48.71
Purba Medinipur,302,PMed-302,54,Club Building 54,276,250,1,527,47.44
Purba Medinipur,302,PMed-302,55,Anganwadi Centre 55,261,262,0,523,50.1
Purba Medinipur,302,PMed-302,56,Temple Hall 56,280,251,0,531,47.27
Purba Medinipur,302,PMed-302,57,Post Office 57,280,286,1,567,50.44
Purba Medinipur,302,PMed-302,58,Post Office 58,256,235,0,491,47.86
Purba Medinipur,302,PMed-302,59,Temple Hall 59,410,393,0,803,48.94
Purba Medinipur,302,PMed-302,60,Govt Office 60,381,391,0,772,50.65
Purba Medinipur,302,PMed-302,61,Club Building 61,291,281,0,572,49.13
Purba Medinipur,302,PMed-302,62,Anganwadi Centre 62,358,343,1,702,48.86
Purba Medinipur,302,PMed-302,63,Panchayat Bhavan 63,333,336,1,670,50.15
Purba Medinipur,302,PMed-302,64,Health Sub-Centre 64,392,366,1,759,48.22
Purba Medinipur,302,PMed-302,65,Panchayat Bhavan 65,277,268,1,546,49.08
Purba Medinipur,302,PMed-302,66,High School 66,248,232,0,480,48.33
Purba Medinipur,302,PMed-302,67,Panchayat Bhavan 67,254,256,0,510,50.2
Purba Medinipur,302,PMed-302,68,Madrasa 68,359,356,1,716,49.72
Purba Medinipur,302,PMed-302,69,Panchayat Bhavan 69,292,284,1,577,49.22
Purba Medinipur,302,PMed-302,70,Club Building 70,261,238,1,500,47.6
Purba Medinipur,302,PMed-302,71,Market Building 71,392,397,1,790,50.25
Purba Medinipur,302,PMed-302,72,Govt Office 72,372,375,0,747,50.2
Purba Medinipur,302,PMed-302,73,Health Sub-Centre 73,393,359,1,753,47.68
Purba Medinipur,302,PMed-302,74,Anganwadi Centre 74,365,354,0,719,49.24
Purba Medinipur,302,PMed-302,75,High School 75,359,323,1,683,47.29
Purba Medinipur,302,PMed-302,76,Anganwadi Centre 76,298,267,0,565,47.26
Purba Medinipur,302,PMed-302,77,Community Hall 77,389,358,0,747,47.93
Purba Medinipur,302,PMed-302,78,Primary School 78,362,360,1,723,49.79
Purba Medinipur,302,PMed-302,79,Temple Hall 79,311,299,1,611,48.94
Purba Medinipur,302,PMed-302,80,Panchayat Bhavan 80,419,387,1,807,47.96
Purba Medinipur,302,PMed-302,81,Temple Hall 81,289,275,0,564,48.76
Purba Medinipur,302,PMed-302,82,Panchayat Bhavan 82,330,321,1,652,49.23
Purba Medinipur,302,PMed-302,83,Anganwadi Centre 83,305,280,0,585,47.86
Purba Medinipur,302,PMed-302,84,Madrasa 84,376,379,1,756,50.13
Purba Medinipur,302,PMed-302,85,Temple Hall 85,278,288,1,567,50.79
Purba Medinipur,302,PMed-302,86,Panchayat Bhavan 86,281,259,1,541,47.87
Purba Medinipur,302,PMed-302,87,Govt Office 87,279,249,0,528,47.16
Purba Medinipur,302,PMed-302,88,Govt Office 88,267,277,1,545,50.83
Purba Medinipur,302,PMed-302,89,Health Sub-Centre 89,245,245,1,491,49.9
Purba Medinipur,302,PMed-302,90,Primary School 90,249,233,0,482,48.34
Purba Medinipur,302,PMed-302,91,Madrasa 91,418,384,1,803,47.82
Purba Medinipur,302,PMed-302,92,Post Office 92,324,331,1,656,50.46
Purba Medinipur,302,PMed-302,93,High School 93,300,276,1,577,47.83
Purba Medinipur,302,PMed-302,94,Post Office 94,252,227,1,480,47.29
Purba Medinipur,302,PMed-302,95,Panchayat Bhavan 95,396,357,1,754,47.35
Purba Medinipur,302,PMed-302,96,Club Building 96,352,363,1,716,50.7
Purba Medinipur,302,PMed-302,97,Temple Hall 97,264,259,1,524,49.43
Purba Medinipur,302,PMed-302,98,Madrasa 98,397,399,0,796,50.13
Purba Medinipur,302,PMed-302,99,Club Building 99,320,320,0,640,50.0
Purba Medinipur,302,PMed-302,100,Primary School 100,379,344,1,724,47.51
Purba Medinipur,302,PMed-302,101,Anganwadi Centre 101,295,292,0,587,49.74
Purba Medinipur,302,PMed-302,102,Madrasa 102,343,348,1,692,50.29
Purba Medinipur,302,PMed-302,103,Post Office 103,381,370,0,751,49.27
Purba Medinipur,302,PMed-302,104,Govt Office 104,391,385,1,777,49.55
Purba Medinipur,302,PMed-302,105,Health Sub-Centre 105,398,367,0,765,47.97
Purba Medinipur,302,PMed-302,106,Club Building 106,361,356,0,717,49.65
Purba Medinipur,302,PMed-302,107,Madrasa 107,246,250,1,497,50.3
Purba Medinipur,302,PMed-302,108,Health Sub-Centre 108,376,376,1,753,49.93
Purba Medinipur,302,PMed-302,109,Post Office 109,315,306,1,622,49.2
Purba Medinipur,302,PMed-302,110,Anganwadi Centre 110,325,323,0,648,49.85
Purba Medinipur,302,PMed-302,111,Health Sub-Centre 111,363,329,0,692,47.54
Purba Medinipur,302,PMed-302,112,Anganwadi Centre 112,259,246,0,505,48.71
Purba Medinipur,302,PMed-302,113,Madrasa 113,367,339,0,706,48.02
Purba Medinipur,302,PMed-302,114,Market Building 114,283,264,1,548,48.18
Purba Medinipur,302,PMed-302,115,Community Hall 115,278,266,0,544,48.9
Purba Medinipur,302,PMed-302,116,Anganwadi Centre 116,310,311,1,622,50.0
Purba Medinipur,302,PMed-302,117,High School 117,333,318,1,652,48.77
Purba Medinipur,302,PMed-302,118,Health Sub-Centre 118,342,308,0,650,47.38
Purba Medinipur,302,PMed-302,119,Market Building 119,400,379,0,779,48.65
Purba Medinipur,302,PMed-302,120,Post Office 120,322,297,0,619,47.98
Purba Medinipur,302,PMed-302,121,Health Sub-Centre 121,371,355,1,727,48.83
Purba Medinipur,302,PMed-302,122,High School 122,265,264,0,529,49.91
Purba Medinipur,302,PMed-302,123,Community Hall 123,333,344,0,677,50.81
Purba Medinipur,302,PMed-302,124,Post Office 124,404,371,0,775,47.87
Purba Medinipur,302,PMed-302,125,Govt Office 125,253,239,0,492,48.58
Purba Medinipur,302,PMed-302,126,Madrasa 126,385,376,0,761,49.41
Purba Medinipur,302,PMed-302,127,Club Building 127,373,377,0,750,50.27
Purba Medinipur,302,PMed-302,128,Madrasa 128,295,295,1,591,49.92
Purba Medinipur,302,PMed-302,129,Temple Hall 129,335,299,0,634,47.16
Purba Medinipur,302,PMed-302,130,Club Building 130,338,325,0,663,49.02
Purba Medinipur,302,PMed-302,131,Primary School 131,371,349,1,721,48.4
Purba Medinipur,302,PMed-302,132,Primary School 132,402,414,0,816,50.74
Purba Medinipur,302,PMed-302,133,Club Building 133,263,249,1,513,48.54
Purba Medinipur,302,PMed-302,134,Anganwadi Centre 134,388,384,1,773,49.68
Purba Medinipur,302,PMed-302,135,Primary School 135,417,386,0,803,48.07
Purba Medinipur,302,PMed-302,136,High School 136,244,236,1,481,49.06
Purba Medinipur,302,PMed-302,137,Panchayat Bhavan 137,304,288,0,592,48.65
Purba Medinipur,302,PMed-302,138,Health Sub-Centre 138,271,261,0,532,49.06
Purba Medinipur,302,PMed-302,139,Post Office 139,342,353,1,696,50.72
Purba Medinipur,302,PMed-302,140,Community Hall 140,296,269,1,566,47.53
Purba Medinipur,302,PMed-302,141,High School 141,356,335,0,691,48.48
Purba Medinipur,302,PMed-302,142,Govt Office 142,376,357,0,733,48.7
Purba Medinipur,302,PMed-302,143,Post Office 143,394,379,1,774,48.97
Purba Medinipur,302,PMed-302,144,Madrasa 144,334,315,1,650,48.46
Purba Medinipur,302,PMed-302,145,Market Building 145,340,341,1,682,50.0
Purba Medinipur,302,PMed-302,146,Post Office 146,317,324,0,641,50.55
Purba Medinipur,302,PMed-302,147,Anganwadi Centre 147,274,280,0,554,50.54
Purba Medinipur,302,PMed-302,148,Primary School 148,287,260,1,548,47.45
Purba Medinipur,302,PMed-302,149,Panchayat Bhavan 149,414,394,1,809,48.7
Purba Medinipur,302,PMed-302,150,Post Office 150,393,367,1,761,48.23
Purba Medinipur,302,PMed-302,151,Post Office 151,290,289,0,579,49.91
Purba Medinipur,302,PMed-302,152,Madrasa 152,384,392,0,776,50.52
Purba Medinipur,302,PMed-302,153,Govt Office 153,364,369,0,733,50.34
Purba Medinipur,302,PMed-302,154,Community Hall 154,287,266,0,553,48.1
Purba Medinipur,302,PMed-302,155,Madrasa 155,294,291,1,586,49.66
Purba Medinipur,302,PMed-302,156,Govt Office 156,315,286,1,602,47.51
Purba Medinipur,302,PMed-302,157,High School 157,264,250,0,514,48.64
Purba Medinipur,302,PMed-302,158,Community Hall 158,274,262,1,537,48.79
Purba Medinipur,302,PMed-302,159,Market Building 159,304,303,1,608,49.84
Purba Medinipur,302,PMed-302,160,Primary School 160,293,269,0,562,47.86
Purba Medinipur,302,PMed-302,161,Temple Hall 161,286,280,1,567,49.38
Purba Medinipur,302,PMed-302,162,Post Office 162,288,293,0,581,50.43
Purba Medinipur,302,PMed-302,163,Madrasa 163,263,249,1,513,48.54
Purba Medinipur,302,PMed-302,164,Community Hall 164,354,318,1,673,47.25
