district,ac_code,ac_name,part_no,booth_name,male,female,third_gender,total,female_pct,adj_count,adj_pct,votes_P1_2021,votes_P2_2021,votes_P3_2021,total_votes_2021,winner_2021,margin_2021,P1_share_2021,P2_share_2021,votes_P1_2019,votes_P2_2019,total_votes_2019,winner_2019,flipped_19_21,booth_category,priority_score,worker_assigned,contact_count,votes_to_win_est,notes
North 24 Parganas,101,N24P-101,12,Market Building 12,348,356,1,705,50.5,55,7.8,399,86,3,539,P1,313,74.0,16.0,242,231,550,P1,False,A,1,,0,297,
North 24 Parganas,101,N24P-101,13,Health Sub-Centre 13,427,383,0,810,47.28,77,9.5,405,171,7,640,P1,234,63.3,26.7,438,188,695,P1,False,B,3,,0,341,
North 24 Parganas,101,N24P-101,14,Temple Hall 14,332,316,0,648,48.77,82,12.7,248,121,17,526,P1,113,47.1,23.0,373,132,562,P1,False,D,4,,0,273,
North 24 Parganas,101,N24P-101,15,Club Building 15,363,355,1,719,49.37,67,9.3,405,113,4,600,P1,292,67.5,18.8,316,188,566,P1,False,A,1,,0,303,
North 24 Parganas,101,N24P-101,16,Market Building 16,309,281,0,590,47.63,46,7.8,273,143,3,463,P1,130,59.0,30.9,262,168,478,P1,False,B,3,,0,248,
North 24 Parganas,101,N24P-101,17,Primary School 17,318,292,0,610,47.87,68,11.1,264,131,3,463,P1,133,57.0,28.3,256,148,502,P1,False,D,4,,0,257,
North 24 Parganas,101,N24P-101,18,Market Building 18,290,271,0,561,48.31,62,11.1,264,89,6,470,P1,157,56.2,18.9,267,125,436,P1,False,D,4,,0,236,
North 24 Parganas,101,N24P-101,19,Govt Office 19,370,358,1,729,49.11,69,9.5,332,198,6,591,P1,134,56.2,33.5,313,190,616,P1,False,B,3,,0,307,
North 24 Parganas,101,N24P-101,20,Madrasa 20,302,281,0,583,48.2,74,12.7,307,121,3,476,P1,186,64.5,25.4,292,138,478,P1,False,D,4,,0,245,
North 24 Parganas,101,N24P-101,21,High School 21,257,258,0,515,50.1,62,12.0,232,147,4,422,P1,85,55.0,34.8,288,116,449,P1,False,D,4,,0,217,
North 24 Parganas,101,N24P-101,22,Health Sub-Centre 22,356,342,0,698,49.0,54,7.7,265,196,5,579,P1,69,45.8,33.9,412,132,604,P1,False,B,3,,0,294,
North 24 Parganas,101,N24P-101,23,Primary School 23,406,385,0,791,48.67,96,12.1,347,188,4,651,P1,159,53.3,28.9,394,225,687,P1,False,D,4,,0,333,
North 24 Parganas,101,N24P-101,24,Madrasa 24,331,341,1,673,50.67,86,12.8,287,142,5,518,P1,145,55.4,27.4,342,141,536,P1,False,D,4,,0,283,
North 24 Parganas,101,N24P-101,25,Health Sub-Centre 25,365,372,1,738,50.41,78,10.6,337,179,4,574,P1,158,58.7,31.2,308,241,639,P1,False,D,4,,0,311,
North 24 Parganas,101,N24P-101,26,Temple Hall 26,282,279,0,561,49.73,66,11.8,252,132,2,427,P1,120,59.0,30.9,287,112,474,P1,False,D,4,,0,236,
North 24 Parganas,101,N24P-101,27,Health Sub-Centre 27,332,336,1,669,50.22,56,8.4,408,58,4,518,P1,350,78.8,11.2,286,179,517,P1,False,A,1,,0,282,
North 24 Parganas,101,N24P-101,28,Health Sub-Centre 28,273,273,0,546,50.0,61,11.2,292,97,2,432,P1,195,67.6,22.5,271,118,433,P1,False,D,4,,0,230,
North 24 Parganas,101,N24P-101,29,Market Building 29,336,312,0,648,48.15,48,7.4,326,139,3,532,P1,187,61.3,26.1,316,128,494,P1,False,B,3,,0,273,
North 24 Parganas,101,N24P-101,30,Market Building 30,422,394,1,817,48.23,104,12.7,387,225,3,681,P1,162,56.8,33.0,414,217,702,P1,False,D,4,,0,344,
North 24 Parganas,101,N24P-101,31,Anganwadi Centre 31,344,308,0,652,47.24,81,12.4,281,193,5,526,P1,88,53.4,36.7,305,147,502,P1,False,D,4,,0,274,
North 24 Parganas,101,N24P-101,32,Temple Hall 32,391,370,0,761,48.62,86,11.3,382,188,7,655,P1,194,58.3,28.7,299,133,619,P1,False,D,4,,0,320,
North 24 Parganas,101,N24P-101,33,Anganwadi Centre 33,312,296,1,609,48.6,47,7.7,287,143,4,478,P1,144,60.0,29.9,247,172,503,P1,False,B,3,,0,256,
North 24 Parganas,101,N24P-101,34,Community Hall 34,249,241,1,491,49.08,61,12.4,259,98,2,397,P1,161,65.2,24.7,253,107,400,P1,False,D,4,,0,207,
North 24 Parganas,101,N24P-101,35,Govt Office 35,402,388,0,790,49.11,64,8.1,323,160,15,636,P1,163,50.8,25.2,352,223,639,P1,False,B,3,,0,332,
North 24 Parganas,101,N24P-101,36,Panchayat Bhavan 36,395,393,1,789,49.81,67,8.5,415,123,5,598,P1,292,69.4,20.6,309,205,608,P1,False,A,1,,0,332,
North 24 Parganas,101,N24P-101,37,High School 37,288,285,0,573,49.74,58,10.1,275,145,6,491,P1,130,56.0,29.5,277,120,441,P1,False,D,4,,0,241,
North 24 Parganas,101,N24P-101,38,Primary School 38,331,325,0,656,49.54,63,9.6,288,201,6,544,P1,87,52.9,36.9,300,145,552,P1,False,B,3,,0,276,
North 24 Parganas,101,N24P-101,39,Anganwadi Centre 39,382,343,0,725,47.31,59,8.1,408,147,5,617,P1,261,66.1,23.8,310,180,596,P1,False,A,1,,0,305,
North 24 Parganas,101,N24P-101,40,Health Sub-Centre 40,249,251,1,501,50.1,51,10.2,206,122,6,417,P1,84,49.4,29.3,242,100,380,P1,False,D,4,,0,211,
North 24 Parganas,101,N24P-101,41,Madrasa 41,344,353,0,697,50.65,61,8.8,337,177,3,572,P1,160,58.9,30.9,334,192,585,P1,False,B,3,,0,293,
North 24 Parganas,101,N24P-101,42,Panchayat Bhavan 42,260,251,0,511,49.12,59,11.5,246,117,4,404,P1,129,60.9,29.0,211,144,396,P1,False,D,4,,0,215,
North 24 Parganas,101,N24P-101,43,Govt Office 43,310,311,0,621,50.08,60,9.7,330,108,4,487,P1,222,67.8,22.2,241,159,500,P1,False,A,1,,0,261,
North 24 Parganas,101,N24P-101,44,Madrasa 44,401,388,1,790,49.11,67,8.5,343,224,4,630,P1,119,54.4,35.6,372,149,682,P1,False,B,3,,0,332,
North 24 Parganas,101,N24P-101,45,Panchayat Bhavan 45,310,309,0,619,49.92,64,10.3,298,146,5,493,P1,152,60.4,29.6,270,163,525,P1,False,D,4,,0,260,
North 24 Parganas,101,N24P-101,46,Community Hall 46,373,361,0,734,49.18,72,9.8,366,201,5,630,P1,165,58.1,31.9,412,151,625,P1,False,B,3,,0,309,
North 24 Parganas,101,N24P-101,47,Govt Office 47,414,398,1,813,48.95,63,7.7,428,206,6,704,P1,222,60.8,29.3,496,117,681,P1,False,B,3,,0,342,
North 24 Parganas,101,N24P-101,48,Panchayat Bhavan 48,346,312,1,659,47.34,79,12.0,309,141,13,561,P1,168,55.1,25.1,279,132,533,P1,False,D,4,,0,277,
North 24 Parganas,101,N24P-101,49,Panchayat Bhavan 49,373,376,0,749,50.2,93,12.4,349,206,4,626,P1,143,55.8,32.9,345,201,620,P1,False,D,4,,0,315,
North 24 Parganas,101,N24P-101,50,Market Building 50,404,380,0,784,48.47,55,7.0,379,197,7,641,P1,182,59.1,30.7,359,177,598,P1,False,B,3,,0,330,
North 24 Parganas,101,N24P-101,51,Post Office 51,259,248,1,508,48.82,44,8.7,212,168,2,422,P1,44,50.2,39.8,288,99,430,P1,False,B,3,,0,214,
North 24 Parganas,101,N24P-101,52,Primary School 52,351,356,1,708,50.28,63,8.9,324,188,5,569,P1,136,56.9,33.0,306,148,568,P1,False,B,3,,0,298,
North 24 Parganas,101,N24P-101,53,Temple Hall 53,249,248,0,497,49.9,62,12.5,212,69,11,386,P1,122,54.9,17.9,272,103,417,P1,False,D,4,,0,209,
North 24 Parganas,101,N24P-101,54,Temple Hall 54,327,315,1,643,48.99,69,10.7,304,199,5,559,P1,105,54.4,35.6,282,133,506,P1,False,D,4,,0,271,
North 24 Parganas,101,N24P-101,55,Post Office 55,256,253,1,510,49.61,54,10.6,320,60,3,422,P1,260,75.8,14.2,311,66,419,P1,False,D,4,,0,215,
North 24 Parganas,101,N24P-101,56,High School 56,304,281,1,586,47.95,56,9.6,295,125,3,466,P1,170,63.3,26.8,208,139,483,P1,False,B,3,,0,247,
North 24 Parganas,101,N24P-101,57,Post Office 57,321,295,1,617,47.81,60,9.7,328,99,2,474,P1,229,69.2,20.9,324,107,481,P1,False,A,1,,0,260,
North 24 Parganas,101,N24P-101,58,High School 58,326,296,1,623,47.51,66,10.6,289,140,3,476,P1,149,60.7,29.4,308,141,499,P1,False,D,4,,0,262,
North 24 Parganas,101,N24P-101,59,Anganwadi Centre 59,352,350,0,702,49.86,53,7.5,321,162,6,537,P1,159,59.8,30.2,358,124,535,P1,False,B,3,,0,295,
North 24 Parganas,101,N24P-101,60,Market Building 60,328,313,0,641,48.83,77,12.0,274,183,6,538,P1,91,50.9,34.0,299,166,517,P1,False,D,4,,0,270,
North 24 Parganas,101,N24P-101,61,Temple Hall 61,316,304,0,620,49.03,80,12.9,310,116,6,474,P1,194,65.4,24.5,271,150,504,P1,False,D,4,,0,261,
North 24 Parganas,101,N24P-101,62,Community Hall 62,309,305,1,615,49.59,52,8.5,341,111,6,502,P1,230,67.9,22.1,254,179,485,P1,False,A,1,,0,259,
North 24 Parganas,101,N24P-101,63,Health Sub-Centre 63,390,368,1,759,48.48,66,8.7,282,149,19,617,P1,121,45.7,24.1,352,171,581,P1,False,B,3,,0,319,
North 24 Parganas,101,N24P-101,64,Temple Hall 64,282,279,1,562,49.64,40,7.1,272,122,2,438,P1,150,62.1,27.9,257,138,476,P1,False,B,3,,0,237,
North 24 Parganas,101,N24P-101,65,Club Building 65,375,358,0,733,48.84,82,11.2,341,148,10,634,P1,193,53.8,23.3,302,198,556,P1,False,D,4,,0,308,
North 24 Parganas,101,N24P-101,66,Primary School 66,266,247,1,514,48.05,61,11.9,245,95,10,442,P1,150,55.4,21.5,186,162,412,P1,False,D,4,,0,216,
North 24 Parganas,101,N24P-101,67,High School 67,264,255,1,520,49.04,65,12.5,238,124,3,402,P1,114,59.2,30.8,231,119,404,P1,False,D,4,,0,219,
North 24 Parganas,101,N24P-101,68,Temple Hall 68,403,381,0,784,48.6,92,11.7,361,184,2,605,P1,177,59.7,30.4,427,154,646,P1,False,D,4,,0,330,
North 24 Parganas,101,N24P-101,69,Madrasa 69,268,242,0,510,47.45,63,12.4,235,130,3,431,P1,105,54.5,30.2,288,104,435,P1,False,D,4,,0,215,
North 24 Parganas,101,N24P-101,70,Market Building 70,348,343,0,691,49.64,66,9.6,344,134,3,531,P1,210,64.8,25.2,345,193,597,P1,False,B,3,,0,291,
North 24 Parganas,101,N24P-101,71,Govt Office 71,320,327,1,648,50.46,72,11.1,293,153,5,495,P1,140,59.2,30.9,358,128,540,P1,False,D,4,,0,273,
North 24 Parganas,101,N24P-101,72,Post Office 72,360,347,1,708,49.01,55,7.8,320,57,20,571,P1,152,56.0,10.0,284,200,549,P1,False,B,3,,0,298,
North 24 Parganas,101,N24P-101,73,Primary School 73,372,352,1,725,48.55,55,7.6,379,178,5,619,P1,201,61.2,28.8,296,213,565,P1,False,B,3,,0,305,
North 24 Parganas,101,N24P-101,74,High School 74,284,263,1,548,47.99,65,11.9,265,125,2,434,P1,140,61.1,28.8,220,177,441,P1,False,D,4,,0,231,
North 24 Parganas,101,N24P-101,75,Post Office 75,322,302,0,624,48.4,72,11.5,223,233,7,539,P2,10,41.4,43.2,286,166,502,P1,True,D,4,,0,263,
North 24 Parganas,101,N24P-101,76,Govt Office 76,312,307,0,619,49.6,46,7.4,284,151,3,483,P1,133,58.8,31.3,313,142,538,P1,False,B,3,,0,260,
North 24 Parganas,101,N24P-101,77,Club Building 77,380,372,0,752,49.47,69,9.2,327,144,8,589,P1,183,55.5,24.4,308,231,651,P1,False,B,3,,0,316,
North 24 Parganas,101,N24P-101,78,Madrasa 78,330,331,1,662,50.0,82,12.4,365,153,4,576,P1,212,63.4,26.6,211,141,520,P1,False,D,4,,0,279,
North 24 Parganas,101,N24P-101,79,Post Office 79,289,282,1,572,49.3,67,11.7,279,143,5,476,P1,136,58.6,30.0,241,152,474,P1,False,D,4,,0,241,
North 24 Parganas,101,N24P-101,80,Madrasa 80,341,323,1,665,48.57,74,11.1,310,185,6,550,P1,125,56.4,33.6,402,114,574,P1,False,D,4,,0,280,
North 24 Parganas,101,N24P-101,81,Primary School 81,313,294,1,608,48.36,51,8.4,345,96,2,490,P1,249,70.4,19.6,320,154,527,P1,False,A,1,,0,256,
North 24 Parganas,101,N24P-101,82,Anganwadi Centre 82,299,300,0,599,50.08,42,7.0,277,156,5,481,P1,121,57.6,32.4,254,175,513,P1,False,B,3,,0,252,
North 24 Parganas,101,N24P-101,83,Madrasa 83,364,344,1,709,48.52,59,8.3,324,174,5,553,P1,150,58.6,31.5,237,187,558,P1,False,B,3,,0,298,
North 24 Parganas,101,N24P-101,84,Market Building 84,308,292,1,601,48.59,74,12.3,286,139,10,522,P1,147,54.8,26.6,309,109,465,P1,False,D,4,,0,253,
North 24 Parganas,101,N24P-101,85,Anganwadi Centre 85,295,271,0,566,47.88,44,7.8,308,134,3,492,P1,174,62.6,27.2,281,157,486,P1,False,B,3,,0,238,
North 24 Parganas,101,N24P-101,86,Community Hall 86,314,299,1,614,48.7,56,9.1,280,138,4,465,P1,142,60.2,29.7,297,183,534,P1,False,B,3,,0,258,
North 24 Parganas,101,N24P-101,87,Madrasa 87,312,300,1,613,48.94,77,12.6,265,127,9,486,P1,138,54.5,26.1,308,134,491,P1,False,D,4,,0,258,
North 24 Parganas,101,N24P-101,88,Anganwadi Centre 88,366,372,0,738,50.41,71,9.6,308,182,11,587,P1,126,52.5,31.0,416,160,640,P1,False,B,3,,0,311,
North 24 Parganas,101,N24P-101,89,High School 89,403,415,0,818,50.73,64,7.8,421,136,4,619,P1,285,68.0,22.0,408,172,692,P1,False,A,1,,0,344,
North 24 Parganas,101,N24P-101,90,Club Building 90,384,382,1,767,49.8,55,7.2,314,221,8,618,P1,93,50.8,35.8,348,186,593,P1,False,B,3,,0,323,
North 24 Parganas,101,N24P-101,91,Primary School 91,411,378,1,790,47.85,77,9.7,367,200,3,630,P1,167,58.3,31.7,282,182,607,P1,False,B,3,,0,332,
North 24 Parganas,101,N24P-101,92,Temple Hall 92,307,311,1,619,50.24,59,9.5,313,137,2,500,P1,176,62.6,27.4,298,103,477,P1,False,B,3,,0,260,
North 24 Parganas,101,N24P-101,93,High School 93,275,279,1,555,50.27,47,8.5,318,83,2,446,P1,235,71.3,18.6,271,133,449,P1,False,A,1,,0,234,
North 24 Parganas,101,N24P-101,94,Community Hall 94,330,330,0,660,50.0,85,12.9,356,131,2,541,P1,225,65.8,24.2,314,135,536,P1,False,D,4,,0,278,
North 24 Parganas,101,N24P-101,95,Panchayat Bhavan 95,400,412,1,813,50.68,78,9.6,440,144,5,649,P1,296,67.8,22.2,408,193,673,P1,False,A,1,,0,342,
North 24 Parganas,101,N24P-101,96,Temple Hall 96,256,235,1,492,47.76,52,10.6,232,125,3,401,P1,107,57.9,31.2,232,154,429,P1,False,D,4,,0,207,
North 24 Parganas,101,N24P-101,97,Community Hall 97,305,296,1,602,49.17,67,11.1,269,143,4,465,P1,126,57.8,30.8,229,175,504,P1,False,D,4,,0,253,
North 24 Parganas,101,N24P-101,98,Govt Office 98,284,286,0,570,50.18,49,8.6,253,144,2,457,P1,109,55.4,31.5,241,149,433,P1,False,B,3,,0,240,
North 24 Parganas,101,N24P-101,99,Health Sub-Centre 99,393,401,1,795,50.44,80,10.1,335,158,14,688,P1,161,48.7,23.0,419,167,651,P1,False,D,4,,0,335,
North 24 Parganas,101,N24P-101,100,Health Sub-Centre 100,249,233,1,483,48.24,46,9.5,196,114,4,367,P1,82,53.4,31.1,273,84,397,P1,False,B,3,,0,203,
North 24 Parganas,101,N24P-101,101,Health Sub-Centre 101,385,363,0,748,48.53,53,7.1,364,213,5,642,P1,151,56.7,33.2,348,214,624,P1,False,B,3,,0,315,
North 24 Parganas,101,N24P-101,102,Market Building 102,364,346,1,711,48.66,52,7.3,348,173,6,579,P1,175,60.1,29.9,313,190,559,P1,False,B,3,,0,299,
North 24 Parganas,101,N24P-101,103,Post Office 103,289,279,1,569,49.03,51,9.0,287,132,4,466,P1,155,61.6,28.3,289,145,482,P1,False,B,3,,0,239,
North 24 Parganas,101,N24P-101,104,Post Office 104,375,342,1,718,47.63,54,7.5,265,195,7,572,P1,70,46.3,34.1,281,216,559,P1,False,B,3,,0,302,
North 24 Parganas,101,N24P-101,105,Health Sub-Centre 105,388,372,1,761,48.88,77,10.1,360,143,7,609,P1,217,59.1,23.5,284,123,584,P1,False,D,4,,0,320,
North 24 Parganas,101,N24P-101,106,High School 106,269,253,1,523,48.37,53,10.1,214,148,8,439,P1,66,48.7,33.7,264,116,424,P1,False,D,4,,0,220,
North 24 Parganas,101,N24P-101,107,Panchayat Bhavan 107,357,328,1,686,47.81,49,7.1,321,134,12,560,P1,187,57.3,23.9,250,163,548,P1,False,B,3,,0,289,
North 24 Parganas,101,N24P-101,108,Panchayat Bhavan 108,333,340,0,673,50.52,72,10.7,285,127,9,526,P1,158,54.2,24.1,371,118,543,P1,False,D,4,,0,283,
North 24 Parganas,101,N24P-101,109,High School 109,376,374,0,750,49.87,71,9.5,353,205,5,648,P1,148,54.5,31.6,387,141,616,P1,False,B,3,,0,316,
North 24 Parganas,101,N24P-101,110,High School 110,332,297,0,629,47.22,67,10.7,332,101,4,524,P1,231,63.4,19.3,304,132,484,P1,False,D,4,,0,265,
North 24 Parganas,101,N24P-101,111,Club Building 111,388,383,0,771,49.68,80,10.4,243,144,19,605,P1,50,40.2,23.8,389,135,583,P1,False,D,4,,0,324,
North 24 Parganas,101,N24P-101,112,Club Building 112,358,339,0,697,48.64,55,7.9,350,131,4,538,P1,219,65.1,24.3,279,181,590,P1,False,A,1,,0,293,
North 24 Parganas,101,N24P-101,113,Anganwadi Centre 113,292,273,1,566,48.23,64,11.3,340,104,4,493,P1,236,69.0,21.1,263,126,491,P1,False,D,4,,0,238,
North 24 Parganas,101,N24P-101,114,Post Office 114,385,373,1,759,49.14,57,7.5,313,219,5,652,P1,94,48.0,33.6,351,197,609,P1,False,B,3,,0,319,
North 24 Parganas,101,N24P-101,115,Health Sub-Centre 115,355,326,0,681,47.87,80,11.7,398,117,6,572,P1,281,69.6,20.5,361,132,547,P1,False,D,4,,0,287,
North 24 Parganas,101,N24P-101,116,Anganwadi Centre 116,286,263,1,550,47.82,61,11.1,270,147,3,463,P1,123,58.3,31.7,278,109,461,P1,False,D,4,,0,231,
North 24 Parganas,101,N24P-101,117,Community Hall 117,405,397,0,802,49.5,72,9.0,410,197,5,674,P1,213,60.8,29.2,394,211,672,P1,False,B,3,,0,338,
North 24 Parganas,101,N24P-101,118,Post Office 118,375,356,1,732,48.63,55,7.5,313,111,6,555,P1,193,56.4,20.0,361,193,616,P1,False,B,3,,0,308,
North 24 Parganas,101,N24P-101,119,High School 119,246,254,1,501,50.7,49,9.8,276,102,2,419,P1,174,65.9,24.3,224,123,385,P1,False,A,1,,0,211,
North 24 Parganas,101,N24P-101,120,Market Building 120,338,342,0,680,50.29,60,8.8,333,132,4,536,P1,201,62.1,24.6,353,149,558,P1,False,B,3,,0,286,
North 24 Parganas,101,N24P-101,121,Post Office 121,313,303,1,617,49.11,55,8.9,255,205,4,523,P1,50,48.8,39.2,271,174,495,P1,False,B,3,,0,260,
North 24 Parganas,101,N24P-101,122,Health Sub-Centre 122,413,378,1,792,47.73,69,8.7,404,171,3,638,P1,233,63.3,26.8,310,175,623,P1,False,B,3,,0,333,
North 24 Parganas,101,N24P-101,123,Madrasa 123,337,332,0,669,49.63,65,9.7,334,151,5,539,P1,183,62.0,28.0,310,142,507,P1,False,B,3,,0,282,
North 24 Parganas,101,N24P-101,124,Primary School 124,282,275,0,557,49.37,70,12.6,268,145,6,475,P1,123,56.4,30.5,144,122,433,P4,True,D,4,,0,234,
North 24 Parganas,101,N24P-101,125,Panchayat Bhavan 125,415,382,0,797,47.93,68,8.5,458,166,3,694,P1,292,66.0,23.9,384,174,673,P1,False,A,1,,0,335,
North 24 Parganas,101,N24P-101,126,Community Hall 126,366,339,1,706,48.02,90,12.7,318,171,4,543,P1,147,58.6,31.5,285,129,539,P1,False,D,4,,0,297,
North 24 Parganas,101,N24P-101,127,High School 127,267,277,1,545,50.83,59,10.8,234,131,9,454,P1,103,51.5,28.9,255,148,447,P1,False,D,4,,0,229,
North 24 Parganas,101,N24P-101,128,Health Sub-Centre 128,263,249,1,513,48.54,56,10.9,223,155,2,420,P1,68,53.1,36.9,237,116,429,P1,False,D,4,,0,216,
North 24 Parganas,101,N24P-101,129,Health Sub-Centre 129,286,289,0,575,50.26,55,9.6,294,102,4,440,P1,192,66.8,23.2,269,86,436,P1,False,A,1,,0,242,
North 24 Parganas,101,N24P-101,130,High School 130,267,269,1,537,50.09,63,11.7,238,129,5,407,P1,109,58.5,31.7,297,94,434,P1,False,D,4,,0,226,
North 24 Parganas,101,N24P-101,131,Post Office 131,371,336,0,707,47.52,72,10.2,342,161,7,562,P1,181,60.9,28.6,371,133,560,P1,False,D,4,,0,298,
North 24 Parganas,101,N24P-101,132,Market Building 132,252,240,1,493,48.68,64,13.0,236,138,4,420,P1,98,56.2,32.9,270,81,405,P1,False,D,4,,0,207,
North 24 Parganas,101,N24P-101,133,High School 133,344,354,0,698,50.72,57,8.2,299,157,8,592,P1,142,50.5,26.5,326,157,537,P1,False,B,3,,0,294,
North 24 Parganas,101,N24P-101,134,Community Hall 134,307,279,1,587,47.53,54,9.2,292,110,5,447,P1,182,65.3,24.6,290,135,485,P1,False,A,1,,0,247,
North 24 Parganas,101,N24P-101,135,Panchayat Bhavan 135,332,308,0,640,48.12,80,12.5,284,158,5,505,P1,126,56.2,31.3,269,148,543,P1,False,D,4,,0,269,
North 24 Parganas,101,N24P-101,136,Madrasa 136,339,345,0,684,50.44,76,11.1,368,155,8,590,P1,213,62.4,26.3,293,174,519,P1,False,D,4,,0,288,
North 24 Parganas,101,N24P-101,137,Madrasa 137,318,327,0,645,50.7,79,12.2,342,135,2,529,P1,207,64.7,25.5,321,151,524,P1,False,D,4,,0,271,
North 24 Parganas,101,N24P-101,138,Temple Hall 138,314,291,0,605,48.1,72,11.9,233,142,10,487,P1,91,47.8,29.2,241,221,513,P1,False,D,4,,0,255,
North 24 Parganas,101,N24P-101,139,Madrasa 139,277,248,0,525,47.24,40,7.6,145,111,14,405,P1,14,35.8,27.4,279,133,458,P1,False,B,3,,0,221,
North 24 Parganas,101,N24P-101,140,Madrasa 140,317,315,1,633,49.76,82,13.0,238,173,15,547,P1,65,43.5,31.6,289,146,517,P1,False,D,4,,0,266,
North 24 Parganas,101,N24P-101,141,Anganwadi Centre 141,412,372,1,785,47.39,55,7.0,401,164,6,628,P1,237,63.9,26.1,251,197,612,P1,False,B,3,,0,330,
North 24 Parganas,101,N24P-101,142,High School 142,362,347,0,709,48.94,51,7.2,396,121,3,574,P1,275,69.0,21.1,335,217,613,P1,False,A,1,,0,298,
North 24 Parganas,101,N24P-101,143,Health Sub-Centre 143,382,342,1,725,47.17,73,10.1,401,154,5,625,P1,247,64.2,24.6,378,151,587,P1,False,D,4,,0,305,
North 24 Parganas,101,N24P-101,144,Health Sub-Centre 144,409,406,1,816,49.75,62,7.6,429,144,7,636,P1,285,67.5,22.6,364,192,618,P1,False,A,1,,0,343,
North 24 Parganas,101,N24P-101,145,Community Hall 145,302,278,0,580,47.93,71,12.2,274,141,5,461,P1,133,59.4,30.6,351,82,481,P1,False,D,4,,0,244,
North 24 Parganas,101,N24P-101,146,Club Building 146,304,285,1,590,48.31,69,11.7,248,161,8,485,P1,87,51.1,33.2,282,165,496,P1,False,D,4,,0,248,
North 24 Parganas,101,N24P-101,147,Anganwadi Centre 147,288,289,1,578,50.0,63,10.9,299,102,5,446,P1,197,67.0,22.9,313,89,447,P1,False,D,4,,0,243,
North 24 Parganas,101,N24P-101,148,Club Building 148,377,364,0,741,49.12,90,12.1,319,190,7,592,P1,129,53.9,32.1,397,177,647,P1,False,D,4,,0,312,
North 24 Parganas,101,N24P-101,149,Market Building 149,376,359,1,736,48.78,79,10.7,337,192,9,613,P1,145,55.0,31.3,335,186,579,P1,False,D,4,,0,310,
North 24 Parganas,101,N24P-101,150,Temple Hall 150,311,321,1,633,50.71,46,7.3,274,185,3,510,P1,89,53.7,36.3,250,127,531,P1,False,B,3,,0,266,
North 24 Parganas,101,N24P-101,151,Primary School 151,316,322,0,638,50.47,75,11.8,339,148,5,541,P1,191,62.7,27.4,291,186,533,P1,False,D,4,,0,268,
North 24 Parganas,101,N24P-101,152,Govt Office 152,420,398,0,818,48.66,57,7.0,319,236,13,711,P1,83,44.9,33.2,293,212,682,P1,False,B,3,,0,344,
North 24 Parganas,101,N24P-101,153,Anganwadi Centre 153,343,348,0,691,50.36,59,8.5,308,156,6,541,P1,152,56.9,28.8,338,140,531,P1,False,B,3,,0,291,
North 24 Parganas,101,N24P-101,154,Temple Hall 154,277,273,1,551,49.55,54,9.8,291,133,4,472,P1,158,61.7,28.2,224,151,473,P1,False,B,3,,0,232,
North 24 Parganas,101,N24P-101,155,Govt Office 155,253,237,1,491,48.27,44,9.0,261,74,4,372,P1,187,70.2,19.9,230,120,412,P1,False,A,1,,0,207,
