district,ac_code,ac_name,part_no,booth_name,male,female,third_gender,total,female_pct
Jhargram,2001,Jhr-2001,81,Health Sub-Centre 81,364,371,0,735,50.48
Jhargram,2001,Jhr-2001,82,Market Building 82,251,256,0,507,50.49
Jhargram,2001,Jhr-2001,83,Panchayat Bhavan 83,342,344,0,686,50.15
Jhargram,2001,Jhr-2001,84,Panchayat Bhavan 84,271,259,0,530,48.87
Jhargram,2001,Jhr-2001,85,Club Building 85,390,364,0,754,48.28
Jhargram,2001,Jhr-2001,86,Anganwadi Centre 86,307,315,0,622,50.64
Jhargram,2001,Jhr-2001,87,Govt Office 87,372,362,0,734,49.32
Jhargram,2001,Jhr-2001,88,Community Hall 88,418,400,1,819,48.84
Jhargram,2001,Jhr-2001,89,Panchayat Bhavan 89,305,306,1,612,50.0
Jhargram,2001,Jhr-2001,90,Market Building 90,241,238,1,480,49.58
Jhargram,2001,Jhr-2001,91,Govt Office 91,350,331,1,682,48.53
Jhargram,2001,Jhr-2001,92,Health Sub-Centre 92,247,253,0,500,50.6
Jhargram,2001,Jhr-2001,93,Primary School 93,266,254,1,521,48.75
Jhargram,2001,Jhr-2001,94,Health Sub-Centre 94,330,313,0,643,48.68
Jhargram,2001,Jhr-2001,95,Madrasa 95,375,362,1,738,49.05
Jhargram,2001,Jhr-2001,96,Club Building 96,312,288,0,600,48.0
Jhargram,2001,Jhr-2001,97,Madrasa 97,316,307,1,624,49.2
Jhargram,2001,Jhr-2001,98,Panchayat Bhavan 98,263,244,0,507,48.13
Jhargram,2001,Jhr-2001,99,Temple Hall 99,312,296,1,609,48.6
Jhargram,2001,Jhr-2001,100,High School 100,286,278,0,564,49.29
Jhargram,2001,Jhr-2001,101,Panchayat Bhavan 101,268,261,0,529,49.34
Jhargram,2001,Jhr-2001,102,High School 102,386,375,1,762,49.21
Jhargram,2001,Jhr-2001,103,Market Building 103,285,280,0,565,49.56
Jhargram,2001,Jhr-2001,104,Club Building 104,337,309,1,647,47.76
Jhargram,2001,Jhr-2001,105,Health Sub-Centre 105,319,299,1,619,48.3
Jhargram,2001,Jhr-2001,106,Post Office 106,293,273,1,567,48.15
Jhargram,2001,Jhr-2001,107,Health Sub-Centre 107,368,350,1,719,48.68
Jhargram,2001,Jhr-2001,108,High School 108,299,293,1,593,49.41
Jhargram,2001,Jhr-2001,109,Panchayat Bhavan 109,290,276,1,567,48.68
Jhargram,2001,Jhr-2001,110,Temple Hall 110,406,383,1,790,48.48
Jhargram,2001,Jhr-2001,111,Temple Hall 111,324,308,0,632,48.73
Jhargram,2001,Jhr-2001,112,Temple Hall 112,341,342,0,683,50.07
Jhargram,2001,Jhr-2001,113,Primary School 113,250,240,0,490,48.98
Jhargram,2001,Jhr-2001,114,Temple Hall 114,381,359,1,741,48.45
Jhargram,2001,Jhr-2001,115,Govt Office 115,257,247,0,504,49.01
Jhargram,2001,Jhr-2001,116,Temple Hall 116,266,270,1,537,50.28
Jhargram,2001,Jhr-2001,117,Madrasa 117,265,263,0,528,49.81
Jhargram,2001,Jhr-2001,118,Anganwadi Centre 118,350,341,0,691,49.35
Jhargram,2001,Jhr-2001,119,Anganwadi Centre 119,368,337,0,705,47.8
Jhargram,2001,Jhr-2001,120,Health Sub-Centre 120,364,375,0,739,50.74
Jhargram,2001,Jhr-2001,121,Market Building 121,346,329,0,675,48.74
Jhargram,2001,Jhr-2001,122,Community Hall 122,241,245,1,487,50.31
Jhargram,2001,Jhr-2001,123,Primary School 123,347,339,1,687,49.34
Jhargram,2001,Jhr-2001,124,Market Building 124,277,275,0,552,49.82
Jhargram,2001,Jhr-2001,125,Panchayat Bhavan 125,397,383,1,781,49.04
Jhargram,2001,Jhr-2001,126,Market Building 126,275,249,1,525,47.43
Jhargram,2001,Jhr-2001,127,Panchayat Bhavan 127,247,234,1,482,48.55
Jhargram,2001,Jhr-2001,128,Market Building 128,274,250,0,524,47.71
Jhargram,2001,Jhr-2001,129,Temple Hall 129,241,244,0,485,50.31
Jhargram,2001,Jhr-2001,130,Panchayat Bhavan 130,362,372,0,734,50.68
Jhargram,2001,Jhr-2001,131,Primary School 131,376,383,0,759,50.46
Jhargram,2001,Jhr-2001,132,Govt Office 132,297,294,1,592,49.66
Jhargram,2001,Jhr-2001,133,Anganwadi Centre 133,379,347,1,727,47.73
Jhargram,2001,Jhr-2001,134,Primary School 134,245,245,1,491,49.9
Jhargram,2001,Jhr-2001,135,High School 135,281,285,0,566,50.35
Jhargram,2001,Jhr-2001,136,Madrasa 136,337,348,1,686,50.73
Jhargram,2001,Jhr-2001,137,Market Building 137,388,377,0,765,49.28
Jhargram,2001,Jhr-2001,138,Madrasa 138,366,346,1,713,48.53
Jhargram,2001,Jhr-2001,139,Govt Office 139,394,379,1,774,48.97
Jhargram,2001,Jhr-2001,140,Community Hall 140,409,367,0,776,47.29
Jhargram,2001,Jhr-2001,141,Post Office 141,291,297,0,588,50.51
Jhargram,2001,Jhr-2001,142,Health Sub-Centre 142,268,261,1,530,49.25
Jhargram,2001,Jhr-2001,143,Health Sub-Centre 143,336,343,0,679,50.52
Jhargram,2001,Jhr-2001,144,Primary School 144,380,342,0,722,47.37
Jhargram,2001,Jhr-2001,145,Temple Hall 145,345,328,1,674,48.66
Jhargram,2001,Jhr-2001,146,Health Sub-Centre 146,318,295,0,613,48.12
Jhargram,2001,Jhr-2001,147,Post Office 147,283,277,1,561,49.38
Jhargram,2001,Jhr-2001,148,Panchayat Bhavan 148,363,337,1,701,48.07
Jhargram,2001,Jhr-2001,149,High School 149,252,231,1,484,47.73
Jhargram,2001,Jhr-2001,150,Primary School 150,296,277,1,574,48.26
Jhargram,2001,Jhr-2001,151,High School 151,348,327,0,675,48.44
Jhargram,2001,Jhr-2001,152,Temple Hall 152,290,297,0,587,50.6
Jhargram,2001,Jhr-2001,153,Post Office 153,254,263,1,518,50.77
Jhargram,2001,Jhr-2001,154,Govt Office 154,263,252,1,516,48.84
Jhargram,2001,Jhr-2001,155,Post Office 155,396,369,0,765,48.24
Jhargram,2001,Jhr-2001,156,Anganwadi Centre 156,392,351,0,743,47.24
Jhargram,2001,Jhr-2001,157,Community Hall 157,405,367,1,773,47.48
Jhargram,2001,Jhr-2001,158,Health Sub-Centre 158,342,307,0,649,47.3
Jhargram,2001,Jhr-2001,159,Temple Hall 159,346,347,0,693,50.07
Jhargram,2001,Jhr-2001,160,High School 160,256,264,0,520,50.77
Jhargram,2001,Jhr-2001,161,Madrasa 161,291,279,1,571,48.86
Jhargram,2001,Jhr-2001,162,Primary School 162,261,240,1,502,47.81
Jhargram,2001,Jhr-2001,163,Panchayat Bhavan 163,346,334,0,680,49.12
Jhargram,2001,Jhr-2001,164,Govt Office 164,304,307,1,612,50.16
Jhargram,2001,Jhr-2001,165,Govt Office 165,339,308,1,648,47.53
Jhargram,2001,Jhr-2001,166,Temple Hall 166,309,307,1,617,49.76
Jhargram,2001,Jhr-2001,167,Post Office 167,290,300,1,591,50.76
Jhargram,2001,Jhr-2001,168,Club Building 168,418,395,1,814,48.53
Jhargram,2001,Jhr-2001,169,Anganwadi Centre 169,399,373,1,773,48.25
Jhargram,2001,Jhr-2001,170,Anganwadi Centre 170,346,314,1,661,47.5
Jhargram,2001,Jhr-2001,171,Madrasa 171,374,359,1,734,48.91
Jhargram,2001,Jhr-2001,172,Anganwadi Centre 172,310,317,1,628,50.48
Jhargram,2001,Jhr-2001,173,Market Building 173,319,311,1,631,49.29
Jhargram,2001,Jhr-2001,174,High School 174,371,360,0,731,49.25
Jhargram,2001,Jhr-2001,175,Anganwadi Centre 175,361,362,0,723,50.07
Jhargram,2001,Jhr-2001,176,Post Office 176,380,391,1,772,50.65
Jhargram,2001,Jhr-2001,177,Post Office 177,382,395,0,777,50.84
Jhargram,2001,Jhr-2001,178,Club Building 178,368,365,1,734,49.73
Jhargram,2001,Jhr-2001,179,Market Building 179,334,318,1,653,48.7
Jhargram,2001,Jhr-2001,180,Community Hall 180,263,244,1,508,48.03
Jhargram,2001,Jhr-2001,181,Govt Office 181,246,240,1,487,49.28
Jhargram,2001,Jhr-2001,182,High School 182,263,256,1,520,49.23
Jhargram,2001,Jhr-2001,183,Panchayat Bhavan 183,256,245,1,502,48.8
Jhargram,2001,Jhr-2001,184,Madrasa 184,301,289,0,590,48.98
Jhargram,2001,Jhr-2001,185,Market Building 185,321,311,1,633,49.13
Jhargram,2001,Jhr-2001,186,Primary School 186,259,246,0,505,48.71
Jhargram,2001,Jhr-2001,187,Govt Office 187,328,314,0,642,48.91
Jhargram,2001,Jhr-2001,188,Anganwadi Centre 188,282,266,1,549,48.45
Jhargram,2001,Jhr-2001,189,Govt Office 189,267,248,1,516,48.06
Jhargram,2001,Jhr-2001,190,Panchayat Bhavan 190,324,306,1,631,48.49
Jhargram,2001,Jhr-2001,191,Health Sub-Centre 191,258,250,0,508,49.21
Jhargram,2001,Jhr-2001,192,Market Building 192,390,378,1,769,49.15
Jhargram,2001,Jhr-2001,193,Govt Office 193,274,256,1,531,48.21
Jhargram,2001,Jhr-2001,194,Anganwadi Centre 194,422,382,1,805,47.45
Jhargram,2001,Jhr-2001,195,Govt Office 195,400,390,0,790,49.37
Jhargram,2001,Jhr-2001,196,Temple Hall 196,402,386,1,789,48.92
Jhargram,2001,Jhr-2001,197,Health Sub-Centre 197,238,245,0,483,50.72
Jhargram,2001,Jhr-2001,198,Community Hall 198,282,285,0,567,50.26
Jhargram,2002,Jhr-2002,1,Madrasa 1,325,329,1,655,50.23
Jhargram,2002,Jhr-2002,2,Madrasa 2,265,271,1,537,50.47
Jhargram,2002,Jhr-2002,3,Temple Hall 3,374,384,0,758,50.66
Jhargram,2002,Jhr-2002,4,Club Building 4,312,290,1,603,48.09
Jhargram,2002,Jhr-2002,5,Club Building 5,284,267,1,552,48.37
Jhargram,2002,Jhr-2002,6,Post Office 6,347,346,1,694,49.86
Jhargram,2002,Jhr-2002,7,Temple Hall 7,285,295,1,581,50.77
Jhargram,2002,Jhr-2002,8,Govt Office 8,388,387,1,776,49.87
Jhargram,2002,Jhr-2002,9,Health Sub-Centre 9,405,411,1,817,50.31
Jhargram,2002,Jhr-2002,10,Panchayat Bhavan 10,344,328,0,672,48.81
Jhargram,2002,Jhr-2002,11,Temple Hall 11,393,404,1,798,50.63
Jhargram,2002,Jhr-2002,12,Temple Hall 12,383,396,1,780,50.77
Jhargram,2002,Jhr-2002,13,Govt Office 13,273,267,0,540,49.44
Jhargram,2002,Jhr-2002,14,Health Sub-Centre 14,264,260,1,525,49.52
Jhargram,2002,Jhr-2002,15,Community Hall 15,251,231,1,483,47.83
Jhargram,2002,Jhr-2002,16,Community Hall 16,273,251,1,525,47.81
Jhargram,2002,Jhr-2002,17,Madrasa 17,331,330,1,662,49.85
Jhargram,2002,Jhr-2002,18,Market Building 18,269,250,1,520,48.08
Jhargram,2002,Jhr-2002,19,Madrasa 19,252,241,1,494,48.79
Jhargram,2002,Jhr-2002,20,High School 20,337,320,0,657,48.71
Jhargram,2002,Jhr-2002,21,Club Building 21,306,293,1,600,48.83
Jhargram,2002,Jhr-2002,22,Temple Hall 22,314,291,0,605,48.1
Jhargram,2002,Jhr-2002,23,Health Sub-Centre 23,318,311,1,630,49.37
Jhargram,2002,Jhr-2002,24,Madrasa 24,332,313,0,645,48.53
Jhargram,2002,Jhr-2002,25,Community Hall 25,257,236,1,494,47.77
Jhargram,2002,Jhr-2002,26,Anganwadi Centre 26,379,349,0,728,47.94
Jhargram,2002,Jhr-2002,27,Panchayat Bhavan 27,325,327,1,653,50.08
Jhargram,2002,Jhr-2002,28,Panchayat Bhavan 28,290,288,1,579,49.74
Jhargram,2002,Jhr-2002,29,Govt Office 29,378,355,1,734,48.37
Jhargram,2002,Jhr-2002,30,Primary School 30,290,270,0,560,48.21
Jhargram,2002,Jhr-2002,31,Primary School 31,286,292,1,579,50.43
Jhargram,2002,Jhr-2002,32,Club Building 32,385,380,0,765,49.67
Jhargram,2002,Jhr-2002,33,Govt Office 33,325,323,0,648,49.85
Jhargram,2002,Jhr-2002,34,Panchayat Bhavan 34,247,249,0,496,50.2
Jhargram,2002,Jhr-2002,35,Market Building 35,338,323,1,662,48.79
Jhargram,2002,Jhr-2002,36,Govt Office 36,419,386,0,805,47.95
Jhargram,2002,Jhr-2002,37,Market Building 37,352,330,0,682,48.39
Jhargram,2002,Jhr-2002,38,Health Sub-Centre 38,279,284,1,564,50.35
Jhargram,2002,Jhr-2002,39,Market Building 39,316,310,1,627,49.44
Jhargram,2002,Jhr-2002,40,Club Building 40,316,320,0,636,50.31
Jhargram,2002,Jhr-2002,41,Club Building 41,303,302,1,606,49.83
Jhargram,2002,Jhr-2002,42,Post Office 42,249,232,1,482,48.13
Jhargram,2002,Jhr-2002,43,Community Hall 43,387,350,1,738,47.43
Jhargram,2002,Jhr-2002,44,Temple Hall 44,413,405,0,818,49.51
Jhargram,2002,Jhr-2002,45,Primary School 45,371,367,0,738,49.73
Jhargram,2002,Jhr-2002,46,Post Office 46,263,244,1,508,48.03
Jhargram,2002,Jhr-2002,47,Anganwadi Centre 47,247,234,1,482,48.55
Jhargram,2002,Jhr-2002,48,Club Building 48,355,319,0,674,47.33
Jhargram,2002,Jhr-2002,49,Anganwadi Centre 49,375,343,0,718,47.77
Jhargram,2002,Jhr-2002,50,Anganwadi Centre 50,409,381,1,791,48.17
Jhargram,2002,Jhr-2002,51,Post Office 51,296,267,1,564,47.34
Jhargram,2002,Jhr-2002,52,Market Building 52,359,350,0,709,49.37
Jhargram,2002,Jhr-2002,53,Panchayat Bhavan 53,291,292,0,583,50.09
Jhargram,2002,Jhr-2002,54,Market Building 54,268,256,1,525,48.76
Jhargram,2002,Jhr-2002,55,High School 55,382,364,1,747,48.73
Jhargram,2002,Jhr-2002,56,Govt Office 56,419,393,0,812,48.4
Jhargram,2002,Jhr-2002,57,High School 57,389,373,1,763,48.89
Jhargram,2002,Jhr-2002,58,Health Sub-Centre 58,396,387,1,784,49.36
Jhargram,2002,Jhr-2002,59,Club Building 59,356,323,0,679,47.57
Jhargram,2002,Jhr-2002,60,High School 60,299,294,1,594,49.49
Jhargram,2002,Jhr-2002,61,Primary School 61,288,271,0,559,48.48
Jhargram,2002,Jhr-2002,62,Health Sub-Centre 62,359,332,1,692,47.98
Jhargram,2002,Jhr-2002,63,Anganwadi Centre 63,408,386,0,794,48.61
Jhargram,2002,Jhr-2002,64,Govt Office 64,405,406,1,812,50.0
Jhargram,2002,Jhr-2002,65,Post Office 65,323,311,0,634,49.05
Jhargram,2002,Jhr-2002,66,Anganwadi Centre 66,384,349,1,734,47.55
Jhargram,2002,Jhr-2002,67,Health Sub-Centre 67,368,362,1,731,49.52
Jhargram,2002,Jhr-2002,68,Market Building 68,352,352,1,705,49.93
Jhargram,2002,Jhr-2002,69,Temple Hall 69,381,368,1,750,49.07
Jhargram,2002,Jhr-2002,70,Govt Office 70,299,276,0,575,48.0
Jhargram,2002,Jhr-2002,71,High School 71,301,308,0,609,50.57
Jhargram,2002,Jhr-2002,72,Panchayat Bhavan 72,265,246,0,511,48.14
Jhargram,2002,Jhr-2002,73,Market Building 73,270,273,0,543,50.28
Jhargram,2002,Jhr-2002,74,Panchayat Bhavan 74,287,274,1,562,48.75
Jhargram,2002,Jhr-2002,75,Panchayat Bhavan 75,371,335,0,706,47.45
Jhargram,2002,Jhr-2002,76,Community Hall 76,319,287,0,606,47.36
Jhargram,2002,Jhr-2002,77,Market Building 77,346,321,0,667,48.13
Jhargram,2002,Jhr-2002,78,High School 78,320,297,0,617,48.14
Jhargram,2002,Jhr-2002,79,Primary School 79,354,319,1,674,47.33
Jhargram,2002,Jhr-2002,80,Madrasa 80,295,288,1,584,49.32
Jhargram,2002,Jhr-2002,81,Anganwadi Centre 81,268,261,1,530,49.25
Jhargram,2002,Jhr-2002,82,Market Building 82,254,235,0,489,48.06
Jhargram,2002,Jhr-2002,83,Club Building 83,403,402,1,806,49.88
Jhargram,2002,Jhr-2002,84,Panchayat Bhavan 84,405,367,0,772,47.54
Jhargram,2002,Jhr-2002,85,Temple Hall 85,293,282,1,576,48.96
Jhargram,2002,Jhr-2002,86,Panchayat Bhavan 86,312,294,0,606,48.51
Jhargram,2002,Jhr-2002,87,Health Sub-Centre 87,344,335,0,679,49.34
Jhargram,2002,Jhr-2002,88,High School 88,416,378,1,795,47.55
Jhargram,2002,Jhr-2002,89,Govt Office 89,405,398,1,804,49.5
Jhargram,2002,Jhr-2002,90,Temple Hall 90,357,359,0,716,50.14
Jhargram,2002,Jhr-2002,91,Panchayat Bhavan 91,395,361,0,756,47.75
Jhargram,2002,Jhr-2002,92,High School 92,361,347,1,709,48.94
Jhargram,2002,Jhr-2002,93,Madrasa 93,257,247,1,505,48.91
Jhargram,2002,Jhr-2002,94,High School 94,365,331,0,696,47.56
Jhargram,2002,Jhr-2002,95,Post Office 95,288,273,0,561,48.66
Jhargram,2002,Jhr-2002,96,Madrasa 96,291,283,1,575,49.22
Jhargram,2002,Jhr-2002,97,Govt Office 97,238,242,0,480,50.42
Jhargram,2002,Jhr-2002,98,Club Building 98,360,351,1,712,49.3
Jhargram,2002,Jhr-2002,99,Temple Hall 99,240,247,1,488,50.61
Jhargram,2002,Jhr-2002,100,Madrasa 100,347,348,1,696,50.0
Jhargram,2002,Jhr-2002,101,Panchayat Bhavan 101,302,303,1,606,50.0
Jhargram,2002,Jhr-2002,102,Community Hall 102,260,234,0,494,47.37
Jhargram,2002,Jhr-2002,103,High School 103,343,346,0,689,50.22
Jhargram,2002,Jhr-2002,104,Health Sub-Centre 104,292,270,1,563,47.96
Jhargram,2002,Jhr-2002,105,Madrasa 105,260,238,0,498,47.79
Jhargram,2002,Jhr-2002,106,Club Building 106,286,268,0,554,48.38
Jhargram,2002,Jhr-2002,107,Club Building 107,373,362,1,736,49.18
Jhargram,2002,Jhr-2002,108,High School 108,399,386,0,785,49.17
Jhargram,2002,Jhr-2002,109,Temple Hall 109,392,404,1,797,50.69
Jhargram,2002,Jhr-2002,110,Panchayat Bhavan 110,308,310,0,618,50.16
Jhargram,2002,Jhr-2002,111,Market Building 111,269,267,1,537,49.72
Jhargram,2002,Jhr-2002,112,Primary School 112,402,361,0,763,47.31
Jhargram,2002,Jhr-2002,113,Market Building 113,391,377,1,769,49.02
Jhargram,2002,Jhr-2002,114,Panchayat Bhavan 114,418,387,0,805,48.07
Jhargram,2002,Jhr-2002,115,Market Building 115,407,382,1,790,48.35
Jhargram,2002,Jhr-2002,116,Madrasa 116,283,274,0,557,49.19
Jhargram,2002,Jhr-2002,117,Govt Office 117,385,364,0,749,48.6
Jhargram,2002,Jhr-2002,118,Anganwadi Centre 118,323,319,0,642,49.69
Jhargram,2002,Jhr-2002,119,Anganwadi Centre 119,288,295,1,584,50.51
Jhargram,2002,Jhr-2002,120,Market Building 120,264,254,0,518,49.03
Jhargram,2002,Jhr-2002,121,Health Sub-Centre 121,337,313,1,651,48.08
Jhargram,2002,Jhr-2002,122,Market Building 122,390,391,0,781,50.06
Jhargram,2002,Jhr-2002,123,Club Building 123,309,293,0,602,48.67
Jhargram,2002,Jhr-2002,124,Madrasa 124,338,326,0,664,49.1
Jhargram,2002,Jhr-2002,125,Govt Office 125,277,258,1,536,48.13
Jhargram,2002,Jhr-2002,126,Market Building 126,324,302,0,626,48.24
Jhargram,2002,Jhr-2002,127,High School 127,378,372,1,751,49.53
Jhargram,2002,Jhr-2002,128,Primary School 128,360,323,0,683,47.29
Jhargram,2002,Jhr-2002,129,High School 129,263,252,0,515,48.93
Jhargram,2002,Jhr-2002,130,Club Building 130,320,318,1,639,49.77
Jhargram,2002,Jhr-2002,131,Primary School 131,326,313,1,640,48.91
Jhargram,2002,Jhr-2002,132,High School 132,320,302,1,623,48.48
Jhargram,2002,Jhr-2002,133,High School 133,388,368,1,757,48.61
Jhargram,2002,Jhr-2002,134,Panchayat Bhavan 134,282,286,0,568,50.35
Jhargram,2002,Jhr-2002,135,Primary School 135,301,279,0,580,48.1
Jhargram,2002,Jhr-2002,136,Anganwadi Centre 136,283,262,0,545,48.07
Jhargram,2002,Jhr-2002,137,High School 137,395,360,1,756,47.62
Jhargram,2002,Jhr-2002,138,Panchayat Bhavan 138,406,387,1,794,48.74
Jhargram,2002,Jhr-2002,139,Club Building 139,323,304,0,627,48.48
Jhargram,2002,Jhr-2002,140,Madrasa 140,367,338,1,706,47.88
Jhargram,2002,Jhr-2002,141,Madrasa 141,361,342,1,704,48.58
Jhargram,2002,Jhr-2002,142,Club Building 142,357,343,0,700,49.0
Jhargram,2002,Jhr-2002,143,Market Building 143,291,284,1,576,49.31
Jhargram,2002,Jhr-2002,144,Govt Office 144,377,360,1,738,48.78
Jhargram,2002,Jhr-2002,145,Market Building 145,335,309,1,645,47.91
Jhargram,2002,Jhr-2002,146,Market Building 146,295,266,0,561,47.42
Jhargram,2002,Jhr-2002,147,Community Hall 147,374,345,0,719,47.98
Jhargram,2002,Jhr-2002,148,Post Office 148,313,285,0,598,47.66
Jhargram,2002,Jhr-2002,149,Anganwadi Centre 149,261,256,1,518,49.42
Jhargram,2002,Jhr-2002,150,Govt Office 150,356,360,1,717,50.21
Jhargram,2002,Jhr-2002,151,Temple Hall 151,316,324,1,641,50.55
Jhargram,2002,Jhr-2002,152,Anganwadi Centre 152,277,274,1,552,49.64
Jhargram,2002,Jhr-2002,153,Govt Office 153,303,294,0,597,49.25
Jhargram,2002,Jhr-2002,154,Govt Office 154,391,371,1,763,48.62
