district,ac_code,ac_name,part_no,booth_name,male,female,third_gender,total,female_pct
Murshidabad,153,Farakka,115,Anganwadi Centre 115,317,289,1,607,47.61
Murshidabad,153,Farakka,116,Health Sub-Centre 116,392,393,0,785,50.06
Murshidabad,153,Farakka,117,Community Hall 117,344,329,1,674,48.81
Murshidabad,153,Farakka,118,Anganwadi Centre 118,384,396,1,781,50.7
Murshidabad,153,Farakka,119,Panchayat Bhavan 119,419,378,0,797,47.43
Murshidabad,153,Farakka,120,Govt Office 120,416,384,0,800,48.0
Murshidabad,153,Farakka,121,Govt Office 121,314,288,0,602,47.84
Murshidabad,153,Farakka,122,Community Hall 122,246,234,1,481,48.65
Murshidabad,153,Farakka,123,Temple Hall 123,257,238,1,496,47.98
Murshidabad,153,Farakka,124,Community Hall 124,374,338,0,712,47.47
Murshidabad,153,Farakka,125,Club Building 125,405,395,0,800,49.38
Murshidabad,153,Farakka,126,Community Hall 126,274,264,0,538,49.07
Murshidabad,153,Farakka,127,Community Hall 127,290,262,0,552,47.46
Murshidabad,153,Farakka,128,Post Office 128,392,391,1,784,49.87
Murshidabad,153,Farakka,129,Temple Hall 129,277,265,1,543,48.8
Murshidabad,153,Farakka,130,Post Office 130,338,347,1,686,50.58
Murshidabad,153,Farakka,131,Temple Hall 131,263,257,1,521,49.33
Murshidabad,153,Farakka,132,High School 132,327,318,0,645,49.3
Murshidabad,153,Farakka,133,Market Building 133,295,302,0,597,50.59
Murshidabad,153,Farakka,134,Post Office 134,313,304,0,617,49.27
Murshidabad,153,Farakka,135,Govt Office 135,375,369,1,745,49.53
Murshidabad,153,Farakka,136,High School 136,398,380,1,779,48.78
Murshidabad,154,Samserganj,1,Market Building 1,337,320,1,658,48.63
Murshidabad,154,Samserganj,2,Club Building 2,264,268,1,533,50.28
Murshidabad,154,Samserganj,3,Health Sub-Centre 3,378,354,1,733,48.29
Murshidabad,154,Samserganj,4,Community Hall 4,254,243,1,498,48.8
Murshidabad,154,Samserganj,5,Health Sub-Centre 5,337,307,1,645,47.6
Murshidabad,154,Samserganj,6,Club Building 6,241,238,1,480,49.58
Murshidabad,154,Samserganj,7,Anganwadi Centre 7,263,243,1,507,47.93
Murshidabad,154,Samserganj,8,Panchayat Bhavan 8,372,363,0,735,49.39
Murshidabad,154,Samserganj,9,Post Office 9,312,303,1,616,49.19
Murshidabad,154,Samserganj,10,Temple Hall 10,381,347,0,728,47.66
Murshidabad,154,Samserganj,11,Health Sub-Centre 11,290,271,0,561,48.31
Murshidabad,154,Samserganj,12,Post Office 12,361,327,0,688,47.53
Murshidabad,154,Samserganj,13,Post Office 13,273,267,0,540,49.44
Murshidabad,154,Samserganj,14,Club Building 14,320,308,1,629,48.97
Murshidabad,154,Samserganj,15,Post Office 15,358,369,0,727,50.76
Murshidabad,154,Samserganj,16,Anganwadi Centre 16,398,364,0,762,47.77
Murshidabad,154,Samserganj,17,High School 17,371,369,0,740,49.86
Murshidabad,154,Samserganj,18,Madrasa 18,310,310,1,621,49.92
Murshidabad,154,Samserganj,19,Community Hall 19,383,356,0,739,48.17
Murshidabad,154,Samserganj,20,Govt Office 20,314,317,1,632,50.16
Murshidabad,154,Samserganj,21,Madrasa 21,359,348,1,708,49.15
Murshidabad,154,Samserganj,22,Post Office 22,380,381,1,762,50.0
Murshidabad,154,Samserganj,23,Anganwadi Centre 23,320,324,0,644,50.31
Murshidabad,154,Samserganj,24,Primary School 24,350,325,1,676,48.08
Murshidabad,154,Samserganj,25,Club Building 25,321,320,1,642,49.84
Murshidabad,154,Samserganj,26,Post Office 26,409,410,0,819,50.06
Murshidabad,154,Samserganj,27,High School 27,260,237,1,498,47.59
Murshidabad,154,Samserganj,28,Primary School 28,369,335,1,705,47.52
Murshidabad,154,Samserganj,29,High School 29,284,269,0,553,48.64
Murshidabad,154,Samserganj,30,Madrasa 30,359,360,1,720,50.0
Murshidabad,154,Samserganj,31,Madrasa 31,402,397,0,799,49.69
Murshidabad,154,Samserganj,32,Market Building 32,386,366,1,753,48.61
Murshidabad,154,Samserganj,33,Anganwadi Centre 33,362,367,0,729,50.34
Murshidabad,154,Samserganj,34,Panchayat Bhavan 34,267,247,1,515,47.96
Murshidabad,154,Samserganj,35,Market Building 35,270,256,0,526,48.67
Murshidabad,154,Samserganj,36,Primary School 36,271,259,1,531,48.78
Murshidabad,154,Samserganj,37,Community Hall 37,260,243,0,503,48.31
Murshidabad,154,Samserganj,38,Panchayat Bhavan 38,341,322,0,663,48.57
Murshidabad,154,Samserganj,39,Govt Office 39,385,366,0,751,48.74
Murshidabad,154,Samserganj,40,Anganwadi Centre 40,298,270,1,569,47.45
Murshidabad,154,Samserganj,41,Panchayat Bhavan 41,308,295,0,603,48.92
Murshidabad,154,Samserganj,42,Community Hall 42,361,354,1,716,49.44
Murshidabad,154,Samserganj,43,Community Hall 43,239,244,1,484,50.41
Murshidabad,154,Samserganj,44,Madrasa 44,395,363,1,759,47.83
Murshidabad,154,Samserganj,45,Temple Hall 45,402,377,1,780,48.33
Murshidabad,154,Samserganj,46,Panchayat Bhavan 46,310,297,1,608,48.85
Murshidabad,154,Samserganj,47,Panchayat Bhavan 47,336,340,0,676,50.3
Murshidabad,154,Samserganj,48,Temple Hall 48,342,332,1,675,49.19
Murshidabad,154,Samserganj,49,Community Hall 49,332,298,1,631,47.23
Murshidabad,154,Samserganj,50,Anganwadi Centre 50,246,238,0,484,49.17
Murshidabad,154,Samserganj,51,Panchayat Bhavan 51,365,368,1,734,50.14
Murshidabad,154,Samserganj,52,Market Building 52,394,396,0,790,50.13
Murshidabad,154,Samserganj,53,Market Building 53,292,285,0,577,49.39
Murshidabad,154,Samserganj,54,Community Hall 54,262,267,0,529,50.47
Murshidabad,154,Samserganj,55,Temple Hall 55,370,334,1,705,47.38
Murshidabad,154,Samserganj,56,Madrasa 56,286,260,1,547,47.53
Murshidabad,154,Samserganj,57,Health Sub-Centre 57,361,331,0,692,47.83
Murshidabad,154,Samserganj,58,Govt Office 58,338,328,1,667,49.18
Murshidabad,154,Samserganj,59,Community Hall 59,302,308,1,611,50.41
Murshidabad,154,Samserganj,60,High School 60,325,327,1,653,50.08
Murshidabad,154,Samserganj,61,Market Building 61,276,276,0,552,50.0
Murshidabad,154,Samserganj,62,High School 62,336,346,1,683,50.66
Murshidabad,154,Samserganj,63,Post Office 63,360,322,0,682,47.21
Murshidabad,154,Samserganj,64,Anganwadi Centre 64,336,331,1,668,49.55
Murshidabad,154,Samserganj,65,High School 65,335,339,1,675,50.22
Murshidabad,154,Samserganj,66,Anganwadi Centre 66,305,293,1,599,48.91
Murshidabad,154,Samserganj,67,Temple Hall 67,298,294,1,593,49.58
Murshidabad,154,Samserganj,68,Govt Office 68,320,314,0,634,49.53
Murshidabad,154,Samserganj,69,Post Office 69,247,255,1,503,50.7
Murshidabad,154,Samserganj,70,Club Building 70,283,256,0,539,47.5
Murshidabad,154,Samserganj,71,Anganwadi Centre 71,365,346,1,712,48.6
Murshidabad,154,Samserganj,72,Post Office 72,277,282,0,559,50.45
Murshidabad,154,Samserganj,73,Primary School 73,407,387,1,795,48.68
Murshidabad,154,Samserganj,74,Panchayat Bhavan 74,347,321,1,669,47.98
Murshidabad,154,Samserganj,75,Health Sub-Centre 75,348,316,1,665,47.52
Murshidabad,154,Samserganj,76,Community Hall 76,416,393,1,810,48.52
Murshidabad,154,Samserganj,77,High School 77,284,292,1,577,50.61
Murshidabad,154,Samserganj,78,Primary School 78,426,393,0,819,47.99
Murshidabad,154,Samserganj,79,Anganwadi Centre 79,338,312,0,650,48.0
Murshidabad,154,Samserganj,80,Anganwadi Centre 80,307,278,0,585,47.52
Murshidabad,154,Samserganj,81,Madrasa 81,294,296,0,590,50.17
Murshidabad,154,Samserganj,82,Community Hall 82,277,278,0,555,50.09
Murshidabad,154,Samserganj,83,Govt Office 83,272,281,1,554,50.72
Murshidabad,154,Samserganj,84,Govt Office 84,270,266,0,536,49.63
Murshidabad,154,Samserganj,85,Anganwadi Centre 85,251,236,0,487,48.46
Murshidabad,154,Samserganj,86,Primary School 86,339,305,1,645,47.29
Murshidabad,154,Samserganj,87,Temple Hall 87,273,271,0,544,49.82
Murshidabad,154,Samserganj,88,Health Sub-Centre 88,261,250,1,512,48.83
Murshidabad,154,Samserganj,89,Anganwadi Centre 89,410,373,0,783,47.64
Murshidabad,154,Samserganj,90,Post Office 90,251,250,1,502,49.8
Murshidabad,154,Samserganj,91,Post Office 91,399,410,0,809,50.68
Murshidabad,154,Samserganj,92,Post Office 92,351,334,0,685,48.76
Murshidabad,154,Samserganj,93,Madrasa 93,371,336,0,707,47.52
Murshidabad,154,Samserganj,94,Community Hall 94,413,378,0,791,47.79
Murshidabad,154,Samserganj,95,Club Building 95,403,395,1,799,49.44
Murshidabad,154,Samserganj,96,Health Sub-Centre 96,398,386,1,785,49.17
Murshidabad,154,Samserganj,97,Market Building 97,404,385,0,789,48.8
Murshidabad,154,Samserganj,98,Club Building 98,404,409,0,813,50.31
Murshidabad,154,Samserganj,99,Madrasa 99,352,358,1,711,50.35
Murshidabad,154,Samserganj,100,Madrasa 100,366,346,0,712,48.6
Murshidabad,154,Samserganj,101,Madrasa 101,360,337,1,698,48.28
Murshidabad,154,Samserganj,102,High School 102,280,277,1,558,49.64
Murshidabad,154,Samserganj,103,Club Building 103,262,264,0,526,50.19
Murshidabad,154,Samserganj,104,Govt Office 104,264,264,1,529,49.91
Murshidabad,154,Samserganj,105,Market Building 105,401,362,1,764,47.38
Murshidabad,154,Samserganj,106,Temple Hall 106,277,264,1,542,48.71
Murshidabad,154,Samserganj,107,Madrasa 107,249,256,1,506,50.59
Murshidabad,154,Samserganj,108,Govt Office 108,270,263,0,533,49.34
Murshidabad,154,Samserganj,109,Madrasa 109,417,399,0,816,48.9
Murshidabad,154,Samserganj,110,Anganwadi Centre 110,392,371,1,764,48.56
Murshidabad,154,Samserganj,111,Anganwadi Centre 111,297,298,0,595,50.08
Murshidabad,154,Samserganj,112,Primary School 112,405,410,1,816,50.25
Murshidabad,154,Samserganj,113,Madrasa 113,295,276,1,572,48.25
Murshidabad,154,Samserganj,114,Anganwadi Centre 114,348,311,0,659,47.19
Murshidabad,154,Samserganj,115,Temple Hall 115,419,397,0,816,48.65
Murshidabad,154,Samserganj,116,Temple Hall 116,396,408,0,804,50.75
Murshidabad,154,Samserganj,117,Post Office 117,390,360,1,751,47.94
Murshidabad,154,Samserganj,118,Temple Hall 118,341,312,1,654,47.71
Murshidabad,154,Samserganj,119,Primary School 119,323,323,0,646,50.0
Murshidabad,154,Samserganj,120,Market Building 120,292,267,0,559,47.76
Murshidabad,154,Samserganj,121,Post Office 121,269,251,1,521,48.18
Murshidabad,154,Samserganj,122,Panchayat Bhavan 122,404,385,1,790,48.73
Murshidabad,154,Samserganj,123,High School 123,388,353,1,742,47.57
Murshidabad,154,Samserganj,124,Health Sub-Centre 124,314,310,1,625,49.6
Murshidabad,154,Samserganj,125,Anganwadi Centre 125,334,302,1,637,47.41
Murshidabad,154,Samserganj,126,Panchayat Bhavan 126,267,240,1,508,47.24
Murshidabad,154,Samserganj,127,Madrasa 127,274,275,1,550,50.0
Murshidabad,154,Samserganj,128,Govt Office 128,284,256,1,541,47.32
Murshidabad,154,Samserganj,129,Health Sub-Centre 129,281,265,0,546,48.53
Murshidabad,154,Samserganj,130,High School 130,380,385,1,766,50.26
Murshidabad,154,Samserganj,131,Club Building 131,339,344,0,683,50.37
Murshidabad,154,Samserganj,132,Madrasa 132,250,239,0,489,48.88
Murshidabad,154,Samserganj,133,Temple Hall 133,396,377,1,774,48.71
Murshidabad,154,Samserganj,134,Club Building 134,414,393,0,807,48.7
Murshidabad,154,Samserganj,135,Anganwadi Centre 135,242,248,0,490,50.61
Murshidabad,154,Samserganj,136,High School 136,355,359,1,715,50.21
Murshidabad,154,Samserganj,137,Club Building 137,350,353,0,703,50.21
Murshidabad,154,Samserganj,138,Club Building 138,401,380,0,781,48.66
Murshidabad,154,Samserganj,139,Madrasa 139,320,318,0,638,49.84
Murshidabad,154,Samserganj,140,Health Sub-Centre 140,297,269,0,566,47.53
Murshidabad,154,Samserganj,141,Madrasa 141,385,355,1,741,47.91
Murshidabad,154,Samserganj,142,High School 142,404,406,0,810,50.12
Murshidabad,154,Samserganj,143,Anganwadi Centre 143,287,267,0,554,48.19
Murshidabad,154,Samserganj,144,Govt Office 144,279,279,0,558,50.0
Murshidabad,154,Samserganj,145,Market Building 145,408,392,1,801,48.94
Murshidabad,154,Samserganj,146,Market Building 146,387,381,1,769,49.54
Murshidabad,154,Samserganj,147,Post Office 147,335,306,0,641,47.74
Murshidabad,154,Samserganj,148,Anganwadi Centre 148,356,349,1,706,49.43
Murshidabad,154,Samserganj,149,Community Hall 149,262,246,0,508,48.43
Murshidabad,154,Samserganj,150,Madrasa 150,366,350,0,716,48.88
Murshidabad,154,Samserganj,151,Anganwadi Centre 151,329,297,0,626,47.44
Murshidabad,155,Suti,1,Post Office 1,363,353,0,716,49.3
Murshidabad,155,Suti,2,Anganwadi Centre 2,389,382,1,772,49.48
Murshidabad,155,Suti,3,Post Office 3,369,354,0,723,48.96
Murshidabad,155,Suti,4,Temple Hall 4,264,267,1,532,50.19
Murshidabad,155,Suti,5,Primary School 5,267,256,0,523,48.95
Murshidabad,155,Suti,6,Health Sub-Centre 6,304,301,1,606,49.67
Murshidabad,155,Suti,7,Madrasa 7,377,369,1,747,49.4
Murshidabad,155,Suti,8,Market Building 8,320,303,1,624,48.56
Murshidabad,155,Suti,9,High School 9,413,372,1,786,47.33
Murshidabad,155,Suti,10,Community Hall 10,339,308,1,648,47.53
Murshidabad,155,Suti,11,Madrasa 11,306,303,0,609,49.75
Murshidabad,155,Suti,12,Madrasa 12,264,257,0,521,49.33
Murshidabad,155,Suti,13,Govt Office 13,314,323,1,638,50.63
Murshidabad,155,Suti,14,Community Hall 14,394,390,0,784,49.74
Murshidabad,155,Suti,15,Govt Office 15,393,372,1,766,48.56
Murshidabad,155,Suti,16,Health Sub-Centre 16,392,356,1,749,47.53
Murshidabad,155,Suti,17,Govt Office 17,350,314,1,665,47.22
Murshidabad,155,Suti,18,Panchayat Bhavan 18,303,285,1,589,48.39
Murshidabad,155,Suti,19,High School 19,293,302,0,595,50.76
Murshidabad,155,Suti,20,Health Sub-Centre 20,314,317,0,631,50.24
Murshidabad,155,Suti,21,Market Building 21,376,380,0,756,50.26
Murshidabad,155,Suti,22,Anganwadi Centre 22,324,328,0,652,50.31
Murshidabad,155,Suti,23,Temple Hall 23,351,321,0,672,47.77
Murshidabad,155,Suti,24,Temple Hall 24,399,400,0,799,50.06
Murshidabad,155,Suti,25,Market Building 25,370,333,1,704,47.3
Murshidabad,155,Suti,26,Temple Hall 26,295,305,1,601,50.75
Murshidabad,155,Suti,27,Community Hall 27,368,341,0,709,48.1
Murshidabad,155,Suti,28,Madrasa 28,357,363,0,720,50.42
Murshidabad,155,Suti,29,Community Hall 29,379,392,1,772,50.78
Murshidabad,155,Suti,30,Govt Office 30,343,331,1,675,49.04
Murshidabad,155,Suti,31,Community Hall 31,291,291,0,582,50.0
Murshidabad,155,Suti,32,Health Sub-Centre 32,254,251,1,506,49.6
Murshidabad,155,Suti,33,Community Hall 33,267,265,0,532,49.81
Murshidabad,155,Suti,34,Post Office 34,260,261,1,522,50.0
Murshidabad,155,Suti,35,High School 35,387,354,1,742,47.71
Murshidabad,155,Suti,36,Primary School 36,295,297,1,593,50.08
Murshidabad,155,Suti,37,Panchayat Bhavan 37,363,328,1,692,47.4
Murshidabad,155,Suti,38,Panchayat Bhavan 38,332,344,1,677,50.81
Murshidabad,155,Suti,39,Temple Hall 39,255,239,0,494,48.38
Murshidabad,155,Suti,40,Govt Office 40,419,393,0,812,48.4
Murshidabad,155,Suti,41,Temple Hall 41,257,241,1,499,48.3
Murshidabad,155,Suti,42,Post Office 42,275,275,1,551,49.91
Murshidabad,155,Suti,43,Primary School 43,420,375,0,795,47.17
Murshidabad,155,Suti,44,Health Sub-Centre 44,318,293,0,611,47.95
Murshidabad,155,Suti,45,Community Hall 45,403,388,0,791,49.05
Murshidabad,155,Suti,46,Panchayat Bhavan 46,311,290,0,601,48.25
Murshidabad,155,Suti,47,High School 47,349,344,1,694,49.57
Murshidabad,155,Suti,48,Anganwadi Centre 48,266,269,1,536,50.19
Murshidabad,155,Suti,49,Temple Hall 49,398,356,0,754,47.21
Murshidabad,155,Suti,50,Anganwadi Centre 50,286,267,0,553,48.28
Murshidabad,155,Suti,51,Govt Office 51,342,317,1,660,48.03
Murshidabad,155,Suti,52,High School 52,412,407,1,820,49.63
Murshidabad,155,Suti,53,Club Building 53,381,368,0,749,49.13
Murshidabad,155,Suti,54,Madrasa 54,378,341,1,720,47.36
Murshidabad,155,Suti,55,High School 55,304,304,1,609,49.92
Murshidabad,155,Suti,56,Anganwadi Centre 56,341,315,0,656,48.02
Murshidabad,155,Suti,57,Health Sub-Centre 57,339,310,1,650,47.69
Murshidabad,155,Suti,58,Market Building 58,326,327,0,653,50.08
Murshidabad,155,Suti,59,Market Building 59,352,364,1,717,50.77
Murshidabad,155,Suti,60,Temple Hall 60,286,287,0,573,50.09
Murshidabad,155,Suti,61,Primary School 61,376,338,0,714,47.34
Murshidabad,155,Suti,62,Community Hall 62,288,293,1,582,50.34
Murshidabad,155,Suti,63,Community Hall 63,381,361,1,743,48.59
Murshidabad,155,Suti,64,Community Hall 64,249,249,0,498,50.0
Murshidabad,155,Suti,65,Market Building 65,329,333,0,662,50.3
Murshidabad,155,Suti,66,Club Building 66,335,313,1,649,48.23
Murshidabad,155,Suti,67,Madrasa 67,342,341,1,684,49.85
Murshidabad,155,Suti,68,Madrasa 68,292,282,1,575,49.04
Murshidabad,155,Suti,69,Temple Hall 69,386,359,0,745,48.19
Murshidabad,155,Suti,70,Health Sub-Centre 70,366,331,0,697,47.49
Murshidabad,155,Suti,71,Madrasa 71,325,305,0,630,48.41
Murshidabad,155,Suti,72,Anganwadi Centre 72,422,395,1,818,48.29
Murshidabad,155,Suti,73,Madrasa 73,363,334,1,698,47.85
Murshidabad,155,Suti,74,Anganwadi Centre 74,372,335,1,708,47.32
Murshidabad,155,Suti,75,High School 75,364,338,0,702,48.15
Murshidabad,155,Suti,76,Primary School 76,414,392,0,806,48.64
Murshidabad,155,Suti,77,Primary School 77,274,278,1,553,50.27
Murshidabad,155,Suti,78,Madrasa 78,285,258,1,544,47.43
Murshidabad,155,Suti,79,Anganwadi Centre 79,334,342,0,676,50.59
Murshidabad,155,Suti,80,Madrasa 80,280,277,1,558,49.64
Murshidabad,155,Suti,81,Health Sub-Centre 81,354,353,0,707,49.93
Murshidabad,155,Suti,82,Panchayat Bhavan 82,342,324,1,667,48.58
Murshidabad,155,Suti,83,Post Office 83,284,254,0,538,47.21
Murshidabad,155,Suti,84,Community Hall 84,383,362,0,745,48.59
Murshidabad,155,Suti,85,Anganwadi Centre 85,308,305,0,613,49.76
Murshidabad,155,Suti,86,Panchayat Bhavan 86,314,311,1,626,49.68
Murshidabad,155,Suti,87,Post Office 87,284,258,0,542,47.6
Murshidabad,155,Suti,88,High School 88,281,286,1,568,50.35
Murshidabad,155,Suti,89,Health Sub-Centre 89,324,319,0,643,49.61
Murshidabad,155,Suti,90,Govt Office 90,391,365,1,757,48.22
Murshidabad,155,Suti,91,Health Sub-Centre 91,420,385,1,806,47.77
