district,ac_code,ac_name,part_no,booth_name,year,votes_P1,votes_P2,votes_P3,votes_P4,votes_NOTA,total_votes,winner,margin,turnout_pct
Kolkata,2101,KOL-2101,11,Post Office 11,2021,236,205,4,40,4,489,P1,31,75.0
Kolkata,2101,KOL-2101,12,Community Hall 12,2019,285,215,4,46,6,556,P1,70,78.2
Kolkata,2101,KOL-2101,12,Community Hall 12,2021,344,163,4,47,5,563,P1,181,79.2
Kolkata,2101,KOL-2101,13,Govt Office 13,2019,252,82,7,66,4,411,P1,170,73.1
Kolkata,2101,KOL-2101,13,Govt Office 13,2021,198,123,3,91,4,419,P1,75,74.6
Kolkata,2101,KOL-2101,14,Madrasa 14,2019,311,153,3,80,5,552,P1,158,72.9
Kolkata,2101,KOL-2101,14,Madrasa 14,2021,451,113,2,54,6,626,P1,338,82.7
Kolkata,2101,KOL-2101,15,Govt Office 15,2019,378,63,5,40,4,490,P1,315,78.8
Kolkata,2101,KOL-2101,15,Govt Office 15,2021,344,100,5,39,5,493,P1,244,79.3
Kolkata,2101,KOL-2101,16,Post Office 16,2019,278,221,5,44,6,554,P1,57,79.1
Kolkata,2101,KOL-2101,16,Post Office 16,2021,322,170,7,69,6,574,P1,152,82.0
Kolkata,2101,KOL-2101,17,Market Building 17,2019,325,203,6,47,6,587,P1,122,78.4
Kolkata,2101,KOL-2101,17,Market Building 17,2021,364,97,16,116,6,599,P1,248,80.0
Kolkata,2101,KOL-2101,18,Market Building 18,2019,233,161,5,63,5,467,P1,72,78.9
Kolkata,2101,KOL-2101,18,Market Building 18,2021,323,80,1,39,5,448,P1,243,75.7
Kolkata,2101,KOL-2101,19,Club Building 19,2019,222,96,10,80,4,412,P1,126,82.7
Kolkata,2101,KOL-2101,19,Club Building 19,2021,238,108,3,34,4,387,P1,130,77.7
Kolkata,2101,KOL-2101,20,Primary School 20,2019,265,129,8,121,5,528,P1,136,77.8
Kolkata,2101,KOL-2101,20,Primary School 20,2021,284,176,2,68,6,536,P1,108,78.9
Kolkata,2101,KOL-2101,21,Community Hall 21,2019,212,92,3,70,5,382,P1,120,77.2
Kolkata,2101,KOL-2101,21,Community Hall 21,2021,238,90,3,30,3,364,P1,148,73.5
Kolkata,2101,KOL-2101,22,Madrasa 22,2019,426,139,7,49,7,628,P1,287,77.2
Kolkata,2101,KOL-2101,22,Madrasa 22,2021,455,130,5,53,7,650,P1,325,80.0
Kolkata,2101,KOL-2101,23,Temple Hall 23,2019,276,132,16,116,5,545,P1,144,73.1
Kolkata,2101,KOL-2101,23,Temple Hall 23,2021,435,87,6,46,6,580,P1,348,77.7
Kolkata,2101,KOL-2101,24,Govt Office 24,2019,356,157,2,53,6,574,P1,199,74.4
Kolkata,2101,KOL-2101,24,Govt Office 24,2021,376,201,6,52,6,641,P1,175,83.1
Kolkata,2101,KOL-2101,25,High School 25,2019,207,142,1,37,5,392,P1,65,78.1
Kolkata,2101,KOL-2101,25,High School 25,2021,229,137,5,42,4,417,P1,92,83.1
Kolkata,2101,KOL-2101,26,Panchayat Bhavan 26,2019,276,118,5,117,5,521,P1,158,79.1
Kolkata,2101,KOL-2101,26,Panchayat Bhavan 26,2021,291,140,5,38,5,479,P1,151,72.7
Kolkata,2101,KOL-2101,27,Community Hall 27,2019,257,129,3,67,4,460,P1,128,74.2
Kolkata,2101,KOL-2101,27,Community Hall 27,2021,300,118,4,38,5,465,P1,182,75.0
Kolkata,2101,KOL-2101,28,Post Office 28,2019,292,91,2,36,5,426,P1,201,73.6
Kolkata,2101,KOL-2101,28,Post Office 28,2021,278,137,3,39,5,462,P1,141,79.8
Kolkata,2101,KOL-2101,29,Primary School 29,2019,311,196,5,121,6,639,P1,115,79.8
Kolkata,2101,KOL-2101,29,Primary School 29,2021,334,205,4,50,6,599,P1,129,74.8
Kolkata,2101,KOL-2101,30,High School 30,2019,263,124,2,37,4,430,P1,139,75.2
Kolkata,2101,KOL-2101,30,High School 30,2021,301,98,4,36,5,444,P1,203,77.6
Kolkata,2101,KOL-2101,31,Temple Hall 31,2019,414,143,4,51,7,619,P1,271,77.5
Kolkata,2101,KOL-2101,31,Temple Hall 31,2021,403,184,3,56,7,653,P1,219,81.7
Kolkata,2101,KOL-2101,32,Market Building 32,2019,198,153,4,58,4,417,P1,45,81.4
Kolkata,2101,KOL-2101,32,Market Building 32,2021,213,125,4,60,5,407,P1,88,79.5
Kolkata,2101,KOL-2101,33,Post Office 33,2019,260,116,5,33,4,418,P1,144,75.6
Kolkata,2101,KOL-2101,33,Post Office 33,2021,242,132,5,36,4,419,P1,110,75.8
Kolkata,2101,KOL-2101,34,Panchayat Bhavan 34,2019,290,102,4,35,5,436,P1,188,81.0
Kolkata,2101,KOL-2101,34,Panchayat Bhavan 34,2021,224,80,10,100,4,418,P1,124,77.7
Kolkata,2101,KOL-2101,35,Anganwadi Centre 35,2019,198,193,6,129,6,532,P1,5,79.4
Kolkata,2101,KOL-2101,35,Anganwadi Centre 35,2021,299,155,6,84,5,549,P1,144,81.9
Kolkata,2101,KOL-2101,36,Post Office 36,2019,257,93,4,31,4,389,P1,164,80.4
Kolkata,2101,KOL-2101,36,Post Office 36,2021,222,91,6,45,3,367,P1,131,75.8
Kolkata,2101,KOL-2101,37,High School 37,2019,356,95,5,108,5,569,P1,248,81.5
Kolkata,2101,KOL-2101,37,High School 37,2021,279,208,5,44,5,541,P1,71,77.5
Kolkata,2101,KOL-2101,38,Club Building 38,2019,250,108,2,34,4,398,P1,142,72.4
Kolkata,2101,KOL-2101,38,Club Building 38,2021,193,96,7,98,4,398,P1,95,72.4
Kolkata,2101,KOL-2101,39,Club Building 39,2019,249,102,1,34,4,390,P1,147,78.3
Kolkata,2101,KOL-2101,39,Club Building 39,2021,230,99,3,43,4,379,P1,131,76.1
Kolkata,2101,KOL-2101,40,Market Building 40,2019,298,208,10,111,6,633,P1,90,78.1
Kolkata,2101,KOL-2101,40,Market Building 40,2021,304,175,18,168,8,673,P1,129,83.0
Kolkata,2101,KOL-2101,41,Temple Hall 41,2019,290,157,8,90,6,551,P1,133,77.3
Kolkata,2101,KOL-2101,41,Temple Hall 41,2021,416,69,2,46,6,539,P1,347,75.6
Kolkata,2101,KOL-2101,42,Health Sub-Centre 42,2019,212,106,4,31,4,357,P1,106,72.1
Kolkata,2101,KOL-2101,42,Health Sub-Centre 42,2021,230,98,6,59,3,396,P1,132,80.0
Kolkata,2101,KOL-2101,43,Post Office 43,2019,377,154,5,49,5,590,P1,223,80.3
Kolkata,2101,KOL-2101,43,Post Office 43,2021,342,182,7,57,6,594,P1,160,80.8
Kolkata,2101,KOL-2101,44,Post Office 44,2019,262,162,7,110,5,546,P1,100,77.0
Kolkata,2101,KOL-2101,44,Post Office 44,2021,330,142,2,45,6,525,P1,188,74.0
Kolkata,2101,KOL-2101,45,Community Hall 45,2019,413,159,3,54,6,635,P1,254,82.8
Kolkata,2101,KOL-2101,45,Community Hall 45,2021,344,179,5,48,6,582,P1,165,75.9
Kolkata,2101,KOL-2101,46,Madrasa 46,2019,332,125,5,41,4,507,P1,207,73.8
Kolkata,2101,KOL-2101,46,Madrasa 46,2021,336,170,3,48,5,562,P1,166,81.8
Kolkata,2101,KOL-2101,47,High School 47,2019,313,132,6,39,4,494,P1,181,76.6
Kolkata,2101,KOL-2101,47,High School 47,2021,332,147,4,44,5,532,P1,185,82.5
Kolkata,2101,KOL-2101,48,Anganwadi Centre 48,2019,285,157,6,51,5,504,P1,128,77.5
Kolkata,2101,KOL-2101,48,Anganwadi Centre 48,2021,279,145,5,102,5,536,P1,134,82.5
Kolkata,2101,KOL-2101,49,Community Hall 49,2019,380,116,4,45,6,551,P1,264,73.9
Kolkata,2101,KOL-2101,49,Community Hall 49,2021,321,176,5,45,6,553,P1,145,74.1
Kolkata,2101,KOL-2101,50,Market Building 50,2019,278,103,6,78,5,470,P1,175,82.0
Kolkata,2101,KOL-2101,50,Market Building 50,2021,209,139,5,106,5,464,P1,70,81.0
Kolkata,2101,KOL-2101,51,High School 51,2019,380,204,6,53,5,648,P1,176,79.8
Kolkata,2101,KOL-2101,51,High School 51,2021,364,203,2,55,6,630,P1,161,77.6
Kolkata,2101,KOL-2101,52,Panchayat Bhavan 52,2019,190,107,7,108,5,417,P1,82,72.3
Kolkata,2101,KOL-2101,52,Panchayat Bhavan 52,2021,271,151,2,42,4,470,P1,120,81.5
Kolkata,2101,KOL-2101,53,Health Sub-Centre 53,2019,327,135,5,41,5,513,P1,192,74.2
Kolkata,2101,KOL-2101,53,Health Sub-Centre 53,2021,260,123,15,106,6,510,P1,137,73.8
Kolkata,2101,KOL-2101,54,Community Hall 54,2019,349,161,11,83,6,610,P1,188,77.0
Kolkata,2101,KOL-2101,54,Community Hall 54,2021,407,163,3,54,7,634,P1,244,80.1
Kolkata,2101,KOL-2101,55,High School 55,2019,318,156,5,113,6,598,P1,162,78.4
Kolkata,2101,KOL-2101,55,High School 55,2021,369,154,8,97,5,633,P1,215,83.0
Kolkata,2101,KOL-2101,56,Club Building 56,2019,249,86,11,111,4,461,P1,138,75.0
Kolkata,2101,KOL-2101,56,Club Building 56,2021,227,124,6,101,5,463,P1,103,75.3
Kolkata,2101,KOL-2101,57,Panchayat Bhavan 57,2019,280,203,10,79,5,577,P1,77,77.7
Kolkata,2101,KOL-2101,57,Panchayat Bhavan 57,2021,286,203,7,49,5,550,P1,83,74.0
Kolkata,2101,KOL-2101,58,Anganwadi Centre 58,2019,344,136,3,45,6,534,P1,208,74.1
Kolkata,2101,KOL-2101,58,Anganwadi Centre 58,2021,310,153,14,107,6,590,P1,157,81.8
Kolkata,2101,KOL-2101,59,Club Building 59,2019,199,105,9,72,4,389,P1,94,75.2
Kolkata,2101,KOL-2101,59,Club Building 59,2021,232,93,5,81,4,415,P1,139,80.3
Kolkata,2101,KOL-2101,60,Madrasa 60,2019,246,131,3,35,4,419,P1,115,81.0
Kolkata,2101,KOL-2101,60,Madrasa 60,2021,282,42,4,91,4,423,P1,191,81.8
Kolkata,2101,KOL-2101,61,High School 61,2019,416,154,6,51,7,634,P1,262,81.3
Kolkata,2101,KOL-2101,61,High School 61,2021,406,150,6,50,6,618,P1,256,79.2
Kolkata,2101,KOL-2101,62,Primary School 62,2019,165,160,5,70,4,404,P1,5,78.3
Kolkata,2101,KOL-2101,62,Primary School 62,2021,240,99,6,53,5,403,P1,141,78.1
Kolkata,2101,KOL-2101,63,Govt Office 63,2019,217,141,6,55,4,423,P1,76,75.1
Kolkata,2101,KOL-2101,63,Govt Office 63,2021,308,89,3,37,4,441,P1,219,78.3
Kolkata,2101,KOL-2101,64,Post Office 64,2019,293,174,4,42,6,519,P1,119,76.4
Kolkata,2101,KOL-2101,64,Post Office 64,2021,348,143,2,50,6,549,P1,205,80.9
Kolkata,2101,KOL-2101,65,High School 65,2019,359,175,7,47,5,593,P1,184,72.3
Kolkata,2101,KOL-2101,65,High School 65,2021,472,88,7,49,6,622,P1,384,75.9
Kolkata,2101,KOL-2101,66,Madrasa 66,2019,311,127,6,136,6,586,P1,175,77.0
Kolkata,2101,KOL-2101,66,Madrasa 66,2021,299,181,5,81,7,573,P1,118,75.3
Kolkata,2101,KOL-2101,67,Panchayat Bhavan 67,2019,202,126,4,40,3,375,P1,76,78.0
Kolkata,2101,KOL-2101,67,Panchayat Bhavan 67,2021,272,66,4,29,4,375,P1,206,78.0
Kolkata,2101,KOL-2101,68,Primary School 68,2019,375,123,7,43,5,553,P1,252,81.3
Kolkata,2101,KOL-2101,68,Primary School 68,2021,255,141,8,85,6,495,P1,114,72.8
Kolkata,2101,KOL-2101,69,Temple Hall 69,2019,333,180,5,51,6,575,P1,153,79.3
Kolkata,2101,KOL-2101,69,Temple Hall 69,2021,383,158,5,49,7,602,P1,225,83.0
Kolkata,2101,KOL-2101,70,Govt Office 70,2019,198,140,14,99,5,456,P1,58,77.0
Kolkata,2101,KOL-2101,70,Govt Office 70,2021,292,132,4,38,5,471,P1,160,79.6
Kolkata,2101,KOL-2101,71,Club Building 71,2019,288,100,6,88,4,486,P1,188,82.0
Kolkata,2101,KOL-2101,71,Club Building 71,2021,272,124,3,49,4,452,P1,148,76.2
Kolkata,2101,KOL-2101,72,Temple Hall 72,2019,189,122,3,52,4,370,P1,67,74.4
Kolkata,2101,KOL-2101,72,Temple Hall 72,2021,220,86,7,81,4,398,P1,134,80.1
Kolkata,2101,KOL-2101,73,Market Building 73,2019,398,170,3,53,7,631,P1,228,82.3
Kolkata,2101,KOL-2101,73,Market Building 73,2021,308,118,10,112,5,553,P1,190,72.1
Kolkata,2101,KOL-2101,74,High School 74,2019,265,143,5,36,5,454,P1,122,72.3
Kolkata,2101,KOL-2101,74,High School 74,2021,337,126,2,44,6,515,P1,211,82.0
Kolkata,2101,KOL-2101,75,Health Sub-Centre 75,2019,407,145,5,51,5,613,P1,262,81.0
Kolkata,2101,KOL-2101,75,Health Sub-Centre 75,2021,323,177,3,70,5,578,P1,146,76.4
Kolkata,2101,KOL-2101,76,Health Sub-Centre 76,2019,214,124,13,103,5,459,P1,90,80.2
Kolkata,2101,KOL-2101,76,Health Sub-Centre 76,2021,255,146,7,62,5,475,P1,109,83.0
Kolkata,2101,KOL-2101,77,Panchayat Bhavan 77,2019,286,161,3,75,6,531,P1,125,74.0
Kolkata,2101,KOL-2101,77,Panchayat Bhavan 77,2021,328,140,5,42,5,520,P1,188,72.4
Kolkata,2101,KOL-2101,78,Govt Office 78,2019,228,112,4,34,5,383,P1,116,74.2
Kolkata,2101,KOL-2101,78,Govt Office 78,2021,212,146,4,32,4,398,P1,66,77.1
Kolkata,2101,KOL-2101,79,High School 79,2019,415,136,2,53,6,612,P1,279,82.0
Kolkata,2101,KOL-2101,79,High School 79,2021,281,94,12,181,5,573,P1,100,76.8
Kolkata,2101,KOL-2101,80,Primary School 80,2019,351,113,4,42,5,515,P1,238,82.9
Kolkata,2101,KOL-2101,80,Primary School 80,2021,247,141,2,67,5,462,P1,106,74.4
Kolkata,2101,KOL-2101,81,Panchayat Bhavan 81,2019,386,97,5,43,6,537,P1,289,82.9
Kolkata,2101,KOL-2101,81,Panchayat Bhavan 81,2021,315,131,4,58,6,514,P1,184,79.3
Kolkata,2101,KOL-2101,82,Community Hall 82,2019,213,96,8,60,4,381,P1,117,77.0
Kolkata,2101,KOL-2101,82,Community Hall 82,2021,201,143,2,33,4,383,P1,58,77.4
Kolkata,2101,KOL-2101,83,Market Building 83,2019,241,87,6,166,5,505,P1,75,74.4
Kolkata,2101,KOL-2101,83,Market Building 83,2021,289,140,3,87,4,523,P1,149,77.0
Kolkata,2101,KOL-2101,84,Club Building 84,2019,321,132,6,39,6,504,P1,189,72.8
Kolkata,2101,KOL-2101,84,Club Building 84,2021,326,141,4,93,5,569,P1,185,82.2
Kolkata,2101,KOL-2101,85,Primary School 85,2019,277,151,2,41,5,476,P1,126,78.9
Kolkata,2101,KOL-2101,85,Primary School 85,2021,265,127,5,34,4,435,P1,138,72.1
Kolkata,2101,KOL-2101,86,Health Sub-Centre 86,2019,401,105,3,48,5,562,P1,296,73.7
Kolkata,2101,KOL-2101,86,Health Sub-Centre 86,2021,357,156,4,63,5,585,P1,201,76.7
Kolkata,2101,KOL-2101,87,Primary School 87,2019,295,132,9,156,6,598,P1,139,82.4
Kolkata,2101,KOL-2101,87,Primary School 87,2021,312,185,6,63,5,571,P1,127,78.7
Kolkata,2101,KOL-2101,88,Anganwadi Centre 88,2019,241,90,8,78,4,421,P1,151,78.0
Kolkata,2101,KOL-2101,88,Anganwadi Centre 88,2021,221,138,8,65,5,437,P1,83,80.9
Kolkata,2101,KOL-2101,89,Govt Office 89,2019,284,100,3,35,5,427,P1,184,82.3
Kolkata,2101,KOL-2101,89,Govt Office 89,2021,272,95,3,33,5,408,P1,177,78.6
Kolkata,2101,KOL-2101,90,Market Building 90,2019,351,189,10,93,7,650,P1,162,80.2
Kolkata,2101,KOL-2101,90,Market Building 90,2021,405,149,9,83,6,652,P1,256,80.5
Kolkata,2101,KOL-2101,91,Community Hall 91,2019,273,170,3,80,5,531,P1,103,76.8
Kolkata,2101,KOL-2101,91,Community Hall 91,2021,307,192,5,45,6,555,P1,115,80.3
Kolkata,2101,KOL-2101,92,Post Office 92,2019,358,169,6,76,6,615,P1,189,77.5
Kolkata,2101,KOL-2101,92,Post Office 92,2021,331,195,7,51,6,590,P1,136,74.3
Kolkata,2101,KOL-2101,93,Primary School 93,2019,215,191,3,54,4,467,P1,24,76.6
Kolkata,2101,KOL-2101,93,Primary School 93,2021,315,119,2,42,5,483,P1,196,79.2
Kolkata,2101,KOL-2101,94,Temple Hall 94,2019,356,183,5,73,7,624,P1,173,76.4
Kolkata,2101,KOL-2101,94,Temple Hall 94,2021,403,141,7,47,6,604,P1,262,73.9
Kolkata,2101,KOL-2101,95,Club Building 95,2019,334,119,6,39,5,503,P1,215,73.8
Kolkata,2101,KOL-2101,95,Club Building 95,2021,291,132,11,104,5,543,P1,159,79.6
Kolkata,2101,KOL-2101,96,Primary School 96,2019,250,101,2,33,4,390,P1,149,73.3
Kolkata,2101,KOL-2101,96,Primary School 96,2021,259,107,2,34,4,406,P1,152,76.3
Kolkata,2101,KOL-2101,97,Anganwadi Centre 97,2019,282,177,7,62,5,533,P1,105,74.2
Kolkata,2101,KOL-2101,97,Anganwadi Centre 97,2021,317,163,5,45,6,536,P1,154,74.7
Kolkata,2101,KOL-2101,98,Madrasa 98,2019,270,120,4,35,4,433,P1,150,79.9
Kolkata,2101,KOL-2101,98,Madrasa 98,2021,202,179,4,59,5,449,P1,23,82.8
Kolkata,2101,KOL-2101,99,Post Office 99,2019,358,88,12,126,6,590,P1,232,76.5
Kolkata,2101,KOL-2101,99,Post Office 99,2021,347,191,4,91,6,639,P1,156,82.9
Kolkata,2101,KOL-2101,100,Panchayat Bhavan 100,2019,328,172,2,55,7,564,P1,156,76.2
Kolkata,2101,KOL-2101,100,Panchayat Bhavan 100,2021,322,168,4,45,6,545,P1,154,73.6
Kolkata,2101,KOL-2101,101,Post Office 101,2019,496,73,6,51,6,632,P1,423,79.7
Kolkata,2101,KOL-2101,101,Post Office 101,2021,420,142,7,50,5,624,P1,278,78.7
Kolkata,2101,KOL-2101,102,Anganwadi Centre 102,2019,279,183,6,77,5,550,P1,96,81.2
Kolkata,2101,KOL-2101,102,Anganwadi Centre 102,2021,280,168,6,39,4,497,P1,112,73.4
Kolkata,2101,KOL-2101,103,Madrasa 103,2019,195,55,16,149,4,419,P1,46,80.6
Kolkata,2101,KOL-2101,103,Madrasa 103,2021,217,124,5,58,5,409,P1,93,78.7
Kolkata,2101,KOL-2101,104,Community Hall 104,2019,197,107,4,93,4,405,P1,90,73.6
Kolkata,2101,KOL-2101,104,Community Hall 104,2021,223,127,3,94,4,451,P1,96,82.0
Kolkata,2101,KOL-2101,105,Club Building 105,2019,390,103,3,46,6,548,P1,287,74.0
Kolkata,2101,KOL-2101,105,Club Building 105,2021,330,135,5,89,6,565,P1,195,76.2
Kolkata,2101,KOL-2101,106,Post Office 106,2019,278,130,12,112,6,538,P1,148,78.4
Kolkata,2101,KOL-2101,106,Post Office 106,2021,275,106,16,130,5,532,P1,145,77.6
Kolkata,2101,KOL-2101,107,Health Sub-Centre 107,2019,288,109,1,40,5,443,P1,179,81.9
Kolkata,2101,KOL-2101,107,Health Sub-Centre 107,2021,248,135,5,51,4,443,P1,113,81.9
Kolkata,2101,KOL-2101,108,Anganwadi Centre 108,2019,330,110,8,180,6,634,P1,150,81.8
Kolkata,2101,KOL-2101,108,Anganwadi Centre 108,2021,353,154,7,84,6,604,P1,199,77.9
Kolkata,2101,KOL-2101,109,Health Sub-Centre 109,2019,337,150,9,68,6,570,P1,187,80.5
Kolkata,2101,KOL-2101,109,Health Sub-Centre 109,2021,310,171,4,98,6,589,P1,139,83.2
Kolkata,2101,KOL-2101,110,Market Building 110,2019,322,148,3,44,6,523,P1,174,76.9
Kolkata,2101,KOL-2101,110,Market Building 110,2021,295,175,5,42,6,523,P1,120,76.9
Kolkata,2101,KOL-2101,111,Community Hall 111,2019,353,183,6,47,7,596,P1,170,81.4
Kolkata,2101,KOL-2101,111,Community Hall 111,2021,304,142,6,93,6,551,P1,162,75.3
Kolkata,2101,KOL-2101,112,Health Sub-Centre 112,2019,270,179,2,43,5,499,P1,91,74.3
Kolkata,2101,KOL-2101,112,Health Sub-Centre 112,2021,315,127,3,48,5,498,P1,188,74.1
Kolkata,2101,KOL-2101,113,Temple Hall 113,2019,398,153,4,51,7,613,P1,245,80.1
Kolkata,2101,KOL-2101,113,Temple Hall 113,2021,288,197,8,109,6,608,P1,91,79.5
Kolkata,2101,KOL-2101,114,Madrasa 114,2019,210,81,5,82,4,382,P1,128,78.6
Kolkata,2101,KOL-2101,114,Madrasa 114,2021,156,115,7,70,4,352,P1,41,72.4
Kolkata,2101,KOL-2101,115,Govt Office 115,2019,323,140,7,173,7,650,P1,150,81.5
Kolkata,2101,KOL-2101,115,Govt Office 115,2021,421,161,7,56,7,652,P1,260,81.7
Kolkata,2101,KOL-2101,116,Primary School 116,2019,314,161,16,114,7,612,P1,153,77.9
Kolkata,2101,KOL-2101,116,Primary School 116,2021,346,135,8,75,6,570,P1,211,72.5
Kolkata,2101,KOL-2101,117,Madrasa 117,2019,274,131,4,36,6,451,P1,143,76.6
Kolkata,2101,KOL-2101,117,Madrasa 117,2021,265,128,5,35,4,437,P1,137,74.2
Kolkata,2101,KOL-2101,118,Anganwadi Centre 118,2019,270,129,4,36,4,443,P1,141,73.0
Kolkata,2101,KOL-2101,118,Anganwadi Centre 118,2021,260,164,1,41,5,471,P1,96,77.6
Kolkata,2101,KOL-2101,119,Anganwadi Centre 119,2019,363,123,4,63,5,558,P1,240,75.6
Kolkata,2101,KOL-2101,119,Anganwadi Centre 119,2021,310,123,7,118,6,564,P1,187,76.4
Kolkata,2101,KOL-2101,120,Govt Office 120,2019,312,87,7,115,5,526,P1,197,76.5
Kolkata,2101,KOL-2101,120,Govt Office 120,2021,314,141,5,86,5,551,P1,173,80.1
Kolkata,2101,KOL-2101,121,Primary School 121,2019,341,156,16,145,8,666,P1,185,81.6
Kolkata,2101,KOL-2101,121,Primary School 121,2021,419,114,8,114,7,662,P1,305,81.1
Kolkata,2101,KOL-2101,122,Temple Hall 122,2019,335,130,12,100,5,582,P1,205,81.4
Kolkata,2101,KOL-2101,122,Temple Hall 122,2021,305,194,3,64,6,572,P1,111,80.0
Kolkata,2101,KOL-2101,123,Temple Hall 123,2019,226,169,2,44,5,446,P1,57,78.0
Kolkata,2101,KOL-2101,123,Temple Hall 123,2021,232,151,4,35,4,426,P1,81,74.5
Kolkata,2101,KOL-2101,124,Madrasa 124,2019,333,246,7,51,7,644,P1,87,83.2
Kolkata,2101,KOL-2101,124,Madrasa 124,2021,351,186,3,70,6,616,P1,165,79.6
Kolkata,2101,KOL-2101,125,Temple Hall 125,2019,209,147,7,50,5,418,P1,62,72.1
Kolkata,2101,KOL-2101,125,Temple Hall 125,2021,250,108,8,76,4,446,P1,142,76.9
Kolkata,2101,KOL-2101,126,Temple Hall 126,2019,267,147,11,77,5,507,P1,120,81.8
Kolkata,2101,KOL-2101,126,Temple Hall 126,2021,312,117,4,39,5,477,P1,195,76.9
Kolkata,2101,KOL-2101,127,Panchayat Bhavan 127,2019,220,107,4,29,3,363,P1,113,74.1
Kolkata,2101,KOL-2101,127,Panchayat Bhavan 127,2021,189,99,7,77,4,376,P1,90,76.7
Kolkata,2101,KOL-2101,128,Temple Hall 128,2019,214,98,6,82,4,404,P1,116,72.3
Kolkata,2101,KOL-2101,128,Temple Hall 128,2021,219,68,6,107,5,405,P1,112,72.5
Kolkata,2101,KOL-2101,129,Post Office 129,2019,305,231,7,53,6,602,P1,74,74.3
Kolkata,2101,KOL-2101,129,Post Office 129,2021,302,140,6,143,6,597,P1,159,73.7
Kolkata,2101,KOL-2101,130,Panchayat Bhavan 130,2019,281,150,3,57,5,496,P1,131,80.8
Kolkata,2101,KOL-2101,130,Panchayat Bhavan 130,2021,330,124,5,40,5,504,P1,206,82.1
Kolkata,2101,KOL-2101,131,Anganwadi Centre 131,2019,392,83,17,155,7,654,P1,237,80.4
Kolkata,2101,KOL-2101,131,Anganwadi Centre 131,2021,450,122,4,53,6,635,P1,328,78.1
Kolkata,2101,KOL-2101,132,Market Building 132,2019,249,78,4,32,4,367,P1,171,74.7
Kolkata,2101,KOL-2101,132,Market Building 132,2021,185,96,2,75,4,362,P1,89,73.7
Kolkata,2101,KOL-2101,133,Health Sub-Centre 133,2019,291,152,4,40,5,492,P1,139,75.8
Kolkata,2101,KOL-2101,133,Health Sub-Centre 133,2021,260,176,6,38,4,484,P1,84,74.6
Kolkata,2101,KOL-2101,134,Panchayat Bhavan 134,2019,312,126,8,63,5,514,P1,186,76.6
Kolkata,2101,KOL-2101,134,Panchayat Bhavan 134,2021,222,182,4,91,5,504,P1,40,75.1
Kolkata,2101,KOL-2101,135,Club Building 135,2019,383,133,12,111,6,645,P1,250,80.1
Kolkata,2101,KOL-2101,135,Club Building 135,2021,369,199,4,53,6,631,P1,170,78.4
Kolkata,2101,KOL-2101,136,Primary School 136,2019,267,94,2,34,4,401,P1,173,80.2
Kolkata,2101,KOL-2101,136,Primary School 136,2021,214,127,4,30,4,379,P1,87,75.8
Kolkata,2101,KOL-2101,137,Post Office 137,2019,242,103,3,47,4,399,P1,139,82.4
Kolkata,2101,KOL-2101,137,Post Office 137,2021,207,89,7,64,4,371,P1,118,76.7
