district,ac_code,ac_name,part_no,booth_name,year,votes_P1,votes_P2,votes_P3,votes_P4,votes_NOTA,total_votes,winner,margin,turnout_pct
Dakshin Dinajpur,1801,DD-1801,52,Temple Hall 52,2019,414,148,8,58,6,634,P1,266,79.2
Dakshin Dinajpur,1801,DD-1801,52,Temple Hall 52,2021,457,116,3,54,7,637,P1,341,79.5
Dakshin Dinajpur,1801,DD-1801,53,Anganwadi Centre 53,2019,286,191,16,145,6,644,P1,95,83.1
Dakshin Dinajpur,1801,DD-1801,53,Anganwadi Centre 53,2021,338,134,7,149,6,634,P1,189,81.8
Dakshin Dinajpur,1801,DD-1801,54,Anganwadi Centre 54,2019,258,128,2,50,4,442,P1,130,75.2
Dakshin Dinajpur,1801,DD-1801,54,Anganwadi Centre 54,2021,271,97,7,83,5,463,P1,174,78.7
Dakshin Dinajpur,1801,DD-1801,55,Govt Office 55,2019,389,178,7,50,6,630,P1,211,79.4
Dakshin Dinajpur,1801,DD-1801,55,Govt Office 55,2021,418,141,9,76,6,650,P1,277,82.0
Dakshin Dinajpur,1801,DD-1801,56,Community Hall 56,2019,175,112,15,119,5,426,P1,56,81.6
Dakshin Dinajpur,1801,DD-1801,56,Community Hall 56,2021,253,116,4,33,4,410,P1,137,78.5
Dakshin Dinajpur,1801,DD-1801,57,Health Sub-Centre 57,2019,322,136,4,42,5,509,P1,186,84.4
Dakshin Dinajpur,1801,DD-1801,57,Health Sub-Centre 57,2021,255,130,7,51,4,447,P1,125,74.1
Dakshin Dinajpur,1801,DD-1801,58,Post Office 58,2019,224,145,5,42,5,421,P1,79,77.2
Dakshin Dinajpur,1801,DD-1801,58,Post Office 58,2021,246,141,1,37,5,430,P1,105,78.9
Dakshin Dinajpur,1801,DD-1801,59,Govt Office 59,2019,315,145,5,41,5,511,P1,170,79.5
Dakshin Dinajpur,1801,DD-1801,59,Govt Office 59,2021,290,183,8,55,5,541,P1,107,84.1
Dakshin Dinajpur,1801,DD-1801,60,Club Building 60,2019,300,127,5,38,4,474,P1,173,84.3
Dakshin Dinajpur,1801,DD-1801,60,Club Building 60,2021,268,145,3,53,5,474,P1,123,84.3
Dakshin Dinajpur,1801,DD-1801,61,High School 61,2019,230,79,10,91,4,414,P1,139,76.1
Dakshin Dinajpur,1801,DD-1801,61,High School 61,2021,234,135,6,65,4,444,P1,99,81.6
Dakshin Dinajpur,1801,DD-1801,62,Anganwadi Centre 62,2019,230,178,10,81,5,504,P1,52,85.0
Dakshin Dinajpur,1801,DD-1801,62,Anganwadi Centre 62,2021,228,104,5,126,5,468,P1,102,78.9
Dakshin Dinajpur,1801,DD-1801,63,Madrasa 63,2019,309,221,2,56,6,594,P1,88,82.5
Dakshin Dinajpur,1801,DD-1801,63,Madrasa 63,2021,284,128,6,122,5,545,P1,156,75.7
Dakshin Dinajpur,1801,DD-1801,64,Community Hall 64,2019,310,186,10,106,6,618,P1,124,84.5
Dakshin Dinajpur,1801,DD-1801,64,Community Hall 64,2021,322,127,8,132,6,595,P1,190,81.4
Dakshin Dinajpur,1801,DD-1801,65,Anganwadi Centre 65,2019,292,92,4,34,4,426,P1,200,81.6
Dakshin Dinajpur,1801,DD-1801,65,Anganwadi Centre 65,2021,221,101,11,84,4,421,P1,120,80.7
Dakshin Dinajpur,1801,DD-1801,66,Post Office 66,2019,297,150,3,50,4,504,P1,147,74.1
Dakshin Dinajpur,1801,DD-1801,66,Post Office 66,2021,293,124,9,92,5,523,P1,169,76.9
Dakshin Dinajpur,1801,DD-1801,67,Community Hall 67,2019,253,116,3,33,4,409,P1,137,79.0
Dakshin Dinajpur,1801,DD-1801,67,Community Hall 67,2021,241,106,5,40,5,397,P1,135,76.6
Dakshin Dinajpur,1801,DD-1801,68,Club Building 68,2019,280,90,10,89,5,474,P1,190,76.7
Dakshin Dinajpur,1801,DD-1801,68,Club Building 68,2021,360,102,3,49,5,519,P1,258,84.0
Dakshin Dinajpur,1801,DD-1801,69,Temple Hall 69,2019,286,112,4,36,4,442,P1,174,82.2
Dakshin Dinajpur,1801,DD-1801,69,Temple Hall 69,2021,267,109,3,67,4,450,P1,158,83.6
Dakshin Dinajpur,1801,DD-1801,70,Market Building 70,2019,383,169,3,80,6,641,P1,214,81.4
Dakshin Dinajpur,1801,DD-1801,70,Market Building 70,2021,388,178,7,61,6,640,P1,210,81.3
Dakshin Dinajpur,1801,DD-1801,71,Temple Hall 71,2019,394,229,7,56,6,692,P1,165,84.9
Dakshin Dinajpur,1801,DD-1801,71,Temple Hall 71,2021,352,219,6,58,7,642,P1,133,78.8
Dakshin Dinajpur,1801,DD-1801,72,Market Building 72,2019,333,138,5,105,6,587,P1,195,84.8
Dakshin Dinajpur,1801,DD-1801,72,Market Building 72,2021,339,121,3,71,4,538,P1,218,77.7
Dakshin Dinajpur,1801,DD-1801,73,Govt Office 73,2019,280,85,3,59,4,431,P1,195,84.3
Dakshin Dinajpur,1801,DD-1801,73,Govt Office 73,2021,227,123,9,62,4,425,P1,104,83.2
Dakshin Dinajpur,1801,DD-1801,74,Madrasa 74,2019,224,114,3,51,4,396,P1,110,76.4
Dakshin Dinajpur,1801,DD-1801,74,Madrasa 74,2021,254,105,2,34,4,399,P1,149,77.0
Dakshin Dinajpur,1801,DD-1801,75,High School 75,2019,233,120,2,34,3,392,P1,113,81.7
Dakshin Dinajpur,1801,DD-1801,75,High School 75,2021,172,40,11,177,4,404,P4,5,84.2
Dakshin Dinajpur,1801,DD-1801,76,High School 76,2019,277,167,4,40,5,493,P1,110,76.9
Dakshin Dinajpur,1801,DD-1801,76,High School 76,2021,276,164,9,70,5,524,P1,112,81.7
Dakshin Dinajpur,1801,DD-1801,77,Market Building 77,2019,381,196,4,80,7,668,P1,185,81.9
Dakshin Dinajpur,1801,DD-1801,77,Market Building 77,2021,426,145,7,50,6,634,P1,281,77.7
Dakshin Dinajpur,1801,DD-1801,78,Health Sub-Centre 78,2019,321,133,6,59,5,524,P1,188,76.3
Dakshin Dinajpur,1801,DD-1801,78,Health Sub-Centre 78,2021,270,99,7,139,6,521,P1,131,75.8
Dakshin Dinajpur,1801,DD-1801,79,Club Building 79,2019,231,65,8,104,4,412,P1,127,76.2
Dakshin Dinajpur,1801,DD-1801,79,Club Building 79,2021,248,112,4,32,4,400,P1,136,73.9
Dakshin Dinajpur,1801,DD-1801,80,Market Building 80,2019,268,187,14,134,7,610,P1,81,76.9
Dakshin Dinajpur,1801,DD-1801,80,Market Building 80,2021,385,137,6,75,6,609,P1,248,76.8
Dakshin Dinajpur,1801,DD-1801,81,Govt Office 81,2019,314,145,2,49,6,516,P1,169,75.1
Dakshin Dinajpur,1801,DD-1801,81,Govt Office 81,2021,293,138,7,118,6,562,P1,155,81.8
Dakshin Dinajpur,1801,DD-1801,82,Panchayat Bhavan 82,2019,292,186,15,111,6,610,P1,106,79.1
Dakshin Dinajpur,1801,DD-1801,82,Panchayat Bhavan 82,2021,374,168,4,71,7,624,P1,206,80.9
Dakshin Dinajpur,1801,DD-1801,83,Primary School 83,2019,245,111,3,46,5,410,P1,134,81.7
Dakshin Dinajpur,1801,DD-1801,83,Primary School 83,2021,226,90,9,86,4,415,P1,136,82.7
Dakshin Dinajpur,1801,DD-1801,84,Temple Hall 84,2019,402,169,3,54,6,634,P1,233,82.2
Dakshin Dinajpur,1801,DD-1801,84,Temple Hall 84,2021,348,132,4,82,5,571,P1,216,74.1
Dakshin Dinajpur,1801,DD-1801,85,High School 85,2019,381,128,5,120,6,640,P1,253,83.7
Dakshin Dinajpur,1801,DD-1801,85,High School 85,2021,378,181,5,51,6,621,P1,197,81.2
Dakshin Dinajpur,1801,DD-1801,86,Temple Hall 86,2019,216,62,14,108,5,405,P1,108,80.2
Dakshin Dinajpur,1801,DD-1801,86,Temple Hall 86,2021,248,57,12,82,3,402,P1,166,79.6
Dakshin Dinajpur,1801,DD-1801,87,Madrasa 87,2019,324,144,8,112,6,594,P1,180,81.0
Dakshin Dinajpur,1801,DD-1801,87,Madrasa 87,2021,433,120,2,53,7,615,P1,313,83.9
Dakshin Dinajpur,1801,DD-1801,88,Post Office 88,2019,318,105,2,40,6,471,P1,213,83.2
Dakshin Dinajpur,1801,DD-1801,88,Post Office 88,2021,247,101,4,76,4,432,P1,146,76.3
Dakshin Dinajpur,1801,DD-1801,89,Post Office 89,2019,217,131,7,70,5,430,P1,86,75.4
Dakshin Dinajpur,1801,DD-1801,89,Post Office 89,2021,303,78,6,47,4,438,P1,225,76.8
Dakshin Dinajpur,1801,DD-1801,90,Temple Hall 90,2019,333,141,16,152,6,648,P1,181,83.7
Dakshin Dinajpur,1801,DD-1801,90,Temple Hall 90,2021,347,196,5,73,6,627,P1,151,81.0
Dakshin Dinajpur,1801,DD-1801,91,Panchayat Bhavan 91,2019,239,122,6,159,5,531,P1,80,74.9
Dakshin Dinajpur,1801,DD-1801,91,Panchayat Bhavan 91,2021,266,156,12,119,6,559,P1,110,78.8
Dakshin Dinajpur,1801,DD-1801,92,Anganwadi Centre 92,2019,375,102,5,43,5,530,P1,273,79.6
Dakshin Dinajpur,1801,DD-1801,92,Anganwadi Centre 92,2021,267,165,7,92,6,537,P1,102,80.6
Dakshin Dinajpur,1801,DD-1801,93,Primary School 93,2019,203,47,13,115,4,382,P1,88,77.5
Dakshin Dinajpur,1801,DD-1801,93,Primary School 93,2021,232,127,3,41,4,407,P1,105,82.6
Dakshin Dinajpur,1801,DD-1801,94,Primary School 94,2019,262,108,3,34,4,411,P1,154,80.1
Dakshin Dinajpur,1801,DD-1801,94,Primary School 94,2021,206,134,8,63,4,415,P1,72,80.9
Dakshin Dinajpur,1801,DD-1801,95,Community Hall 95,2019,329,205,6,58,6,604,P1,124,79.1
Dakshin Dinajpur,1801,DD-1801,95,Community Hall 95,2021,266,194,8,103,5,576,P1,72,75.4
Dakshin Dinajpur,1801,DD-1801,96,Panchayat Bhavan 96,2019,234,111,4,31,4,384,P1,123,78.0
Dakshin Dinajpur,1801,DD-1801,96,Panchayat Bhavan 96,2021,228,78,6,55,4,371,P1,150,75.4
Dakshin Dinajpur,1801,DD-1801,97,Govt Office 97,2019,270,134,4,46,4,458,P1,136,77.8
Dakshin Dinajpur,1801,DD-1801,97,Govt Office 97,2021,239,180,2,47,5,473,P1,59,80.3
Dakshin Dinajpur,1801,DD-1801,98,High School 98,2019,431,146,7,50,7,641,P1,285,79.0
Dakshin Dinajpur,1801,DD-1801,98,High School 98,2021,376,161,4,68,6,615,P1,215,75.8
Dakshin Dinajpur,1801,DD-1801,99,Panchayat Bhavan 99,2019,350,125,3,77,5,560,P1,225,76.8
Dakshin Dinajpur,1801,DD-1801,99,Panchayat Bhavan 99,2021,246,130,9,162,5,552,P1,84,75.7
Dakshin Dinajpur,1801,DD-1801,100,Panchayat Bhavan 100,2019,306,124,4,96,5,535,P1,182,84.5
Dakshin Dinajpur,1801,DD-1801,100,Panchayat Bhavan 100,2021,272,188,6,58,5,529,P1,84,83.6
Dakshin Dinajpur,1801,DD-1801,101,Madrasa 101,2019,238,92,11,87,4,432,P1,146,82.9
Dakshin Dinajpur,1801,DD-1801,101,Madrasa 101,2021,271,123,3,37,3,437,P1,148,83.9
Dakshin Dinajpur,1801,DD-1801,102,Anganwadi Centre 102,2019,285,127,2,40,4,458,P1,158,76.1
Dakshin Dinajpur,1801,DD-1801,102,Anganwadi Centre 102,2021,244,121,8,86,5,464,P1,123,77.1
Dakshin Dinajpur,1801,DD-1801,103,High School 103,2019,310,157,5,42,5,519,P1,153,78.5
Dakshin Dinajpur,1801,DD-1801,103,High School 103,2021,253,87,17,141,5,503,P1,112,76.1
Dakshin Dinajpur,1801,DD-1801,104,Madrasa 104,2019,240,107,6,54,4,411,P1,133,78.9
Dakshin Dinajpur,1801,DD-1801,104,Madrasa 104,2021,266,107,4,39,4,420,P1,159,80.6
Dakshin Dinajpur,1801,DD-1801,105,Temple Hall 105,2019,241,153,4,41,5,444,P1,88,74.6
Dakshin Dinajpur,1801,DD-1801,105,Temple Hall 105,2021,297,94,6,81,4,482,P1,203,81.0
Dakshin Dinajpur,1801,DD-1801,106,Anganwadi Centre 106,2019,277,133,6,112,5,533,P1,144,85.0
Dakshin Dinajpur,1801,DD-1801,106,Anganwadi Centre 106,2021,226,210,3,47,6,492,P1,16,78.5
Dakshin Dinajpur,1801,DD-1801,107,Madrasa 107,2019,248,138,4,39,4,433,P1,110,82.2
Dakshin Dinajpur,1801,DD-1801,107,Madrasa 107,2021,210,102,7,93,4,416,P1,108,78.9
Dakshin Dinajpur,1801,DD-1801,108,Post Office 108,2019,230,130,12,94,5,471,P1,100,81.5
Dakshin Dinajpur,1801,DD-1801,108,Post Office 108,2021,274,157,5,45,5,486,P1,117,84.1
Dakshin Dinajpur,1801,DD-1801,109,Primary School 109,2019,195,118,3,47,3,366,P1,77,75.6
Dakshin Dinajpur,1801,DD-1801,109,Primary School 109,2021,205,80,10,75,3,373,P1,125,77.1
Dakshin Dinajpur,1801,DD-1801,110,Govt Office 110,2019,319,160,8,173,6,666,P1,146,84.0
Dakshin Dinajpur,1801,DD-1801,110,Govt Office 110,2021,362,142,4,85,5,598,P1,220,75.4
Dakshin Dinajpur,1801,DD-1801,111,Temple Hall 111,2019,393,148,4,108,7,660,P1,245,81.9
Dakshin Dinajpur,1801,DD-1801,111,Temple Hall 111,2021,342,187,3,70,6,608,P1,155,75.4
Dakshin Dinajpur,1801,DD-1801,112,Community Hall 112,2019,390,172,5,51,6,624,P1,218,76.7
Dakshin Dinajpur,1801,DD-1801,112,Community Hall 112,2021,354,198,4,73,6,635,P1,156,78.0
Dakshin Dinajpur,1801,DD-1801,113,Primary School 113,2019,267,68,10,110,5,460,P1,157,79.4
Dakshin Dinajpur,1801,DD-1801,113,Primary School 113,2021,261,103,14,100,4,482,P1,158,83.2
Dakshin Dinajpur,1801,DD-1801,114,Club Building 114,2019,301,128,8,118,5,560,P1,173,77.0
Dakshin Dinajpur,1801,DD-1801,114,Club Building 114,2021,370,123,10,71,5,579,P1,247,79.6
Dakshin Dinajpur,1801,DD-1801,115,Panchayat Bhavan 115,2019,272,168,10,132,6,588,P1,104,76.8
Dakshin Dinajpur,1801,DD-1801,115,Panchayat Bhavan 115,2021,379,158,6,48,5,596,P1,221,77.8
Dakshin Dinajpur,1801,DD-1801,116,Health Sub-Centre 116,2019,348,176,6,49,5,584,P1,172,76.8
Dakshin Dinajpur,1801,DD-1801,116,Health Sub-Centre 116,2021,362,185,7,48,6,608,P1,177,80.0
Dakshin Dinajpur,1801,DD-1801,117,Govt Office 117,2019,308,111,20,143,5,587,P1,165,83.7
Dakshin Dinajpur,1801,DD-1801,117,Govt Office 117,2021,258,131,11,134,4,538,P1,124,76.7
Dakshin Dinajpur,1801,DD-1801,118,Post Office 118,2019,361,157,5,105,7,635,P1,204,83.0
Dakshin Dinajpur,1801,DD-1801,118,Post Office 118,2021,366,186,5,50,7,614,P1,180,80.3
Dakshin Dinajpur,1801,DD-1801,119,Health Sub-Centre 119,2019,311,128,5,39,5,488,P1,183,76.0
Dakshin Dinajpur,1801,DD-1801,119,Health Sub-Centre 119,2021,329,107,5,38,6,485,P1,222,75.5
Dakshin Dinajpur,1801,DD-1801,120,Market Building 120,2019,245,120,5,32,3,405,P1,125,77.4
Dakshin Dinajpur,1801,DD-1801,120,Market Building 120,2021,226,105,3,78,5,417,P1,121,79.7
Dakshin Dinajpur,1801,DD-1801,121,Primary School 121,2019,209,154,3,33,5,404,P1,55,75.8
Dakshin Dinajpur,1801,DD-1801,121,Primary School 121,2021,269,85,3,73,5,435,P1,184,81.6
Dakshin Dinajpur,1801,DD-1801,122,Community Hall 122,2019,198,106,17,123,4,448,P1,75,76.1
Dakshin Dinajpur,1801,DD-1801,122,Community Hall 122,2021,249,105,6,102,4,466,P1,144,79.1
Dakshin Dinajpur,1801,DD-1801,123,High School 123,2019,309,159,6,55,6,535,P1,150,79.4
Dakshin Dinajpur,1801,DD-1801,123,High School 123,2021,326,143,2,55,6,532,P1,183,78.9
Dakshin Dinajpur,1801,DD-1801,124,Post Office 124,2019,284,111,12,107,4,518,P1,173,82.1
Dakshin Dinajpur,1801,DD-1801,124,Post Office 124,2021,229,157,4,120,6,516,P1,72,81.8
Dakshin Dinajpur,1801,DD-1801,125,Govt Office 125,2019,380,131,7,85,7,610,P1,249,82.0
