ac_code,part_no,booth_category,target_contacts,contacts_done,last_contact_date,flag_form6_filed
1501,180,B,80,31,2026-04-15,False
1501,181,B,106,0,2026-04-13,False
1501,182,B,95,51,2026-04-14,False
1501,183,B,119,11,2026-04-21,False
1501,184,B,90,31,2026-04-13,False
1501,185,B,100,48,2026-04-15,False
1501,186,B,100,52,2026-04-14,False
1501,187,B,75,3,2026-04-19,False
1501,188,B,90,32,2026-04-19,False
1501,189,B,99,18,2026-04-17,False
1501,190,B,114,33,2026-04-13,False
1501,191,B,116,35,2026-04-19,False
1501,192,B,113,10,2026-04-14,False
1501,193,B,110,3,2026-04-17,False
1501,194,B,101,18,2026-04-13,False
1501,195,B,112,57,2026-04-12,False
1501,196,B,75,33,2026-04-21,False
1501,197,B,84,9,2026-04-17,False
1501,198,B,118,61,2026-04-20,False
1501,199,B,120,33,2026-04-19,False
1501,200,B,75,34,2026-04-18,False
1501,201,B,96,36,2026-04-14,False
1501,202,B,110,45,2026-04-19,False
1501,203,B,105,5,2026-04-18,False
1501,204,B,110,47,2026-04-18,False
1501,205,B,84,10,2026-04-19,False
1501,206,B,121,9,2026-04-15,False
1501,207,B,87,8,2026-04-15,False
1501,208,B,74,26,2026-04-17,False
1501,209,B,121,53,2026-04-19,False
1501,210,B,112,31,2026-04-13,False
1501,211,B,91,45,2026-04-19,False
1501,212,B,108,50,2026-04-14,False
1501,213,B,105,29,2026-04-13,False
1501,214,B,87,42,2026-04-21,False
1501,215,B,107,27,2026-04-20,False
1501,216,B,78,33,2026-04-13,False
1501,217,B,84,11,2026-04-15,False
1501,218,B,95,26,2026-04-21,False
1501,219,B,123,34,2026-04-17,False
1501,220,B,95,33,2026-04-19,False
1501,221,B,106,30,2026-04-19,False
1501,222,B,85,14,2026-04-16,False
1501,223,B,74,32,2026-04-15,False
1501,224,B,78,36,2026-04-21,False
1501,225,B,106,0,2026-04-16,False
1501,226,B,74,0,2026-04-18,False
1501,227,B,105,14,2026-04-18,False
1501,228,B,76,17,2026-04-12,False
1501,229,B,89,19,2026-04-13,False
1501,230,B,96,10,2026-04-20,False
1501,231,B,114,55,2026-04-19,False
1501,232,B,120,43,2026-04-14,False
1501,233,B,90,3,2026-04-18,False
1501,234,B,114,3,2026-04-18,False
1501,235,B,94,26,2026-04-20,False
1501,236,B,100,17,2026-04-18,False
1501,237,B,77,23,2026-04-13,False
1501,238,B,90,8,2026-04-18,False
1501,239,B,101,2,2026-04-15,False
1501,240,B,113,11,2026-04-12,False
1501,241,B,107,21,2026-04-13,False
1501,242,B,117,30,2026-04-21,False
1501,243,B,90,20,2026-04-14,False
1501,244,B,82,40,2026-04-13,False
1501,245,B,106,8,2026-04-12,False
1501,246,B,99,2,2026-04-13,False
1501,247,B,106,20,2026-04-19,False
1501,248,B,120,17,2026-04-12,False
1501,249,B,92,9,2026-04-14,False
1501,251,B,120,20,2026-04-13,False
1501,252,B,99,52,2026-04-20,False
1502,1,B,79,32,2026-04-15,False
1502,2,B,100,24,2026-04-13,False
1502,3,B,97,13,2026-04-17,False
1502,4,B,84,21,2026-04-20,False
1502,5,B,111,39,2026-04-16,False
1502,6,B,84,3,2026-04-21,False
1502,7,B,105,54,2026-04-13,False
1502,8,B,104,1,2026-04-19,False
1502,9,B,87,22,2026-04-21,False
1502,10,B,80,41,2026-04-19,False
1502,11,B,77,11,2026-04-18,False
1502,12,B,113,50,2026-04-21,False
1502,13,B,99,20,2026-04-15,False
1502,15,B,73,13,2026-04-14,False
1502,16,B,118,57,2026-04-20,False
1502,17,B,79,16,2026-04-12,False
1502,18,B,99,15,2026-04-18,False
1502,19,B,95,0,2026-04-13,False
1502,20,B,95,5,2026-04-13,False
1502,21,B,101,14,2026-04-15,False
1502,22,B,97,10,2026-04-12,False
1502,23,B,116,1,2026-04-17,False
1502,24,B,89,3,2026-04-17,False
1502,25,B,85,34,2026-04-13,False
1502,26,B,88,31,2026-04-18,False
1502,27,B,99,35,2026-04-17,False
1502,28,B,107,45,2026-04-13,False
1502,29,B,80,9,2026-04-15,False
1502,30,B,107,36,2026-04-16,False
1502,31,B,103,53,2026-04-12,False
1502,32,B,90,18,2026-04-19,False
1502,33,B,93,29,2026-04-15,False
1502,34,B,86,43,2026-04-17,False
1502,35,B,80,2,2026-04-19,False
1502,36,B,99,41,2026-04-20,False
1502,37,B,85,24,2026-04-21,False
1502,38,B,110,27,2026-04-14,False
1502,39,B,121,31,2026-04-16,False
1502,40,B,74,32,2026-04-14,False
1502,41,B,88,38,2026-04-20,False
1502,42,B,77,29,2026-04-14,False
1502,43,B,101,15,2026-04-21,False
1502,44,B,104,52,2026-04-19,False
1502,45,B,83,1,2026-04-13,False
1502,46,B,92,15,2026-04-21,False
1502,47,B,105,53,2026-04-19,False
1502,48,B,94,0,2026-04-13,False
1502,49,B,118,55,2026-04-13,False
1502,50,B,112,1,2026-04-16,False
1502,51,B,104,33,2026-04-15,False
