district,ac_code,ac_name,part_no,booth_name,male,female,third_gender,total,female_pct,adj_count,adj_pct,votes_P1_2021,votes_P2_2021,votes_P3_2021,total_votes_2021,winner_2021,margin_2021,P1_share_2021,P2_share_2021,votes_P1_2019,votes_P2_2019,total_votes_2019,winner_2019,flipped_19_21,booth_category,priority_score,worker_assigned,contact_count,votes_to_win_est,notes
Nadia,501,Nadia-501,17,Govt Office 17,276,247,0,523,47.23,40,7.6,196,115,13,423,P1,81,46.3,27.2,249,132,423,P1,False,B,3,,0,220,
Nadia,501,Nadia-501,18,Market Building 18,363,333,0,696,47.84,54,7.8,244,216,13,577,P1,28,42.3,37.4,316,123,539,P1,False,B,3,,0,293,
Nadia,501,Nadia-501,19,Govt Office 19,261,261,1,523,49.9,35,6.7,247,113,3,400,P1,134,61.8,28.2,226,137,403,P1,False,B,3,,0,220,
Nadia,501,Nadia-501,20,Anganwadi Centre 20,347,352,0,699,50.36,57,8.2,285,142,8,576,P1,143,49.5,24.7,403,118,579,P1,False,B,3,,0,295,
Nadia,501,Nadia-501,21,Market Building 21,360,332,0,692,47.98,59,8.5,313,200,5,584,P1,113,53.6,34.2,368,153,579,P1,False,B,3,,0,292,
Nadia,501,Nadia-501,22,Club Building 22,256,257,0,513,50.1,37,7.2,200,124,8,408,P1,76,49.0,30.4,197,139,390,P1,False,B,3,,0,216,
Nadia,501,Nadia-501,23,Club Building 23,319,295,1,615,47.97,43,7.0,307,177,2,537,P1,130,57.2,33.0,284,140,471,P1,False,B,3,,0,259,
Nadia,501,Nadia-501,24,Panchayat Bhavan 24,288,297,1,586,50.68,54,9.2,251,169,4,504,P1,82,49.8,33.5,289,120,455,P1,False,B,3,,0,247,
Nadia,501,Nadia-501,25,High School 25,361,373,1,735,50.75,50,6.8,276,166,5,572,P1,110,48.3,29.0,312,194,613,P1,False,B,3,,0,310,
Nadia,501,Nadia-501,26,High School 26,298,271,0,569,47.63,64,11.2,321,116,6,485,P1,205,66.2,23.9,216,130,465,P1,False,D,4,,0,240,
Nadia,501,Nadia-501,27,Market Building 27,289,268,0,557,48.11,60,10.8,257,143,3,444,P1,114,57.9,32.2,246,168,461,P1,False,D,4,,0,235,
Nadia,501,Nadia-501,28,Health Sub-Centre 28,379,355,1,735,48.3,52,7.1,290,202,5,590,P1,88,49.2,34.2,233,235,563,P2,True,B,3,,0,310,
Nadia,501,Nadia-501,29,High School 29,317,309,0,626,49.36,43,6.9,337,154,4,545,P1,183,61.8,28.3,295,133,475,P1,False,B,3,,0,264,
Nadia,501,Nadia-501,30,Market Building 30,353,351,0,704,49.86,50,7.1,324,221,6,606,P1,103,53.5,36.5,360,182,611,P1,False,B,3,,0,297,
Nadia,501,Nadia-501,31,Health Sub-Centre 31,276,253,1,530,47.74,43,8.1,246,117,4,403,P1,129,61.0,29.0,280,123,447,P1,False,B,3,,0,223,
Nadia,501,Nadia-501,32,Health Sub-Centre 32,318,322,1,641,50.23,65,10.1,341,163,6,560,P1,178,60.9,29.1,284,113,492,P1,False,D,4,,0,270,
Nadia,501,Nadia-501,33,Madrasa 33,376,342,1,719,47.57,59,8.2,324,181,8,608,P1,143,53.3,29.8,384,144,586,P1,False,B,3,,0,303,
Nadia,501,Nadia-501,34,Temple Hall 34,256,240,0,496,48.39,40,8.1,231,115,4,397,P1,116,58.2,29.0,291,84,416,P1,False,B,3,,0,209,
Nadia,501,Nadia-501,35,Madrasa 35,393,395,1,789,50.06,66,8.4,438,137,3,639,P1,301,68.5,21.4,371,221,664,P1,False,A,1,,0,332,
Nadia,501,Nadia-501,36,Madrasa 36,258,256,0,514,49.81,50,9.7,212,157,5,419,P1,55,50.6,37.5,225,158,443,P1,False,B,3,,0,217,
Nadia,501,Nadia-501,37,Market Building 37,351,330,0,681,48.46,52,7.6,271,190,12,584,P1,81,46.4,32.5,294,222,573,P1,False,B,3,,0,287,
Nadia,501,Nadia-501,38,Health Sub-Centre 38,273,251,1,525,47.81,40,7.6,202,145,9,432,P1,57,46.8,33.6,230,162,438,P1,False,B,3,,0,221,
Nadia,501,Nadia-501,39,Primary School 39,327,300,0,627,47.85,72,11.5,255,166,7,547,P1,89,46.6,30.3,268,151,496,P1,False,D,4,,0,264,
Nadia,501,Nadia-501,40,Community Hall 40,379,385,1,765,50.33,67,8.8,277,249,6,603,P1,28,45.9,41.3,315,199,660,P1,False,B,3,,0,322,
Nadia,501,Nadia-501,41,Temple Hall 41,341,334,1,676,49.41,62,9.2,258,245,8,581,P1,13,44.4,42.2,276,187,535,P1,False,B,3,,0,285,
Nadia,501,Nadia-501,42,Govt Office 42,294,290,0,584,49.66,41,7.0,263,111,6,444,P1,152,59.2,25.0,295,114,455,P1,False,B,3,,0,246,
Nadia,501,Nadia-501,43,Community Hall 43,257,264,1,522,50.57,57,10.9,272,113,2,428,P1,159,63.6,26.4,212,142,456,P1,False,D,4,,0,220,
Nadia,501,Nadia-501,44,Market Building 44,270,274,1,545,50.28,36,6.6,191,184,3,417,P1,7,45.8,44.1,245,172,464,P1,False,B,3,,0,230,
Nadia,501,Nadia-501,45,Primary School 45,247,239,0,486,49.18,48,9.9,259,81,4,377,P1,178,68.7,21.5,192,138,387,P1,False,A,1,,0,205,
Nadia,501,Nadia-501,46,Madrasa 46,426,385,1,812,47.41,73,9.0,372,234,8,674,P1,138,55.2,34.7,379,237,684,P1,False,B,3,,0,342,
Nadia,501,Nadia-501,47,Post Office 47,381,365,0,746,48.93,59,7.9,292,143,6,580,P1,149,50.3,24.7,226,161,591,P1,False,B,3,,0,314,
Nadia,501,Nadia-501,48,Club Building 48,406,406,0,812,50.0,56,6.9,311,233,10,646,P1,78,48.1,36.1,348,249,664,P1,False,B,3,,0,342,
Nadia,501,Nadia-501,49,Anganwadi Centre 49,321,315,1,637,49.45,53,8.3,295,188,6,537,P1,107,54.9,35.0,248,134,505,P1,False,B,3,,0,268,
Nadia,501,Nadia-501,50,Anganwadi Centre 50,266,260,1,527,49.34,59,11.2,238,138,2,417,P1,100,57.1,33.1,283,115,442,P1,False,D,4,,0,222,
Nadia,501,Nadia-501,51,Club Building 51,274,265,1,540,49.07,58,10.7,277,120,4,441,P1,157,62.8,27.2,226,114,442,P1,False,D,4,,0,228,
Nadia,501,Nadia-501,52,Govt Office 52,249,251,1,501,50.1,42,8.4,254,121,3,417,P1,133,60.9,29.0,221,135,395,P1,False,B,3,,0,211,
Nadia,501,Nadia-501,53,Madrasa 53,241,247,0,488,50.61,39,8.0,258,96,3,393,P1,162,65.6,24.4,239,126,415,P1,False,A,1,,0,206,
Nadia,501,Nadia-501,54,Madrasa 54,347,314,0,661,47.5,75,11.3,276,170,5,520,P1,106,53.1,32.7,347,157,573,P1,False,D,4,,0,279,
Nadia,501,Nadia-501,55,Anganwadi Centre 55,409,392,0,801,48.94,58,7.2,398,181,6,643,P1,217,61.9,28.1,310,265,672,P1,False,B,3,,0,337,
Nadia,501,Nadia-501,56,Community Hall 56,319,324,1,644,50.31,56,8.7,289,173,4,534,P1,116,54.1,32.4,220,169,559,P1,False,B,3,,0,271,
Nadia,501,Nadia-501,57,Club Building 57,354,330,0,684,48.25,46,6.7,381,130,7,568,P1,251,67.1,22.9,335,150,539,P1,False,A,1,,0,288,
Nadia,501,Nadia-501,58,Post Office 58,272,259,1,532,48.68,37,7.0,187,131,13,435,P1,56,43.0,30.1,280,105,428,P1,False,B,3,,0,224,
Nadia,501,Nadia-501,59,Health Sub-Centre 59,278,264,1,543,48.62,55,10.1,329,90,2,466,P1,239,70.6,19.3,197,142,426,P1,False,D,4,,0,229,
Nadia,501,Nadia-501,60,Temple Hall 60,351,362,1,714,50.7,71,9.9,261,227,4,542,P1,34,48.2,41.9,310,191,556,P1,False,B,3,,0,301,
Nadia,501,Nadia-501,61,Primary School 61,273,261,1,535,48.79,42,7.9,224,114,6,454,P1,110,49.3,25.1,251,112,433,P1,False,B,3,,0,225,
Nadia,501,Nadia-501,62,Community Hall 62,407,378,1,786,48.09,64,8.1,409,149,7,620,P1,260,66.0,24.0,370,217,653,P1,False,A,1,,0,331,
Nadia,501,Nadia-501,63,Panchayat Bhavan 63,374,377,1,752,50.13,53,7.0,330,169,6,608,P1,161,54.3,27.8,451,124,639,P1,False,B,3,,0,317,
Nadia,501,Nadia-501,64,Club Building 64,326,308,1,635,48.5,67,10.6,258,110,9,499,P1,141,51.7,22.0,305,133,516,P1,False,D,4,,0,268,
Nadia,501,Nadia-501,65,Anganwadi Centre 65,347,312,1,660,47.27,43,6.5,287,166,3,547,P1,121,52.5,30.3,307,201,564,P1,False,B,3,,0,278,
Nadia,501,Nadia-501,66,Market Building 66,369,376,1,746,50.4,85,11.4,336,183,2,576,P1,153,58.3,31.8,359,176,594,P1,False,D,4,,0,314,
Nadia,501,Nadia-501,67,Anganwadi Centre 67,277,253,0,530,47.74,56,10.6,251,159,5,456,P1,92,55.0,34.9,261,129,434,P1,False,D,4,,0,223,
Nadia,501,Nadia-501,68,Health Sub-Centre 68,412,397,0,809,49.07,53,6.6,361,224,7,650,P1,137,55.5,34.5,382,186,631,P1,False,B,3,,0,341,
Nadia,501,Nadia-501,69,Club Building 69,304,300,1,605,49.59,54,8.9,272,118,7,475,P1,154,57.3,24.8,202,157,471,P1,False,B,3,,0,255,
Nadia,501,Nadia-501,70,Govt Office 70,351,316,1,668,47.31,57,8.5,290,174,4,527,P1,116,55.0,33.0,312,123,528,P1,False,B,3,,0,281,
Nadia,501,Nadia-501,71,Health Sub-Centre 71,274,283,1,558,50.72,43,7.7,267,132,5,450,P1,135,59.3,29.3,238,151,432,P1,False,B,3,,0,235,
Nadia,501,Nadia-501,72,Health Sub-Centre 72,381,377,0,758,49.74,75,9.9,247,179,7,597,P1,68,41.4,30.0,381,209,655,P1,False,B,3,,0,319,
Nadia,501,Nadia-501,73,Primary School 73,388,359,1,748,47.99,77,10.3,423,164,8,652,P1,259,64.9,25.2,342,164,575,P1,False,D,4,,0,315,
Nadia,501,Nadia-501,74,Madrasa 74,294,274,1,569,48.15,46,8.1,297,139,5,485,P1,158,61.2,28.7,304,124,476,P1,False,B,3,,0,240,
Nadia,501,Nadia-501,75,Madrasa 75,353,322,1,676,47.63,68,10.1,323,186,6,565,P1,137,57.2,32.9,304,186,556,P1,False,D,4,,0,285,
Nadia,501,Nadia-501,76,Madrasa 76,300,301,0,601,50.08,69,11.5,307,137,6,507,P1,170,60.6,27.0,277,152,476,P1,False,D,4,,0,253,
Nadia,501,Nadia-501,77,Anganwadi Centre 77,367,350,0,717,48.81,73,10.2,309,180,4,561,P1,129,55.1,32.1,374,176,611,P1,False,D,4,,0,302,
Nadia,501,Nadia-501,78,High School 78,336,336,0,672,50.0,71,10.6,340,178,5,575,P1,162,59.1,31.0,313,202,573,P1,False,D,4,,0,283,
Nadia,501,Nadia-501,79,Club Building 79,319,295,0,614,48.05,39,6.4,236,192,6,480,P1,44,49.2,40.0,277,144,467,P1,False,B,3,,0,259,
Nadia,501,Nadia-501,80,Anganwadi Centre 80,244,240,1,485,49.48,54,11.1,218,134,4,412,P1,84,52.9,32.5,253,111,404,P1,False,D,4,,0,204,
Nadia,501,Nadia-501,81,Primary School 81,290,280,0,570,49.12,39,6.8,273,165,5,486,P1,108,56.2,34.0,211,177,431,P1,False,B,3,,0,240,
Nadia,501,Nadia-501,82,High School 82,325,328,0,653,50.23,62,9.5,282,218,5,558,P1,64,50.5,39.1,361,147,564,P1,False,B,3,,0,275,
Nadia,501,Nadia-501,83,Club Building 83,311,302,1,614,49.19,67,10.9,232,166,11,502,P1,66,46.2,33.1,240,143,469,P1,False,D,4,,0,259,
Nadia,501,Nadia-501,84,Health Sub-Centre 84,298,283,1,582,48.63,55,9.5,281,141,2,468,P1,140,60.0,30.1,256,190,496,P1,False,B,3,,0,245,
Nadia,501,Nadia-501,85,Post Office 85,392,395,1,788,50.13,67,8.5,383,169,8,683,P1,214,56.1,24.7,357,189,607,P1,False,B,3,,0,332,
Nadia,501,Nadia-501,86,Anganwadi Centre 86,398,357,0,755,47.28,70,9.3,325,197,9,608,P1,128,53.5,32.4,371,151,580,P1,False,B,3,,0,318,
Nadia,501,Nadia-501,87,Temple Hall 87,416,384,0,800,48.0,56,7.0,332,223,7,617,P1,109,53.8,36.1,417,183,682,P1,False,B,3,,0,337,
Nadia,501,Nadia-501,88,Post Office 88,288,263,0,551,47.73,59,10.7,280,132,2,458,P1,148,61.1,28.8,263,141,449,P1,False,D,4,,0,232,
Nadia,501,Nadia-501,89,Govt Office 89,281,266,0,547,48.63,40,7.3,220,69,5,425,P1,94,51.8,16.2,196,147,447,P1,False,B,3,,0,230,
Nadia,501,Nadia-501,90,Govt Office 90,289,271,1,561,48.31,64,11.4,278,120,2,459,P1,158,60.6,26.1,261,98,470,P1,False,D,4,,0,236,
Nadia,501,Nadia-501,91,Community Hall 91,296,283,0,579,48.88,66,11.4,267,134,3,445,P1,133,60.0,30.1,329,108,486,P1,False,D,4,,0,244,
Nadia,501,Nadia-501,92,Post Office 92,289,288,1,578,49.83,52,9.0,317,87,5,449,P1,230,70.6,19.4,272,134,497,P1,False,A,1,,0,244,
Nadia,501,Nadia-501,93,Post Office 93,367,356,0,723,49.24,67,9.3,308,151,6,597,P1,157,51.6,25.3,342,152,549,P1,False,B,3,,0,305,
Nadia,501,Nadia-501,94,Govt Office 94,335,303,0,638,47.49,57,8.9,283,170,7,543,P1,113,52.1,31.3,316,128,493,P1,False,B,3,,0,269,
Nadia,501,Nadia-501,95,Temple Hall 95,410,379,1,790,47.97,80,10.1,381,142,3,603,P1,239,63.2,23.5,351,261,680,P1,False,D,4,,0,333,
Nadia,501,Nadia-501,96,Primary School 96,423,379,1,803,47.2,63,7.8,366,209,5,671,P1,157,54.5,31.1,458,133,657,P1,False,B,3,,0,338,
Nadia,501,Nadia-501,97,Panchayat Bhavan 97,348,328,1,677,48.45,52,7.7,304,191,4,550,P1,113,55.3,34.7,296,145,529,P1,False,B,3,,0,285,
Nadia,501,Nadia-501,98,Club Building 98,273,270,0,543,49.72,40,7.4,172,178,6,431,P2,6,39.9,41.3,216,132,464,P1,True,B,3,,0,229,
Nadia,501,Nadia-501,99,Anganwadi Centre 99,374,380,1,755,50.33,70,9.3,308,210,6,599,P1,98,51.4,35.1,378,159,597,P1,False,B,3,,0,318,
Nadia,501,Nadia-501,100,Primary School 100,340,349,1,690,50.58,70,10.1,341,184,3,603,P1,157,56.6,30.5,278,175,544,P1,False,D,4,,0,291,
Nadia,501,Nadia-501,101,Govt Office 101,301,275,1,577,47.66,61,10.6,220,121,4,456,P1,99,48.2,26.5,223,144,441,P1,False,D,4,,0,243,
Nadia,501,Nadia-501,102,Anganwadi Centre 102,288,266,0,554,48.01,36,6.5,237,157,3,437,P1,80,54.2,35.9,205,141,475,P1,False,B,3,,0,233,
Nadia,501,Nadia-501,103,Market Building 103,384,371,1,756,49.07,55,7.3,333,212,7,605,P1,121,55.0,35.0,311,211,606,P1,False,B,3,,0,319,
Nadia,501,Nadia-501,104,Health Sub-Centre 104,414,402,1,817,49.2,76,9.3,325,269,7,660,P1,56,49.2,40.8,317,141,653,P1,False,B,3,,0,344,
Nadia,501,Nadia-501,105,Govt Office 105,352,321,0,673,47.7,64,9.5,282,189,3,523,P1,93,53.9,36.1,293,180,525,P1,False,B,3,,0,284,
Nadia,501,Nadia-501,106,Panchayat Bhavan 106,325,327,0,652,50.15,49,7.5,322,160,4,536,P1,162,60.1,29.9,357,135,547,P1,False,B,3,,0,275,
Nadia,501,Nadia-501,107,Primary School 107,277,256,0,533,48.03,46,8.6,240,106,8,426,P1,134,56.3,24.9,256,153,454,P1,False,B,3,,0,225,
Nadia,501,Nadia-501,108,Govt Office 108,287,289,1,577,50.09,48,8.3,251,140,4,465,P1,111,54.0,30.1,253,180,481,P1,False,B,3,,0,243,
Nadia,501,Nadia-501,109,Market Building 109,389,373,1,763,48.89,75,9.8,338,243,2,646,P1,95,52.3,37.6,293,254,608,P1,False,B,3,,0,321,
Nadia,501,Nadia-501,110,Panchayat Bhavan 110,375,384,1,760,50.53,71,9.3,354,175,7,588,P1,179,60.2,29.8,352,144,585,P1,False,B,3,,0,320,
Nadia,501,Nadia-501,111,High School 111,279,282,1,562,50.18,55,9.8,275,116,4,434,P1,159,63.4,26.7,260,169,476,P1,False,B,3,,0,237,
Nadia,501,Nadia-501,112,Temple Hall 112,278,281,0,559,50.27,47,8.4,286,102,4,432,P1,184,66.2,23.6,236,132,475,P1,False,A,1,,0,236,
Nadia,501,Nadia-501,113,Anganwadi Centre 113,307,302,0,609,49.59,70,11.5,340,129,6,521,P1,211,65.3,24.8,252,140,472,P1,False,D,4,,0,257,
Nadia,501,Nadia-501,114,Govt Office 114,277,285,0,562,50.71,47,8.4,232,122,5,438,P1,110,53.0,27.9,260,174,482,P1,False,B,3,,0,237,
Nadia,501,Nadia-501,115,Panchayat Bhavan 115,337,338,1,676,50.0,75,11.1,317,168,8,589,P1,149,53.8,28.5,358,111,521,P1,False,D,4,,0,285,
Nadia,501,Nadia-501,116,Anganwadi Centre 116,368,369,1,738,50.0,67,9.1,292,264,5,622,P1,28,46.9,42.4,408,143,612,P1,False,B,3,,0,311,
Nadia,501,Nadia-501,117,Madrasa 117,251,258,1,510,50.59,42,8.2,188,158,7,421,P1,30,44.7,37.5,257,128,428,P1,False,B,3,,0,215,
Nadia,501,Nadia-501,118,Madrasa 118,281,256,1,538,47.58,41,7.6,251,160,2,456,P1,91,55.0,35.1,208,158,441,P1,False,B,3,,0,227,
Nadia,501,Nadia-501,119,Govt Office 119,313,318,0,631,50.4,41,6.5,298,121,5,481,P1,177,62.0,25.2,305,145,500,P1,False,B,3,,0,266,
Nadia,501,Nadia-501,120,Anganwadi Centre 120,330,300,1,631,47.54,73,11.6,294,183,2,530,P1,111,55.5,34.5,310,121,478,P1,False,D,4,,0,266,
Nadia,501,Nadia-501,121,Temple Hall 121,383,351,0,734,47.82,77,10.5,374,155,5,588,P1,219,63.6,26.4,302,192,598,P1,False,D,4,,0,309,
Nadia,501,Nadia-501,122,Govt Office 122,354,363,1,718,50.56,47,6.5,358,158,4,574,P1,200,62.4,27.5,367,142,618,P1,False,B,3,,0,303,
Nadia,501,Nadia-501,123,Post Office 123,359,342,1,702,48.72,70,10.0,348,161,11,603,P1,187,57.7,26.7,341,181,581,P1,False,B,3,,0,296,
Nadia,501,Nadia-501,124,Temple Hall 124,340,331,1,672,49.26,46,6.8,377,135,3,569,P1,242,66.3,23.7,274,175,557,P1,False,A,1,,0,283,
Nadia,501,Nadia-501,125,Post Office 125,266,239,0,505,47.33,40,7.9,178,114,15,420,P1,64,42.4,27.1,203,142,406,P1,False,B,3,,0,213,
Nadia,501,Nadia-501,126,Panchayat Bhavan 126,402,363,1,766,47.39,80,10.4,324,256,4,645,P1,68,50.2,39.7,369,233,668,P1,False,D,4,,0,323,
Nadia,501,Nadia-501,127,Anganwadi Centre 127,406,394,1,801,49.19,90,11.2,400,174,11,667,P1,226,60.0,26.1,364,205,632,P1,False,D,4,,0,337,
Nadia,501,Nadia-501,128,Health Sub-Centre 128,242,240,0,482,49.79,46,9.5,231,114,1,384,P1,117,60.2,29.7,244,128,413,P1,False,B,3,,0,203,
Nadia,501,Nadia-501,129,High School 129,328,317,0,645,49.15,59,9.1,301,179,7,546,P1,122,55.1,32.8,266,218,537,P1,False,B,3,,0,272,
Nadia,501,Nadia-501,130,Health Sub-Centre 130,286,266,1,553,48.1,57,10.3,297,85,2,431,P1,212,68.9,19.7,267,159,473,P1,False,D,4,,0,233,
Nadia,501,Nadia-501,131,Govt Office 131,340,335,1,676,49.56,78,11.5,256,184,6,551,P1,72,46.5,33.4,331,142,525,P1,False,D,4,,0,285,
Nadia,501,Nadia-501,132,Primary School 132,303,287,1,591,48.56,42,7.1,302,141,4,493,P1,161,61.3,28.6,298,137,483,P1,False,B,3,,0,249,
Nadia,501,Nadia-501,133,Club Building 133,366,373,0,739,50.47,66,8.9,297,224,2,579,P1,73,51.3,38.7,369,186,617,P1,False,B,3,,0,311,
Nadia,501,Nadia-501,134,Health Sub-Centre 134,310,286,0,596,47.99,54,9.1,262,109,13,481,P1,153,54.5,22.7,213,168,463,P1,False,B,3,,0,251,
Nadia,501,Nadia-501,135,Primary School 135,319,319,1,639,49.92,57,8.9,256,172,5,493,P1,84,51.9,34.9,316,184,556,P1,False,B,3,,0,269,
Nadia,501,Nadia-501,136,Anganwadi Centre 136,287,256,0,543,47.15,51,9.4,220,147,7,453,P1,73,48.6,32.5,247,109,448,P1,False,B,3,,0,229,
Nadia,501,Nadia-501,137,Primary School 137,315,307,0,622,49.36,40,6.4,255,144,2,477,P1,111,53.5,30.2,258,182,489,P1,False,B,3,,0,262,
Nadia,501,Nadia-501,138,Market Building 138,373,383,0,756,50.66,49,6.5,456,102,3,620,P1,354,73.5,16.5,335,161,590,P1,False,A,1,,0,319,
Nadia,501,Nadia-501,139,High School 139,362,339,0,701,48.36,73,10.4,358,177,3,595,P1,181,60.2,29.7,376,157,592,P1,False,D,4,,0,295,
Nadia,501,Nadia-501,140,Govt Office 140,273,262,0,535,48.97,40,7.5,308,91,5,444,P1,217,69.4,20.5,258,162,467,P1,False,A,1,,0,225,
Nadia,501,Nadia-501,141,Post Office 141,374,365,1,740,49.32,48,6.5,256,186,7,591,P1,70,43.3,31.5,283,212,562,P1,False,B,3,,0,312,
Nadia,501,Nadia-501,142,Anganwadi Centre 142,388,372,1,761,48.88,56,7.4,421,173,7,660,P1,248,63.8,26.2,418,149,630,P1,False,B,3,,0,321,
Nadia,501,Nadia-501,143,Anganwadi Centre 143,251,243,0,494,49.19,36,7.3,274,68,4,380,P1,206,72.1,17.9,290,79,410,P1,False,A,1,,0,208,
Nadia,501,Nadia-501,144,Market Building 144,416,375,0,791,47.41,52,6.6,318,239,2,619,P1,79,51.4,38.6,323,270,690,P1,False,B,3,,0,333,
Nadia,501,Nadia-501,145,Post Office 145,284,278,0,562,49.47,55,9.8,223,127,7,450,P1,96,49.6,28.2,325,92,463,P1,False,B,3,,0,237,
Nadia,501,Nadia-501,146,Madrasa 146,263,259,1,523,49.52,55,10.5,233,159,6,441,P1,74,52.8,36.1,190,107,441,P1,False,D,4,,0,220,
Nadia,501,Nadia-501,147,Govt Office 147,343,354,0,697,50.79,47,6.7,353,148,3,557,P1,205,63.4,26.6,327,163,545,P1,False,B,3,,0,294,
Nadia,501,Nadia-501,148,Community Hall 148,422,384,1,807,47.58,88,10.9,355,227,2,647,P1,128,54.9,35.1,381,248,703,P1,False,D,4,,0,340,
Nadia,501,Nadia-501,149,High School 149,328,317,1,646,49.07,56,8.7,339,123,5,513,P1,216,66.1,24.0,312,175,541,P1,False,A,1,,0,272,
Nadia,501,Nadia-501,150,Health Sub-Centre 150,409,403,1,813,49.57,73,9.0,372,195,7,640,P1,177,58.1,30.5,409,198,675,P1,False,B,3,,0,343,
Nadia,501,Nadia-501,151,Govt Office 151,335,301,0,636,47.33,44,6.9,298,150,8,519,P1,148,57.4,28.9,289,152,513,P1,False,B,3,,0,268,
Nadia,501,Nadia-501,152,Govt Office 152,277,281,1,559,50.27,59,10.6,254,125,3,474,P1,129,53.6,26.4,261,128,432,P1,False,D,4,,0,236,
Nadia,501,Nadia-501,153,Club Building 153,325,321,1,647,49.61,63,9.7,216,188,6,501,P1,28,43.1,37.5,233,149,522,P1,False,B,3,,0,273,
Nadia,501,Nadia-501,154,Anganwadi Centre 154,266,249,0,515,48.35,36,7.0,280,113,4,437,P1,167,64.1,25.9,236,137,414,P1,False,B,3,,0,217,
Nadia,501,Nadia-501,155,Market Building 155,396,379,1,776,48.84,53,6.8,356,202,3,620,P1,154,57.4,32.6,369,230,675,P1,False,B,3,,0,327,
Nadia,501,Nadia-501,156,Temple Hall 156,411,392,1,804,48.76,79,9.8,392,187,7,643,P1,205,61.0,29.1,395,186,688,P1,False,B,3,,0,339,
Nadia,501,Nadia-501,157,Post Office 157,252,235,1,488,48.16,31,6.4,240,116,6,419,P1,124,57.3,27.7,256,111,407,P1,False,B,3,,0,206,
Nadia,501,Nadia-501,158,Club Building 158,268,276,1,545,50.64,50,9.2,253,134,4,435,P1,119,58.2,30.8,219,172,437,P1,False,B,3,,0,230,
Nadia,501,Nadia-501,159,Health Sub-Centre 159,334,301,1,636,47.33,63,9.9,234,144,16,522,P1,90,44.8,27.6,262,183,494,P1,False,B,3,,0,268,
Nadia,501,Nadia-501,160,Club Building 160,276,266,0,542,49.08,56,10.3,217,106,5,413,P1,111,52.5,25.7,250,127,419,P1,False,D,4,,0,228,
