district,ac_code,ac_name,part_no,booth_name,male,female,third_gender,total,female_pct,adj_count,adj_pct,votes_P1_2021,votes_P2_2021,votes_P3_2021,total_votes_2021,winner_2021,margin_2021,P1_share_2021,P2_share_2021,votes_P1_2019,votes_P2_2019,total_votes_2019,winner_2019,flipped_19_21,booth_category,priority_score,worker_assigned,contact_count,votes_to_win_est,notes
Darjeeling,1901,Drj-1901,82,Primary School 82,314,281,0,595,47.23,7,1.2,173,228,2,445,P2,55,38.9,51.2,175,193,420,P2,False,B,3,,0,233,
Darjeeling,1901,Drj-1901,83,Club Building 83,313,310,0,623,49.76,7,1.1,226,193,5,485,P1,33,46.6,39.8,229,178,452,P1,False,B,3,,0,243,
Darjeeling,1901,Drj-1901,84,Temple Hall 84,287,271,0,558,48.57,5,0.9,158,143,9,412,P1,15,38.3,34.7,123,187,428,P2,True,B,3,,0,218,
Darjeeling,1901,Drj-1901,85,Madrasa 85,251,239,1,491,48.68,6,1.2,170,174,2,382,P2,4,44.5,45.5,163,173,398,P2,False,B,3,,0,192,
Darjeeling,1901,Drj-1901,86,Govt Office 86,382,361,1,744,48.52,6,0.8,195,257,7,545,P2,62,35.8,47.2,200,298,553,P2,False,B,3,,0,291,
Darjeeling,1901,Drj-1901,87,Health Sub-Centre 87,396,386,0,782,49.36,9,1.2,188,250,14,578,P2,62,32.5,43.3,295,209,560,P1,True,B,3,,0,306,
Darjeeling,1901,Drj-1901,88,Post Office 88,293,267,0,560,47.68,6,1.1,162,187,5,414,P2,25,39.1,45.2,127,188,402,P2,False,B,3,,0,219,
Darjeeling,1901,Drj-1901,89,Govt Office 89,353,326,1,680,47.94,5,0.7,207,189,14,522,P1,18,39.7,36.2,215,245,511,P2,True,B,3,,0,266,
Darjeeling,1901,Drj-1901,90,High School 90,374,335,0,709,47.25,7,1.0,333,146,5,532,P1,187,62.6,27.4,223,175,508,P1,False,B,3,,0,277,
Darjeeling,1901,Drj-1901,91,Community Hall 91,320,294,1,615,47.8,8,1.3,218,180,5,442,P1,38,49.3,40.7,140,251,469,P2,True,B,3,,0,240,
Darjeeling,1901,Drj-1901,92,Madrasa 92,338,330,0,668,49.4,5,0.7,200,200,6,497,P1,0,40.2,40.2,187,260,504,P2,True,B,3,,0,261,
Darjeeling,1901,Drj-1901,93,Health Sub-Centre 93,398,383,0,781,49.04,8,1.0,290,257,3,608,P1,33,47.7,42.3,206,248,558,P2,True,B,3,,0,305,
Darjeeling,1901,Drj-1901,94,Anganwadi Centre 94,294,300,0,594,50.51,8,1.3,153,220,10,479,P2,67,31.9,45.9,210,133,457,P1,True,B,3,,0,232,
Darjeeling,1901,Drj-1901,95,Community Hall 95,374,367,0,741,49.53,9,1.2,191,233,18,579,P2,42,33.0,40.2,258,275,592,P2,False,B,3,,0,290,
Darjeeling,1901,Drj-1901,96,High School 96,260,264,0,524,50.38,6,1.1,150,212,5,424,P2,62,35.4,50.0,144,188,373,P2,False,B,3,,0,205,
Darjeeling,1901,Drj-1901,97,Panchayat Bhavan 97,249,256,0,505,50.69,6,1.2,142,160,9,381,P2,18,37.3,42.0,164,134,387,P1,True,B,3,,0,197,
Darjeeling,1901,Drj-1901,98,Govt Office 98,258,241,1,500,48.2,4,0.8,183,163,4,385,P1,20,47.5,42.3,211,154,405,P1,False,B,3,,0,195,
Darjeeling,1901,Drj-1901,99,Primary School 99,336,318,0,654,48.62,7,1.1,179,222,10,487,P2,43,36.8,45.6,178,229,483,P2,False,B,3,,0,256,
Darjeeling,1901,Drj-1901,100,Panchayat Bhavan 100,375,365,1,741,49.26,5,0.7,159,239,9,526,P2,80,30.2,45.4,225,258,537,P2,False,B,3,,0,290,
Darjeeling,1901,Drj-1901,101,Govt Office 101,304,276,1,581,47.5,6,1.0,156,222,2,427,P2,66,36.5,52.0,192,211,458,P2,False,B,3,,0,227,
Darjeeling,1901,Drj-1901,102,Market Building 102,347,314,0,661,47.5,6,0.9,241,194,4,483,P1,47,49.9,40.2,238,213,535,P1,False,B,3,,0,258,
Darjeeling,1901,Drj-1901,103,Temple Hall 103,414,386,0,800,48.25,8,1.0,241,275,5,620,P2,34,38.9,44.4,278,283,623,P2,False,B,3,,0,313,
Darjeeling,1901,Drj-1901,104,High School 104,383,388,0,771,50.32,9,1.2,234,282,5,603,P2,48,38.8,46.8,199,289,624,P2,False,B,3,,0,301,
Darjeeling,1901,Drj-1901,105,Health Sub-Centre 105,336,336,0,672,50.0,7,1.0,199,210,7,488,P2,11,40.8,43.0,180,194,513,P2,False,B,3,,0,263,
Darjeeling,1901,Drj-1901,106,Madrasa 106,368,336,0,704,47.73,7,1.0,178,260,5,500,P2,82,35.6,52.0,194,234,539,P2,False,B,3,,0,275,
Darjeeling,1901,Drj-1901,107,Post Office 107,408,374,0,782,47.83,9,1.2,234,318,6,613,P2,84,38.2,51.9,263,216,617,P1,True,B,3,,0,306,
Darjeeling,1901,Drj-1901,108,Club Building 108,396,401,0,797,50.31,8,1.0,272,274,2,618,P2,2,44.0,44.3,315,250,628,P1,True,B,3,,0,311,
Darjeeling,1901,Drj-1901,109,Madrasa 109,342,353,0,695,50.79,8,1.2,275,229,5,560,P1,46,49.1,40.9,185,250,507,P2,True,B,3,,0,272,
Darjeeling,1901,Drj-1901,110,Anganwadi Centre 110,389,379,0,768,49.35,7,0.9,254,251,3,561,P1,3,45.3,44.7,285,211,551,P1,False,B,3,,0,300,
Darjeeling,1901,Drj-1901,111,Market Building 111,316,317,0,633,50.08,7,1.1,208,173,4,454,P1,35,45.8,38.1,178,202,497,P2,True,B,3,,0,247,
Darjeeling,1901,Drj-1901,112,Health Sub-Centre 112,352,340,1,693,49.06,5,0.7,242,204,6,496,P1,38,48.8,41.1,250,191,490,P1,False,B,3,,0,271,
Darjeeling,1901,Drj-1901,113,Health Sub-Centre 113,368,361,0,729,49.52,6,0.8,224,195,4,512,P1,29,43.8,38.1,194,262,581,P2,True,B,3,,0,285,
Darjeeling,1901,Drj-1901,114,Madrasa 114,262,243,1,506,48.02,5,1.0,202,149,4,401,P1,53,50.4,37.2,148,169,370,P2,True,B,3,,0,198,
Darjeeling,1901,Drj-1901,115,Post Office 115,367,339,0,706,48.02,6,0.8,148,237,13,570,P2,70,26.0,41.6,179,265,532,P2,False,B,3,,0,276,
Darjeeling,1901,Drj-1901,116,Govt Office 116,348,341,0,689,49.49,5,0.7,328,133,5,513,P1,195,63.9,25.9,316,146,513,P1,False,B,3,,0,269,
Darjeeling,1901,Drj-1901,117,Community Hall 117,325,298,1,624,47.76,7,1.1,166,222,5,452,P2,56,36.7,49.1,174,142,441,P1,True,B,3,,0,244,
Darjeeling,1901,Drj-1901,118,Anganwadi Centre 118,323,294,0,617,47.65,6,1.0,204,172,4,453,P1,32,45.0,38.0,199,222,500,P2,True,B,3,,0,241,
Darjeeling,1901,Drj-1901,119,High School 119,291,281,0,572,49.13,5,0.9,232,139,4,441,P1,93,52.6,31.5,191,204,439,P2,True,B,3,,0,224,
Darjeeling,1901,Drj-1901,120,Market Building 120,347,330,1,678,48.67,6,0.9,229,215,12,549,P1,14,41.7,39.2,177,228,478,P2,True,B,3,,0,265,
Darjeeling,1901,Drj-1901,121,High School 121,260,235,0,495,47.47,6,1.2,171,145,9,396,P1,26,43.2,36.6,143,139,352,P1,False,B,3,,0,193,
Darjeeling,1901,Drj-1901,122,Community Hall 122,267,245,0,512,47.85,4,0.8,163,167,4,377,P2,4,43.2,44.3,172,155,364,P1,True,B,3,,0,200,
Darjeeling,1901,Drj-1901,123,Temple Hall 123,280,266,1,547,48.63,5,0.9,199,197,2,443,P1,2,44.9,44.5,167,181,432,P2,True,B,3,,0,214,
Darjeeling,1901,Drj-1901,124,Anganwadi Centre 124,420,384,1,805,47.7,6,0.7,169,294,15,643,P2,125,26.3,45.7,284,248,591,P1,True,B,3,,0,315,
Darjeeling,1901,Drj-1901,125,Temple Hall 125,242,244,1,487,50.1,5,1.0,153,138,3,363,P1,15,42.1,38.0,184,151,372,P1,False,B,3,,0,190,
Darjeeling,1901,Drj-1901,126,Community Hall 126,332,324,0,656,49.39,5,0.8,241,219,7,518,P1,22,46.5,42.3,233,215,497,P1,False,B,3,,0,256,
Darjeeling,1901,Drj-1901,127,Club Building 127,285,268,0,553,48.46,7,1.3,211,168,4,421,P1,43,50.1,39.9,184,168,411,P1,False,B,3,,0,216,
Darjeeling,1901,Drj-1901,128,Club Building 128,383,349,1,733,47.61,8,1.1,225,262,3,541,P2,37,41.6,48.4,262,219,535,P1,True,B,3,,0,286,
Darjeeling,1901,Drj-1901,129,Govt Office 129,334,317,0,651,48.69,7,1.1,257,197,3,505,P1,60,50.9,39.0,274,189,514,P1,False,B,3,,0,254,
Darjeeling,1901,Drj-1901,130,Health Sub-Centre 130,419,398,0,817,48.71,8,1.0,227,226,4,582,P1,1,39.0,38.8,315,203,575,P1,False,B,3,,0,319,
Darjeeling,1901,Drj-1901,131,Madrasa 131,381,347,1,729,47.6,5,0.7,234,284,5,575,P2,50,40.7,49.4,179,196,531,P2,False,B,3,,0,285,
Darjeeling,1901,Drj-1901,132,Post Office 132,277,269,0,546,49.27,7,1.3,149,208,6,440,P2,59,33.9,47.3,146,188,424,P2,False,B,3,,0,213,
Darjeeling,1901,Drj-1901,133,Panchayat Bhavan 133,401,388,1,790,49.11,9,1.1,179,208,17,634,P4,16,28.2,32.8,333,236,633,P1,True,B,3,,0,309,
Darjeeling,1901,Drj-1901,134,Market Building 134,294,281,0,575,48.87,4,0.7,204,162,3,449,P1,42,45.4,36.1,217,158,416,P1,False,B,3,,0,225,
Darjeeling,1901,Drj-1901,135,Temple Hall 135,370,372,0,742,50.13,6,0.8,238,260,4,553,P2,22,43.0,47.0,303,232,595,P1,True,B,3,,0,290,
Darjeeling,1901,Drj-1901,136,High School 136,245,247,1,493,50.1,5,1.0,161,162,1,359,P2,1,44.8,45.1,146,186,394,P2,False,B,3,,0,193,
Darjeeling,1901,Drj-1901,137,High School 137,299,282,1,582,48.45,6,1.0,252,172,4,471,P1,80,53.5,36.5,146,210,472,P2,True,B,3,,0,227,
Darjeeling,1901,Drj-1901,138,Community Hall 138,301,284,0,585,48.55,7,1.2,185,197,2,424,P2,12,43.6,46.5,193,184,453,P1,True,B,3,,0,229,
Darjeeling,1901,Drj-1901,139,Community Hall 139,380,382,1,763,50.07,6,0.8,242,193,8,541,P1,49,44.7,35.7,194,252,539,P2,True,B,3,,0,298,
Darjeeling,1901,Drj-1901,140,Community Hall 140,335,322,1,658,48.94,6,0.9,163,223,4,478,P2,60,34.1,46.7,244,181,484,P1,True,B,3,,0,257,
Darjeeling,1901,Drj-1901,141,Post Office 141,301,287,0,588,48.81,5,0.9,231,181,4,457,P1,50,50.5,39.6,162,203,443,P2,True,B,3,,0,230,
Darjeeling,1901,Drj-1901,142,Panchayat Bhavan 142,340,348,0,688,50.58,6,0.9,198,219,4,525,P2,21,37.7,41.7,193,174,491,P1,True,B,3,,0,269,
Darjeeling,1901,Drj-1901,143,Madrasa 143,335,326,0,661,49.32,8,1.2,188,192,8,464,P2,4,40.5,41.4,128,225,513,P2,False,B,3,,0,258,
Darjeeling,1901,Drj-1901,144,Anganwadi Centre 144,281,287,1,569,50.44,6,1.1,220,179,2,443,P1,41,49.7,40.4,168,194,434,P2,True,B,3,,0,222,
Darjeeling,1901,Drj-1901,145,Primary School 145,394,354,1,749,47.26,9,1.2,250,281,4,589,P2,31,42.4,47.7,227,254,561,P2,False,B,3,,0,293,
Darjeeling,1901,Drj-1901,146,Primary School 146,282,262,0,544,48.16,7,1.3,141,164,6,396,P2,23,35.6,41.4,147,159,441,P2,False,B,3,,0,213,
Darjeeling,1901,Drj-1901,147,Madrasa 147,395,360,1,756,47.62,9,1.2,284,194,3,531,P1,90,53.5,36.5,258,195,560,P1,False,B,3,,0,295,
Darjeeling,1901,Drj-1901,148,Panchayat Bhavan 148,368,332,0,700,47.43,5,0.7,181,229,3,493,P2,48,36.7,46.5,212,231,528,P2,False,B,3,,0,274,
Darjeeling,1901,Drj-1901,149,Anganwadi Centre 149,410,391,1,802,48.75,8,1.0,284,273,5,633,P1,11,44.9,43.1,278,249,585,P1,False,B,3,,0,313,
Darjeeling,1901,Drj-1901,150,Club Building 150,315,325,1,641,50.7,5,0.8,200,220,4,467,P2,20,42.8,47.1,197,216,459,P2,False,B,3,,0,250,
Darjeeling,1901,Drj-1901,151,Market Building 151,321,298,1,620,48.06,5,0.8,215,179,2,443,P1,36,48.5,40.4,254,180,482,P1,False,B,3,,0,242,
Darjeeling,1901,Drj-1901,152,Market Building 152,288,292,0,580,50.34,6,1.0,186,183,8,444,P1,3,41.9,41.2,240,180,466,P1,False,B,3,,0,227,
Darjeeling,1901,Drj-1901,153,Madrasa 153,304,294,0,598,49.16,7,1.2,239,152,5,434,P1,87,55.1,35.0,142,198,467,P2,True,B,3,,0,234,
Darjeeling,1901,Drj-1901,154,Post Office 154,272,270,0,542,49.82,5,0.9,182,163,3,383,P1,19,47.5,42.6,150,161,431,P2,True,B,3,,0,212,
Darjeeling,1901,Drj-1901,155,Govt Office 155,243,250,1,494,50.61,6,1.2,134,112,6,359,P1,22,37.3,31.2,122,166,356,P2,True,B,3,,0,193,
