district,ac_code,ac_name,part_no,booth_name,male,female,third_gender,total,female_pct
North 24 Parganas,101,N24P-101,147,Anganwadi Centre 147,288,289,1,578,50.0
North 24 Parganas,101,N24P-101,148,Club Building 148,377,364,0,741,49.12
North 24 Parganas,101,N24P-101,149,Market Building 149,376,359,1,736,48.78
North 24 Parganas,101,N24P-101,150,Temple Hall 150,311,321,1,633,50.71
North 24 Parganas,101,N24P-101,151,Primary School 151,316,322,0,638,50.47
North 24 Parganas,101,N24P-101,152,Govt Office 152,420,398,0,818,48.66
North 24 Parganas,101,N24P-101,153,Anganwadi Centre 153,343,348,0,691,50.36
North 24 Parganas,101,N24P-101,154,Temple Hall 154,277,273,1,551,49.55
North 24 Parganas,101,N24P-101,155,Govt Office 155,253,237,1,491,48.27
North 24 Parganas,101,N24P-101,156,High School 156,402,393,0,795,49.43
North 24 Parganas,101,N24P-101,157,Community Hall 157,266,259,0,525,49.33
North 24 Parganas,101,N24P-101,158,Market Building 158,367,341,0,708,48.16
North 24 Parganas,101,N24P-101,159,Anganwadi Centre 159,413,388,1,802,48.38
North 24 Parganas,101,N24P-101,160,Primary School 160,418,401,0,819,48.96
North 24 Parganas,101,N24P-101,161,Health Sub-Centre 161,393,381,0,774,49.22
North 24 Parganas,101,N24P-101,162,High School 162,379,346,0,725,47.72
North 24 Parganas,101,N24P-101,163,Health Sub-Centre 163,272,278,0,550,50.55
North 24 Parganas,101,N24P-101,164,Anganwadi Centre 164,280,277,0,557,49.73
North 24 Parganas,101,N24P-101,165,High School 165,390,395,0,785,50.32
North 24 Parganas,101,N24P-101,166,Anganwadi Centre 166,330,337,1,668,50.45
North 24 Parganas,101,N24P-101,167,Club Building 167,324,333,1,658,50.61
North 24 Parganas,101,N24P-101,168,Temple Hall 168,266,254,0,520,48.85
North 24 Parganas,101,N24P-101,169,Panchayat Bhavan 169,395,406,0,801,50.69
North 24 Parganas,101,N24P-101,170,Primary School 170,258,241,0,499,48.3
North 24 Parganas,101,N24P-101,171,Club Building 171,325,321,1,647,49.61
North 24 Parganas,101,N24P-101,172,High School 172,393,353,0,746,47.32
North 24 Parganas,101,N24P-101,173,Club Building 173,323,297,0,620,47.9
North 24 Parganas,101,N24P-101,174,Community Hall 174,237,242,1,480,50.42
North 24 Parganas,101,N24P-101,175,High School 175,302,278,0,580,47.93
North 24 Parganas,101,N24P-101,176,Anganwadi Centre 176,339,316,1,656,48.17
North 24 Parganas,101,N24P-101,177,Anganwadi Centre 177,403,400,0,803,49.81
North 24 Parganas,101,N24P-101,178,Anganwadi Centre 178,260,260,1,521,49.9
North 24 Parganas,101,N24P-101,179,Anganwadi Centre 179,271,264,0,535,49.35
North 24 Parganas,101,N24P-101,180,High School 180,266,247,1,514,48.05
North 24 Parganas,101,N24P-101,181,Temple Hall 181,368,361,1,730,49.45
North 24 Parganas,101,N24P-101,182,Anganwadi Centre 182,403,367,1,771,47.6
North 24 Parganas,101,N24P-101,183,Club Building 183,322,312,0,634,49.21
North 24 Parganas,101,N24P-101,184,High School 184,244,248,0,492,50.41
North 24 Parganas,101,N24P-101,185,High School 185,346,349,0,695,50.22
North 24 Parganas,102,N24P-102,1,Temple Hall 1,324,330,0,654,50.46
North 24 Parganas,102,N24P-102,2,Community Hall 2,364,328,1,693,47.33
North 24 Parganas,102,N24P-102,3,Market Building 3,296,290,1,587,49.4
North 24 Parganas,102,N24P-102,4,Panchayat Bhavan 4,292,287,1,580,49.48
North 24 Parganas,102,N24P-102,5,Primary School 5,285,258,1,544,47.43
North 24 Parganas,102,N24P-102,6,Panchayat Bhavan 6,276,262,1,539,48.61
North 24 Parganas,102,N24P-102,7,Madrasa 7,395,407,0,802,50.75
North 24 Parganas,102,N24P-102,8,Club Building 8,308,283,1,592,47.8
North 24 Parganas,102,N24P-102,9,Community Hall 9,281,287,0,568,50.53
North 24 Parganas,102,N24P-102,10,Club Building 10,399,385,1,785,49.04
North 24 Parganas,102,N24P-102,11,Madrasa 11,315,305,1,621,49.11
North 24 Parganas,102,N24P-102,12,Market Building 12,326,336,0,662,50.76
North 24 Parganas,102,N24P-102,13,Govt Office 13,349,338,0,687,49.2
North 24 Parganas,102,N24P-102,14,Market Building 14,328,295,1,624,47.28
North 24 Parganas,102,N24P-102,15,High School 15,355,354,1,710,49.86
North 24 Parganas,102,N24P-102,16,Madrasa 16,258,263,0,521,50.48
North 24 Parganas,102,N24P-102,17,Panchayat Bhavan 17,295,286,0,581,49.23
North 24 Parganas,102,N24P-102,18,Temple Hall 18,375,367,0,742,49.46
North 24 Parganas,102,N24P-102,19,Post Office 19,339,342,1,682,50.15
North 24 Parganas,102,N24P-102,20,Govt Office 20,354,350,1,705,49.65
North 24 Parganas,102,N24P-102,21,Market Building 21,254,262,1,517,50.68
North 24 Parganas,102,N24P-102,22,Health Sub-Centre 22,366,371,1,738,50.27
North 24 Parganas,102,N24P-102,23,Anganwadi Centre 23,260,241,0,501,48.1
North 24 Parganas,102,N24P-102,24,Primary School 24,320,293,0,613,47.8
North 24 Parganas,102,N24P-102,25,Madrasa 25,374,369,0,743,49.66
North 24 Parganas,102,N24P-102,26,Post Office 26,376,379,1,756,50.13
North 24 Parganas,102,N24P-102,27,Panchayat Bhavan 27,371,372,0,743,50.07
North 24 Parganas,102,N24P-102,28,Post Office 28,381,342,1,724,47.24
North 24 Parganas,102,N24P-102,29,Primary School 29,293,292,0,585,49.91
North 24 Parganas,102,N24P-102,30,Anganwadi Centre 30,328,339,1,668,50.75
North 24 Parganas,102,N24P-102,31,Panchayat Bhavan 31,406,401,1,808,49.63
North 24 Parganas,102,N24P-102,32,Health Sub-Centre 32,260,250,1,511,48.92
North 24 Parganas,102,N24P-102,33,Primary School 33,258,260,1,519,50.1
North 24 Parganas,102,N24P-102,34,Community Hall 34,404,379,0,783,48.4
North 24 Parganas,102,N24P-102,35,Health Sub-Centre 35,252,235,0,487,48.25
North 24 Parganas,102,N24P-102,36,High School 36,275,255,1,531,48.02
North 24 Parganas,102,N24P-102,37,Primary School 37,364,369,0,733,50.34
North 24 Parganas,102,N24P-102,38,Community Hall 38,315,305,1,621,49.11
North 24 Parganas,102,N24P-102,39,Market Building 39,428,388,0,816,47.55
North 24 Parganas,102,N24P-102,40,Primary School 40,291,287,0,578,49.65
North 24 Parganas,102,N24P-102,41,Govt Office 41,402,375,1,778,48.2
North 24 Parganas,102,N24P-102,42,Temple Hall 42,331,311,0,642,48.44
North 24 Parganas,102,N24P-102,43,Madrasa 43,396,375,1,772,48.58
North 24 Parganas,102,N24P-102,44,High School 44,367,332,1,700,47.43
North 24 Parganas,102,N24P-102,45,Primary School 45,281,277,1,559,49.55
North 24 Parganas,102,N24P-102,46,Anganwadi Centre 46,254,258,0,512,50.39
North 24 Parganas,102,N24P-102,47,Madrasa 47,291,286,0,577,49.57
North 24 Parganas,102,N24P-102,48,Post Office 48,281,273,0,554,49.28
North 24 Parganas,102,N24P-102,49,Community Hall 49,367,333,0,700,47.57
North 24 Parganas,102,N24P-102,50,Community Hall 50,366,377,0,743,50.74
North 24 Parganas,102,N24P-102,51,Govt Office 51,252,246,1,499,49.3
North 24 Parganas,102,N24P-102,52,High School 52,344,346,0,690,50.14
North 24 Parganas,102,N24P-102,53,Temple Hall 53,337,340,1,678,50.15
North 24 Parganas,102,N24P-102,54,Temple Hall 54,397,371,0,768,48.31
North 24 Parganas,102,N24P-102,55,High School 55,424,382,0,806,47.39
North 24 Parganas,102,N24P-102,56,Temple Hall 56,283,281,0,564,49.82
North 24 Parganas,102,N24P-102,57,Anganwadi Centre 57,256,234,1,491,47.66
North 24 Parganas,102,N24P-102,58,Market Building 58,347,327,1,675,48.44
North 24 Parganas,102,N24P-102,59,Govt Office 59,343,336,0,679,49.48
North 24 Parganas,102,N24P-102,60,Club Building 60,301,292,0,593,49.24
North 24 Parganas,102,N24P-102,61,Panchayat Bhavan 61,380,357,1,738,48.37
North 24 Parganas,102,N24P-102,62,Govt Office 62,330,307,0,637,48.19
North 24 Parganas,102,N24P-102,63,Community Hall 63,388,349,1,738,47.29
North 24 Parganas,102,N24P-102,64,Madrasa 64,415,404,0,819,49.33
North 24 Parganas,102,N24P-102,65,Madrasa 65,297,285,0,582,48.97
North 24 Parganas,102,N24P-102,66,Govt Office 66,408,385,1,794,48.49
North 24 Parganas,102,N24P-102,67,Health Sub-Centre 67,377,370,1,748,49.47
North 24 Parganas,102,N24P-102,68,Post Office 68,306,291,1,598,48.66
North 24 Parganas,102,N24P-102,69,Temple Hall 69,381,350,0,731,47.88
North 24 Parganas,102,N24P-102,70,Community Hall 70,375,360,1,736,48.91
North 24 Parganas,102,N24P-102,71,Anganwadi Centre 71,267,274,1,542,50.55
North 24 Parganas,102,N24P-102,72,Temple Hall 72,256,263,1,520,50.58
North 24 Parganas,102,N24P-102,73,Madrasa 73,354,361,0,715,50.49
North 24 Parganas,102,N24P-102,74,Anganwadi Centre 74,336,316,1,653,48.39
North 24 Parganas,102,N24P-102,75,Govt Office 75,331,330,1,662,49.85
North 24 Parganas,102,N24P-102,76,Market Building 76,409,389,0,798,48.75
North 24 Parganas,102,N24P-102,77,Post Office 77,336,306,0,642,47.66
North 24 Parganas,102,N24P-102,78,Govt Office 78,303,277,1,581,47.68
North 24 Parganas,102,N24P-102,79,Market Building 79,307,307,1,615,49.92
North 24 Parganas,102,N24P-102,80,Market Building 80,288,279,0,567,49.21
North 24 Parganas,102,N24P-102,81,Anganwadi Centre 81,296,266,0,562,47.33
North 24 Parganas,102,N24P-102,82,Govt Office 82,261,256,1,518,49.42
North 24 Parganas,102,N24P-102,83,Market Building 83,349,327,0,676,48.37
North 24 Parganas,102,N24P-102,84,Govt Office 84,420,390,1,811,48.09
North 24 Parganas,102,N24P-102,85,Post Office 85,255,240,1,496,48.39
North 24 Parganas,102,N24P-102,86,High School 86,373,371,0,744,49.87
North 24 Parganas,102,N24P-102,87,Govt Office 87,322,305,1,628,48.57
North 24 Parganas,102,N24P-102,88,Primary School 88,348,322,0,670,48.06
North 24 Parganas,102,N24P-102,89,Panchayat Bhavan 89,285,265,0,550,48.18
North 24 Parganas,102,N24P-102,90,Panchayat Bhavan 90,257,231,0,488,47.34
North 24 Parganas,102,N24P-102,91,Community Hall 91,265,247,1,513,48.15
North 24 Parganas,102,N24P-102,92,Post Office 92,301,273,0,574,47.56
North 24 Parganas,102,N24P-102,93,Madrasa 93,413,395,0,808,48.89
North 24 Parganas,102,N24P-102,94,Temple Hall 94,328,323,0,651,49.62
North 24 Parganas,102,N24P-102,95,Primary School 95,271,276,1,548,50.36
North 24 Parganas,102,N24P-102,96,Temple Hall 96,428,390,0,818,47.68
North 24 Parganas,102,N24P-102,97,Anganwadi Centre 97,322,313,1,636,49.21
North 24 Parganas,102,N24P-102,98,Temple Hall 98,414,398,1,813,48.95
North 24 Parganas,102,N24P-102,99,Market Building 99,295,278,1,574,48.43
North 24 Parganas,102,N24P-102,100,Madrasa 100,334,302,0,636,47.48
North 24 Parganas,102,N24P-102,101,Community Hall 101,241,245,1,487,50.31
North 24 Parganas,102,N24P-102,102,Govt Office 102,401,394,1,796,49.5
North 24 Parganas,102,N24P-102,103,Panchayat Bhavan 103,356,352,0,708,49.72
North 24 Parganas,102,N24P-102,104,Primary School 104,395,374,0,769,48.63
North 24 Parganas,102,N24P-102,105,Anganwadi Centre 105,370,336,0,706,47.59
North 24 Parganas,102,N24P-102,106,Market Building 106,318,306,0,624,49.04
North 24 Parganas,102,N24P-102,107,Primary School 107,334,328,0,662,49.55
North 24 Parganas,102,N24P-102,108,Primary School 108,277,250,1,528,47.35
North 24 Parganas,102,N24P-102,109,Anganwadi Centre 109,325,298,1,624,47.76
North 24 Parganas,102,N24P-102,110,Panchayat Bhavan 110,309,285,0,594,47.98
North 24 Parganas,102,N24P-102,111,Panchayat Bhavan 111,399,362,1,762,47.51
North 24 Parganas,102,N24P-102,112,Club Building 112,308,280,0,588,47.62
North 24 Parganas,102,N24P-102,113,Community Hall 113,343,343,1,687,49.93
North 24 Parganas,102,N24P-102,114,Anganwadi Centre 114,314,322,1,637,50.55
North 24 Parganas,102,N24P-102,115,High School 115,384,345,0,729,47.33
North 24 Parganas,102,N24P-102,116,High School 116,387,401,1,789,50.82
North 24 Parganas,102,N24P-102,117,Health Sub-Centre 117,280,255,1,536,47.57
North 24 Parganas,102,N24P-102,118,Panchayat Bhavan 118,373,339,0,712,47.61
North 24 Parganas,102,N24P-102,119,Health Sub-Centre 119,383,349,1,733,47.61
North 24 Parganas,102,N24P-102,120,Community Hall 120,360,324,1,685,47.3
North 24 Parganas,102,N24P-102,121,Temple Hall 121,284,262,0,546,47.99
North 24 Parganas,102,N24P-102,122,Temple Hall 122,326,307,1,634,48.42
North 24 Parganas,102,N24P-102,123,Post Office 123,337,335,0,672,49.85
North 24 Parganas,102,N24P-102,124,Market Building 124,256,258,1,515,50.1
North 24 Parganas,102,N24P-102,125,Health Sub-Centre 125,389,373,0,762,48.95
North 24 Parganas,102,N24P-102,126,Market Building 126,252,238,1,491,48.47
North 24 Parganas,102,N24P-102,127,Health Sub-Centre 127,269,243,1,513,47.37
North 24 Parganas,102,N24P-102,128,Primary School 128,308,303,1,612,49.51
North 24 Parganas,102,N24P-102,129,Community Hall 129,265,244,1,510,47.84
North 24 Parganas,102,N24P-102,130,Community Hall 130,375,365,0,740,49.32
North 24 Parganas,102,N24P-102,131,Anganwadi Centre 131,314,322,1,637,50.55
North 24 Parganas,102,N24P-102,132,Primary School 132,299,284,1,584,48.63
North 24 Parganas,102,N24P-102,133,Temple Hall 133,323,302,1,626,48.24
North 24 Parganas,102,N24P-102,134,Club Building 134,374,340,0,714,47.62
North 24 Parganas,102,N24P-102,135,Temple Hall 135,261,252,1,514,49.03
North 24 Parganas,102,N24P-102,136,Post Office 136,355,349,1,705,49.5
North 24 Parganas,102,N24P-102,137,Post Office 137,370,346,1,717,48.26
North 24 Parganas,102,N24P-102,138,Temple Hall 138,372,372,1,745,49.93
North 24 Parganas,102,N24P-102,139,Temple Hall 139,278,266,0,544,48.9
North 24 Parganas,102,N24P-102,140,Market Building 140,305,299,0,604,49.5
North 24 Parganas,102,N24P-102,141,Madrasa 141,371,373,0,744,50.13
North 24 Parganas,102,N24P-102,142,High School 142,352,339,1,692,48.99
North 24 Parganas,102,N24P-102,143,Market Building 143,293,295,1,589,50.08
North 24 Parganas,102,N24P-102,144,Anganwadi Centre 144,413,390,1,804,48.51
North 24 Parganas,102,N24P-102,145,Temple Hall 145,360,353,0,713,49.51
North 24 Parganas,102,N24P-102,146,Post Office 146,362,353,0,715,49.37
North 24 Parganas,102,N24P-102,147,Market Building 147,355,350,1,706,49.58
North 24 Parganas,102,N24P-102,148,Primary School 148,415,392,0,807,48.57
North 24 Parganas,102,N24P-102,149,High School 149,257,233,0,490,47.55
North 24 Parganas,102,N24P-102,150,Govt Office 150,321,292,1,614,47.56
North 24 Parganas,102,N24P-102,151,Market Building 151,334,325,0,659,49.32
North 24 Parganas,102,N24P-102,152,Club Building 152,290,282,1,573,49.21
North 24 Parganas,102,N24P-102,153,Primary School 153,356,352,1,709,49.65
North 24 Parganas,102,N24P-102,154,Madrasa 154,343,324,0,667,48.58
North 24 Parganas,102,N24P-102,155,Market Building 155,271,261,1,533,48.97
North 24 Parganas,102,N24P-102,156,Govt Office 156,386,365,1,752,48.54
North 24 Parganas,102,N24P-102,157,Temple Hall 157,417,395,0,812,48.65
North 24 Parganas,102,N24P-102,158,Govt Office 158,320,297,1,618,48.06
North 24 Parganas,102,N24P-102,159,Primary School 159,370,368,0,738,49.86
North 24 Parganas,102,N24P-102,160,High School 160,299,274,1,574,47.74
North 24 Parganas,102,N24P-102,161,Primary School 161,246,234,1,481,48.65
North 24 Parganas,102,N24P-102,162,Govt Office 162,372,341,1,714,47.76
North 24 Parganas,102,N24P-102,163,Temple Hall 163,252,259,0,511,50.68
North 24 Parganas,102,N24P-102,164,Primary School 164,316,305,1,622,49.04
North 24 Parganas,102,N24P-102,165,Post Office 165,410,388,0,798,48.62
North 24 Parganas,102,N24P-102,166,Anganwadi Centre 166,292,275,0,567,48.5
