district,ac_code,ac_name,part_no,booth_name,male,female,third_gender,total,female_pct
Howrah,701,Hwr-701,52,Primary School 52,375,380,1,756,50.26
Howrah,701,Hwr-701,53,Anganwadi Centre 53,258,252,1,511,49.32
Howrah,701,Hwr-701,54,High School 54,335,338,1,674,50.15
Howrah,701,Hwr-701,55,Market Building 55,408,405,1,814,49.75
Howrah,701,Hwr-701,56,Post Office 56,253,230,0,483,47.62
Howrah,701,Hwr-701,57,Anganwadi Centre 57,411,381,0,792,48.11
Howrah,701,Hwr-701,58,Community Hall 58,267,262,0,529,49.53
Howrah,701,Hwr-701,59,Community Hall 59,263,264,1,528,50.0
Howrah,701,Hwr-701,60,Govt Office 60,337,320,1,658,48.63
Howrah,701,Hwr-701,61,Primary School 61,335,341,1,677,50.37
Howrah,701,Hwr-701,62,Health Sub-Centre 62,259,250,0,509,49.12
Howrah,701,Hwr-701,63,Panchayat Bhavan 63,406,405,1,812,49.88
Howrah,701,Hwr-701,64,Temple Hall 64,412,385,1,798,48.25
Howrah,701,Hwr-701,65,Community Hall 65,323,293,0,616,47.56
Howrah,701,Hwr-701,66,Club Building 66,413,395,1,809,48.83
Howrah,701,Hwr-701,67,Community Hall 67,269,255,1,525,48.57
Howrah,701,Hwr-701,68,Panchayat Bhavan 68,394,365,1,760,48.03
Howrah,701,Hwr-701,69,Primary School 69,260,248,1,509,48.72
Howrah,701,Hwr-701,70,Primary School 70,293,277,0,570,48.6
Howrah,701,Hwr-701,71,Club Building 71,310,292,0,602,48.5
Howrah,701,Hwr-701,72,High School 72,399,394,1,794,49.62
Howrah,701,Hwr-701,73,Govt Office 73,346,329,1,676,48.67
Howrah,701,Hwr-701,74,Health Sub-Centre 74,361,329,0,690,47.68
Howrah,701,Hwr-701,75,Market Building 75,291,286,1,578,49.48
Howrah,701,Hwr-701,76,Post Office 76,386,360,1,747,48.19
Howrah,701,Hwr-701,77,Primary School 77,353,340,0,693,49.06
Howrah,701,Hwr-701,78,Madrasa 78,324,330,1,655,50.38
Howrah,701,Hwr-701,79,Primary School 79,376,361,0,737,48.98
Howrah,701,Hwr-701,80,Primary School 80,260,244,0,504,48.41
Howrah,701,Hwr-701,81,High School 81,308,312,1,621,50.24
Howrah,701,Hwr-701,82,Anganwadi Centre 82,312,307,0,619,49.6
Howrah,701,Hwr-701,83,Govt Office 83,308,276,0,584,47.26
Howrah,701,Hwr-701,84,Community Hall 84,343,350,0,693,50.51
Howrah,701,Hwr-701,85,Primary School 85,317,284,0,601,47.25
Howrah,701,Hwr-701,86,Market Building 86,396,392,1,789,49.68
Howrah,701,Hwr-701,87,Post Office 87,329,304,1,634,47.95
Howrah,701,Hwr-701,88,Health Sub-Centre 88,397,375,1,773,48.51
Howrah,701,Hwr-701,89,Madrasa 89,397,368,0,765,48.1
Howrah,701,Hwr-701,90,Anganwadi Centre 90,388,400,0,788,50.76
Howrah,701,Hwr-701,91,Club Building 91,294,288,1,583,49.4
Howrah,701,Hwr-701,92,Temple Hall 92,349,318,1,668,47.6
Howrah,701,Hwr-701,93,Primary School 93,284,282,1,567,49.74
Howrah,701,Hwr-701,94,Anganwadi Centre 94,341,350,0,691,50.65
Howrah,701,Hwr-701,95,Health Sub-Centre 95,277,283,0,560,50.54
Howrah,701,Hwr-701,96,High School 96,262,268,1,531,50.47
Howrah,701,Hwr-701,97,Panchayat Bhavan 97,406,375,0,781,48.02
Howrah,701,Hwr-701,98,Primary School 98,408,401,1,810,49.51
Howrah,701,Hwr-701,99,Anganwadi Centre 99,365,351,0,716,49.02
Howrah,701,Hwr-701,100,Community Hall 100,264,271,0,535,50.65
Howrah,701,Hwr-701,101,Post Office 101,289,298,1,588,50.68
Howrah,701,Hwr-701,102,Anganwadi Centre 102,342,340,0,682,49.85
Howrah,701,Hwr-701,103,Club Building 103,334,332,1,667,49.78
Howrah,701,Hwr-701,104,Anganwadi Centre 104,265,246,1,512,48.05
Howrah,701,Hwr-701,105,Panchayat Bhavan 105,376,369,0,745,49.53
Howrah,701,Hwr-701,106,Primary School 106,400,395,0,795,49.69
Howrah,701,Hwr-701,107,Community Hall 107,369,332,0,701,47.36
Howrah,701,Hwr-701,108,Temple Hall 108,389,350,0,739,47.36
Howrah,701,Hwr-701,109,Panchayat Bhavan 109,246,239,1,486,49.18
Howrah,701,Hwr-701,110,Club Building 110,333,319,1,653,48.85
Howrah,701,Hwr-701,111,Market Building 111,404,385,0,789,48.8
Howrah,701,Hwr-701,112,Madrasa 112,305,278,1,584,47.6
Howrah,701,Hwr-701,113,Post Office 113,328,315,0,643,48.99
Howrah,701,Hwr-701,114,Anganwadi Centre 114,381,350,0,731,47.88
Howrah,701,Hwr-701,115,Health Sub-Centre 115,310,319,0,629,50.72
Howrah,701,Hwr-701,116,Anganwadi Centre 116,394,361,1,756,47.75
Howrah,701,Hwr-701,117,Anganwadi Centre 117,431,387,0,818,47.31
Howrah,701,Hwr-701,118,Primary School 118,272,274,1,547,50.09
Howrah,701,Hwr-701,119,Post Office 119,244,237,1,482,49.17
Howrah,701,Hwr-701,120,Health Sub-Centre 120,417,393,0,810,48.52
Howrah,701,Hwr-701,121,High School 121,420,389,1,810,48.02
Howrah,701,Hwr-701,122,Temple Hall 122,369,337,1,707,47.67
Howrah,701,Hwr-701,123,Temple Hall 123,353,326,1,680,47.94
Howrah,701,Hwr-701,124,Health Sub-Centre 124,304,283,0,587,48.21
Howrah,701,Hwr-701,125,Temple Hall 125,315,298,0,613,48.61
Howrah,701,Hwr-701,126,Panchayat Bhavan 126,308,296,1,605,48.93
Howrah,701,Hwr-701,127,Temple Hall 127,351,356,0,707,50.35
Howrah,701,Hwr-701,128,Anganwadi Centre 128,351,346,1,698,49.57
Howrah,701,Hwr-701,129,Madrasa 129,271,249,0,520,47.88
Howrah,701,Hwr-701,130,Primary School 130,367,371,0,738,50.27
Howrah,701,Hwr-701,131,Primary School 131,286,260,0,546,47.62
Howrah,701,Hwr-701,132,Community Hall 132,255,238,0,493,48.28
Howrah,701,Hwr-701,133,Post Office 133,368,360,0,728,49.45
Howrah,701,Hwr-701,134,Anganwadi Centre 134,254,231,0,485,47.63
Howrah,701,Hwr-701,135,Post Office 135,430,388,0,818,47.43
Howrah,701,Hwr-701,136,Govt Office 136,250,246,0,496,49.6
Howrah,701,Hwr-701,137,Panchayat Bhavan 137,354,345,1,700,49.29
Howrah,701,Hwr-701,138,Primary School 138,364,337,1,702,48.01
Howrah,701,Hwr-701,139,Market Building 139,271,255,1,527,48.39
Howrah,701,Hwr-701,140,Panchayat Bhavan 140,398,366,0,764,47.91
Howrah,701,Hwr-701,141,Govt Office 141,295,301,1,597,50.42
Howrah,701,Hwr-701,142,Community Hall 142,266,273,0,539,50.65
Howrah,701,Hwr-701,143,Anganwadi Centre 143,354,320,1,675,47.41
Howrah,701,Hwr-701,144,Anganwadi Centre 144,309,310,0,619,50.08
Howrah,701,Hwr-701,145,Panchayat Bhavan 145,275,258,0,533,48.41
Howrah,701,Hwr-701,146,Primary School 146,305,296,1,602,49.17
Howrah,701,Hwr-701,147,Primary School 147,311,317,0,628,50.48
Howrah,702,Hwr-702,1,Market Building 1,270,260,1,531,48.96
Howrah,702,Hwr-702,2,Primary School 2,399,410,0,809,50.68
Howrah,702,Hwr-702,3,Health Sub-Centre 3,359,351,0,710,49.44
Howrah,702,Hwr-702,4,Temple Hall 4,330,297,1,628,47.29
Howrah,702,Hwr-702,5,Community Hall 5,312,307,1,620,49.52
Howrah,702,Hwr-702,6,Post Office 6,331,310,1,642,48.29
Howrah,702,Hwr-702,7,Post Office 7,396,404,1,801,50.44
Howrah,702,Hwr-702,8,Madrasa 8,319,321,0,640,50.16
Howrah,702,Hwr-702,9,Community Hall 9,278,278,1,557,49.91
Howrah,702,Hwr-702,10,Madrasa 10,334,316,0,650,48.62
Howrah,702,Hwr-702,11,Market Building 11,379,362,0,741,48.85
Howrah,702,Hwr-702,12,Temple Hall 12,263,237,1,501,47.31
Howrah,702,Hwr-702,13,Post Office 13,391,401,1,793,50.57
Howrah,702,Hwr-702,14,Health Sub-Centre 14,265,251,0,516,48.64
Howrah,702,Hwr-702,15,Post Office 15,360,325,1,686,47.38
Howrah,702,Hwr-702,16,Post Office 16,258,257,0,515,49.9
Howrah,702,Hwr-702,17,Club Building 17,249,235,0,484,48.55
Howrah,702,Hwr-702,18,High School 18,348,357,0,705,50.64
Howrah,702,Hwr-702,19,Madrasa 19,382,353,1,736,47.96
Howrah,702,Hwr-702,20,Govt Office 20,385,365,1,751,48.6
Howrah,702,Hwr-702,21,Post Office 21,417,396,0,813,48.71
Howrah,702,Hwr-702,22,Temple Hall 22,238,242,0,480,50.42
Howrah,702,Hwr-702,23,Temple Hall 23,395,388,1,784,49.49
Howrah,702,Hwr-702,24,Temple Hall 24,320,293,0,613,47.8
Howrah,702,Hwr-702,25,Panchayat Bhavan 25,289,280,0,569,49.21
Howrah,702,Hwr-702,26,Panchayat Bhavan 26,398,396,0,794,49.87
Howrah,702,Hwr-702,27,Club Building 27,283,262,1,546,47.99
Howrah,702,Hwr-702,28,Madrasa 28,246,251,0,497,50.5
Howrah,702,Hwr-702,29,High School 29,246,253,0,499,50.7
Howrah,702,Hwr-702,30,Temple Hall 30,364,376,0,740,50.81
Howrah,702,Hwr-702,31,Panchayat Bhavan 31,415,393,1,809,48.58
Howrah,702,Hwr-702,32,Post Office 32,277,261,1,539,48.42
Howrah,702,Hwr-702,33,Temple Hall 33,301,274,1,576,47.57
Howrah,702,Hwr-702,34,Market Building 34,372,335,0,707,47.38
Howrah,702,Hwr-702,35,Club Building 35,270,250,0,520,48.08
Howrah,702,Hwr-702,36,Govt Office 36,314,291,0,605,48.1
Howrah,702,Hwr-702,37,Madrasa 37,265,273,0,538,50.74
Howrah,702,Hwr-702,38,Post Office 38,384,352,1,737,47.76
Howrah,702,Hwr-702,39,Market Building 39,398,385,0,783,49.17
Howrah,702,Hwr-702,40,Primary School 40,285,269,1,555,48.47
Howrah,702,Hwr-702,41,High School 41,344,313,0,657,47.64
Howrah,702,Hwr-702,42,Community Hall 42,315,306,0,621,49.28
Howrah,702,Hwr-702,43,Community Hall 43,311,319,1,631,50.55
Howrah,702,Hwr-702,44,Govt Office 44,292,274,0,566,48.41
Howrah,702,Hwr-702,45,Anganwadi Centre 45,288,288,1,577,49.91
Howrah,702,Hwr-702,46,Panchayat Bhavan 46,276,250,0,526,47.53
Howrah,702,Hwr-702,47,Temple Hall 47,313,313,1,627,49.92
Howrah,702,Hwr-702,48,Panchayat Bhavan 48,305,300,1,606,49.5
Howrah,702,Hwr-702,49,Post Office 49,274,267,1,542,49.26
Howrah,702,Hwr-702,50,Post Office 50,385,353,1,739,47.77
Howrah,702,Hwr-702,51,High School 51,341,342,1,684,50.0
Howrah,702,Hwr-702,52,Anganwadi Centre 52,393,390,0,783,49.81
Howrah,702,Hwr-702,53,Govt Office 53,285,275,1,561,49.02
Howrah,702,Hwr-702,54,Panchayat Bhavan 54,261,267,1,529,50.47
Howrah,702,Hwr-702,55,Post Office 55,336,312,1,649,48.07
Howrah,702,Hwr-702,56,Madrasa 56,388,368,0,756,48.68
Howrah,702,Hwr-702,57,Primary School 57,342,340,0,682,49.85
Howrah,702,Hwr-702,58,Market Building 58,252,236,1,489,48.26
Howrah,702,Hwr-702,59,Health Sub-Centre 59,375,365,0,740,49.32
Howrah,702,Hwr-702,60,Primary School 60,420,398,1,819,48.6
Howrah,702,Hwr-702,61,Madrasa 61,328,316,0,644,49.07
Howrah,702,Hwr-702,62,Health Sub-Centre 62,320,304,1,625,48.64
Howrah,702,Hwr-702,63,Market Building 63,352,334,1,687,48.62
Howrah,702,Hwr-702,64,Primary School 64,274,258,0,532,48.5
Howrah,702,Hwr-702,65,Market Building 65,296,266,0,562,47.33
Howrah,702,Hwr-702,66,Post Office 66,375,337,1,713,47.27
Howrah,702,Hwr-702,67,Market Building 67,312,322,1,635,50.71
Howrah,702,Hwr-702,68,Govt Office 68,311,292,1,604,48.34
Howrah,702,Hwr-702,69,Temple Hall 69,239,241,0,480,50.21
Howrah,702,Hwr-702,70,Community Hall 70,360,339,1,700,48.43
Howrah,702,Hwr-702,71,Panchayat Bhavan 71,327,323,1,651,49.62
Howrah,702,Hwr-702,72,Health Sub-Centre 72,277,257,1,535,48.04
Howrah,702,Hwr-702,73,Market Building 73,262,250,1,513,48.73
Howrah,702,Hwr-702,74,Community Hall 74,388,348,0,736,47.28
Howrah,702,Hwr-702,75,Community Hall 75,385,399,1,785,50.83
Howrah,702,Hwr-702,76,Anganwadi Centre 76,314,284,0,598,47.49
Howrah,702,Hwr-702,77,Community Hall 77,398,380,1,779,48.78
Howrah,702,Hwr-702,78,Govt Office 78,250,230,0,480,47.92
Howrah,702,Hwr-702,79,High School 79,360,328,1,689,47.61
Howrah,702,Hwr-702,80,Health Sub-Centre 80,316,303,0,619,48.95
Howrah,702,Hwr-702,81,Govt Office 81,319,298,1,618,48.22
Howrah,702,Hwr-702,82,Primary School 82,277,261,1,539,48.42
Howrah,702,Hwr-702,83,Panchayat Bhavan 83,287,289,0,576,50.17
Howrah,702,Hwr-702,84,Market Building 84,380,381,0,761,50.07
Howrah,702,Hwr-702,85,Panchayat Bhavan 85,420,382,0,802,47.63
Howrah,702,Hwr-702,86,Market Building 86,398,378,0,776,48.71
Howrah,702,Hwr-702,87,Madrasa 87,314,298,1,613,48.61
Howrah,702,Hwr-702,88,Temple Hall 88,332,303,0,635,47.72
Howrah,702,Hwr-702,89,Primary School 89,292,283,1,576,49.13
Howrah,702,Hwr-702,90,Primary School 90,264,251,0,515,48.74
Howrah,702,Hwr-702,91,Club Building 91,386,386,1,773,49.94
Howrah,702,Hwr-702,92,Anganwadi Centre 92,354,360,0,714,50.42
Howrah,702,Hwr-702,93,Govt Office 93,255,244,0,499,48.9
Howrah,702,Hwr-702,94,Anganwadi Centre 94,316,287,0,603,47.6
Howrah,702,Hwr-702,95,Madrasa 95,347,336,0,683,49.19
Howrah,702,Hwr-702,96,Madrasa 96,305,297,0,602,49.34
Howrah,702,Hwr-702,97,Market Building 97,419,375,0,794,47.23
Howrah,702,Hwr-702,98,Community Hall 98,317,321,0,638,50.31
Howrah,702,Hwr-702,99,Health Sub-Centre 99,285,270,1,556,48.56
Howrah,702,Hwr-702,100,Temple Hall 100,260,254,0,514,49.42
Howrah,702,Hwr-702,101,Govt Office 101,392,397,1,790,50.25
Howrah,702,Hwr-702,102,Primary School 102,286,286,0,572,50.0
Howrah,702,Hwr-702,103,High School 103,396,377,1,774,48.71
Howrah,702,Hwr-702,104,Health Sub-Centre 104,347,328,1,676,48.52
Howrah,702,Hwr-702,105,High School 105,364,357,1,722,49.45
Howrah,702,Hwr-702,106,Market Building 106,244,248,0,492,50.41
Howrah,702,Hwr-702,107,Club Building 107,312,289,1,602,48.01
Howrah,702,Hwr-702,108,Madrasa 108,341,332,0,673,49.33
Howrah,702,Hwr-702,109,Panchayat Bhavan 109,413,389,0,802,48.5
Howrah,702,Hwr-702,110,Temple Hall 110,267,268,0,535,50.09
Howrah,702,Hwr-702,111,Panchayat Bhavan 111,296,268,1,565,47.43
Howrah,702,Hwr-702,112,Madrasa 112,346,317,0,663,47.81
Howrah,702,Hwr-702,113,Panchayat Bhavan 113,307,309,0,616,50.16
Howrah,702,Hwr-702,114,Health Sub-Centre 114,423,380,0,803,47.32
Howrah,702,Hwr-702,115,Club Building 115,322,310,1,633,48.97
Howrah,702,Hwr-702,116,Temple Hall 116,351,347,1,699,49.64
Howrah,702,Hwr-702,117,Anganwadi Centre 117,329,318,0,647,49.15
Howrah,702,Hwr-702,118,Madrasa 118,389,360,0,749,48.06
Howrah,702,Hwr-702,119,High School 119,304,282,1,587,48.04
Howrah,702,Hwr-702,120,Temple Hall 120,403,392,0,795,49.31
Howrah,702,Hwr-702,121,Market Building 121,297,298,1,596,50.0
Howrah,702,Hwr-702,122,Madrasa 122,334,307,0,641,47.89
Howrah,702,Hwr-702,123,Market Building 123,381,361,1,743,48.59
Howrah,702,Hwr-702,124,Temple Hall 124,315,290,0,605,47.93
Howrah,702,Hwr-702,125,Madrasa 125,292,296,0,588,50.34
Howrah,702,Hwr-702,126,Panchayat Bhavan 126,419,374,0,793,47.16
Howrah,702,Hwr-702,127,Market Building 127,305,294,1,600,49.0
Howrah,702,Hwr-702,128,High School 128,351,324,0,675,48.0
Howrah,702,Hwr-702,129,Health Sub-Centre 129,399,408,0,807,50.56
Howrah,702,Hwr-702,130,Temple Hall 130,379,341,0,720,47.36
Howrah,702,Hwr-702,131,Community Hall 131,340,307,1,648,47.38
Howrah,702,Hwr-702,132,Madrasa 132,328,315,0,643,48.99
Howrah,702,Hwr-702,133,Community Hall 133,356,323,0,679,47.57
Howrah,702,Hwr-702,134,Panchayat Bhavan 134,253,262,1,516,50.78
Howrah,702,Hwr-702,135,Market Building 135,359,339,0,698,48.57
Howrah,702,Hwr-702,136,Panchayat Bhavan 136,373,355,0,728,48.76
Howrah,702,Hwr-702,137,Anganwadi Centre 137,296,278,0,574,48.43
Howrah,702,Hwr-702,138,Community Hall 138,272,244,0,516,47.29
Howrah,702,Hwr-702,139,Club Building 139,306,301,0,607,49.59
Howrah,702,Hwr-702,140,Market Building 140,353,323,0,676,47.78
Howrah,703,Hwr-703,1,Primary School 1,319,309,0,628,49.2
Howrah,703,Hwr-703,2,Market Building 2,399,412,1,812,50.74
Howrah,703,Hwr-703,3,Market Building 3,388,360,1,749,48.06
Howrah,703,Hwr-703,4,High School 4,318,330,1,649,50.85
Howrah,703,Hwr-703,5,High School 5,348,316,1,665,47.52
Howrah,703,Hwr-703,6,Post Office 6,278,255,1,534,47.75
Howrah,703,Hwr-703,7,Club Building 7,391,389,1,781,49.81
Howrah,703,Hwr-703,8,Govt Office 8,313,318,1,632,50.32
Howrah,703,Hwr-703,9,Temple Hall 9,386,345,0,731,47.2
Howrah,703,Hwr-703,10,Club Building 10,340,317,0,657,48.25
Howrah,703,Hwr-703,11,Community Hall 11,326,315,1,642,49.07
Howrah,703,Hwr-703,12,Post Office 12,387,383,1,771,49.68
Howrah,703,Hwr-703,13,Madrasa 13,248,248,1,497,49.9
Howrah,703,Hwr-703,14,Madrasa 14,263,268,0,531,50.47
Howrah,703,Hwr-703,15,Temple Hall 15,355,340,0,695,48.92
Howrah,703,Hwr-703,16,Temple Hall 16,322,303,0,625,48.48
Howrah,703,Hwr-703,17,Primary School 17,243,241,1,485,49.69
Howrah,703,Hwr-703,18,Health Sub-Centre 18,279,267,1,547,48.81
Howrah,703,Hwr-703,19,Govt Office 19,421,391,0,812,48.15
Howrah,703,Hwr-703,20,Post Office 20,390,396,1,787,50.32
Howrah,703,Hwr-703,21,Primary School 21,294,297,0,591,50.25
Howrah,703,Hwr-703,22,Post Office 22,238,243,0,481,50.52
Howrah,703,Hwr-703,23,Govt Office 23,238,242,1,481,50.31
Howrah,703,Hwr-703,24,Health Sub-Centre 24,336,345,0,681,50.66
Howrah,703,Hwr-703,25,Club Building 25,340,327,0,667,49.03
Howrah,703,Hwr-703,26,Anganwadi Centre 26,243,249,0,492,50.61
Howrah,703,Hwr-703,27,Primary School 27,332,312,1,645,48.37
Howrah,703,Hwr-703,28,Post Office 28,400,412,1,813,50.68
Howrah,703,Hwr-703,29,Primary School 29,322,305,0,627,48.64
Howrah,703,Hwr-703,30,Market Building 30,374,386,1,761,50.72
Howrah,703,Hwr-703,31,Anganwadi Centre 31,373,369,1,743,49.66
Howrah,703,Hwr-703,32,Madrasa 32,399,413,1,813,50.8
Howrah,703,Hwr-703,33,Market Building 33,350,330,1,681,48.46
Howrah,703,Hwr-703,34,Primary School 34,415,381,1,797,47.8
Howrah,703,Hwr-703,35,Post Office 35,269,253,1,523,48.37
Howrah,703,Hwr-703,36,High School 36,341,328,0,669,49.03
Howrah,703,Hwr-703,37,Govt Office 37,315,293,0,608,48.19
Howrah,703,Hwr-703,38,Post Office 38,244,236,0,480,49.17
Howrah,703,Hwr-703,39,Post Office 39,284,259,1,544,47.61
Howrah,703,Hwr-703,40,Madrasa 40,402,369,0,771,47.86
Howrah,703,Hwr-703,41,Community Hall 41,382,367,0,749,49.0
Howrah,703,Hwr-703,42,Govt Office 42,368,347,1,716,48.46
Howrah,703,Hwr-703,43,Health Sub-Centre 43,255,245,1,501,48.9
Howrah,703,Hwr-703,44,Post Office 44,365,348,1,714,48.74
Howrah,703,Hwr-703,45,Temple Hall 45,380,364,0,744,48.92
Howrah,703,Hwr-703,46,Primary School 46,272,251,0,523,47.99
Howrah,703,Hwr-703,47,Market Building 47,387,374,0,761,49.15
Howrah,703,Hwr-703,48,Health Sub-Centre 48,321,333,1,655,50.84
Howrah,703,Hwr-703,49,Post Office 49,417,403,0,820,49.15
Howrah,703,Hwr-703,50,Club Building 50,387,362,1,750,48.27
Howrah,703,Hwr-703,51,Madrasa 51,254,235,1,490,47.96
Howrah,703,Hwr-703,52,High School 52,274,255,1,530,48.11
Howrah,703,Hwr-703,53,Govt Office 53,340,333,1,674,49.41
Howrah,703,Hwr-703,54,Primary School 54,295,291,0,586,49.66
Howrah,703,Hwr-703,55,Market Building 55,392,369,0,761,48.49
Howrah,703,Hwr-703,56,Govt Office 56,271,262,0,533,49.16
Howrah,703,Hwr-703,57,Panchayat Bhavan 57,383,355,1,739,48.04
Howrah,703,Hwr-703,58,Health Sub-Centre 58,339,350,1,690,50.72
Howrah,703,Hwr-703,59,Community Hall 59,387,401,1,789,50.82
Howrah,703,Hwr-703,60,Govt Office 60,341,308,0,649,47.46
Howrah,703,Hwr-703,61,Anganwadi Centre 61,372,351,0,723,48.55
Howrah,703,Hwr-703,62,Temple Hall 62,312,308,1,621,49.6
Howrah,703,Hwr-703,63,High School 63,305,281,1,587,47.87
Howrah,703,Hwr-703,64,Madrasa 64,416,375,0,791,47.41
Howrah,703,Hwr-703,65,High School 65,323,296,1,620,47.74
Howrah,703,Hwr-703,66,Community Hall 66,267,270,1,538,50.19
Howrah,703,Hwr-703,67,Panchayat Bhavan 67,422,389,1,812,47.91
Howrah,703,Hwr-703,68,Market Building 68,301,300,1,602,49.83
Howrah,703,Hwr-703,69,Primary School 69,369,344,0,713,48.25
Howrah,703,Hwr-703,70,Anganwadi Centre 70,389,387,0,776,49.87
Howrah,703,Hwr-703,71,Temple Hall 71,318,313,0,631,49.6
Howrah,703,Hwr-703,72,Anganwadi Centre 72,411,390,0,801,48.69
Howrah,703,Hwr-703,73,Community Hall 73,349,333,1,683,48.76
Howrah,703,Hwr-703,74,Govt Office 74,388,371,1,760,48.82
Howrah,703,Hwr-703,75,Anganwadi Centre 75,321,319,1,641,49.77
Howrah,703,Hwr-703,76,Govt Office 76,384,379,0,763,49.67
Howrah,703,Hwr-703,77,Health Sub-Centre 77,258,250,0,508,49.21
Howrah,703,Hwr-703,78,Panchayat Bhavan 78,342,353,1,696,50.72
Howrah,703,Hwr-703,79,Post Office 79,339,323,1,663,48.72
Howrah,703,Hwr-703,80,Govt Office 80,258,236,1,495,47.68
Howrah,703,Hwr-703,81,Post Office 81,262,253,0,515,49.13
Howrah,703,Hwr-703,82,Panchayat Bhavan 82,311,280,1,592,47.3
Howrah,703,Hwr-703,83,Temple Hall 83,262,262,0,524,50.0
Howrah,703,Hwr-703,84,Temple Hall 84,373,346,1,720,48.06
Howrah,703,Hwr-703,85,Post Office 85,397,357,1,755,47.28
Howrah,703,Hwr-703,86,Health Sub-Centre 86,369,379,0,748,50.67
Howrah,703,Hwr-703,87,Temple Hall 87,277,269,0,546,49.27
Howrah,703,Hwr-703,88,Post Office 88,401,402,0,803,50.06
Howrah,703,Hwr-703,89,Anganwadi Centre 89,286,291,1,578,50.35
Howrah,703,Hwr-703,90,Govt Office 90,395,363,1,759,47.83
Howrah,703,Hwr-703,91,Anganwadi Centre 91,413,375,1,789,47.53
Howrah,703,Hwr-703,92,Panchayat Bhavan 92,257,241,0,498,48.39
