ac_code,part_no,booth_category,target_contacts,contacts_done,last_contact_date,flag_form6_filed
901,102,B,107,33,2026-04-21,False
901,104,B,81,4,2026-04-14,False
901,105,D,87,7,2026-04-14,False
901,106,D,79,19,2026-04-12,False
901,107,B,88,14,2026-04-18,False
901,109,D,80,32,2026-04-20,True
901,110,D,117,45,2026-04-18,True
901,111,D,114,51,2026-04-14,True
901,113,B,88,13,2026-04-21,False
901,114,B,94,16,2026-04-17,False
901,116,D,78,23,2026-04-15,False
901,117,D,121,14,2026-04-18,True
901,118,B,109,13,2026-04-13,False
901,119,D,87,42,2026-04-15,True
901,120,D,116,17,2026-04-12,True
901,121,D,108,23,2026-04-12,False
901,123,D,113,30,2026-04-20,True
901,124,D,118,5,2026-04-17,True
901,125,B,87,42,2026-04-16,False
901,126,B,91,0,2026-04-15,False
901,127,D,86,1,2026-04-19,False
901,128,B,110,24,2026-04-21,False
901,129,B,95,12,2026-04-18,False
901,130,D,119,9,2026-04-13,False
901,131,B,87,8,2026-04-18,False
901,132,B,122,50,2026-04-17,False
901,133,D,115,31,2026-04-18,False
901,134,B,80,43,2026-04-16,False
901,135,D,81,27,2026-04-12,True
901,137,B,121,8,2026-04-20,False
901,140,B,110,46,2026-04-13,False
901,141,D,105,43,2026-04-12,False
901,143,B,108,3,2026-04-12,False
901,144,D,95,38,2026-04-18,False
901,145,B,78,1,2026-04-21,False
901,146,D,121,7,2026-04-13,True
901,147,B,98,6,2026-04-12,False
901,148,D,106,3,2026-04-18,False
901,149,B,95,47,2026-04-12,False
901,151,B,89,13,2026-04-21,False
901,152,D,117,62,2026-04-13,False
901,153,D,76,32,2026-04-17,True
901,154,D,98,22,2026-04-21,True
901,155,D,107,41,2026-04-16,False
901,156,D,104,7,2026-04-20,True
901,157,D,110,13,2026-04-14,True
901,159,B,89,45,2026-04-17,False
901,160,B,89,38,2026-04-13,False
901,161,B,110,35,2026-04-21,False
901,162,B,119,26,2026-04-19,False
901,163,D,114,56,2026-04-13,False
901,164,D,76,14,2026-04-17,True
901,165,D,121,55,2026-04-19,True
901,166,D,123,42,2026-04-17,True
901,167,B,116,12,2026-04-14,False
901,169,D,109,0,2026-04-19,False
901,170,B,107,48,2026-04-16,False
901,171,B,102,31,2026-04-19,False
901,172,D,113,34,2026-04-18,True
901,173,B,103,18,2026-04-14,False
901,176,D,78,23,2026-04-21,False
901,177,B,73,23,2026-04-17,False
901,178,B,113,49,2026-04-14,False
902,1,D,87,0,2026-04-16,False
902,2,D,106,9,2026-04-12,True
902,3,D,92,11,2026-04-17,True
902,4,D,77,33,2026-04-17,True
902,5,D,107,11,2026-04-13,True
902,6,D,88,30,2026-04-20,True
902,7,D,104,39,2026-04-15,True
902,8,B,89,12,2026-04-14,False
902,9,D,90,29,2026-04-16,False
902,10,D,94,35,2026-04-12,True
902,11,D,78,28,2026-04-14,False
902,12,B,98,35,2026-04-12,False
902,13,B,89,37,2026-04-12,False
902,14,B,121,49,2026-04-13,False
902,15,B,82,30,2026-04-15,False
902,16,B,110,25,2026-04-17,False
902,17,B,80,35,2026-04-21,False
902,18,D,110,16,2026-04-12,False
902,19,D,105,41,2026-04-13,True
902,20,B,108,35,2026-04-13,False
902,21,D,94,37,2026-04-14,False
902,22,B,109,51,2026-04-20,False
902,23,B,73,21,2026-04-16,False
902,24,D,122,8,2026-04-18,False
902,25,B,81,25,2026-04-14,False
902,26,D,98,2,2026-04-15,True
902,27,D,110,44,2026-04-16,True
902,28,D,81,21,2026-04-20,False
902,29,B,89,39,2026-04-12,False
902,30,B,83,2,2026-04-14,False
902,31,D,123,28,2026-04-12,True
902,32,D,82,19,2026-04-15,False
902,33,D,111,35,2026-04-12,False
902,35,D,76,35,2026-04-15,False
902,37,D,96,5,2026-04-21,True
902,38,D,82,20,2026-04-15,True
902,39,B,105,11,2026-04-14,False
902,40,D,107,25,2026-04-18,True
902,41,B,78,5,2026-04-17,False
902,43,D,105,9,2026-04-15,False
902,45,D,121,55,2026-04-12,False
902,46,D,78,34,2026-04-20,False
902,47,B,120,44,2026-04-15,False
902,48,D,107,4,2026-04-21,True
902,49,D,80,10,2026-04-20,True
902,50,D,85,21,2026-04-21,True
902,52,D,93,1,2026-04-20,True
902,53,D,90,34,2026-04-13,False
902,54,D,107,9,2026-04-15,False
902,55,D,98,37,2026-04-19,False
902,56,D,94,20,2026-04-17,False
902,57,B,74,11,2026-04-14,False
902,58,D,117,25,2026-04-19,False
902,59,D,123,60,2026-04-15,False
902,60,D,77,27,2026-04-20,True
902,61,B,73,33,2026-04-21,False
902,62,D,87,27,2026-04-16,True
902,63,B,101,4,2026-04-20,False
902,64,B,116,11,2026-04-19,False
902,65,B,88,43,2026-04-14,False
902,66,B,74,40,2026-04-21,False
902,67,D,108,41,2026-04-16,False
902,68,B,73,16,2026-04-17,False
902,69,B,94,28,2026-04-15,False
902,70,D,113,57,2026-04-16,True
902,72,D,122,50,2026-04-18,True
902,74,D,116,37,2026-04-16,False
902,75,D,114,27,2026-04-21,True
902,76,D,81,8,2026-04-19,False
902,77,D,88,20,2026-04-14,False
902,78,D,88,6,2026-04-18,True
902,79,B,77,38,2026-04-13,False
902,80,D,82,5,2026-04-14,True
902,81,B,90,19,2026-04-16,False
902,82,B,88,34,2026-04-15,False
902,83,D,122,35,2026-04-12,False
902,84,B,88,23,2026-04-17,False
902,85,D,100,28,2026-04-16,False
902,86,B,112,41,2026-04-21,False
902,87,D,86,6,2026-04-15,True
902,88,B,102,8,2026-04-12,False
902,89,D,96,2,2026-04-18,False
902,90,D,107,20,2026-04-16,False
902,91,D,108,42,2026-04-20,True
902,92,D,109,10,2026-04-19,True
902,93,D,115,5,2026-04-21,True
902,94,D,91,47,2026-04-17,True
902,95,D,113,8,2026-04-16,False
902,96,D,81,10,2026-04-12,True
902,97,D,78,9,2026-04-14,True
902,98,D,104,30,2026-04-15,False
902,99,B,121,54,2026-04-13,False
902,100,D,113,56,2026-04-19,False
902,101,D,102,7,2026-04-20,True
902,102,D,104,7,2026-04-20,True
902,103,D,78,18,2026-04-18,False
902,104,D,118,15,2026-04-17,True
902,105,D,116,25,2026-04-14,True
902,106,D,114,31,2026-04-18,False
902,107,D,94,12,2026-04-20,True
902,108,B,73,33,2026-04-18,False
902,109,D,73,25,2026-04-12,True
902,110,B,104,53,2026-04-19,False
902,112,D,114,42,2026-04-14,True
902,113,B,118,0,2026-04-20,False
902,114,D,112,49,2026-04-18,False
902,115,D,117,33,2026-04-19,False
902,116,B,79,1,2026-04-15,False
902,118,D,117,49,2026-04-13,True
902,119,B,83,19,2026-04-19,False
902,120,B,86,8,2026-04-18,False
902,121,B,92,28,2026-04-18,False
902,122,B,116,53,2026-04-14,False
902,124,D,80,39,2026-04-21,True
902,125,B,72,32,2026-04-20,False
902,126,D,76,6,2026-04-20,True
902,127,B,116,28,2026-04-19,False
902,128,D,77,3,2026-04-13,False
902,129,D,107,4,2026-04-20,False
902,130,B,122,47,2026-04-13,False
902,131,D,97,45,2026-04-16,True
902,132,B,78,15,2026-04-18,False
902,133,B,82,42,2026-04-20,False
902,134,D,109,9,2026-04-14,False
902,135,B,113,36,2026-04-17,False
902,136,B,102,8,2026-04-18,False
902,137,D,101,31,2026-04-12,True
902,138,D,107,5,2026-04-14,False
902,139,B,86,1,2026-04-12,False
902,140,D,101,15,2026-04-12,False
902,141,D,94,14,2026-04-21,True
902,142,D,75,1,2026-04-13,False
902,143,B,85,1,2026-04-19,False
902,144,D,81,36,2026-04-14,True
902,145,B,109,58,2026-04-19,False
902,146,B,80,18,2026-04-21,False
902,147,B,100,34,2026-04-20,False
902,148,D,106,23,2026-04-14,False
902,149,D,112,17,2026-04-15,True
902,150,D,107,9,2026-04-20,True
902,151,D,110,28,2026-04-20,False
902,152,D,83,16,2026-04-19,True
902,153,D,80,34,2026-04-14,False
902,154,D,121,3,2026-04-19,False
