district,ac_code,ac_name,part_no,booth_name,year,votes_P1,votes_P2,votes_P3,votes_P4,votes_NOTA,total_votes,winner,margin,turnout_pct
Purba Medinipur,301,PMed-301,53,Market Building 53,2021,407,134,3,51,6,601,P1,273,80.5
Purba Medinipur,301,PMed-301,54,Govt Office 54,2019,299,75,5,33,4,416,P1,224,81.6
Purba Medinipur,301,PMed-301,54,Govt Office 54,2021,292,109,1,39,5,446,P1,183,87.5
Purba Medinipur,301,PMed-301,55,Anganwadi Centre 55,2019,342,198,4,90,7,641,P1,144,83.9
Purba Medinipur,301,PMed-301,55,Anganwadi Centre 55,2021,407,170,6,108,7,698,P1,237,91.4
Purba Medinipur,301,PMed-301,56,Panchayat Bhavan 56,2019,463,106,5,52,6,632,P1,357,81.5
Purba Medinipur,301,PMed-301,56,Panchayat Bhavan 56,2021,337,149,5,139,6,636,P1,188,82.1
Purba Medinipur,301,PMed-301,57,Post Office 57,2019,302,70,3,34,4,413,P1,232,81.9
Purba Medinipur,301,PMed-301,57,Post Office 57,2021,265,104,2,35,4,410,P1,161,81.3
Purba Medinipur,301,PMed-301,58,Market Building 58,2019,424,118,6,77,6,631,P1,306,92.0
Purba Medinipur,301,PMed-301,58,Market Building 58,2021,349,143,8,79,6,585,P1,206,85.3
Purba Medinipur,301,PMed-301,59,Health Sub-Centre 59,2019,480,116,7,52,8,663,P1,364,82.4
Purba Medinipur,301,PMed-301,59,Health Sub-Centre 59,2021,408,188,8,52,7,663,P1,220,82.4
Purba Medinipur,301,PMed-301,60,Health Sub-Centre 60,2019,348,101,4,41,5,499,P1,247,86.9
Purba Medinipur,301,PMed-301,60,Health Sub-Centre 60,2021,307,145,6,52,5,515,P1,162,89.7
Purba Medinipur,301,PMed-301,61,Club Building 61,2019,443,110,4,52,5,614,P1,333,92.6
Purba Medinipur,301,PMed-301,61,Club Building 61,2021,328,161,7,64,5,565,P1,167,85.2
Purba Medinipur,301,PMed-301,62,Market Building 62,2019,483,89,6,52,6,636,P1,394,86.8
Purba Medinipur,301,PMed-301,62,Market Building 62,2021,411,124,4,81,6,626,P1,287,85.4
Purba Medinipur,301,PMed-301,63,Panchayat Bhavan 63,2019,393,179,3,54,7,636,P1,214,86.3
Purba Medinipur,301,PMed-301,63,Panchayat Bhavan 63,2021,452,145,4,56,6,663,P1,307,90.0
Purba Medinipur,301,PMed-301,64,Post Office 64,2019,401,165,5,58,7,636,P1,236,90.3
Purba Medinipur,301,PMed-301,64,Post Office 64,2021,415,157,6,51,7,636,P1,258,90.3
Purba Medinipur,301,PMed-301,65,Madrasa 65,2019,440,112,3,52,6,613,P1,328,91.9
Purba Medinipur,301,PMed-301,65,Madrasa 65,2021,437,68,3,48,5,561,P1,369,84.1
Purba Medinipur,301,PMed-301,66,Anganwadi Centre 66,2019,398,178,3,62,7,648,P1,220,88.9
Purba Medinipur,301,PMed-301,66,Anganwadi Centre 66,2021,347,185,10,80,6,628,P1,162,86.1
Purba Medinipur,301,PMed-301,67,Community Hall 67,2019,412,94,3,47,6,562,P1,318,83.4
Purba Medinipur,301,PMed-301,67,Community Hall 67,2021,331,127,10,139,6,613,P1,192,90.9
Purba Medinipur,301,PMed-301,68,Market Building 68,2019,272,133,6,102,6,519,P1,139,82.0
Purba Medinipur,301,PMed-301,68,Market Building 68,2021,330,130,3,43,5,511,P1,200,80.7
Purba Medinipur,301,PMed-301,69,Post Office 69,2019,438,160,7,53,7,665,P1,278,87.2
Purba Medinipur,301,PMed-301,69,Post Office 69,2021,399,163,6,51,5,624,P1,236,81.8
Purba Medinipur,301,PMed-301,70,Community Hall 70,2019,233,139,6,53,5,436,P1,94,84.5
Purba Medinipur,301,PMed-301,70,Community Hall 70,2021,363,63,2,40,5,473,P1,300,91.7
Purba Medinipur,301,PMed-301,71,Primary School 71,2019,424,120,5,50,5,604,P1,304,87.2
Purba Medinipur,301,PMed-301,71,Primary School 71,2021,337,123,10,129,6,605,P1,208,87.3
Purba Medinipur,301,PMed-301,72,Health Sub-Centre 72,2019,374,128,4,46,6,558,P1,246,85.6
Purba Medinipur,301,PMed-301,72,Health Sub-Centre 72,2021,387,138,6,52,6,589,P1,249,90.3
Purba Medinipur,301,PMed-301,73,Govt Office 73,2019,345,127,3,44,6,525,P1,218,81.9
Purba Medinipur,301,PMed-301,73,Govt Office 73,2021,363,129,5,44,6,547,P1,234,85.3
Purba Medinipur,301,PMed-301,74,Post Office 74,2019,247,127,4,33,5,416,P1,120,80.2
Purba Medinipur,301,PMed-301,74,Post Office 74,2021,223,127,4,59,5,418,P1,96,80.5
Purba Medinipur,301,PMed-301,75,Govt Office 75,2019,400,105,6,44,6,561,P1,295,90.3
Purba Medinipur,301,PMed-301,75,Govt Office 75,2021,356,130,6,43,5,540,P1,226,87.0
Purba Medinipur,301,PMed-301,76,Temple Hall 76,2019,461,144,3,57,8,673,P1,317,92.4
Purba Medinipur,301,PMed-301,76,Temple Hall 76,2021,398,178,5,52,7,640,P1,220,87.9
Purba Medinipur,301,PMed-301,77,Primary School 77,2019,250,115,3,78,5,451,P1,135,92.0
Purba Medinipur,301,PMed-301,77,Primary School 77,2021,306,90,2,38,4,440,P1,216,89.8
Purba Medinipur,301,PMed-301,78,Govt Office 78,2019,349,62,11,125,6,553,P1,224,88.6
Purba Medinipur,301,PMed-301,78,Govt Office 78,2021,360,134,5,45,5,549,P1,226,88.0
Purba Medinipur,301,PMed-301,79,Post Office 79,2019,349,76,4,38,5,472,P1,273,84.4
Purba Medinipur,301,PMed-301,79,Post Office 79,2021,343,109,4,41,5,502,P1,234,89.8
Purba Medinipur,301,PMed-301,80,High School 80,2019,385,136,5,47,6,579,P1,249,84.3
Purba Medinipur,301,PMed-301,80,High School 80,2021,358,209,6,51,6,630,P1,149,91.7
Purba Medinipur,301,PMed-301,81,Health Sub-Centre 81,2019,425,220,4,61,7,717,P1,205,88.5
Purba Medinipur,301,PMed-301,81,Health Sub-Centre 81,2021,406,246,7,58,8,725,P1,160,89.5
Purba Medinipur,301,PMed-301,82,High School 82,2019,408,104,4,47,6,569,P1,304,84.8
Purba Medinipur,301,PMed-301,82,High School 82,2021,347,186,3,62,5,603,P1,161,89.9
Purba Medinipur,301,PMed-301,83,Govt Office 83,2019,310,111,5,38,4,468,P1,199,85.9
Purba Medinipur,301,PMed-301,83,Govt Office 83,2021,297,118,4,38,4,461,P1,179,84.6
Purba Medinipur,301,PMed-301,84,Madrasa 84,2019,400,129,5,62,6,602,P1,271,91.4
Purba Medinipur,301,PMed-301,84,Madrasa 84,2021,302,197,2,55,6,562,P1,105,85.3
Purba Medinipur,301,PMed-301,85,Post Office 85,2019,460,59,4,48,6,577,P1,401,91.3
Purba Medinipur,301,PMed-301,85,Post Office 85,2021,332,151,7,61,5,556,P1,181,88.0
Purba Medinipur,301,PMed-301,86,Temple Hall 86,2019,328,82,2,39,5,456,P1,246,90.8
Purba Medinipur,301,PMed-301,86,Temple Hall 86,2021,283,109,4,35,5,436,P1,174,86.9
Purba Medinipur,301,PMed-301,87,Market Building 87,2019,368,136,3,48,4,559,P1,232,81.2
Purba Medinipur,301,PMed-301,87,Market Building 87,2021,325,151,6,78,6,566,P1,174,82.3
Purba Medinipur,301,PMed-301,88,Madrasa 88,2019,535,79,4,57,8,683,P1,456,90.2
Purba Medinipur,301,PMed-301,88,Madrasa 88,2021,508,122,5,58,7,700,P1,386,92.5
Purba Medinipur,301,PMed-301,89,Club Building 89,2019,258,125,13,98,5,499,P1,133,86.6
Purba Medinipur,301,PMed-301,89,Club Building 89,2021,379,71,5,40,5,500,P1,308,86.8
Purba Medinipur,301,PMed-301,90,Post Office 90,2019,442,165,2,58,8,675,P1,277,88.4
Purba Medinipur,301,PMed-301,90,Post Office 90,2021,477,145,7,55,7,691,P1,332,90.4
Purba Medinipur,301,PMed-301,91,Community Hall 91,2019,386,138,2,60,7,593,P1,248,87.0
Purba Medinipur,301,PMed-301,91,Community Hall 91,2021,394,161,6,49,7,617,P1,233,90.5
Purba Medinipur,301,PMed-301,92,Govt Office 92,2019,433,154,7,56,7,657,P1,279,87.4
Purba Medinipur,301,PMed-301,92,Govt Office 92,2021,405,146,6,49,6,612,P1,259,81.4
Purba Medinipur,301,PMed-301,93,Madrasa 93,2019,290,143,2,42,5,482,P1,147,80.9
Purba Medinipur,301,PMed-301,93,Madrasa 93,2021,302,134,6,46,5,493,P1,168,82.7
Purba Medinipur,301,PMed-301,94,Market Building 94,2019,419,52,2,45,6,524,P1,367,85.6
Purba Medinipur,301,PMed-301,94,Market Building 94,2021,343,119,3,75,5,545,P1,224,89.1
Purba Medinipur,301,PMed-301,95,Market Building 95,2019,329,118,3,42,5,497,P1,211,84.7
Purba Medinipur,301,PMed-301,95,Market Building 95,2021,330,94,3,68,4,499,P1,236,85.0
Purba Medinipur,301,PMed-301,96,Anganwadi Centre 96,2019,343,98,7,102,5,555,P1,241,90.8
Purba Medinipur,301,PMed-301,96,Anganwadi Centre 96,2021,348,161,7,44,5,565,P1,187,92.5
Purba Medinipur,301,PMed-301,97,Club Building 97,2019,334,98,2,41,5,480,P1,236,81.6
Purba Medinipur,301,PMed-301,97,Club Building 97,2021,378,79,2,44,4,507,P1,299,86.2
Purba Medinipur,301,PMed-301,98,Primary School 98,2019,519,66,5,53,6,649,P1,453,82.9
Purba Medinipur,301,PMed-301,98,Primary School 98,2021,507,84,6,53,7,657,P1,423,83.9
Purba Medinipur,301,PMed-301,99,Temple Hall 99,2019,430,152,5,53,6,646,P1,278,87.8
Purba Medinipur,301,PMed-301,99,Temple Hall 99,2021,416,140,3,52,7,618,P1,276,84.0
Purba Medinipur,301,PMed-301,100,Panchayat Bhavan 100,2019,285,102,3,36,4,430,P1,183,85.8
Purba Medinipur,301,PMed-301,100,Panchayat Bhavan 100,2021,284,104,3,35,5,431,P1,180,86.0
Purba Medinipur,301,PMed-301,101,Post Office 101,2019,463,113,4,53,7,640,P1,350,84.7
Purba Medinipur,301,PMed-301,101,Post Office 101,2021,379,176,13,97,7,672,P1,203,88.9
Purba Medinipur,301,PMed-301,102,Madrasa 102,2019,325,89,4,37,5,460,P1,236,84.2
Purba Medinipur,301,PMed-301,102,Madrasa 102,2021,347,103,3,42,5,500,P1,244,91.6
Purba Medinipur,301,PMed-301,103,Community Hall 103,2019,355,143,7,48,6,559,P1,212,90.3
Purba Medinipur,301,PMed-301,103,Community Hall 103,2021,406,84,6,43,6,545,P1,322,88.0
Purba Medinipur,301,PMed-301,104,Community Hall 104,2019,467,135,4,57,6,669,P1,332,82.0
Purba Medinipur,301,PMed-301,104,Community Hall 104,2021,514,151,5,62,7,739,P1,363,90.6
Purba Medinipur,301,PMed-301,105,Anganwadi Centre 105,2019,444,130,2,55,7,638,P1,314,82.2
Purba Medinipur,301,PMed-301,105,Anganwadi Centre 105,2021,350,212,5,51,7,625,P1,138,80.5
Purba Medinipur,301,PMed-301,106,Panchayat Bhavan 106,2019,430,54,3,46,4,537,P1,376,90.7
Purba Medinipur,301,PMed-301,106,Panchayat Bhavan 106,2021,313,103,5,86,5,512,P1,210,86.5
Purba Medinipur,301,PMed-301,107,Health Sub-Centre 107,2019,384,132,6,45,6,573,P1,252,87.5
Purba Medinipur,301,PMed-301,107,Health Sub-Centre 107,2021,429,72,2,48,6,557,P1,357,85.0
Purba Medinipur,301,PMed-301,108,Community Hall 108,2019,268,108,5,80,4,465,P1,160,83.5
Purba Medinipur,301,PMed-301,108,Community Hall 108,2021,363,91,3,42,5,504,P1,272,90.5
Purba Medinipur,301,PMed-301,109,Panchayat Bhavan 109,2019,439,188,5,57,8,697,P1,251,87.1
Purba Medinipur,301,PMed-301,109,Panchayat Bhavan 109,2021,455,132,6,53,6,652,P1,323,81.5
Purba Medinipur,301,PMed-301,110,Anganwadi Centre 110,2019,406,163,5,52,6,632,P1,243,82.6
Purba Medinipur,301,PMed-301,110,Anganwadi Centre 110,2021,452,118,4,53,7,634,P1,334,82.9
Purba Medinipur,301,PMed-301,111,Club Building 111,2019,292,116,3,45,5,461,P1,176,85.7
Purba Medinipur,301,PMed-301,111,Club Building 111,2021,306,80,4,40,4,434,P1,226,80.7
Purba Medinipur,301,PMed-301,112,Health Sub-Centre 112,2019,252,112,6,48,4,422,P1,140,85.6
Purba Medinipur,301,PMed-301,112,Health Sub-Centre 112,2021,237,102,3,79,4,425,P1,135,86.2
Purba Medinipur,301,PMed-301,113,Madrasa 113,2019,374,135,4,47,6,566,P1,239,91.3
Purba Medinipur,301,PMed-301,113,Madrasa 113,2021,259,128,8,106,4,505,P1,131,81.5
Purba Medinipur,301,PMed-301,114,Community Hall 114,2019,334,87,2,40,5,468,P1,247,87.6
Purba Medinipur,301,PMed-301,114,Community Hall 114,2021,330,89,5,36,5,465,P1,241,87.1
Purba Medinipur,301,PMed-301,115,Community Hall 115,2019,364,111,4,43,6,528,P1,253,89.0
Purba Medinipur,301,PMed-301,115,Community Hall 115,2021,315,120,3,41,4,483,P1,195,81.5
Purba Medinipur,301,PMed-301,116,Temple Hall 116,2019,332,109,9,60,4,514,P1,223,85.1
Purba Medinipur,301,PMed-301,116,Temple Hall 116,2021,285,145,5,76,5,516,P1,140,85.4
Purba Medinipur,301,PMed-301,117,Market Building 117,2019,321,91,2,39,5,458,P1,230,84.8
Purba Medinipur,301,PMed-301,117,Market Building 117,2021,335,94,5,37,6,477,P1,241,88.3
Purba Medinipur,301,PMed-301,118,Primary School 118,2019,514,66,5,53,6,644,P1,448,85.8
Purba Medinipur,301,PMed-301,118,Primary School 118,2021,357,125,5,162,7,656,P1,195,87.4
Purba Medinipur,301,PMed-301,119,Community Hall 119,2019,333,185,6,46,6,576,P1,148,90.0
Purba Medinipur,301,PMed-301,119,Community Hall 119,2021,370,134,6,45,5,560,P1,236,87.5
Purba Medinipur,301,PMed-301,120,Market Building 120,2019,346,141,4,45,5,541,P1,205,80.1
Purba Medinipur,301,PMed-301,120,Market Building 120,2021,397,113,2,49,5,566,P1,284,83.9
Purba Medinipur,301,PMed-301,121,Primary School 121,2019,437,142,8,57,7,651,P1,295,90.5
Purba Medinipur,301,PMed-301,121,Primary School 121,2021,397,179,2,56,6,640,P1,218,89.0
Purba Medinipur,301,PMed-301,122,Club Building 122,2019,275,114,3,36,4,432,P1,161,82.9
Purba Medinipur,301,PMed-301,122,Club Building 122,2021,266,129,4,39,5,443,P1,137,85.0
Purba Medinipur,301,PMed-301,123,Health Sub-Centre 123,2019,456,115,5,52,7,635,P1,341,90.7
Purba Medinipur,301,PMed-301,123,Health Sub-Centre 123,2021,429,153,5,53,6,646,P1,276,92.3
Purba Medinipur,301,PMed-301,124,High School 124,2019,333,105,5,39,5,487,P1,228,86.5
Purba Medinipur,301,PMed-301,124,High School 124,2021,300,121,5,37,5,468,P1,179,83.1
Purba Medinipur,301,PMed-301,125,Madrasa 125,2019,325,194,7,47,5,578,P1,131,89.2
Purba Medinipur,301,PMed-301,125,Madrasa 125,2021,404,119,6,57,6,592,P1,285,91.4
Purba Medinipur,301,PMed-301,126,Panchayat Bhavan 126,2019,331,126,5,40,6,508,P1,205,83.3
Purba Medinipur,301,PMed-301,126,Panchayat Bhavan 126,2021,357,131,4,45,5,542,P1,226,88.9
Purba Medinipur,301,PMed-301,127,Temple Hall 127,2019,257,86,8,63,3,417,P1,171,85.5
Purba Medinipur,301,PMed-301,127,Temple Hall 127,2021,277,97,5,67,4,450,P1,180,92.2
Purba Medinipur,301,PMed-301,128,Anganwadi Centre 128,2019,424,150,5,52,7,638,P1,274,84.4
Purba Medinipur,301,PMed-301,128,Anganwadi Centre 128,2021,406,191,6,69,7,679,P1,215,89.8
Purba Medinipur,301,PMed-301,129,Madrasa 129,2019,328,169,5,45,5,552,P1,159,87.3
Purba Medinipur,301,PMed-301,129,Madrasa 129,2021,332,122,5,54,6,519,P1,210,82.1
Purba Medinipur,301,PMed-301,130,Market Building 130,2019,327,203,11,118,6,665,P1,124,83.0
Purba Medinipur,301,PMed-301,130,Market Building 130,2021,442,168,5,56,7,678,P1,274,84.6
Purba Medinipur,301,PMed-301,131,Post Office 131,2019,462,132,3,57,6,660,P1,330,85.8
Purba Medinipur,301,PMed-301,131,Post Office 131,2021,451,164,5,57,6,683,P1,287,88.8
Purba Medinipur,301,PMed-301,132,Panchayat Bhavan 132,2019,411,156,5,52,6,630,P1,255,82.5
Purba Medinipur,301,PMed-301,132,Panchayat Bhavan 132,2021,402,187,7,71,7,674,P1,215,88.2
Purba Medinipur,301,PMed-301,133,Temple Hall 133,2019,357,174,7,47,5,590,P1,183,83.3
Purba Medinipur,301,PMed-301,133,Temple Hall 133,2021,466,85,5,50,6,612,P1,381,86.4
Purba Medinipur,301,PMed-301,134,Govt Office 134,2019,360,120,5,43,5,533,P1,240,82.6
