district,ac_code,ac_name,part_no,booth_name,male,female,third_gender,total,female_pct
South 24 Parganas,201,S24P-201,64,Anganwadi Centre 64,370,349,1,720,48.47
South 24 Parganas,201,S24P-201,65,Madrasa 65,355,326,1,682,47.8
South 24 Parganas,201,S24P-201,66,Temple Hall 66,402,416,1,819,50.79
South 24 Parganas,201,S24P-201,67,Club Building 67,378,382,1,761,50.2
South 24 Parganas,201,S24P-201,68,Panchayat Bhavan 68,328,297,0,625,47.52
South 24 Parganas,201,S24P-201,69,Community Hall 69,303,295,1,599,49.25
South 24 Parganas,201,S24P-201,70,Primary School 70,290,276,1,567,48.68
South 24 Parganas,201,S24P-201,71,Temple Hall 71,307,308,0,615,50.08
South 24 Parganas,201,S24P-201,72,Community Hall 72,398,398,0,796,50.0
South 24 Parganas,201,S24P-201,73,Anganwadi Centre 73,303,303,0,606,50.0
South 24 Parganas,201,S24P-201,74,Madrasa 74,338,314,0,652,48.16
South 24 Parganas,201,S24P-201,75,Panchayat Bhavan 75,356,334,1,691,48.34
South 24 Parganas,201,S24P-201,76,High School 76,376,365,1,742,49.19
South 24 Parganas,201,S24P-201,77,Market Building 77,248,234,1,483,48.45
South 24 Parganas,201,S24P-201,78,Temple Hall 78,253,245,1,499,49.1
South 24 Parganas,201,S24P-201,79,Temple Hall 79,348,348,1,697,49.93
South 24 Parganas,201,S24P-201,80,Govt Office 80,336,327,0,663,49.32
South 24 Parganas,201,S24P-201,81,Community Hall 81,377,340,0,717,47.42
South 24 Parganas,201,S24P-201,82,Govt Office 82,399,407,1,807,50.43
South 24 Parganas,201,S24P-201,83,Club Building 83,281,278,0,559,49.73
South 24 Parganas,201,S24P-201,84,High School 84,298,305,1,604,50.5
South 24 Parganas,201,S24P-201,85,Panchayat Bhavan 85,333,312,0,645,48.37
South 24 Parganas,201,S24P-201,86,High School 86,308,309,1,618,50.0
South 24 Parganas,201,S24P-201,87,Club Building 87,366,373,1,740,50.41
South 24 Parganas,201,S24P-201,88,Anganwadi Centre 88,259,261,1,521,50.1
South 24 Parganas,201,S24P-201,89,Primary School 89,353,340,0,693,49.06
South 24 Parganas,201,S24P-201,90,Govt Office 90,256,233,0,489,47.65
South 24 Parganas,201,S24P-201,91,Anganwadi Centre 91,283,270,1,554,48.74
South 24 Parganas,201,S24P-201,92,Temple Hall 92,368,361,1,730,49.45
South 24 Parganas,201,S24P-201,93,Club Building 93,322,314,1,637,49.29
South 24 Parganas,201,S24P-201,94,Community Hall 94,317,326,1,644,50.62
South 24 Parganas,201,S24P-201,95,Primary School 95,335,318,0,653,48.7
South 24 Parganas,201,S24P-201,96,Health Sub-Centre 96,265,249,1,515,48.35
South 24 Parganas,201,S24P-201,97,Primary School 97,274,259,1,534,48.5
South 24 Parganas,201,S24P-201,98,Club Building 98,255,245,0,500,49.0
South 24 Parganas,201,S24P-201,99,Temple Hall 99,346,339,1,686,49.42
South 24 Parganas,201,S24P-201,100,Market Building 100,386,399,1,786,50.76
South 24 Parganas,201,S24P-201,101,High School 101,384,352,1,737,47.76
South 24 Parganas,201,S24P-201,102,Club Building 102,300,277,0,577,48.01
South 24 Parganas,201,S24P-201,103,Health Sub-Centre 103,390,365,0,755,48.34
South 24 Parganas,201,S24P-201,104,Community Hall 104,255,246,0,501,49.1
South 24 Parganas,201,S24P-201,105,Health Sub-Centre 105,267,273,1,541,50.46
South 24 Parganas,201,S24P-201,106,Club Building 106,371,381,1,753,50.6
South 24 Parganas,201,S24P-201,107,Govt Office 107,295,295,1,591,49.92
South 24 Parganas,201,S24P-201,108,High School 108,299,303,0,602,50.33
South 24 Parganas,201,S24P-201,109,High School 109,380,348,0,728,47.8
South 24 Parganas,201,S24P-201,110,Primary School 110,270,243,1,514,47.28
South 24 Parganas,201,S24P-201,111,Primary School 111,257,264,0,521,50.67
South 24 Parganas,201,S24P-201,112,Market Building 112,266,247,1,514,48.05
South 24 Parganas,201,S24P-201,113,Health Sub-Centre 113,274,278,1,553,50.27
South 24 Parganas,201,S24P-201,114,Govt Office 114,312,298,0,610,48.85
South 24 Parganas,201,S24P-201,115,Community Hall 115,418,385,0,803,47.95
South 24 Parganas,201,S24P-201,116,Panchayat Bhavan 116,335,307,0,642,47.82
South 24 Parganas,201,S24P-201,117,Anganwadi Centre 117,340,350,1,691,50.65
South 24 Parganas,201,S24P-201,118,Madrasa 118,240,245,0,485,50.52
South 24 Parganas,201,S24P-201,119,Market Building 119,341,320,0,661,48.41
South 24 Parganas,201,S24P-201,120,Health Sub-Centre 120,365,359,1,725,49.52
South 24 Parganas,201,S24P-201,121,Anganwadi Centre 121,414,405,1,820,49.39
South 24 Parganas,201,S24P-201,122,Club Building 122,402,372,1,775,48.0
South 24 Parganas,201,S24P-201,123,Club Building 123,382,368,0,750,49.07
South 24 Parganas,201,S24P-201,124,Market Building 124,392,352,0,744,47.31
South 24 Parganas,201,S24P-201,125,Health Sub-Centre 125,308,318,1,627,50.72
South 24 Parganas,201,S24P-201,126,Temple Hall 126,271,244,1,516,47.29
South 24 Parganas,201,S24P-201,127,Govt Office 127,365,353,0,718,49.16
South 24 Parganas,201,S24P-201,128,Panchayat Bhavan 128,396,380,1,777,48.91
South 24 Parganas,201,S24P-201,129,Community Hall 129,346,355,1,702,50.57
South 24 Parganas,201,S24P-201,130,Club Building 130,301,297,1,599,49.58
South 24 Parganas,201,S24P-201,131,Govt Office 131,338,307,0,645,47.6
South 24 Parganas,201,S24P-201,132,Health Sub-Centre 132,351,317,1,669,47.38
South 24 Parganas,201,S24P-201,133,Panchayat Bhavan 133,324,301,1,626,48.08
South 24 Parganas,201,S24P-201,134,Market Building 134,403,415,1,819,50.67
South 24 Parganas,201,S24P-201,135,High School 135,308,318,0,626,50.8
South 24 Parganas,201,S24P-201,136,High School 136,292,290,1,583,49.74
South 24 Parganas,201,S24P-201,137,Club Building 137,382,343,0,725,47.31
South 24 Parganas,201,S24P-201,138,Market Building 138,341,341,1,683,49.93
South 24 Parganas,201,S24P-201,139,Health Sub-Centre 139,246,252,1,499,50.5
South 24 Parganas,201,S24P-201,140,High School 140,302,300,0,602,49.83
South 24 Parganas,201,S24P-201,141,Club Building 141,308,303,0,611,49.59
South 24 Parganas,201,S24P-201,142,Panchayat Bhavan 142,384,369,0,753,49.0
South 24 Parganas,201,S24P-201,143,Post Office 143,289,259,0,548,47.26
South 24 Parganas,201,S24P-201,144,Panchayat Bhavan 144,306,303,1,610,49.67
South 24 Parganas,201,S24P-201,145,Market Building 145,413,385,0,798,48.25
South 24 Parganas,201,S24P-201,146,Post Office 146,312,297,1,610,48.69
South 24 Parganas,201,S24P-201,147,Market Building 147,391,376,0,767,49.02
South 24 Parganas,201,S24P-201,148,Community Hall 148,276,269,1,546,49.27
South 24 Parganas,201,S24P-201,149,Govt Office 149,274,266,1,541,49.17
South 24 Parganas,201,S24P-201,150,Panchayat Bhavan 150,335,328,1,664,49.4
South 24 Parganas,201,S24P-201,151,Primary School 151,391,397,1,789,50.32
South 24 Parganas,201,S24P-201,152,Primary School 152,389,387,0,776,49.87
South 24 Parganas,201,S24P-201,153,High School 153,390,401,1,792,50.63
South 24 Parganas,201,S24P-201,154,Anganwadi Centre 154,277,267,0,544,49.08
South 24 Parganas,201,S24P-201,155,Post Office 155,321,302,0,623,48.48
South 24 Parganas,201,S24P-201,156,Panchayat Bhavan 156,281,290,1,572,50.7
South 24 Parganas,201,S24P-201,157,Anganwadi Centre 157,366,362,0,728,49.73
South 24 Parganas,201,S24P-201,158,Madrasa 158,302,305,1,608,50.16
South 24 Parganas,201,S24P-201,159,Market Building 159,290,273,0,563,48.49
South 24 Parganas,201,S24P-201,160,Market Building 160,287,278,1,566,49.12
South 24 Parganas,201,S24P-201,161,Temple Hall 161,378,386,0,764,50.52
South 24 Parganas,201,S24P-201,162,Temple Hall 162,396,384,1,781,49.17
South 24 Parganas,201,S24P-201,163,Community Hall 163,380,353,0,733,48.16
South 24 Parganas,201,S24P-201,164,Temple Hall 164,345,317,0,662,47.89
South 24 Parganas,201,S24P-201,165,Anganwadi Centre 165,383,344,1,728,47.25
South 24 Parganas,201,S24P-201,166,Health Sub-Centre 166,368,359,0,727,49.38
South 24 Parganas,201,S24P-201,167,Temple Hall 167,378,379,0,757,50.07
South 24 Parganas,201,S24P-201,168,Govt Office 168,300,273,1,574,47.56
South 24 Parganas,201,S24P-201,169,Club Building 169,418,400,0,818,48.9
South 24 Parganas,201,S24P-201,170,Club Building 170,279,253,1,533,47.47
South 24 Parganas,201,S24P-201,171,Anganwadi Centre 171,412,373,1,786,47.46
South 24 Parganas,201,S24P-201,172,Market Building 172,266,276,1,543,50.83
South 24 Parganas,201,S24P-201,173,Govt Office 173,242,243,1,486,50.0
South 24 Parganas,202,S24P-202,1,Anganwadi Centre 1,256,239,1,496,48.19
South 24 Parganas,202,S24P-202,2,Club Building 2,277,268,0,545,49.17
South 24 Parganas,202,S24P-202,3,Primary School 3,247,247,0,494,50.0
South 24 Parganas,202,S24P-202,4,Health Sub-Centre 4,322,307,0,629,48.81
South 24 Parganas,202,S24P-202,5,Community Hall 5,413,402,0,815,49.33
South 24 Parganas,202,S24P-202,6,Temple Hall 6,408,397,1,806,49.26
South 24 Parganas,202,S24P-202,7,Post Office 7,279,268,1,548,48.91
South 24 Parganas,202,S24P-202,8,Primary School 8,410,399,1,810,49.26
South 24 Parganas,202,S24P-202,9,Club Building 9,306,296,1,603,49.09
South 24 Parganas,202,S24P-202,10,Govt Office 10,330,327,1,658,49.7
South 24 Parganas,202,S24P-202,11,Post Office 11,303,298,1,602,49.5
South 24 Parganas,202,S24P-202,12,High School 12,399,368,1,768,47.92
South 24 Parganas,202,S24P-202,13,Panchayat Bhavan 13,307,302,0,609,49.59
South 24 Parganas,202,S24P-202,14,Community Hall 14,290,296,0,586,50.51
South 24 Parganas,202,S24P-202,15,Market Building 15,284,264,0,548,48.18
South 24 Parganas,202,S24P-202,16,Temple Hall 16,311,306,0,617,49.59
South 24 Parganas,202,S24P-202,17,Madrasa 17,346,312,0,658,47.42
South 24 Parganas,202,S24P-202,18,Community Hall 18,401,392,1,794,49.37
South 24 Parganas,202,S24P-202,19,Community Hall 19,400,376,0,776,48.45
South 24 Parganas,202,S24P-202,20,Madrasa 20,401,385,1,787,48.92
South 24 Parganas,202,S24P-202,21,High School 21,382,358,0,740,48.38
South 24 Parganas,202,S24P-202,22,Community Hall 22,311,310,0,621,49.92
South 24 Parganas,202,S24P-202,23,High School 23,255,231,1,487,47.43
South 24 Parganas,202,S24P-202,24,Club Building 24,377,382,1,760,50.26
South 24 Parganas,202,S24P-202,25,Health Sub-Centre 25,327,335,1,663,50.53
South 24 Parganas,202,S24P-202,26,Temple Hall 26,248,251,1,500,50.2
South 24 Parganas,202,S24P-202,27,Health Sub-Centre 27,281,253,0,534,47.38
South 24 Parganas,202,S24P-202,28,Post Office 28,331,318,1,650,48.92
South 24 Parganas,202,S24P-202,29,Community Hall 29,337,330,0,667,49.48
South 24 Parganas,202,S24P-202,30,Club Building 30,307,280,0,587,47.7
South 24 Parganas,202,S24P-202,31,Madrasa 31,267,243,0,510,47.65
South 24 Parganas,202,S24P-202,32,Govt Office 32,286,264,1,551,47.91
South 24 Parganas,202,S24P-202,33,Post Office 33,292,288,1,581,49.57
South 24 Parganas,202,S24P-202,34,Market Building 34,331,338,1,670,50.45
South 24 Parganas,202,S24P-202,35,Panchayat Bhavan 35,314,296,0,610,48.52
South 24 Parganas,202,S24P-202,36,High School 36,315,286,0,601,47.59
South 24 Parganas,202,S24P-202,37,Anganwadi Centre 37,348,330,1,679,48.6
South 24 Parganas,202,S24P-202,38,Community Hall 38,342,327,1,670,48.81
South 24 Parganas,202,S24P-202,39,Market Building 39,395,379,0,774,48.97
South 24 Parganas,202,S24P-202,40,Madrasa 40,244,244,0,488,50.0
South 24 Parganas,202,S24P-202,41,Madrasa 41,274,269,0,543,49.54
South 24 Parganas,202,S24P-202,42,Community Hall 42,349,323,1,673,47.99
South 24 Parganas,202,S24P-202,43,Govt Office 43,408,411,0,819,50.18
South 24 Parganas,202,S24P-202,44,Madrasa 44,330,322,1,653,49.31
South 24 Parganas,202,S24P-202,45,Primary School 45,260,259,0,519,49.9
South 24 Parganas,202,S24P-202,46,Panchayat Bhavan 46,390,364,1,755,48.21
South 24 Parganas,202,S24P-202,47,Madrasa 47,279,271,0,550,49.27
South 24 Parganas,202,S24P-202,48,Club Building 48,261,257,1,519,49.52
South 24 Parganas,202,S24P-202,49,High School 49,269,270,0,539,50.09
South 24 Parganas,202,S24P-202,50,Anganwadi Centre 50,276,271,0,547,49.54
South 24 Parganas,202,S24P-202,51,Govt Office 51,349,334,0,683,48.9
South 24 Parganas,202,S24P-202,52,Temple Hall 52,295,294,1,590,49.83
South 24 Parganas,202,S24P-202,53,Market Building 53,394,382,0,776,49.23
South 24 Parganas,202,S24P-202,54,Post Office 54,384,373,1,758,49.21
South 24 Parganas,202,S24P-202,55,Market Building 55,314,301,1,616,48.86
South 24 Parganas,202,S24P-202,56,Panchayat Bhavan 56,245,240,0,485,49.48
South 24 Parganas,202,S24P-202,57,Health Sub-Centre 57,278,263,0,541,48.61
South 24 Parganas,202,S24P-202,58,Club Building 58,424,394,1,819,48.11
South 24 Parganas,202,S24P-202,59,Club Building 59,388,380,1,769,49.41
South 24 Parganas,202,S24P-202,60,Primary School 60,413,386,1,800,48.25
South 24 Parganas,202,S24P-202,61,Temple Hall 61,285,262,1,548,47.81
South 24 Parganas,202,S24P-202,62,Market Building 62,342,316,0,658,48.02
South 24 Parganas,202,S24P-202,63,Madrasa 63,274,279,1,554,50.36
South 24 Parganas,202,S24P-202,64,Madrasa 64,388,368,1,757,48.61
South 24 Parganas,202,S24P-202,65,Madrasa 65,312,317,1,630,50.32
South 24 Parganas,202,S24P-202,66,Post Office 66,382,363,1,746,48.66
South 24 Parganas,202,S24P-202,67,Community Hall 67,343,330,1,674,48.96
South 24 Parganas,202,S24P-202,68,Madrasa 68,381,388,1,770,50.39
South 24 Parganas,202,S24P-202,69,Madrasa 69,352,361,1,714,50.56
South 24 Parganas,202,S24P-202,70,Anganwadi Centre 70,393,356,0,749,47.53
South 24 Parganas,202,S24P-202,71,Community Hall 71,367,334,0,701,47.65
South 24 Parganas,202,S24P-202,72,Temple Hall 72,403,403,0,806,50.0
South 24 Parganas,202,S24P-202,73,Primary School 73,391,370,1,762,48.56
South 24 Parganas,202,S24P-202,74,Community Hall 74,250,247,1,498,49.6
South 24 Parganas,202,S24P-202,75,Community Hall 75,392,392,0,784,50.0
South 24 Parganas,202,S24P-202,76,Primary School 76,275,265,1,541,48.98
South 24 Parganas,202,S24P-202,77,Temple Hall 77,396,391,1,788,49.62
South 24 Parganas,202,S24P-202,78,Govt Office 78,336,344,0,680,50.59
South 24 Parganas,202,S24P-202,79,Temple Hall 79,344,311,1,656,47.41
South 24 Parganas,202,S24P-202,80,High School 80,386,367,1,754,48.67
South 24 Parganas,202,S24P-202,81,Market Building 81,402,373,0,775,48.13
South 24 Parganas,202,S24P-202,82,Health Sub-Centre 82,268,252,1,521,48.37
South 24 Parganas,202,S24P-202,83,Health Sub-Centre 83,308,282,0,590,47.8
South 24 Parganas,202,S24P-202,84,Club Building 84,392,357,0,749,47.66
South 24 Parganas,202,S24P-202,85,Panchayat Bhavan 85,310,290,1,601,48.25
South 24 Parganas,202,S24P-202,86,Madrasa 86,413,383,1,797,48.06
South 24 Parganas,202,S24P-202,87,Community Hall 87,382,372,0,754,49.34
South 24 Parganas,202,S24P-202,88,Post Office 88,305,291,1,597,48.74
South 24 Parganas,202,S24P-202,89,High School 89,407,369,0,776,47.55
South 24 Parganas,202,S24P-202,90,Temple Hall 90,246,251,0,497,50.5
South 24 Parganas,202,S24P-202,91,Temple Hall 91,326,324,1,651,49.77
South 24 Parganas,202,S24P-202,92,Post Office 92,378,365,1,744,49.06
South 24 Parganas,202,S24P-202,93,Anganwadi Centre 93,386,393,0,779,50.45
South 24 Parganas,202,S24P-202,94,Health Sub-Centre 94,345,337,1,683,49.34
South 24 Parganas,202,S24P-202,95,High School 95,331,321,1,653,49.16
South 24 Parganas,202,S24P-202,96,Madrasa 96,379,373,0,752,49.6
South 24 Parganas,202,S24P-202,97,Temple Hall 97,311,318,0,629,50.56
South 24 Parganas,202,S24P-202,98,Govt Office 98,276,276,0,552,50.0
South 24 Parganas,202,S24P-202,99,Post Office 99,332,321,1,654,49.08
South 24 Parganas,202,S24P-202,100,Post Office 100,359,323,0,682,47.36
South 24 Parganas,202,S24P-202,101,Anganwadi Centre 101,315,315,1,631,49.92
South 24 Parganas,202,S24P-202,102,Health Sub-Centre 102,361,358,1,720,49.72
South 24 Parganas,202,S24P-202,103,Club Building 103,314,290,0,604,48.01
South 24 Parganas,202,S24P-202,104,Health Sub-Centre 104,378,377,0,755,49.93
South 24 Parganas,202,S24P-202,105,Primary School 105,347,311,0,658,47.26
South 24 Parganas,202,S24P-202,106,Community Hall 106,325,322,0,647,49.77
South 24 Parganas,202,S24P-202,107,High School 107,372,348,1,721,48.27
South 24 Parganas,202,S24P-202,108,Post Office 108,381,370,0,751,49.27
South 24 Parganas,202,S24P-202,109,Health Sub-Centre 109,382,376,0,758,49.6
South 24 Parganas,202,S24P-202,110,Govt Office 110,330,298,1,629,47.38
South 24 Parganas,202,S24P-202,111,Panchayat Bhavan 111,265,262,0,527,49.72
South 24 Parganas,202,S24P-202,112,Post Office 112,329,320,0,649,49.31
South 24 Parganas,202,S24P-202,113,Club Building 113,254,262,0,516,50.78
South 24 Parganas,202,S24P-202,114,Anganwadi Centre 114,293,291,1,585,49.74
South 24 Parganas,202,S24P-202,115,High School 115,288,271,0,559,48.48
South 24 Parganas,202,S24P-202,116,Post Office 116,238,246,0,484,50.83
South 24 Parganas,202,S24P-202,117,Govt Office 117,380,372,0,752,49.47
South 24 Parganas,202,S24P-202,118,Primary School 118,245,243,1,489,49.69
South 24 Parganas,202,S24P-202,119,Madrasa 119,257,239,0,496,48.19
South 24 Parganas,202,S24P-202,120,Primary School 120,274,270,1,545,49.54
South 24 Parganas,202,S24P-202,121,Health Sub-Centre 121,415,398,1,814,48.89
South 24 Parganas,202,S24P-202,122,Panchayat Bhavan 122,368,344,0,712,48.31
South 24 Parganas,202,S24P-202,123,Market Building 123,316,300,1,617,48.62
South 24 Parganas,202,S24P-202,124,Temple Hall 124,366,362,1,729,49.66
South 24 Parganas,202,S24P-202,125,Anganwadi Centre 125,360,349,0,709,49.22
South 24 Parganas,202,S24P-202,126,Temple Hall 126,389,359,1,749,47.93
South 24 Parganas,202,S24P-202,127,Primary School 127,375,387,0,762,50.79
South 24 Parganas,202,S24P-202,128,Panchayat Bhavan 128,410,406,1,817,49.69
South 24 Parganas,202,S24P-202,129,Club Building 129,252,236,1,489,48.26
South 24 Parganas,202,S24P-202,130,Health Sub-Centre 130,312,298,1,611,48.77
South 24 Parganas,202,S24P-202,131,Panchayat Bhavan 131,244,240,0,484,49.59
South 24 Parganas,202,S24P-202,132,Panchayat Bhavan 132,329,311,1,641,48.52
South 24 Parganas,202,S24P-202,133,Community Hall 133,370,342,1,713,47.97
South 24 Parganas,202,S24P-202,134,Govt Office 134,368,343,0,711,48.24
South 24 Parganas,202,S24P-202,135,Govt Office 135,247,253,0,500,50.6
South 24 Parganas,202,S24P-202,136,Club Building 136,257,251,1,509,49.31
South 24 Parganas,202,S24P-202,137,Primary School 137,364,352,1,717,49.09
South 24 Parganas,202,S24P-202,138,Panchayat Bhavan 138,263,241,0,504,47.82
South 24 Parganas,202,S24P-202,139,Community Hall 139,287,290,1,578,50.17
South 24 Parganas,202,S24P-202,140,Govt Office 140,417,379,1,797,47.55
South 24 Parganas,202,S24P-202,141,Panchayat Bhavan 141,329,314,1,644,48.76
South 24 Parganas,202,S24P-202,142,Madrasa 142,370,331,0,701,47.22
South 24 Parganas,202,S24P-202,143,Club Building 143,371,374,0,745,50.2
South 24 Parganas,202,S24P-202,144,Market Building 144,290,298,1,589,50.59
South 24 Parganas,202,S24P-202,145,Primary School 145,252,234,1,487,48.05
South 24 Parganas,202,S24P-202,146,High School 146,249,255,1,505,50.5
South 24 Parganas,202,S24P-202,147,Madrasa 147,309,292,0,601,48.59
South 24 Parganas,202,S24P-202,148,High School 148,343,339,0,682,49.71
South 24 Parganas,202,S24P-202,149,Club Building 149,409,371,0,780,47.56
South 24 Parganas,202,S24P-202,150,Club Building 150,246,236,0,482,48.96
South 24 Parganas,202,S24P-202,151,High School 151,284,271,0,555,48.83
South 24 Parganas,202,S24P-202,152,Panchayat Bhavan 152,350,333,1,684,48.68
South 24 Parganas,202,S24P-202,153,Madrasa 153,375,369,0,744,49.6
South 24 Parganas,202,S24P-202,154,Madrasa 154,415,384,1,800,48.0
South 24 Parganas,202,S24P-202,155,Primary School 155,336,307,1,644,47.67
South 24 Parganas,202,S24P-202,156,Primary School 156,320,329,1,650,50.62
South 24 Parganas,202,S24P-202,157,Panchayat Bhavan 157,318,306,1,625,48.96
South 24 Parganas,202,S24P-202,158,Primary School 158,264,253,1,518,48.84
South 24 Parganas,202,S24P-202,159,Community Hall 159,301,303,1,605,50.08
South 24 Parganas,202,S24P-202,160,High School 160,373,374,0,747,50.07
South 24 Parganas,202,S24P-202,161,Primary School 161,381,378,0,759,49.8
South 24 Parganas,202,S24P-202,162,Panchayat Bhavan 162,333,321,0,654,49.08
South 24 Parganas,202,S24P-202,163,Panchayat Bhavan 163,395,387,0,782,49.49
South 24 Parganas,202,S24P-202,164,Panchayat Bhavan 164,334,331,0,665,49.77
South 24 Parganas,202,S24P-202,165,Madrasa 165,322,321,0,643,49.92
South 24 Parganas,202,S24P-202,166,Panchayat Bhavan 166,329,321,1,651,49.31
South 24 Parganas,202,S24P-202,167,Panchayat Bhavan 167,397,388,0,785,49.43
South 24 Parganas,202,S24P-202,168,Club Building 168,366,351,0,717,48.95
South 24 Parganas,202,S24P-202,169,Madrasa 169,318,293,1,612,47.88
South 24 Parganas,202,S24P-202,170,Govt Office 170,268,249,1,518,48.07
South 24 Parganas,202,S24P-202,171,Panchayat Bhavan 171,256,264,0,520,50.77
South 24 Parganas,202,S24P-202,172,Health Sub-Centre 172,411,385,1,797,48.31
South 24 Parganas,202,S24P-202,173,Primary School 173,348,325,0,673,48.29
South 24 Parganas,203,S24P-203,1,Govt Office 1,420,378,1,799,47.31
South 24 Parganas,203,S24P-203,2,Community Hall 2,416,375,0,791,47.41
South 24 Parganas,203,S24P-203,3,Primary School 3,389,357,1,747,47.79
South 24 Parganas,203,S24P-203,4,Temple Hall 4,310,320,0,630,50.79
South 24 Parganas,203,S24P-203,5,Community Hall 5,351,351,1,703,49.93
