district,ac_code,ac_name,part_no,booth_name,male,female,third_gender,total,female_pct
Uttar Dinajpur,1301,UD-1301,68,Anganwadi Centre 68,300,304,0,604,50.33
Uttar Dinajpur,1301,UD-1301,69,Post Office 69,392,351,0,743,47.24
Uttar Dinajpur,1301,UD-1301,70,Community Hall 70,252,233,0,485,48.04
Uttar Dinajpur,1301,UD-1301,71,Market Building 71,258,265,1,524,50.57
Uttar Dinajpur,1301,UD-1301,72,Madrasa 72,372,373,0,745,50.07
Uttar Dinajpur,1301,UD-1301,73,Community Hall 73,393,396,0,789,50.19
Uttar Dinajpur,1301,UD-1301,74,Club Building 74,386,396,0,782,50.64
Uttar Dinajpur,1301,UD-1301,75,Govt Office 75,376,342,0,718,47.63
Uttar Dinajpur,1301,UD-1301,76,Govt Office 76,257,258,0,515,50.1
Uttar Dinajpur,1301,UD-1301,77,Govt Office 77,253,245,0,498,49.2
Uttar Dinajpur,1301,UD-1301,78,Club Building 78,242,241,1,484,49.79
Uttar Dinajpur,1301,UD-1301,79,Panchayat Bhavan 79,277,265,1,543,48.8
Uttar Dinajpur,1301,UD-1301,80,Madrasa 80,320,316,1,637,49.61
Uttar Dinajpur,1301,UD-1301,81,Market Building 81,310,286,0,596,47.99
Uttar Dinajpur,1301,UD-1301,82,High School 82,282,277,1,560,49.46
Uttar Dinajpur,1301,UD-1301,83,Anganwadi Centre 83,383,361,0,744,48.52
Uttar Dinajpur,1301,UD-1301,84,Community Hall 84,390,374,1,765,48.89
Uttar Dinajpur,1301,UD-1301,85,Madrasa 85,379,386,1,766,50.39
Uttar Dinajpur,1301,UD-1301,86,Health Sub-Centre 86,336,315,0,651,48.39
Uttar Dinajpur,1301,UD-1301,87,Post Office 87,297,282,0,579,48.7
Uttar Dinajpur,1301,UD-1301,88,Anganwadi Centre 88,304,282,0,586,48.12
Uttar Dinajpur,1301,UD-1301,89,Madrasa 89,254,230,0,484,47.52
Uttar Dinajpur,1301,UD-1301,90,Panchayat Bhavan 90,352,334,0,686,48.69
Uttar Dinajpur,1301,UD-1301,91,Temple Hall 91,341,326,1,668,48.8
Uttar Dinajpur,1301,UD-1301,92,Club Building 92,323,311,0,634,49.05
Uttar Dinajpur,1301,UD-1301,93,Club Building 93,370,367,0,737,49.8
Uttar Dinajpur,1301,UD-1301,94,Govt Office 94,261,236,1,498,47.39
Uttar Dinajpur,1301,UD-1301,95,Madrasa 95,300,270,0,570,47.37
Uttar Dinajpur,1301,UD-1301,96,Post Office 96,408,400,0,808,49.5
Uttar Dinajpur,1301,UD-1301,97,Madrasa 97,347,312,0,659,47.34
Uttar Dinajpur,1301,UD-1301,98,Madrasa 98,304,306,1,611,50.08
Uttar Dinajpur,1301,UD-1301,99,Post Office 99,388,393,1,782,50.26
Uttar Dinajpur,1301,UD-1301,100,Anganwadi Centre 100,242,247,0,489,50.51
Uttar Dinajpur,1301,UD-1301,101,Club Building 101,290,291,0,581,50.09
Uttar Dinajpur,1301,UD-1301,102,Health Sub-Centre 102,298,290,1,589,49.24
Uttar Dinajpur,1301,UD-1301,103,Health Sub-Centre 103,396,402,0,798,50.38
Uttar Dinajpur,1301,UD-1301,104,Primary School 104,425,385,0,810,47.53
Uttar Dinajpur,1301,UD-1301,105,Community Hall 105,397,408,0,805,50.68
Uttar Dinajpur,1301,UD-1301,106,Club Building 106,286,290,1,577,50.26
Uttar Dinajpur,1301,UD-1301,107,Health Sub-Centre 107,306,290,0,596,48.66
Uttar Dinajpur,1301,UD-1301,108,Community Hall 108,399,393,1,793,49.56
Uttar Dinajpur,1301,UD-1301,109,Market Building 109,356,363,0,719,50.49
Uttar Dinajpur,1301,UD-1301,110,Panchayat Bhavan 110,380,359,0,739,48.58
Uttar Dinajpur,1301,UD-1301,111,Madrasa 111,360,324,0,684,47.37
Uttar Dinajpur,1301,UD-1301,112,Health Sub-Centre 112,322,289,1,612,47.22
Uttar Dinajpur,1301,UD-1301,113,Community Hall 113,379,357,0,736,48.51
Uttar Dinajpur,1301,UD-1301,114,Temple Hall 114,384,371,1,756,49.07
Uttar Dinajpur,1301,UD-1301,115,Primary School 115,365,359,1,725,49.52
Uttar Dinajpur,1301,UD-1301,116,Market Building 116,353,320,0,673,47.55
Uttar Dinajpur,1301,UD-1301,117,Govt Office 117,278,270,1,549,49.18
Uttar Dinajpur,1301,UD-1301,118,Club Building 118,359,322,1,682,47.21
Uttar Dinajpur,1301,UD-1301,119,Govt Office 119,416,387,0,803,48.19
Uttar Dinajpur,1301,UD-1301,120,Temple Hall 120,408,406,1,815,49.82
Uttar Dinajpur,1301,UD-1301,121,Madrasa 121,350,357,0,707,50.5
Uttar Dinajpur,1301,UD-1301,122,Post Office 122,323,295,1,619,47.66
Uttar Dinajpur,1301,UD-1301,123,Anganwadi Centre 123,319,325,0,644,50.47
Uttar Dinajpur,1301,UD-1301,124,High School 124,373,383,1,757,50.59
Uttar Dinajpur,1301,UD-1301,125,Post Office 125,394,368,0,762,48.29
Uttar Dinajpur,1301,UD-1301,126,Market Building 126,362,357,0,719,49.65
Uttar Dinajpur,1301,UD-1301,127,Anganwadi Centre 127,269,265,1,535,49.53
Uttar Dinajpur,1301,UD-1301,128,Primary School 128,299,278,0,577,48.18
Uttar Dinajpur,1301,UD-1301,129,Govt Office 129,288,283,0,571,49.56
Uttar Dinajpur,1301,UD-1301,130,High School 130,407,378,0,785,48.15
Uttar Dinajpur,1301,UD-1301,131,Post Office 131,390,381,0,771,49.42
Uttar Dinajpur,1301,UD-1301,132,Primary School 132,251,246,0,497,49.5
Uttar Dinajpur,1301,UD-1301,133,High School 133,342,318,0,660,48.18
Uttar Dinajpur,1301,UD-1301,134,Club Building 134,368,334,0,702,47.58
Uttar Dinajpur,1301,UD-1301,135,Govt Office 135,382,370,1,753,49.14
Uttar Dinajpur,1301,UD-1301,136,Community Hall 136,392,359,1,752,47.74
Uttar Dinajpur,1301,UD-1301,137,Anganwadi Centre 137,369,347,1,717,48.4
Uttar Dinajpur,1301,UD-1301,138,Primary School 138,273,270,0,543,49.72
Uttar Dinajpur,1301,UD-1301,139,Govt Office 139,391,387,0,778,49.74
Uttar Dinajpur,1301,UD-1301,140,High School 140,409,367,1,777,47.23
Uttar Dinajpur,1301,UD-1301,141,Madrasa 141,319,322,0,641,50.23
Uttar Dinajpur,1301,UD-1301,142,High School 142,321,331,0,652,50.77
Uttar Dinajpur,1301,UD-1301,143,Anganwadi Centre 143,377,375,0,752,49.87
Uttar Dinajpur,1301,UD-1301,144,Community Hall 144,342,311,0,653,47.63
Uttar Dinajpur,1301,UD-1301,145,Post Office 145,391,378,0,769,49.15
Uttar Dinajpur,1301,UD-1301,146,Primary School 146,396,390,0,786,49.62
Uttar Dinajpur,1301,UD-1301,147,Panchayat Bhavan 147,260,244,1,505,48.32
Uttar Dinajpur,1301,UD-1301,148,Temple Hall 148,248,256,1,505,50.69
Uttar Dinajpur,1301,UD-1301,149,Anganwadi Centre 149,269,253,1,523,48.37
Uttar Dinajpur,1301,UD-1301,150,Anganwadi Centre 150,393,392,0,785,49.94
Uttar Dinajpur,1301,UD-1301,151,Post Office 151,254,258,0,512,50.39
Uttar Dinajpur,1301,UD-1301,152,Primary School 152,256,252,0,508,49.61
Uttar Dinajpur,1301,UD-1301,153,Primary School 153,373,349,0,722,48.34
Uttar Dinajpur,1301,UD-1301,154,High School 154,367,331,0,698,47.42
Uttar Dinajpur,1301,UD-1301,155,Govt Office 155,334,326,1,661,49.32
Uttar Dinajpur,1301,UD-1301,156,Temple Hall 156,320,308,1,629,48.97
Uttar Dinajpur,1301,UD-1301,157,Primary School 157,257,263,1,521,50.48
Uttar Dinajpur,1301,UD-1301,158,Post Office 158,251,239,1,491,48.68
Uttar Dinajpur,1301,UD-1301,159,Anganwadi Centre 159,318,295,0,613,48.12
Uttar Dinajpur,1301,UD-1301,160,Club Building 160,328,312,1,641,48.67
Uttar Dinajpur,1301,UD-1301,161,Market Building 161,383,384,1,768,50.0
Uttar Dinajpur,1301,UD-1301,162,Market Building 162,398,368,1,767,47.98
Uttar Dinajpur,1301,UD-1301,163,Post Office 163,302,306,0,608,50.33
Uttar Dinajpur,1301,UD-1301,164,Madrasa 164,412,379,0,791,47.91
Uttar Dinajpur,1301,UD-1301,165,Panchayat Bhavan 165,286,258,1,545,47.34
Uttar Dinajpur,1301,UD-1301,166,Temple Hall 166,386,353,0,739,47.77
Uttar Dinajpur,1301,UD-1301,167,Club Building 167,252,257,1,510,50.39
Uttar Dinajpur,1301,UD-1301,168,Anganwadi Centre 168,302,289,0,591,48.9
Uttar Dinajpur,1302,UD-1302,1,Post Office 1,387,398,1,786,50.64
Uttar Dinajpur,1302,UD-1302,2,Market Building 2,258,263,0,521,50.48
Uttar Dinajpur,1302,UD-1302,3,Panchayat Bhavan 3,404,396,0,800,49.5
Uttar Dinajpur,1302,UD-1302,4,Govt Office 4,335,345,1,681,50.66
Uttar Dinajpur,1302,UD-1302,5,Community Hall 5,398,370,0,768,48.18
Uttar Dinajpur,1302,UD-1302,6,Madrasa 6,278,269,0,547,49.18
Uttar Dinajpur,1302,UD-1302,7,Govt Office 7,381,363,0,744,48.79
Uttar Dinajpur,1302,UD-1302,8,Post Office 8,254,237,1,492,48.17
Uttar Dinajpur,1302,UD-1302,9,Community Hall 9,344,355,0,699,50.79
Uttar Dinajpur,1302,UD-1302,10,Temple Hall 10,415,389,0,804,48.38
Uttar Dinajpur,1302,UD-1302,11,Post Office 11,370,334,0,704,47.44
Uttar Dinajpur,1302,UD-1302,12,High School 12,381,392,1,774,50.65
Uttar Dinajpur,1302,UD-1302,13,Anganwadi Centre 13,268,268,1,537,49.91
Uttar Dinajpur,1302,UD-1302,14,Temple Hall 14,370,372,0,742,50.13
Uttar Dinajpur,1302,UD-1302,15,Health Sub-Centre 15,305,278,0,583,47.68
Uttar Dinajpur,1302,UD-1302,16,Govt Office 16,267,269,1,537,50.09
Uttar Dinajpur,1302,UD-1302,17,Primary School 17,390,369,1,760,48.55
Uttar Dinajpur,1302,UD-1302,18,Govt Office 18,360,354,1,715,49.51
Uttar Dinajpur,1302,UD-1302,19,Temple Hall 19,372,340,1,713,47.69
Uttar Dinajpur,1302,UD-1302,20,Temple Hall 20,286,284,1,571,49.74
Uttar Dinajpur,1302,UD-1302,21,Community Hall 21,403,399,1,803,49.69
Uttar Dinajpur,1302,UD-1302,22,Primary School 22,398,379,0,777,48.78
Uttar Dinajpur,1302,UD-1302,23,High School 23,363,360,0,723,49.79
Uttar Dinajpur,1302,UD-1302,24,Club Building 24,376,347,0,723,47.99
Uttar Dinajpur,1302,UD-1302,25,Panchayat Bhavan 25,346,333,0,679,49.04
Uttar Dinajpur,1302,UD-1302,26,Anganwadi Centre 26,257,243,1,501,48.5
Uttar Dinajpur,1302,UD-1302,27,Post Office 27,407,378,1,786,48.09
Uttar Dinajpur,1302,UD-1302,28,Market Building 28,255,258,1,514,50.19
Uttar Dinajpur,1302,UD-1302,29,Anganwadi Centre 29,389,391,1,781,50.06
Uttar Dinajpur,1302,UD-1302,30,Anganwadi Centre 30,389,353,1,743,47.51
Uttar Dinajpur,1302,UD-1302,31,Govt Office 31,296,271,1,568,47.71
Uttar Dinajpur,1302,UD-1302,32,Temple Hall 32,396,394,0,790,49.87
Uttar Dinajpur,1302,UD-1302,33,Madrasa 33,365,337,1,703,47.94
Uttar Dinajpur,1302,UD-1302,34,Club Building 34,408,411,0,819,50.18
Uttar Dinajpur,1302,UD-1302,35,Anganwadi Centre 35,275,281,1,557,50.45
Uttar Dinajpur,1302,UD-1302,36,High School 36,362,370,0,732,50.55
Uttar Dinajpur,1302,UD-1302,37,Post Office 37,252,234,0,486,48.15
Uttar Dinajpur,1302,UD-1302,38,Temple Hall 38,289,290,0,579,50.09
Uttar Dinajpur,1302,UD-1302,39,Community Hall 39,246,247,1,494,50.0
Uttar Dinajpur,1302,UD-1302,40,Club Building 40,346,312,1,659,47.34
Uttar Dinajpur,1302,UD-1302,41,Anganwadi Centre 41,352,357,1,710,50.28
Uttar Dinajpur,1302,UD-1302,42,Anganwadi Centre 42,398,362,1,761,47.57
Uttar Dinajpur,1302,UD-1302,43,Club Building 43,256,234,0,490,47.76
Uttar Dinajpur,1302,UD-1302,44,Madrasa 44,377,354,0,731,48.43
Uttar Dinajpur,1302,UD-1302,45,Panchayat Bhavan 45,337,306,1,644,47.52
Uttar Dinajpur,1302,UD-1302,46,Temple Hall 46,304,314,1,619,50.73
Uttar Dinajpur,1302,UD-1302,47,High School 47,388,393,0,781,50.32
Uttar Dinajpur,1302,UD-1302,48,Temple Hall 48,270,280,1,551,50.82
Uttar Dinajpur,1302,UD-1302,49,Market Building 49,358,360,0,718,50.14
Uttar Dinajpur,1302,UD-1302,50,Temple Hall 50,320,311,1,632,49.21
Uttar Dinajpur,1302,UD-1302,51,Post Office 51,304,276,0,580,47.59
Uttar Dinajpur,1302,UD-1302,52,High School 52,353,321,1,675,47.56
Uttar Dinajpur,1302,UD-1302,53,Club Building 53,426,387,0,813,47.6
Uttar Dinajpur,1302,UD-1302,54,Market Building 54,360,332,0,692,47.98
Uttar Dinajpur,1302,UD-1302,55,Primary School 55,362,369,0,731,50.48
Uttar Dinajpur,1302,UD-1302,56,Market Building 56,361,346,0,707,48.94
Uttar Dinajpur,1302,UD-1302,57,Panchayat Bhavan 57,415,384,1,800,48.0
Uttar Dinajpur,1302,UD-1302,58,Market Building 58,247,240,0,487,49.28
Uttar Dinajpur,1302,UD-1302,59,Health Sub-Centre 59,250,250,0,500,50.0
Uttar Dinajpur,1302,UD-1302,60,Club Building 60,265,239,0,504,47.42
Uttar Dinajpur,1302,UD-1302,61,Primary School 61,357,349,0,706,49.43
Uttar Dinajpur,1302,UD-1302,62,High School 62,261,240,0,501,47.9
Uttar Dinajpur,1302,UD-1302,63,Community Hall 63,332,312,1,645,48.37
Uttar Dinajpur,1302,UD-1302,64,Govt Office 64,369,332,1,702,47.29
Uttar Dinajpur,1302,UD-1302,65,Market Building 65,365,366,1,732,50.0
Uttar Dinajpur,1302,UD-1302,66,Health Sub-Centre 66,264,252,0,516,48.84
Uttar Dinajpur,1302,UD-1302,67,Madrasa 67,403,411,1,815,50.43
Uttar Dinajpur,1302,UD-1302,68,Temple Hall 68,281,265,1,547,48.45
Uttar Dinajpur,1302,UD-1302,69,Temple Hall 69,393,378,0,771,49.03
Uttar Dinajpur,1302,UD-1302,70,Health Sub-Centre 70,413,372,0,785,47.39
Uttar Dinajpur,1302,UD-1302,71,Market Building 71,295,282,0,577,48.87
Uttar Dinajpur,1302,UD-1302,72,Primary School 72,302,295,1,598,49.33
Uttar Dinajpur,1302,UD-1302,73,Market Building 73,386,358,1,745,48.05
Uttar Dinajpur,1302,UD-1302,74,Govt Office 74,332,337,1,670,50.3
Uttar Dinajpur,1302,UD-1302,75,Anganwadi Centre 75,406,395,1,802,49.25
Uttar Dinajpur,1302,UD-1302,76,Health Sub-Centre 76,338,344,1,683,50.37
Uttar Dinajpur,1302,UD-1302,77,Anganwadi Centre 77,391,382,0,773,49.42
Uttar Dinajpur,1302,UD-1302,78,Primary School 78,388,355,0,743,47.78
Uttar Dinajpur,1302,UD-1302,79,Madrasa 79,243,251,1,495,50.71
Uttar Dinajpur,1302,UD-1302,80,Post Office 80,419,389,0,808,48.14
Uttar Dinajpur,1302,UD-1302,81,Panchayat Bhavan 81,408,375,1,784,47.83
Uttar Dinajpur,1302,UD-1302,82,Market Building 82,282,285,1,568,50.18
Uttar Dinajpur,1302,UD-1302,83,Madrasa 83,305,278,0,583,47.68
Uttar Dinajpur,1302,UD-1302,84,Community Hall 84,250,259,1,510,50.78
Uttar Dinajpur,1302,UD-1302,85,Community Hall 85,248,236,0,484,48.76
Uttar Dinajpur,1302,UD-1302,86,Govt Office 86,241,242,1,484,50.0
Uttar Dinajpur,1302,UD-1302,87,Post Office 87,284,282,1,567,49.74
Uttar Dinajpur,1302,UD-1302,88,Club Building 88,290,270,0,560,48.21
Uttar Dinajpur,1302,UD-1302,89,Community Hall 89,416,377,0,793,47.54
Uttar Dinajpur,1302,UD-1302,90,Panchayat Bhavan 90,424,393,0,817,48.1
Uttar Dinajpur,1302,UD-1302,91,Panchayat Bhavan 91,379,348,1,728,47.8
Uttar Dinajpur,1302,UD-1302,92,Govt Office 92,286,267,0,553,48.28
Uttar Dinajpur,1302,UD-1302,93,Panchayat Bhavan 93,393,358,0,751,47.67
Uttar Dinajpur,1302,UD-1302,94,Temple Hall 94,354,347,1,702,49.43
Uttar Dinajpur,1302,UD-1302,95,Community Hall 95,378,360,1,739,48.71
Uttar Dinajpur,1302,UD-1302,96,High School 96,264,241,0,505,47.72
Uttar Dinajpur,1302,UD-1302,97,Panchayat Bhavan 97,258,249,0,507,49.11
Uttar Dinajpur,1302,UD-1302,98,Madrasa 98,256,238,0,494,48.18
Uttar Dinajpur,1302,UD-1302,99,Panchayat Bhavan 99,301,281,1,583,48.2
Uttar Dinajpur,1302,UD-1302,100,Health Sub-Centre 100,282,261,0,543,48.07
Uttar Dinajpur,1302,UD-1302,101,Market Building 101,271,276,1,548,50.36
Uttar Dinajpur,1302,UD-1302,102,Govt Office 102,251,230,1,482,47.72
Uttar Dinajpur,1302,UD-1302,103,Post Office 103,259,256,1,516,49.61
Uttar Dinajpur,1302,UD-1302,104,Market Building 104,385,347,1,733,47.34
Uttar Dinajpur,1302,UD-1302,105,Madrasa 105,297,278,1,576,48.26
Uttar Dinajpur,1302,UD-1302,106,High School 106,407,398,1,806,49.38
Uttar Dinajpur,1302,UD-1302,107,Anganwadi Centre 107,270,255,1,526,48.48
Uttar Dinajpur,1302,UD-1302,108,Madrasa 108,345,343,1,689,49.78
Uttar Dinajpur,1302,UD-1302,109,Post Office 109,314,304,0,618,49.19
Uttar Dinajpur,1302,UD-1302,110,High School 110,299,277,0,576,48.09
Uttar Dinajpur,1302,UD-1302,111,Primary School 111,384,377,1,762,49.48
Uttar Dinajpur,1302,UD-1302,112,Temple Hall 112,320,309,0,629,49.13
Uttar Dinajpur,1302,UD-1302,113,Primary School 113,371,338,1,710,47.61
Uttar Dinajpur,1302,UD-1302,114,Govt Office 114,292,262,1,555,47.21
Uttar Dinajpur,1302,UD-1302,115,Market Building 115,251,252,0,503,50.1
Uttar Dinajpur,1302,UD-1302,116,Primary School 116,306,297,0,603,49.25
Uttar Dinajpur,1302,UD-1302,117,Community Hall 117,379,365,0,744,49.06
Uttar Dinajpur,1302,UD-1302,118,Club Building 118,344,325,0,669,48.58
Uttar Dinajpur,1302,UD-1302,119,Madrasa 119,359,355,1,715,49.65
Uttar Dinajpur,1302,UD-1302,120,Club Building 120,271,271,0,542,50.0
Uttar Dinajpur,1302,UD-1302,121,Health Sub-Centre 121,339,306,1,646,47.37
Uttar Dinajpur,1302,UD-1302,122,Market Building 122,349,321,1,671,47.84
Uttar Dinajpur,1302,UD-1302,123,Temple Hall 123,379,392,1,772,50.78
Uttar Dinajpur,1302,UD-1302,124,Primary School 124,316,309,1,626,49.36
Uttar Dinajpur,1302,UD-1302,125,Club Building 125,337,317,0,654,48.47
Uttar Dinajpur,1302,UD-1302,126,Health Sub-Centre 126,294,293,0,587,49.91
Uttar Dinajpur,1302,UD-1302,127,Primary School 127,408,395,0,803,49.19
Uttar Dinajpur,1302,UD-1302,128,Post Office 128,385,363,1,749,48.46
Uttar Dinajpur,1302,UD-1302,129,Temple Hall 129,400,374,0,774,48.32
Uttar Dinajpur,1302,UD-1302,130,Health Sub-Centre 130,346,328,1,675,48.59
Uttar Dinajpur,1302,UD-1302,131,Health Sub-Centre 131,308,290,0,598,48.49
Uttar Dinajpur,1302,UD-1302,132,High School 132,265,273,1,539,50.65
Uttar Dinajpur,1302,UD-1302,133,Health Sub-Centre 133,380,343,1,724,47.38
Uttar Dinajpur,1302,UD-1302,134,Anganwadi Centre 134,401,373,1,775,48.13
Uttar Dinajpur,1302,UD-1302,135,Anganwadi Centre 135,359,336,1,696,48.28
Uttar Dinajpur,1302,UD-1302,136,Health Sub-Centre 136,380,388,0,768,50.52
Uttar Dinajpur,1302,UD-1302,137,Primary School 137,263,245,1,509,48.13
Uttar Dinajpur,1302,UD-1302,138,Club Building 138,315,289,0,604,47.85
Uttar Dinajpur,1302,UD-1302,139,Panchayat Bhavan 139,361,337,0,698,48.28
Uttar Dinajpur,1302,UD-1302,140,Post Office 140,263,261,1,525,49.71
Uttar Dinajpur,1302,UD-1302,141,Club Building 141,275,278,0,553,50.27
Uttar Dinajpur,1302,UD-1302,142,Primary School 142,340,310,0,650,47.69
Uttar Dinajpur,1302,UD-1302,143,Community Hall 143,299,286,1,586,48.81
Uttar Dinajpur,1302,UD-1302,144,Temple Hall 144,385,354,0,739,47.9
Uttar Dinajpur,1302,UD-1302,145,Market Building 145,380,382,0,762,50.13
Uttar Dinajpur,1302,UD-1302,146,Post Office 146,299,288,0,587,49.06
Uttar Dinajpur,1302,UD-1302,147,Anganwadi Centre 147,263,242,0,505,47.92
Uttar Dinajpur,1302,UD-1302,148,High School 148,279,267,0,546,48.9
Uttar Dinajpur,1302,UD-1302,149,Panchayat Bhavan 149,377,347,0,724,47.93
Uttar Dinajpur,1302,UD-1302,150,Market Building 150,287,286,1,574,49.83
Uttar Dinajpur,1302,UD-1302,151,Madrasa 151,362,361,0,723,49.93
Uttar Dinajpur,1302,UD-1302,152,Panchayat Bhavan 152,259,267,1,527,50.66
Uttar Dinajpur,1302,UD-1302,153,High School 153,325,326,1,652,50.0
Uttar Dinajpur,1302,UD-1302,154,Panchayat Bhavan 154,425,391,0,816,47.92
Uttar Dinajpur,1302,UD-1302,155,Club Building 155,329,322,1,652,49.39
Uttar Dinajpur,1302,UD-1302,156,Madrasa 156,385,370,1,756,48.94
Uttar Dinajpur,1302,UD-1302,157,Temple Hall 157,348,355,0,703,50.5
Uttar Dinajpur,1302,UD-1302,158,Club Building 158,317,288,1,606,47.52
