district,ac_code,ac_name,part_no,booth_name,year,votes_P1,votes_P2,votes_P3,votes_P4,votes_NOTA,total_votes,winner,margin,turnout_pct
North 24 Parganas,101,N24P-101,27,Health Sub-Centre 27,2021,408,58,4,43,5,518,P1,350,77.4
North 24 Parganas,101,N24P-101,28,Health Sub-Centre 28,2019,271,118,3,36,5,433,P1,153,79.3
North 24 Parganas,101,N24P-101,28,Health Sub-Centre 28,2021,292,97,2,37,4,432,P1,195,79.1
North 24 Parganas,101,N24P-101,29,Market Building 29,2019,316,128,5,40,5,494,P1,188,76.2
North 24 Parganas,101,N24P-101,29,Market Building 29,2021,326,139,3,58,6,532,P1,187,82.1
North 24 Parganas,101,N24P-101,30,Market Building 30,2019,414,217,4,59,8,702,P1,197,85.9
North 24 Parganas,101,N24P-101,30,Market Building 30,2021,387,225,3,58,8,681,P1,162,83.4
North 24 Parganas,101,N24P-101,31,Anganwadi Centre 31,2019,305,147,4,41,5,502,P1,158,77.0
North 24 Parganas,101,N24P-101,31,Anganwadi Centre 31,2021,281,193,5,43,4,526,P1,88,80.7
North 24 Parganas,101,N24P-101,32,Temple Hall 32,2019,299,133,20,160,7,619,P1,139,81.3
North 24 Parganas,101,N24P-101,32,Temple Hall 32,2021,382,188,7,72,6,655,P1,194,86.1
North 24 Parganas,101,N24P-101,33,Anganwadi Centre 33,2019,247,172,7,72,5,503,P1,75,82.6
North 24 Parganas,101,N24P-101,33,Anganwadi Centre 33,2021,287,143,4,39,5,478,P1,144,78.5
North 24 Parganas,101,N24P-101,34,Community Hall 34,2019,253,107,1,35,4,400,P1,146,81.5
North 24 Parganas,101,N24P-101,34,Community Hall 34,2021,259,98,2,33,5,397,P1,161,80.9
North 24 Parganas,101,N24P-101,35,Govt Office 35,2019,352,223,2,55,7,639,P1,129,80.9
North 24 Parganas,101,N24P-101,35,Govt Office 35,2021,323,160,15,132,6,636,P1,163,80.5
North 24 Parganas,101,N24P-101,36,Panchayat Bhavan 36,2019,309,205,5,83,6,608,P1,104,77.1
North 24 Parganas,101,N24P-101,36,Panchayat Bhavan 36,2021,415,123,5,49,6,598,P1,292,75.8
North 24 Parganas,101,N24P-101,37,High School 37,2019,277,120,1,38,5,441,P1,157,77.0
North 24 Parganas,101,N24P-101,37,High School 37,2021,275,145,6,61,4,491,P1,130,85.7
North 24 Parganas,101,N24P-101,38,Primary School 38,2019,300,145,6,95,6,552,P1,155,84.1
North 24 Parganas,101,N24P-101,38,Primary School 38,2021,288,201,6,43,6,544,P1,87,82.9
North 24 Parganas,101,N24P-101,39,Anganwadi Centre 39,2019,310,180,3,97,6,596,P1,130,82.2
North 24 Parganas,101,N24P-101,39,Anganwadi Centre 39,2021,408,147,5,50,7,617,P1,261,85.1
North 24 Parganas,101,N24P-101,40,Health Sub-Centre 40,2019,242,100,1,33,4,380,P1,142,75.8
North 24 Parganas,101,N24P-101,40,Health Sub-Centre 40,2021,206,122,6,80,3,417,P1,84,83.2
North 24 Parganas,101,N24P-101,41,Madrasa 41,2019,334,192,6,47,6,585,P1,142,83.9
North 24 Parganas,101,N24P-101,41,Madrasa 41,2021,337,177,3,49,6,572,P1,160,82.1
North 24 Parganas,101,N24P-101,42,Panchayat Bhavan 42,2019,211,144,4,32,5,396,P1,67,77.5
North 24 Parganas,101,N24P-101,42,Panchayat Bhavan 42,2021,246,117,4,33,4,404,P1,129,79.1
North 24 Parganas,101,N24P-101,43,Govt Office 43,2019,241,159,4,91,5,500,P1,82,80.5
North 24 Parganas,101,N24P-101,43,Govt Office 43,2021,330,108,4,40,5,487,P1,222,78.4
North 24 Parganas,101,N24P-101,44,Madrasa 44,2019,372,149,14,141,6,682,P1,223,86.3
North 24 Parganas,101,N24P-101,44,Madrasa 44,2021,343,224,4,53,6,630,P1,119,79.7
North 24 Parganas,101,N24P-101,45,Panchayat Bhavan 45,2019,270,163,6,81,5,525,P1,107,84.8
North 24 Parganas,101,N24P-101,45,Panchayat Bhavan 45,2021,298,146,5,39,5,493,P1,152,79.6
North 24 Parganas,101,N24P-101,46,Community Hall 46,2019,412,151,7,50,5,625,P1,261,85.1
North 24 Parganas,101,N24P-101,46,Community Hall 46,2021,366,201,5,52,6,630,P1,165,85.8
North 24 Parganas,101,N24P-101,47,Govt Office 47,2019,496,117,8,53,7,681,P1,379,83.8
North 24 Parganas,101,N24P-101,47,Govt Office 47,2021,428,206,6,57,7,704,P1,222,86.6
North 24 Parganas,101,N24P-101,48,Panchayat Bhavan 48,2019,279,132,5,112,5,533,P1,147,80.9
North 24 Parganas,101,N24P-101,48,Panchayat Bhavan 48,2021,309,141,13,93,5,561,P1,168,85.1
North 24 Parganas,101,N24P-101,49,Panchayat Bhavan 49,2019,345,201,3,65,6,620,P1,144,82.8
North 24 Parganas,101,N24P-101,49,Panchayat Bhavan 49,2021,349,206,4,61,6,626,P1,143,83.6
North 24 Parganas,101,N24P-101,50,Market Building 50,2019,359,177,6,50,6,598,P1,182,76.3
North 24 Parganas,101,N24P-101,50,Market Building 50,2021,379,197,7,51,7,641,P1,182,81.8
North 24 Parganas,101,N24P-101,51,Post Office 51,2019,288,99,3,36,4,430,P1,189,84.6
North 24 Parganas,101,N24P-101,51,Post Office 51,2021,212,168,2,36,4,422,P1,44,83.1
North 24 Parganas,101,N24P-101,52,Primary School 52,2019,306,148,6,103,5,568,P1,158,80.2
North 24 Parganas,101,N24P-101,52,Primary School 52,2021,324,188,5,47,5,569,P1,136,80.4
North 24 Parganas,101,N24P-101,53,Temple Hall 53,2019,272,103,2,36,4,417,P1,169,83.9
North 24 Parganas,101,N24P-101,53,Temple Hall 53,2021,212,69,11,90,4,386,P1,122,77.7
North 24 Parganas,101,N24P-101,54,Temple Hall 54,2019,282,133,3,83,5,506,P1,149,78.7
North 24 Parganas,101,N24P-101,54,Temple Hall 54,2021,304,199,5,45,6,559,P1,105,86.9
North 24 Parganas,101,N24P-101,55,Post Office 55,2019,311,66,3,34,5,419,P1,245,82.2
North 24 Parganas,101,N24P-101,55,Post Office 55,2021,320,60,3,35,4,422,P1,260,82.7
North 24 Parganas,101,N24P-101,56,High School 56,2019,208,139,8,123,5,483,P1,69,82.4
North 24 Parganas,101,N24P-101,56,High School 56,2021,295,125,3,39,4,466,P1,170,79.5
North 24 Parganas,101,N24P-101,57,Post Office 57,2019,324,107,3,42,5,481,P1,217,78.0
North 24 Parganas,101,N24P-101,57,Post Office 57,2021,328,99,2,40,5,474,P1,229,76.8
North 24 Parganas,101,N24P-101,58,High School 58,2019,308,141,6,39,5,499,P1,167,80.1
North 24 Parganas,101,N24P-101,58,High School 58,2021,289,140,3,39,5,476,P1,149,76.4
North 24 Parganas,101,N24P-101,59,Anganwadi Centre 59,2019,358,124,5,43,5,535,P1,234,76.2
North 24 Parganas,101,N24P-101,59,Anganwadi Centre 59,2021,321,162,6,42,6,537,P1,159,76.5
North 24 Parganas,101,N24P-101,60,Market Building 60,2019,299,166,3,44,5,517,P1,133,80.7
North 24 Parganas,101,N24P-101,60,Market Building 60,2021,274,183,6,69,6,538,P1,91,83.9
North 24 Parganas,101,N24P-101,61,Temple Hall 61,2019,271,150,7,71,5,504,P1,121,81.3
North 24 Parganas,101,N24P-101,61,Temple Hall 61,2021,310,116,6,37,5,474,P1,194,76.5
North 24 Parganas,101,N24P-101,62,Community Hall 62,2019,254,179,3,45,4,485,P1,75,78.9
North 24 Parganas,101,N24P-101,62,Community Hall 62,2021,341,111,6,40,4,502,P1,230,81.6
North 24 Parganas,101,N24P-101,63,Health Sub-Centre 63,2019,352,171,6,46,6,581,P1,181,76.5
North 24 Parganas,101,N24P-101,63,Health Sub-Centre 63,2021,282,149,19,161,6,617,P1,121,81.3
North 24 Parganas,101,N24P-101,64,Temple Hall 64,2019,257,138,6,69,6,476,P1,119,84.7
North 24 Parganas,101,N24P-101,64,Temple Hall 64,2021,272,122,2,38,4,438,P1,150,77.9
North 24 Parganas,101,N24P-101,65,Club Building 65,2019,302,198,2,48,6,556,P1,104,75.9
North 24 Parganas,101,N24P-101,65,Club Building 65,2021,341,148,10,128,7,634,P1,193,86.5
North 24 Parganas,101,N24P-101,66,Primary School 66,2019,186,162,3,56,5,412,P1,24,80.2
North 24 Parganas,101,N24P-101,66,Primary School 66,2021,245,95,10,88,4,442,P1,150,86.0
North 24 Parganas,101,N24P-101,67,High School 67,2019,231,119,4,47,3,404,P1,112,77.7
North 24 Parganas,101,N24P-101,67,High School 67,2021,238,124,3,34,3,402,P1,114,77.3
North 24 Parganas,101,N24P-101,68,Temple Hall 68,2019,427,154,4,55,6,646,P1,273,82.4
North 24 Parganas,101,N24P-101,68,Temple Hall 68,2021,361,184,2,52,6,605,P1,177,77.2
North 24 Parganas,101,N24P-101,69,Madrasa 69,2019,288,104,2,38,3,435,P1,184,85.3
North 24 Parganas,101,N24P-101,69,Madrasa 69,2021,235,130,3,58,5,431,P1,105,84.5
North 24 Parganas,101,N24P-101,70,Market Building 70,2019,345,193,2,52,5,597,P1,152,86.4
North 24 Parganas,101,N24P-101,70,Market Building 70,2021,344,134,3,45,5,531,P1,210,76.8
North 24 Parganas,101,N24P-101,71,Govt Office 71,2019,358,128,4,45,5,540,P1,230,83.3
North 24 Parganas,101,N24P-101,71,Govt Office 71,2021,293,153,5,40,4,495,P1,140,76.4
North 24 Parganas,101,N24P-101,72,Post Office 72,2019,284,200,6,54,5,549,P1,84,77.5
North 24 Parganas,101,N24P-101,72,Post Office 72,2021,320,57,20,168,6,571,P1,152,80.6
North 24 Parganas,101,N24P-101,73,Primary School 73,2019,296,213,6,45,5,565,P1,83,77.9
North 24 Parganas,101,N24P-101,73,Primary School 73,2021,379,178,5,51,6,619,P1,201,85.4
North 24 Parganas,101,N24P-101,74,High School 74,2019,220,177,2,38,4,441,P1,43,80.5
North 24 Parganas,101,N24P-101,74,High School 74,2021,265,125,2,37,5,434,P1,140,79.2
North 24 Parganas,101,N24P-101,75,Post Office 75,2019,286,166,2,43,5,502,P1,120,80.4
North 24 Parganas,101,N24P-101,75,Post Office 75,2021,223,233,7,71,5,539,P2,10,86.4
North 24 Parganas,101,N24P-101,76,Govt Office 76,2019,313,142,3,74,6,538,P1,171,86.9
North 24 Parganas,101,N24P-101,76,Govt Office 76,2021,284,151,3,41,4,483,P1,133,78.0
North 24 Parganas,101,N24P-101,77,Club Building 77,2019,308,231,11,95,6,651,P1,77,86.6
North 24 Parganas,101,N24P-101,77,Club Building 77,2021,327,144,8,104,6,589,P1,183,78.3
North 24 Parganas,101,N24P-101,78,Madrasa 78,2019,211,141,7,156,5,520,P1,55,78.5
North 24 Parganas,101,N24P-101,78,Madrasa 78,2021,365,153,4,48,6,576,P1,212,87.0
North 24 Parganas,101,N24P-101,79,Post Office 79,2019,241,152,9,68,4,474,P1,89,82.9
North 24 Parganas,101,N24P-101,79,Post Office 79,2021,279,143,5,45,4,476,P1,136,83.2
North 24 Parganas,101,N24P-101,80,Madrasa 80,2019,402,114,6,45,7,574,P1,288,86.3
North 24 Parganas,101,N24P-101,80,Madrasa 80,2021,310,185,6,43,6,550,P1,125,82.7
North 24 Parganas,101,N24P-101,81,Primary School 81,2019,320,154,5,43,5,527,P1,166,86.7
North 24 Parganas,101,N24P-101,81,Primary School 81,2021,345,96,2,42,5,490,P1,249,80.6
North 24 Parganas,101,N24P-101,82,Anganwadi Centre 82,2019,254,175,7,72,5,513,P1,79,85.6
North 24 Parganas,101,N24P-101,82,Anganwadi Centre 82,2021,277,156,5,39,4,481,P1,121,80.3
North 24 Parganas,101,N24P-101,83,Madrasa 83,2019,237,187,7,122,5,558,P1,50,78.7
North 24 Parganas,101,N24P-101,83,Madrasa 83,2021,324,174,5,44,6,553,P1,150,78.0
North 24 Parganas,101,N24P-101,84,Market Building 84,2019,309,109,5,36,6,465,P1,200,77.4
North 24 Parganas,101,N24P-101,84,Market Building 84,2021,286,139,10,81,6,522,P1,147,86.9
North 24 Parganas,101,N24P-101,85,Anganwadi Centre 85,2019,281,157,3,41,4,486,P1,124,85.9
North 24 Parganas,101,N24P-101,85,Anganwadi Centre 85,2021,308,134,3,41,6,492,P1,174,86.9
North 24 Parganas,101,N24P-101,86,Community Hall 86,2019,297,183,2,46,6,534,P1,114,87.0
North 24 Parganas,101,N24P-101,86,Community Hall 86,2021,280,138,4,38,5,465,P1,142,75.7
North 24 Parganas,101,N24P-101,87,Madrasa 87,2019,308,134,3,41,5,491,P1,174,80.1
North 24 Parganas,101,N24P-101,87,Madrasa 87,2021,265,127,9,80,5,486,P1,138,79.3
North 24 Parganas,101,N24P-101,88,Anganwadi Centre 88,2019,416,160,3,55,6,640,P1,256,86.7
North 24 Parganas,101,N24P-101,88,Anganwadi Centre 88,2021,308,182,11,80,6,587,P1,126,79.5
North 24 Parganas,101,N24P-101,89,High School 89,2019,408,172,6,98,8,692,P1,236,84.6
North 24 Parganas,101,N24P-101,89,High School 89,2021,421,136,4,52,6,619,P1,285,75.7
North 24 Parganas,101,N24P-101,90,Club Building 90,2019,348,186,7,47,5,593,P1,162,77.3
North 24 Parganas,101,N24P-101,90,Club Building 90,2021,314,221,8,69,6,618,P1,93,80.6
North 24 Parganas,101,N24P-101,91,Primary School 91,2019,282,182,9,128,6,607,P1,100,76.8
North 24 Parganas,101,N24P-101,91,Primary School 91,2021,367,200,3,54,6,630,P1,167,79.7
North 24 Parganas,101,N24P-101,92,Temple Hall 92,2019,298,103,8,64,4,477,P1,195,77.1
North 24 Parganas,101,N24P-101,92,Temple Hall 92,2021,313,137,2,43,5,500,P1,176,80.8
North 24 Parganas,101,N24P-101,93,High School 93,2019,271,133,2,38,5,449,P1,138,80.9
North 24 Parganas,101,N24P-101,93,High School 93,2021,318,83,2,38,5,446,P1,235,80.4
North 24 Parganas,101,N24P-101,94,Community Hall 94,2019,314,135,9,72,6,536,P1,179,81.2
North 24 Parganas,101,N24P-101,94,Community Hall 94,2021,356,131,2,46,6,541,P1,225,82.0
North 24 Parganas,101,N24P-101,95,Panchayat Bhavan 95,2019,408,193,3,62,7,673,P1,215,82.8
North 24 Parganas,101,N24P-101,95,Panchayat Bhavan 95,2021,440,144,5,53,7,649,P1,296,79.8
North 24 Parganas,101,N24P-101,96,Temple Hall 96,2019,232,154,4,34,5,429,P1,78,87.2
North 24 Parganas,101,N24P-101,96,Temple Hall 96,2021,232,125,3,37,4,401,P1,107,81.5
North 24 Parganas,101,N24P-101,97,Community Hall 97,2019,229,175,4,91,5,504,P1,54,83.7
North 24 Parganas,101,N24P-101,97,Community Hall 97,2021,269,143,4,43,6,465,P1,126,77.2
North 24 Parganas,101,N24P-101,98,Govt Office 98,2019,241,149,5,34,4,433,P1,92,76.0
North 24 Parganas,101,N24P-101,98,Govt Office 98,2021,253,144,2,54,4,457,P1,109,80.2
North 24 Parganas,101,N24P-101,99,Health Sub-Centre 99,2019,419,167,4,55,6,651,P1,252,81.9
North 24 Parganas,101,N24P-101,99,Health Sub-Centre 99,2021,335,158,14,174,7,688,P1,161,86.5
North 24 Parganas,101,N24P-101,100,Health Sub-Centre 100,2019,273,84,3,33,4,397,P1,189,82.2
North 24 Parganas,101,N24P-101,100,Health Sub-Centre 100,2021,196,114,4,48,5,367,P1,82,76.0
North 24 Parganas,101,N24P-101,101,Health Sub-Centre 101,2019,348,214,4,52,6,624,P1,134,83.4
North 24 Parganas,101,N24P-101,101,Health Sub-Centre 101,2021,364,213,5,52,8,642,P1,151,85.8
North 24 Parganas,101,N24P-101,102,Market Building 102,2019,313,190,5,45,6,559,P1,123,78.6
North 24 Parganas,101,N24P-101,102,Market Building 102,2021,348,173,6,47,5,579,P1,175,81.4
North 24 Parganas,101,N24P-101,103,Post Office 103,2019,289,145,3,40,5,482,P1,144,84.7
North 24 Parganas,101,N24P-101,103,Post Office 103,2021,287,132,4,38,5,466,P1,155,81.9
North 24 Parganas,101,N24P-101,104,Post Office 104,2019,281,216,2,54,6,559,P1,65,77.9
North 24 Parganas,101,N24P-101,104,Post Office 104,2021,265,195,7,98,7,572,P1,70,79.7
North 24 Parganas,101,N24P-101,105,Health Sub-Centre 105,2019,284,123,13,158,6,584,P1,126,76.7
North 24 Parganas,101,N24P-101,105,Health Sub-Centre 105,2021,360,143,7,93,6,609,P1,217,80.0
North 24 Parganas,101,N24P-101,106,High School 106,2019,264,116,4,35,5,424,P1,148,81.1
North 24 Parganas,101,N24P-101,106,High School 106,2021,214,148,8,64,5,439,P1,66,83.9
North 24 Parganas,101,N24P-101,107,Panchayat Bhavan 107,2019,250,163,13,117,5,548,P1,87,79.9
North 24 Parganas,101,N24P-101,107,Panchayat Bhavan 107,2021,321,134,12,87,6,560,P1,187,81.6
North 24 Parganas,101,N24P-101,108,Panchayat Bhavan 108,2019,371,118,6,43,5,543,P1,253,80.7
North 24 Parganas,101,N24P-101,108,Panchayat Bhavan 108,2021,285,127,9,99,6,526,P1,158,78.2
North 24 Parganas,101,N24P-101,109,High School 109,2019,387,141,11,71,6,616,P1,246,82.1
North 24 Parganas,101,N24P-101,109,High School 109,2021,353,205,5,79,6,648,P1,148,86.4
North 24 Parganas,101,N24P-101,110,High School 110,2019,304,132,5,38,5,484,P1,172,76.9
North 24 Parganas,101,N24P-101,110,High School 110,2021,332,101,4,83,4,524,P1,231,83.3
North 24 Parganas,101,N24P-101,111,Club Building 111,2019,389,135,4,49,6,583,P1,254,75.6
North 24 Parganas,101,N24P-101,111,Club Building 111,2021,243,144,19,193,6,605,P1,50,78.5
North 24 Parganas,101,N24P-101,112,Club Building 112,2019,279,181,7,118,5,590,P1,98,84.6
North 24 Parganas,101,N24P-101,112,Club Building 112,2021,350,131,4,48,5,538,P1,219,77.2
North 24 Parganas,101,N24P-101,113,Anganwadi Centre 113,2019,263,126,7,90,5,491,P1,137,86.7
North 24 Parganas,101,N24P-101,113,Anganwadi Centre 113,2021,340,104,4,41,4,493,P1,236,87.1
North 24 Parganas,101,N24P-101,114,Post Office 114,2019,351,197,5,50,6,609,P1,154,80.2
North 24 Parganas,101,N24P-101,114,Post Office 114,2021,313,219,5,108,7,652,P1,94,85.9
North 24 Parganas,101,N24P-101,115,Health Sub-Centre 115,2019,361,132,5,44,5,547,P1,229,80.3
North 24 Parganas,101,N24P-101,115,Health Sub-Centre 115,2021,398,117,6,45,6,572,P1,281,84.0
North 24 Parganas,101,N24P-101,116,Anganwadi Centre 116,2019,278,109,6,63,5,461,P1,169,83.8
North 24 Parganas,101,N24P-101,116,Anganwadi Centre 116,2021,270,147,3,38,5,463,P1,123,84.2
North 24 Parganas,101,N24P-101,117,Community Hall 117,2019,394,211,6,54,7,672,P1,183,83.8
North 24 Parganas,101,N24P-101,117,Community Hall 117,2021,410,197,5,55,7,674,P1,213,84.0
North 24 Parganas,101,N24P-101,118,Post Office 118,2019,361,193,6,49,7,616,P1,168,84.2
North 24 Parganas,101,N24P-101,118,Post Office 118,2021,313,111,6,120,5,555,P1,193,75.8
North 24 Parganas,101,N24P-101,119,High School 119,2019,224,123,2,32,4,385,P1,101,76.8
North 24 Parganas,101,N24P-101,119,High School 119,2021,276,102,2,36,3,419,P1,174,83.6
North 24 Parganas,101,N24P-101,120,Market Building 120,2019,353,149,3,47,6,558,P1,204,82.1
North 24 Parganas,101,N24P-101,120,Market Building 120,2021,333,132,4,61,6,536,P1,201,78.8
North 24 Parganas,101,N24P-101,121,Post Office 121,2019,271,174,2,42,6,495,P1,97,80.2
North 24 Parganas,101,N24P-101,121,Post Office 121,2021,255,205,4,54,5,523,P1,50,84.8
North 24 Parganas,101,N24P-101,122,Health Sub-Centre 122,2019,310,175,15,117,6,623,P1,135,78.7
North 24 Parganas,101,N24P-101,122,Health Sub-Centre 122,2021,404,171,3,54,6,638,P1,233,80.6
North 24 Parganas,101,N24P-101,123,Madrasa 123,2019,310,142,5,45,5,507,P1,168,75.8
North 24 Parganas,101,N24P-101,123,Madrasa 123,2021,334,151,5,44,5,539,P1,183,80.6
North 24 Parganas,101,N24P-101,124,Primary School 124,2019,144,122,5,157,5,433,P4,13,77.7
North 24 Parganas,101,N24P-101,124,Primary School 124,2021,268,145,6,51,5,475,P1,123,85.3
North 24 Parganas,101,N24P-101,125,Panchayat Bhavan 125,2019,384,174,10,98,7,673,P1,210,84.4
North 24 Parganas,101,N24P-101,125,Panchayat Bhavan 125,2021,458,166,3,60,7,694,P1,292,87.1
North 24 Parganas,101,N24P-101,126,Community Hall 126,2019,285,129,7,113,5,539,P1,156,76.3
North 24 Parganas,101,N24P-101,126,Community Hall 126,2021,318,171,4,45,5,543,P1,147,76.9
North 24 Parganas,101,N24P-101,127,High School 127,2019,255,148,2,38,4,447,P1,107,82.0
North 24 Parganas,101,N24P-101,127,High School 127,2021,234,131,9,76,4,454,P1,103,83.3
North 24 Parganas,101,N24P-101,128,Health Sub-Centre 128,2019,237,116,4,67,5,429,P1,121,83.6
North 24 Parganas,101,N24P-101,128,Health Sub-Centre 128,2021,223,155,2,36,4,420,P1,68,81.9
North 24 Parganas,101,N24P-101,129,Health Sub-Centre 129,2019,269,86,6,70,5,436,P1,183,75.8
North 24 Parganas,101,N24P-101,129,Health Sub-Centre 129,2021,294,102,4,35,5,440,P1,192,76.5
North 24 Parganas,101,N24P-101,130,High School 130,2019,297,94,1,38,4,434,P1,203,80.8
North 24 Parganas,101,N24P-101,130,High School 130,2021,238,129,5,32,3,407,P1,109,75.8
North 24 Parganas,101,N24P-101,131,Post Office 131,2019,371,133,5,45,6,560,P1,238,79.2
North 24 Parganas,101,N24P-101,131,Post Office 131,2021,342,161,7,47,5,562,P1,181,79.5
North 24 Parganas,101,N24P-101,132,Market Building 132,2019,270,81,5,44,5,405,P1,189,82.2
North 24 Parganas,101,N24P-101,132,Market Building 132,2021,236,138,4,38,4,420,P1,98,85.2
North 24 Parganas,101,N24P-101,133,High School 133,2019,326,157,3,45,6,537,P1,169,76.9
North 24 Parganas,101,N24P-101,133,High School 133,2021,299,157,8,123,5,592,P1,142,84.8
North 24 Parganas,101,N24P-101,134,Community Hall 134,2019,290,135,6,49,5,485,P1,155,82.6
North 24 Parganas,101,N24P-101,134,Community Hall 134,2021,292,110,5,35,5,447,P1,182,76.1
