ac_code,part_no,booth_category,target_contacts,contacts_done,last_contact_date,flag_form6_filed
1402,87,B,114,13,2026-04-20,False
1402,88,B,85,17,2026-04-13,False
1402,89,B,79,14,2026-04-14,False
1402,90,B,95,9,2026-04-13,False
1402,91,B,81,13,2026-04-12,False
1402,93,B,98,27,2026-04-16,False
1402,94,B,114,0,2026-04-19,False
1402,95,B,107,5,2026-04-18,False
1402,96,B,76,6,2026-04-14,False
1402,97,B,99,0,2026-04-19,False
1402,98,B,102,6,2026-04-20,False
1402,99,B,78,41,2026-04-19,False
1402,100,B,92,2,2026-04-16,False
1402,101,B,74,21,2026-04-13,False
1402,102,B,113,3,2026-04-21,False
1402,103,B,110,19,2026-04-19,False
1402,104,B,99,2,2026-04-17,False
1402,105,B,79,36,2026-04-21,False
1402,106,B,91,11,2026-04-12,False
1402,107,B,113,54,2026-04-16,False
1402,108,B,96,7,2026-04-17,False
1402,109,B,81,7,2026-04-16,False
1402,110,B,88,2,2026-04-12,False
1402,111,B,81,29,2026-04-21,False
1402,112,B,92,10,2026-04-14,False
1402,113,B,100,29,2026-04-21,False
1402,114,B,73,38,2026-04-15,False
1402,115,B,99,8,2026-04-19,False
1402,116,B,109,16,2026-04-13,False
