district,ac_code,ac_name,part_no,booth_name,male,female,third_gender,total,female_pct,adj_count,adj_pct,votes_P1_2021,votes_P2_2021,votes_P3_2021,total_votes_2021,winner_2021,margin_2021,P1_share_2021,P2_share_2021,votes_P1_2019,votes_P2_2019,total_votes_2019,winner_2019,flipped_19_21,booth_category,priority_score,worker_assigned,contact_count,votes_to_win_est,notes
Murshidabad,153,Farakka,16,Govt Office 16,283,287,0,570,50.35,77,13.5,296,89,4,497,P1,192,59.6,17.9,243,117,479,P1,False,D,4,,0,250,
Murshidabad,153,Farakka,17,Market Building 17,324,325,1,650,50.0,90,13.8,363,122,3,539,P1,241,67.3,22.6,415,106,579,P1,False,D,4,,0,285,
Murshidabad,153,Farakka,18,Club Building 18,315,292,0,607,48.11,54,8.9,342,130,4,524,P1,212,65.3,24.8,288,151,499,P1,False,A,1,,0,266,
Murshidabad,153,Farakka,19,Panchayat Bhavan 19,248,251,0,499,50.3,50,10.0,268,112,2,422,P1,156,63.5,26.5,362,45,453,P1,False,B,3,,0,218,
Murshidabad,153,Farakka,20,Panchayat Bhavan 20,369,346,0,715,48.39,90,12.6,377,132,6,649,P1,245,58.1,20.3,393,122,616,P1,False,D,4,,0,313,
Murshidabad,153,Farakka,21,Madrasa 21,247,244,1,492,49.59,63,12.8,232,112,5,432,P1,120,53.7,25.9,266,69,434,P1,False,D,4,,0,215,
Murshidabad,153,Farakka,22,Madrasa 22,308,313,1,622,50.32,65,10.5,320,157,5,547,P1,163,58.5,28.7,380,86,517,P1,False,D,4,,0,272,
Murshidabad,153,Farakka,23,Primary School 23,411,396,1,808,49.01,105,13.0,448,138,5,680,P1,310,65.9,20.3,391,160,721,P1,False,D,4,,0,354,
Murshidabad,153,Farakka,24,Govt Office 24,267,271,1,539,50.28,83,15.4,263,135,10,484,P1,128,54.3,27.9,266,128,459,P1,False,D,4,,0,236,
Murshidabad,153,Farakka,25,Primary School 25,382,394,1,777,50.71,98,12.6,479,124,6,670,P1,355,71.5,18.5,362,102,650,P1,False,D,4,,0,340,
Murshidabad,153,Farakka,26,Temple Hall 26,270,264,1,535,49.35,72,13.5,306,101,4,452,P1,205,67.7,22.3,288,126,483,P1,False,D,4,,0,234,
Murshidabad,153,Farakka,27,Club Building 27,328,312,0,640,48.75,57,8.9,374,139,6,570,P1,235,65.6,24.4,326,90,573,P1,False,A,1,,0,280,
Murshidabad,153,Farakka,28,Temple Hall 28,404,371,0,775,47.87,105,13.5,419,124,7,637,P1,295,65.8,19.5,479,84,626,P1,False,D,4,,0,339,
Murshidabad,153,Farakka,29,Madrasa 29,371,332,0,703,47.23,76,10.8,373,140,10,637,P1,233,58.6,22.0,259,63,574,P1,False,D,4,,0,308,
Murshidabad,153,Farakka,30,Anganwadi Centre 30,367,332,1,700,47.43,81,11.6,404,140,8,633,P1,264,63.8,22.1,380,118,579,P1,False,D,4,,0,307,
Murshidabad,153,Farakka,31,Temple Hall 31,323,317,0,640,49.53,64,10.0,329,154,2,536,P1,175,61.4,28.7,434,80,571,P1,False,B,3,,0,280,
Murshidabad,153,Farakka,32,Madrasa 32,322,310,1,633,48.97,82,13.0,327,91,8,535,P1,223,61.1,17.0,317,90,558,P1,False,D,4,,0,277,
Murshidabad,153,Farakka,33,Panchayat Bhavan 33,345,341,0,686,49.71,105,15.3,336,98,6,583,P1,199,57.6,16.8,382,99,609,P1,False,D,4,,0,300,
Murshidabad,153,Farakka,34,Market Building 34,349,345,1,695,49.64,61,8.8,364,136,3,556,P1,228,65.5,24.5,341,162,559,P1,False,A,1,,0,304,
Murshidabad,153,Farakka,35,Club Building 35,287,281,1,569,49.38,73,12.8,371,72,4,492,P1,299,75.4,14.6,324,92,511,P1,False,D,4,,0,249,
Murshidabad,153,Farakka,36,Community Hall 36,377,382,1,760,50.26,89,11.7,397,98,15,671,P1,242,59.2,14.6,383,168,621,P1,False,D,4,,0,333,
Murshidabad,153,Farakka,37,Post Office 37,300,286,1,587,48.72,70,11.9,284,126,9,488,P1,158,58.2,25.8,338,127,516,P1,False,D,4,,0,257,
Murshidabad,153,Farakka,38,Health Sub-Centre 38,362,344,0,706,48.73,88,12.5,358,74,6,581,P1,221,61.6,12.7,323,96,569,P1,False,D,4,,0,309,
Murshidabad,153,Farakka,39,Market Building 39,361,361,0,722,50.0,68,9.4,346,173,4,587,P1,173,58.9,29.5,324,164,594,P1,False,B,3,,0,316,
Murshidabad,153,Farakka,40,High School 40,270,252,1,523,48.18,69,13.2,294,112,2,451,P1,182,65.2,24.8,281,46,458,P1,False,D,4,,0,229,
Murshidabad,153,Farakka,41,Panchayat Bhavan 41,302,298,0,600,49.67,72,12.0,336,121,2,508,P1,215,66.1,23.8,317,146,535,P1,False,D,4,,0,263,
Murshidabad,153,Farakka,42,Post Office 42,293,262,0,555,47.21,78,14.1,288,123,5,458,P1,165,62.9,26.9,392,55,497,P1,False,D,4,,0,243,
Murshidabad,153,Farakka,43,Post Office 43,394,398,0,792,50.25,88,11.1,520,111,8,711,P1,409,73.1,15.6,406,122,699,P1,False,D,4,,0,347,
Murshidabad,153,Farakka,44,Temple Hall 44,343,349,0,692,50.43,100,14.5,357,142,6,601,P1,215,59.4,23.6,348,130,611,P1,False,D,4,,0,303,
Murshidabad,153,Farakka,45,Govt Office 45,345,331,0,676,48.96,71,10.5,389,131,7,604,P1,258,64.4,21.7,289,105,537,P1,False,D,4,,0,296,
Murshidabad,153,Farakka,46,Club Building 46,410,405,0,815,49.69,125,15.3,440,195,5,706,P1,245,62.3,27.6,410,189,666,P1,False,D,4,,0,357,
Murshidabad,153,Farakka,47,Primary School 47,308,283,1,592,47.8,90,15.2,303,96,9,479,P1,207,63.3,20.0,259,81,469,P1,False,D,4,,0,259,
Murshidabad,153,Farakka,48,Post Office 48,397,368,0,765,48.1,113,14.8,351,155,15,656,P1,196,53.5,23.6,434,152,651,P1,False,D,4,,0,335,
Murshidabad,153,Farakka,49,Post Office 49,273,274,1,548,50.0,73,13.3,283,110,2,437,P1,173,64.8,25.2,266,86,452,P1,False,D,4,,0,240,
Murshidabad,153,Farakka,50,Health Sub-Centre 50,394,398,1,793,50.19,99,12.5,452,96,4,635,P1,356,71.2,15.1,360,125,671,P1,False,D,4,,0,347,
Murshidabad,153,Farakka,51,Post Office 51,350,357,1,708,50.42,96,13.6,345,111,8,622,P1,193,55.5,17.8,352,111,627,P1,False,D,4,,0,310,
Murshidabad,153,Farakka,52,Health Sub-Centre 52,306,305,1,612,49.84,76,12.4,339,146,5,546,P1,193,62.1,26.7,233,107,519,P1,False,D,4,,0,268,
Murshidabad,153,Farakka,53,Post Office 53,367,360,1,728,49.45,94,12.9,333,222,4,616,P1,111,54.1,36.0,265,168,600,P1,False,D,4,,0,319,
Murshidabad,153,Farakka,54,Community Hall 54,261,258,0,519,49.71,74,14.3,246,117,8,467,P1,129,52.7,25.1,288,89,419,P1,False,D,4,,0,227,
Murshidabad,153,Farakka,55,Govt Office 55,336,315,0,651,48.39,92,14.1,322,158,3,552,P1,164,58.3,28.6,338,63,527,P1,False,D,4,,0,285,
Murshidabad,153,Farakka,56,Temple Hall 56,289,268,0,557,48.11,48,8.6,284,52,12,449,P1,187,63.3,11.6,252,78,459,P1,False,B,3,,0,244,
Murshidabad,153,Farakka,57,Madrasa 57,309,279,1,589,47.37,73,12.4,331,61,6,510,P1,224,64.9,12.0,363,93,507,P1,False,D,4,,0,258,
Murshidabad,153,Farakka,58,Panchayat Bhavan 58,387,370,0,757,48.88,99,13.1,358,164,9,609,P1,194,58.8,26.9,330,164,682,P1,False,D,4,,0,331,
Murshidabad,153,Farakka,59,Anganwadi Centre 59,357,338,0,695,48.63,60,8.6,287,189,8,612,P1,98,46.9,30.9,326,145,585,P1,False,B,3,,0,304,
Murshidabad,153,Farakka,60,Community Hall 60,343,330,1,674,48.96,58,8.6,381,148,3,588,P1,233,64.8,25.2,441,97,597,P1,False,B,3,,0,295,
Murshidabad,153,Farakka,61,Health Sub-Centre 61,337,341,1,679,50.22,93,13.7,369,151,5,581,P1,218,63.5,26.0,320,178,565,P1,False,D,4,,0,297,
Murshidabad,153,Farakka,62,Post Office 62,379,380,0,759,50.07,73,9.6,389,99,18,642,P1,259,60.6,15.4,447,162,677,P1,False,B,3,,0,332,
Murshidabad,153,Farakka,63,Primary School 63,306,285,1,592,48.14,85,14.4,302,149,3,501,P1,153,60.3,29.7,264,67,469,P1,False,D,4,,0,259,
Murshidabad,153,Farakka,64,Temple Hall 64,349,329,1,679,48.45,90,13.3,396,147,7,611,P1,249,64.8,24.1,317,99,543,P1,False,D,4,,0,297,
Murshidabad,153,Farakka,65,Anganwadi Centre 65,281,283,0,564,50.18,72,12.8,275,117,2,454,P1,158,60.6,25.8,294,74,466,P1,False,D,4,,0,247,
Murshidabad,153,Farakka,66,Anganwadi Centre 66,396,356,1,753,47.28,85,11.3,395,149,10,641,P1,246,61.6,23.2,316,108,615,P1,False,D,4,,0,330,
Murshidabad,153,Farakka,67,Market Building 67,387,381,0,768,49.61,82,10.7,467,125,10,684,P1,342,68.3,18.3,393,78,610,P1,False,D,4,,0,336,
Murshidabad,153,Farakka,68,Govt Office 68,365,333,1,699,47.64,75,10.7,368,107,13,608,P1,254,60.5,17.6,308,132,566,P1,False,D,4,,0,306,
Murshidabad,153,Farakka,69,Panchayat Bhavan 69,261,243,1,505,48.12,54,10.7,300,85,5,427,P1,215,70.3,19.9,268,91,399,P1,False,D,4,,0,221,
Murshidabad,153,Farakka,70,Community Hall 70,367,344,1,712,48.31,77,10.8,397,72,10,604,P1,278,65.7,11.9,420,124,605,P1,False,D,4,,0,312,
Murshidabad,153,Farakka,71,Post Office 71,361,334,0,695,48.06,71,10.2,401,93,14,630,P1,285,63.7,14.8,324,88,596,P1,False,D,4,,0,304,
Murshidabad,153,Farakka,72,Madrasa 72,245,244,0,489,49.9,62,12.7,276,52,8,444,P1,173,62.2,11.7,328,63,435,P1,False,D,4,,0,214,
Murshidabad,153,Farakka,73,Primary School 73,300,294,0,594,49.49,82,13.8,366,98,3,515,P1,268,71.1,19.0,235,125,487,P1,False,D,4,,0,260,
Murshidabad,153,Farakka,74,Anganwadi Centre 74,316,290,0,606,47.85,53,8.7,293,104,9,478,P1,189,61.3,21.8,296,60,516,P1,False,B,3,,0,265,
Murshidabad,153,Farakka,75,Market Building 75,289,268,1,558,48.03,75,13.4,269,78,8,454,P1,174,59.3,17.2,278,118,440,P1,False,D,4,,0,244,
Murshidabad,153,Farakka,76,Post Office 76,273,265,0,538,49.26,62,11.5,311,94,8,481,P1,217,64.7,19.5,295,66,467,P1,False,D,4,,0,236,
Murshidabad,153,Farakka,77,Anganwadi Centre 77,306,305,0,611,49.92,79,12.9,346,80,14,544,P1,247,63.6,14.7,311,115,496,P1,False,D,4,,0,268,
Murshidabad,153,Farakka,78,Govt Office 78,390,400,0,790,50.63,111,14.1,371,157,14,651,P1,214,57.0,24.1,392,170,653,P1,False,D,4,,0,346,
Murshidabad,153,Farakka,79,Community Hall 79,335,304,0,639,47.57,99,15.5,351,91,7,537,P1,260,65.4,16.9,310,128,520,P1,False,D,4,,0,280,
Murshidabad,153,Farakka,80,Club Building 80,389,384,1,774,49.61,66,8.5,413,169,7,647,P1,244,63.8,26.1,418,110,679,P1,False,B,3,,0,339,
Murshidabad,153,Farakka,81,High School 81,305,276,0,581,47.5,70,12.0,290,88,7,466,P1,202,62.2,18.9,320,97,464,P1,False,D,4,,0,254,
Murshidabad,153,Farakka,82,Anganwadi Centre 82,315,319,0,634,50.32,53,8.4,368,95,6,575,P1,268,64.0,16.5,338,92,546,P1,False,B,3,,0,278,
Murshidabad,153,Farakka,83,Market Building 83,257,243,1,501,48.5,52,10.4,277,74,8,419,P1,203,66.1,17.7,245,89,401,P1,False,D,4,,0,219,
Murshidabad,153,Farakka,84,Primary School 84,351,317,1,669,47.38,101,15.1,430,118,4,608,P1,312,70.7,19.4,295,159,595,P1,False,D,4,,0,293,
Murshidabad,153,Farakka,85,Club Building 85,346,349,0,695,50.22,84,12.1,375,141,5,574,P1,234,65.3,24.6,395,121,587,P1,False,D,4,,0,304,
Murshidabad,153,Farakka,86,Temple Hall 86,335,329,1,665,49.47,79,11.9,351,56,11,528,P1,246,66.5,10.6,363,117,534,P1,False,D,4,,0,291,
Murshidabad,153,Farakka,87,Anganwadi Centre 87,285,272,1,558,48.75,54,9.7,368,84,5,503,P1,284,73.2,16.7,271,110,464,P1,False,A,1,,0,244,
Murshidabad,153,Farakka,88,Club Building 88,377,377,1,755,49.93,72,9.5,375,191,8,640,P1,184,58.6,29.8,394,122,611,P1,False,B,3,,0,331,
Murshidabad,153,Farakka,89,High School 89,406,377,0,783,48.15,76,9.7,532,99,8,701,P1,433,75.9,14.1,364,202,641,P1,False,A,1,,0,343,
Murshidabad,153,Farakka,90,Post Office 90,309,313,0,622,50.32,91,14.6,385,66,2,501,P1,319,76.8,13.2,272,136,493,P1,False,D,4,,0,272,
Murshidabad,153,Farakka,91,Madrasa 91,389,381,1,771,49.42,115,14.9,401,146,12,687,P1,255,58.4,21.3,476,154,700,P1,False,D,4,,0,338,
Murshidabad,153,Farakka,92,Govt Office 92,251,242,1,494,48.99,52,10.5,231,68,8,396,P1,146,58.3,17.2,252,121,427,P1,False,D,4,,0,216,
Murshidabad,153,Farakka,93,Madrasa 93,378,350,1,729,48.01,112,15.4,371,148,8,591,P1,223,62.8,25.0,322,149,637,P1,False,D,4,,0,319,
Murshidabad,153,Farakka,94,Health Sub-Centre 94,308,314,1,623,50.4,83,13.3,368,134,3,558,P1,234,65.9,24.0,328,118,507,P1,False,D,4,,0,273,
Murshidabad,153,Farakka,95,High School 95,247,238,0,485,49.07,74,15.3,203,67,14,412,P1,78,49.3,16.3,223,153,421,P1,False,D,4,,0,212,
Murshidabad,153,Farakka,96,Health Sub-Centre 96,302,300,1,603,49.75,69,11.4,417,71,4,543,P1,346,76.8,13.1,256,127,484,P1,False,D,4,,0,264,
Murshidabad,153,Farakka,97,Post Office 97,302,300,1,603,49.75,81,13.4,301,89,5,477,P1,212,63.1,18.7,303,122,478,P1,False,D,4,,0,264,
Murshidabad,153,Farakka,98,Club Building 98,256,232,0,488,47.54,46,9.4,239,82,6,433,P1,137,55.2,18.9,232,94,418,P1,False,B,3,,0,214,
Murshidabad,153,Farakka,99,Post Office 99,311,292,1,604,48.34,64,10.6,360,104,8,532,P1,256,67.7,19.5,306,110,521,P1,False,D,4,,0,264,
Murshidabad,153,Farakka,100,Temple Hall 100,387,375,1,763,49.15,92,12.1,390,114,12,662,P1,250,58.9,17.2,405,97,624,P1,False,D,4,,0,334,
Murshidabad,153,Farakka,101,Community Hall 101,392,368,1,761,48.36,111,14.6,385,164,2,610,P1,221,63.1,26.9,334,172,604,P1,False,D,4,,0,333,
Murshidabad,153,Farakka,102,Temple Hall 102,330,306,0,636,48.11,97,15.3,347,116,8,534,P1,231,65.0,21.7,315,174,543,P1,False,D,4,,0,278,
Murshidabad,153,Farakka,103,Panchayat Bhavan 103,299,279,0,578,48.27,63,10.9,303,86,2,468,P1,217,64.7,18.4,238,150,490,P1,False,D,4,,0,253,
Murshidabad,153,Farakka,104,Temple Hall 104,295,294,1,590,49.83,69,11.7,261,107,10,526,P1,118,49.6,20.3,291,147,517,P1,False,D,4,,0,258,
Murshidabad,153,Farakka,105,High School 105,384,396,1,781,50.7,99,12.7,418,143,5,624,P1,275,67.0,22.9,446,125,636,P1,False,D,4,,0,342,
Murshidabad,153,Farakka,106,Govt Office 106,299,279,1,579,48.19,55,9.5,327,91,9,499,P1,236,65.5,18.2,319,96,515,P1,False,A,1,,0,254,
Murshidabad,153,Farakka,107,Community Hall 107,334,300,0,634,47.32,68,10.7,331,129,12,568,P1,202,58.3,22.7,330,185,572,P1,False,D,4,,0,278,
Murshidabad,153,Farakka,108,Temple Hall 108,247,255,1,503,50.7,49,9.7,220,55,6,452,P1,53,48.7,12.2,245,111,396,P1,False,B,3,,0,220,
Murshidabad,153,Farakka,109,High School 109,274,269,1,544,49.45,54,9.9,323,99,6,482,P1,224,67.0,20.5,319,91,455,P1,False,A,1,,0,238,
Murshidabad,153,Farakka,110,Post Office 110,246,239,1,486,49.18,73,15.0,260,81,5,386,P1,179,67.4,21.0,246,103,421,P1,False,D,4,,0,213,
Murshidabad,153,Farakka,111,Community Hall 111,364,341,0,705,48.37,70,9.9,335,77,6,593,P1,166,56.5,13.0,344,56,565,P1,False,B,3,,0,309,
Murshidabad,153,Farakka,112,Club Building 112,379,345,0,724,47.65,110,15.2,360,108,6,611,P1,229,58.9,17.7,353,143,580,P1,False,D,4,,0,317,
Murshidabad,153,Farakka,113,Govt Office 113,384,347,0,731,47.47,79,10.8,387,171,12,656,P1,216,59.0,26.1,381,145,641,P1,False,D,4,,0,320,
Murshidabad,153,Farakka,114,High School 114,276,279,1,556,50.18,85,15.3,332,74,7,477,P1,258,69.6,15.5,299,93,463,P1,False,D,4,,0,243,
Murshidabad,153,Farakka,115,Anganwadi Centre 115,317,289,1,607,47.61,71,11.7,295,98,14,522,P1,185,56.5,18.8,334,132,534,P1,False,D,4,,0,266,
Murshidabad,153,Farakka,116,Health Sub-Centre 116,392,393,0,785,50.06,104,13.2,446,125,10,679,P1,321,65.7,18.4,486,68,681,P1,False,D,4,,0,344,
Murshidabad,153,Farakka,117,Community Hall 117,344,329,1,674,48.81,90,13.4,389,130,3,599,P1,259,64.9,21.7,342,155,553,P1,False,D,4,,0,295,
Murshidabad,153,Farakka,118,Anganwadi Centre 118,384,396,1,781,50.7,94,12.0,486,124,6,678,P1,362,71.7,18.3,431,191,691,P1,False,D,4,,0,342,
Murshidabad,153,Farakka,119,Panchayat Bhavan 119,419,378,0,797,47.43,79,9.9,394,197,10,717,P1,197,55.0,27.5,447,116,682,P1,False,B,3,,0,349,
Murshidabad,153,Farakka,120,Govt Office 120,416,384,0,800,48.0,119,14.9,389,203,12,704,P1,186,55.3,28.8,500,136,707,P1,False,D,4,,0,350,
Murshidabad,153,Farakka,121,Govt Office 121,314,288,0,602,47.84,85,14.1,359,84,7,532,P1,275,67.5,15.8,267,142,505,P1,False,D,4,,0,264,
Murshidabad,153,Farakka,122,Community Hall 122,246,234,1,481,48.65,45,9.4,297,80,1,418,P1,217,71.1,19.1,286,62,434,P1,False,A,1,,0,211,
Murshidabad,153,Farakka,123,Temple Hall 123,257,238,1,496,47.98,70,14.1,283,79,7,434,P1,204,65.2,18.2,335,68,448,P1,False,D,4,,0,217,
Murshidabad,153,Farakka,124,Community Hall 124,374,338,0,712,47.47,99,13.9,233,151,10,564,P1,68,41.3,26.8,397,125,590,P1,False,D,4,,0,312,
Murshidabad,153,Farakka,125,Club Building 125,405,395,0,800,49.38,98,12.2,375,167,12,661,P1,208,56.7,25.3,460,177,707,P1,False,D,4,,0,350,
Murshidabad,153,Farakka,126,Community Hall 126,274,264,0,538,49.07,64,11.9,305,86,8,472,P1,219,64.6,18.2,316,85,479,P1,False,D,4,,0,236,
Murshidabad,153,Farakka,127,Community Hall 127,290,262,0,552,47.46,48,8.7,303,118,3,468,P1,185,64.7,25.2,266,60,441,P1,False,B,3,,0,242,
Murshidabad,153,Farakka,128,Post Office 128,392,391,1,784,49.87,103,13.1,468,142,3,689,P1,326,67.9,20.6,373,211,685,P1,False,D,4,,0,343,
Murshidabad,153,Farakka,129,Temple Hall 129,277,265,1,543,48.8,46,8.5,263,98,11,477,P1,163,55.1,20.5,331,79,466,P1,False,B,3,,0,238,
Murshidabad,153,Farakka,130,Post Office 130,338,347,1,686,50.58,93,13.6,351,166,4,574,P1,185,61.1,28.9,389,111,556,P1,False,D,4,,0,300,
Murshidabad,153,Farakka,131,Temple Hall 131,263,257,1,521,49.33,66,12.7,307,87,6,462,P1,220,66.5,18.8,282,90,435,P1,False,D,4,,0,228,
Murshidabad,153,Farakka,132,High School 132,327,318,0,645,49.3,82,12.7,326,98,9,551,P1,215,59.2,17.8,358,105,514,P1,False,D,4,,0,282,
Murshidabad,153,Farakka,133,Market Building 133,295,302,0,597,50.59,61,10.2,322,119,4,517,P1,203,62.3,23.0,356,114,530,P1,False,D,4,,0,261,
Murshidabad,153,Farakka,134,Post Office 134,313,304,0,617,49.27,73,11.8,292,102,14,527,P1,179,55.4,19.4,252,71,487,P1,False,D,4,,0,270,
Murshidabad,153,Farakka,135,Govt Office 135,375,369,1,745,49.53,88,11.8,371,65,22,654,P1,182,56.7,9.9,331,83,639,P1,False,D,4,,0,326,
Murshidabad,153,Farakka,136,High School 136,398,380,1,779,48.78,101,13.0,328,217,4,643,P1,111,51.0,33.7,330,200,638,P1,False,D,4,,0,341,
Murshidabad,154,Samserganj,1,Market Building 1,337,320,1,658,48.63,132,20.1,392,84,4,528,P1,308,74.2,15.9,395,127,587,P1,False,D,4,,0,288,
Murshidabad,154,Samserganj,2,Club Building 2,264,268,1,533,50.28,78,14.6,279,63,10,466,P1,170,59.9,13.5,257,144,450,P1,False,D,4,,0,233,
Murshidabad,154,Samserganj,3,Health Sub-Centre 3,378,354,1,733,48.29,133,18.1,344,140,17,632,P1,204,54.4,22.2,353,158,665,P1,False,D,4,,0,321,
Murshidabad,154,Samserganj,4,Community Hall 4,254,243,1,498,48.8,114,22.9,267,80,6,413,P1,187,64.6,19.4,216,77,402,P1,False,D,4,,0,218,
Murshidabad,154,Samserganj,5,Health Sub-Centre 5,337,307,1,645,47.6,110,17.1,340,86,13,565,P1,219,60.2,15.2,309,74,513,P1,False,D,4,,0,282,
Murshidabad,154,Samserganj,6,Club Building 6,241,238,1,480,49.58,109,22.7,242,70,8,409,P1,157,59.2,17.1,289,94,433,P1,False,D,4,,0,210,
Murshidabad,154,Samserganj,7,Anganwadi Centre 7,263,243,1,507,47.93,118,23.3,272,100,6,441,P1,172,61.7,22.7,298,95,453,P1,False,D,4,,0,222,
Murshidabad,154,Samserganj,8,Panchayat Bhavan 8,372,363,0,735,49.39,140,19.0,322,128,18,633,P1,163,50.9,20.2,384,156,642,P1,False,D,4,,0,322,
Murshidabad,154,Samserganj,9,Post Office 9,312,303,1,616,49.19,110,17.9,285,81,5,498,P1,163,57.2,16.3,264,80,503,P1,False,D,4,,0,270,
Murshidabad,154,Samserganj,10,Temple Hall 10,381,347,0,728,47.66,113,15.5,321,164,5,607,P1,157,52.9,27.0,410,113,581,P1,False,D,4,,0,319,
Murshidabad,154,Samserganj,11,Health Sub-Centre 11,290,271,0,561,48.31,95,16.9,289,110,7,502,P1,179,57.6,21.9,313,105,465,P1,False,D,4,,0,246,
Murshidabad,154,Samserganj,12,Post Office 12,361,327,0,688,47.53,153,22.2,366,132,9,604,P1,234,60.6,21.9,402,102,560,P1,False,D,4,,0,301,
Murshidabad,154,Samserganj,13,Post Office 13,273,267,0,540,49.44,125,23.1,299,107,5,488,P1,192,61.3,21.9,335,106,490,P1,False,D,4,,0,236,
Murshidabad,154,Samserganj,14,Club Building 14,320,308,1,629,48.97,120,19.1,373,138,3,568,P1,235,65.7,24.3,345,88,497,P1,False,D,4,,0,275,
Murshidabad,154,Samserganj,15,Post Office 15,358,369,0,727,50.76,131,18.0,305,102,20,625,P1,114,48.8,16.3,319,189,591,P1,False,D,4,,0,318,
Murshidabad,154,Samserganj,16,Anganwadi Centre 16,398,364,0,762,47.77,151,19.8,424,118,7,602,P1,306,70.4,19.6,434,171,681,P1,False,D,4,,0,334,
Murshidabad,154,Samserganj,17,High School 17,371,369,0,740,49.86,131,17.7,403,150,7,614,P1,253,65.6,24.4,428,114,667,P1,False,D,4,,0,324,
Murshidabad,154,Samserganj,18,Madrasa 18,310,310,1,621,49.92,131,21.1,392,105,4,560,P1,287,70.0,18.8,225,53,526,P1,False,D,4,,0,272,
Murshidabad,154,Samserganj,19,Community Hall 19,383,356,0,739,48.17,165,22.3,386,167,3,614,P1,219,62.9,27.2,427,133,622,P1,False,D,4,,0,324,
Murshidabad,154,Samserganj,20,Govt Office 20,314,317,1,632,50.16,131,20.7,399,95,7,560,P1,304,71.2,17.0,276,171,528,P1,False,D,4,,0,277,
Murshidabad,154,Samserganj,21,Madrasa 21,359,348,1,708,49.15,124,17.5,328,112,11,603,P1,182,54.4,18.6,292,118,565,P1,False,D,4,,0,310,
Murshidabad,154,Samserganj,22,Post Office 22,380,381,1,762,50.0,158,20.7,426,123,5,618,P1,303,68.9,19.9,415,170,650,P1,False,D,4,,0,334,
Murshidabad,154,Samserganj,23,Anganwadi Centre 23,320,324,0,644,50.31,93,14.4,302,197,6,555,P1,105,54.4,35.5,335,115,513,P1,False,D,4,,0,282,
Murshidabad,154,Samserganj,24,Primary School 24,350,325,1,676,48.08,141,20.9,358,180,8,610,P1,178,58.7,29.5,353,90,596,P1,False,D,4,,0,296,
