district,ac_code,ac_name,part_no,booth_name,male,female,third_gender,total,female_pct,adj_count,adj_pct,votes_P1_2021,votes_P2_2021,votes_P3_2021,total_votes_2021,winner_2021,margin_2021,P1_share_2021,P2_share_2021,votes_P1_2019,votes_P2_2019,total_votes_2019,winner_2019,flipped_19_21,booth_category,priority_score,worker_assigned,contact_count,votes_to_win_est,notes
Alipurduar,1701,Alp-1701,22,High School 22,324,332,1,657,50.53,6,0.9,274,140,12,555,P1,134,49.4,25.2,237,259,551,P2,True,B,3,,0,276,
Alipurduar,1701,Alp-1701,23,Post Office 23,415,384,0,799,48.06,10,1.3,210,230,16,615,P2,20,34.1,37.4,199,286,606,P2,False,B,3,,0,336,
Alipurduar,1701,Alp-1701,24,Primary School 24,387,400,1,788,50.76,10,1.3,295,311,8,673,P2,16,43.8,46.2,408,191,665,P1,True,B,3,,0,332,
Alipurduar,1701,Alp-1701,25,Market Building 25,354,320,0,674,47.48,6,0.9,255,217,4,524,P1,38,48.7,41.4,235,230,535,P1,False,B,3,,0,284,
Alipurduar,1701,Alp-1701,26,High School 26,244,238,1,483,49.28,5,1.0,190,161,3,393,P1,29,48.3,41.0,187,190,418,P2,True,B,3,,0,203,
Alipurduar,1701,Alp-1701,27,Health Sub-Centre 27,354,341,0,695,49.06,9,1.3,194,208,14,539,P2,14,36.0,38.6,232,241,548,P2,False,B,3,,0,292,
Alipurduar,1701,Alp-1701,28,Health Sub-Centre 28,330,297,0,627,47.37,5,0.8,189,241,5,496,P2,52,38.1,48.6,228,232,530,P2,False,B,3,,0,264,
Alipurduar,1701,Alp-1701,29,Govt Office 29,377,347,0,724,47.93,5,0.7,278,269,7,608,P1,9,45.7,44.2,323,236,621,P1,False,B,3,,0,305,
Alipurduar,1701,Alp-1701,30,Govt Office 30,259,250,0,509,49.12,4,0.8,221,105,2,402,P1,116,55.0,26.1,229,149,426,P1,False,B,3,,0,214,
Alipurduar,1701,Alp-1701,31,Govt Office 31,327,310,0,637,48.67,5,0.8,296,150,6,496,P1,146,59.7,30.2,175,200,488,P2,True,B,3,,0,268,
Alipurduar,1701,Alp-1701,32,High School 32,311,302,1,614,49.19,8,1.3,301,174,2,528,P1,127,57.0,33.0,253,149,525,P1,False,B,3,,0,258,
Alipurduar,1701,Alp-1701,33,Market Building 33,396,369,0,765,48.24,10,1.3,235,317,4,640,P2,82,36.7,49.5,280,234,636,P1,True,B,3,,0,322,
Alipurduar,1701,Alp-1701,34,Temple Hall 34,327,295,0,622,47.43,7,1.1,203,203,4,489,P1,0,41.5,41.5,215,168,527,P1,False,B,3,,0,262,
Alipurduar,1701,Alp-1701,35,Anganwadi Centre 35,304,281,1,586,47.95,6,1.0,203,208,3,467,P2,5,43.5,44.5,216,195,457,P1,True,B,3,,0,247,
Alipurduar,1701,Alp-1701,36,High School 36,363,325,0,688,47.24,6,0.9,305,215,6,577,P1,90,52.9,37.3,260,273,592,P2,True,B,3,,0,290,
Alipurduar,1701,Alp-1701,37,Market Building 37,388,386,0,774,49.87,8,1.0,269,203,6,607,P1,66,44.3,33.4,289,266,631,P1,False,B,3,,0,326,
Alipurduar,1701,Alp-1701,38,Anganwadi Centre 38,358,335,1,694,48.27,9,1.3,306,217,5,581,P1,89,52.7,37.3,237,257,562,P2,True,B,3,,0,292,
Alipurduar,1701,Alp-1701,39,Primary School 39,414,386,1,801,48.19,6,0.7,373,231,4,671,P1,142,55.6,34.4,388,233,691,P1,False,B,3,,0,337,
Alipurduar,1701,Alp-1701,40,Club Building 40,329,316,1,646,48.92,8,1.2,243,213,2,509,P1,30,47.7,41.8,277,211,552,P1,False,B,3,,0,272,
Alipurduar,1701,Alp-1701,41,Health Sub-Centre 41,309,305,0,614,49.67,4,0.7,198,199,8,531,P2,1,37.3,37.5,229,207,502,P1,True,B,3,,0,258,
Alipurduar,1701,Alp-1701,42,Health Sub-Centre 42,383,391,0,774,50.52,8,1.0,293,216,6,639,P1,77,45.9,33.8,315,253,631,P1,False,B,3,,0,326,
Alipurduar,1701,Alp-1701,43,Primary School 43,286,265,1,552,48.01,4,0.7,192,175,4,439,P1,17,43.7,39.9,226,157,425,P1,False,B,3,,0,232,
Alipurduar,1701,Alp-1701,44,Club Building 44,293,287,0,580,49.48,6,1.0,226,149,3,449,P1,77,50.3,33.2,266,159,482,P1,False,B,3,,0,244,
Alipurduar,1701,Alp-1701,45,Temple Hall 45,354,330,0,684,48.25,6,0.9,296,217,9,590,P1,79,50.2,36.8,208,271,566,P2,True,B,3,,0,288,
Alipurduar,1701,Alp-1701,46,Club Building 46,292,291,1,584,49.83,7,1.2,267,184,2,501,P1,83,53.3,36.7,306,123,477,P1,False,B,3,,0,246,
Alipurduar,1701,Alp-1701,47,Govt Office 47,418,375,1,794,47.23,9,1.1,198,228,9,610,P2,30,32.5,37.4,377,181,620,P1,True,B,3,,0,334,
Alipurduar,1701,Alp-1701,48,Temple Hall 48,255,252,0,507,49.7,5,1.0,172,160,3,435,P1,12,39.5,36.8,203,155,416,P1,False,B,3,,0,213,
Alipurduar,1701,Alp-1701,49,Anganwadi Centre 49,390,381,0,771,49.42,7,0.9,367,196,3,625,P1,171,58.7,31.4,316,178,600,P1,False,B,3,,0,324,
Alipurduar,1701,Alp-1701,50,Govt Office 50,348,328,0,676,48.52,8,1.2,263,197,3,532,P1,66,49.4,37.0,255,227,586,P1,False,B,3,,0,284,
Alipurduar,1701,Alp-1701,51,Market Building 51,327,316,1,644,49.07,5,0.8,279,173,7,556,P1,106,50.2,31.1,278,148,499,P1,False,B,3,,0,271,
Alipurduar,1701,Alp-1701,52,Anganwadi Centre 52,380,348,1,729,47.74,7,1.0,372,195,6,629,P1,177,59.1,31.0,274,227,618,P1,False,B,3,,0,307,
Alipurduar,1701,Alp-1701,53,Temple Hall 53,289,284,1,574,49.48,4,0.7,287,163,2,500,P1,124,57.4,32.6,194,171,435,P1,False,B,3,,0,242,
Alipurduar,1701,Alp-1701,54,Temple Hall 54,286,286,0,572,50.0,6,1.0,244,167,2,457,P1,77,53.4,36.5,174,160,451,P1,False,B,3,,0,241,
Alipurduar,1701,Alp-1701,55,Primary School 55,354,341,0,695,49.06,6,0.9,341,166,6,563,P1,175,60.6,29.5,222,228,559,P2,True,B,3,,0,292,
Alipurduar,1701,Alp-1701,56,Health Sub-Centre 56,416,402,0,818,49.14,10,1.2,280,263,5,619,P1,17,45.2,42.5,251,264,658,P2,True,B,3,,0,344,
Alipurduar,1701,Alp-1701,57,Health Sub-Centre 57,298,298,0,596,50.0,5,0.8,201,145,5,473,P1,56,42.5,30.7,156,176,473,P2,True,B,3,,0,251,
Alipurduar,1701,Alp-1701,58,Govt Office 58,253,241,1,495,48.69,6,1.2,175,166,8,427,P1,9,41.0,38.9,184,135,413,P1,False,B,3,,0,208,
Alipurduar,1701,Alp-1701,59,Anganwadi Centre 59,334,331,1,666,49.7,5,0.8,236,162,8,527,P1,74,44.8,30.7,329,166,550,P1,False,B,3,,0,280,
Alipurduar,1701,Alp-1701,60,Primary School 60,262,244,1,507,48.13,5,1.0,160,124,12,420,P1,36,38.1,29.5,187,146,417,P1,False,B,3,,0,213,
Alipurduar,1701,Alp-1701,61,Temple Hall 61,400,383,0,783,48.91,8,1.0,289,303,3,658,P2,14,43.9,46.0,300,259,621,P1,True,B,3,,0,330,
Alipurduar,1701,Alp-1701,62,Primary School 62,334,314,1,649,48.38,5,0.8,257,249,5,562,P1,8,45.7,44.3,278,214,546,P1,False,B,3,,0,273,
Alipurduar,1701,Alp-1701,63,Panchayat Bhavan 63,360,353,0,713,49.51,6,0.8,220,262,9,580,P2,42,37.9,45.2,250,259,577,P2,False,B,3,,0,300,
Alipurduar,1701,Alp-1701,64,Club Building 64,358,332,0,690,48.12,5,0.7,274,164,10,527,P1,110,52.0,31.1,253,209,563,P1,False,B,3,,0,290,
Alipurduar,1701,Alp-1701,65,Panchayat Bhavan 65,353,335,0,688,48.69,7,1.0,265,228,3,547,P1,37,48.4,41.7,261,261,597,P1,False,B,3,,0,290,
Alipurduar,1701,Alp-1701,66,Health Sub-Centre 66,367,375,0,742,50.54,9,1.2,261,233,10,640,P1,28,40.8,36.4,341,195,595,P1,False,B,3,,0,312,
Alipurduar,1701,Alp-1701,67,Market Building 67,256,259,0,515,50.29,6,1.2,227,151,2,420,P1,76,54.0,36.0,211,157,408,P1,False,B,3,,0,217,
Alipurduar,1701,Alp-1701,68,Community Hall 68,340,351,1,692,50.72,6,0.9,299,187,11,593,P1,112,50.4,31.5,275,211,540,P1,False,B,3,,0,291,
Alipurduar,1701,Alp-1701,69,High School 69,316,323,0,639,50.55,7,1.1,257,180,2,486,P1,77,52.9,37.0,278,199,549,P1,False,B,3,,0,269,
Alipurduar,1701,Alp-1701,70,Anganwadi Centre 70,249,257,1,507,50.69,5,1.0,195,164,4,410,P1,31,47.6,40.0,246,124,411,P1,False,B,3,,0,213,
Alipurduar,1701,Alp-1701,71,Community Hall 71,367,343,0,710,48.31,6,0.8,251,215,8,605,P1,36,41.5,35.5,248,232,605,P1,False,B,3,,0,299,
Alipurduar,1701,Alp-1701,72,Primary School 72,304,285,1,590,48.31,6,1.0,265,163,2,475,P1,102,55.8,34.3,202,195,447,P1,False,B,3,,0,248,
Alipurduar,1701,Alp-1701,73,Post Office 73,315,315,1,631,49.92,5,0.8,241,216,3,513,P1,25,47.0,42.1,227,201,503,P1,False,B,3,,0,266,
Alipurduar,1701,Alp-1701,74,Post Office 74,352,354,0,706,50.14,6,0.8,276,261,3,597,P1,15,46.2,43.7,289,251,600,P1,False,B,3,,0,297,
Alipurduar,1701,Alp-1701,75,Temple Hall 75,374,337,1,712,47.33,5,0.7,349,193,3,602,P1,156,58.0,32.1,324,205,595,P1,False,B,3,,0,300,
Alipurduar,1701,Alp-1701,76,Temple Hall 76,280,267,0,547,48.81,5,0.9,203,131,4,419,P1,72,48.4,31.3,183,162,418,P1,False,B,3,,0,230,
Alipurduar,1701,Alp-1701,77,Market Building 77,345,353,1,699,50.5,5,0.7,312,190,3,558,P1,122,55.9,34.1,367,162,588,P1,False,B,3,,0,294,
Alipurduar,1701,Alp-1701,78,High School 78,327,333,0,660,50.45,6,0.9,292,187,7,542,P1,105,53.9,34.5,204,205,549,P2,True,B,3,,0,278,
Alipurduar,1701,Alp-1701,79,Health Sub-Centre 79,380,374,0,754,49.6,7,0.9,261,187,11,591,P1,74,44.2,31.6,316,251,630,P1,False,B,3,,0,317,
Alipurduar,1701,Alp-1701,80,Govt Office 80,326,300,1,627,47.85,8,1.3,228,222,4,516,P1,6,44.2,43.0,198,211,519,P2,True,B,3,,0,264,
Alipurduar,1701,Alp-1701,81,Anganwadi Centre 81,343,331,0,674,49.11,8,1.2,307,187,4,548,P1,120,56.0,34.1,330,129,510,P1,False,B,3,,0,284,
Alipurduar,1701,Alp-1701,82,Panchayat Bhavan 82,327,302,1,630,47.94,8,1.3,308,184,5,547,P1,124,56.3,33.6,267,190,508,P1,False,B,3,,0,265,
Alipurduar,1701,Alp-1701,83,Madrasa 83,296,294,1,591,49.75,6,1.0,197,188,9,477,P1,9,41.3,39.4,206,210,488,P2,True,B,3,,0,249,
Alipurduar,1701,Alp-1701,84,Govt Office 84,263,245,1,509,48.13,6,1.2,219,170,5,433,P1,49,50.6,39.3,250,116,406,P1,False,B,3,,0,214,
Alipurduar,1701,Alp-1701,85,High School 85,368,355,0,723,49.1,6,0.8,262,280,5,624,P2,18,42.0,44.9,298,217,594,P1,True,B,3,,0,304,
Alipurduar,1701,Alp-1701,86,Anganwadi Centre 86,384,369,1,754,48.94,7,0.9,219,190,9,591,P1,29,37.1,32.1,249,233,597,P1,False,B,3,,0,317,
Alipurduar,1701,Alp-1701,87,Post Office 87,297,291,1,589,49.41,6,1.0,211,196,2,462,P1,15,45.7,42.4,265,164,477,P1,False,B,3,,0,248,
Alipurduar,1701,Alp-1701,88,Community Hall 88,403,364,0,767,47.46,7,0.9,301,228,4,588,P1,73,51.2,38.8,366,200,629,P1,False,B,3,,0,323,
Alipurduar,1701,Alp-1701,89,Temple Hall 89,353,360,1,714,50.42,8,1.1,294,196,4,553,P1,98,53.2,35.4,290,205,600,P1,False,B,3,,0,300,
Alipurduar,1701,Alp-1701,90,Panchayat Bhavan 90,286,274,0,560,48.93,6,1.1,201,149,5,424,P1,52,47.4,35.1,219,170,458,P1,False,B,3,,0,236,
Alipurduar,1701,Alp-1701,91,Madrasa 91,310,286,0,596,47.99,6,1.0,301,165,3,518,P1,136,58.1,31.9,240,199,488,P1,False,B,3,,0,251,
Alipurduar,1701,Alp-1701,92,Anganwadi Centre 92,319,317,1,637,49.76,5,0.8,232,217,5,505,P1,15,45.9,43.0,263,182,495,P1,False,B,3,,0,268,
Alipurduar,1701,Alp-1701,93,Govt Office 93,319,287,0,606,47.36,4,0.7,282,186,3,520,P1,96,54.2,35.8,262,186,497,P1,False,B,3,,0,255,
Alipurduar,1701,Alp-1701,94,Temple Hall 94,418,377,1,796,47.36,7,0.9,349,252,7,668,P1,97,52.2,37.7,308,270,654,P1,False,B,3,,0,335,
Alipurduar,1701,Alp-1701,95,Post Office 95,399,389,0,788,49.37,7,0.9,289,303,5,658,P2,14,43.9,46.0,222,288,598,P2,False,B,3,,0,332,
Alipurduar,1701,Alp-1701,96,Anganwadi Centre 96,284,285,0,569,50.09,4,0.7,210,161,8,483,P1,49,43.5,33.3,224,173,441,P1,False,B,3,,0,239,
Alipurduar,1701,Alp-1701,97,High School 97,275,255,0,530,48.11,6,1.1,220,178,3,442,P1,42,49.8,40.3,205,177,436,P1,False,B,3,,0,223,
Alipurduar,1701,Alp-1701,98,Club Building 98,357,326,1,684,47.66,6,0.9,273,215,6,543,P1,58,50.3,39.6,251,212,538,P1,False,B,3,,0,288,
Alipurduar,1701,Alp-1701,99,Club Building 99,248,234,0,482,48.55,5,1.0,245,102,2,386,P1,143,63.5,26.4,194,147,379,P1,False,B,3,,0,203,
Alipurduar,1701,Alp-1701,100,Post Office 100,272,261,1,534,48.88,5,0.9,193,165,3,424,P1,28,45.5,38.9,213,158,412,P1,False,B,3,,0,225,
Alipurduar,1701,Alp-1701,101,Health Sub-Centre 101,297,284,1,582,48.8,7,1.2,207,211,2,465,P2,4,44.5,45.4,228,190,499,P1,True,B,3,,0,245,
Alipurduar,1701,Alp-1701,102,Primary School 102,392,362,0,754,48.01,5,0.7,279,290,7,656,P2,11,42.5,44.2,328,237,628,P1,True,B,3,,0,317,
Alipurduar,1701,Alp-1701,103,Health Sub-Centre 103,299,309,1,609,50.74,8,1.3,254,138,6,515,P1,116,49.3,26.8,172,162,510,P1,False,B,3,,0,256,
Alipurduar,1701,Alp-1701,104,High School 104,286,285,0,571,49.91,6,1.1,229,149,8,475,P1,80,48.2,31.4,231,182,459,P1,False,B,3,,0,240,
Alipurduar,1701,Alp-1701,105,Panchayat Bhavan 105,351,335,1,687,48.76,8,1.2,311,165,2,529,P1,146,58.8,31.2,331,195,585,P1,False,B,3,,0,289,
Alipurduar,1701,Alp-1701,106,Club Building 106,318,288,1,607,47.45,7,1.2,239,143,7,486,P1,96,49.2,29.4,287,181,520,P1,False,B,3,,0,255,
Alipurduar,1701,Alp-1701,107,Post Office 107,342,335,1,678,49.41,6,0.9,359,152,2,568,P1,207,63.2,26.8,256,230,546,P1,False,B,3,,0,285,
Alipurduar,1701,Alp-1701,108,Post Office 108,259,239,1,499,47.9,5,1.0,249,112,5,401,P1,137,62.1,27.9,160,132,380,P1,False,B,3,,0,210,
Alipurduar,1701,Alp-1701,109,Temple Hall 109,413,390,1,804,48.51,9,1.1,297,194,15,695,P1,103,42.7,27.9,405,186,686,P1,False,B,3,,0,338,
Alipurduar,1701,Alp-1701,110,High School 110,387,390,1,778,50.13,7,0.9,303,225,12,633,P1,78,47.9,35.5,310,220,589,P1,False,B,3,,0,327,
Alipurduar,1701,Alp-1701,111,High School 111,395,393,1,789,49.81,7,0.9,337,201,7,598,P1,136,56.4,33.6,318,222,628,P1,False,B,3,,0,332,
Alipurduar,1701,Alp-1701,112,Health Sub-Centre 112,387,391,0,778,50.26,6,0.8,223,221,10,625,P1,2,35.7,35.4,292,263,616,P1,False,B,3,,0,327,
Alipurduar,1701,Alp-1701,113,Community Hall 113,353,343,0,696,49.28,6,0.9,312,220,3,591,P1,92,52.8,37.2,306,174,534,P1,False,B,3,,0,293,
Alipurduar,1701,Alp-1701,114,Madrasa 114,346,332,1,679,48.9,7,1.0,240,197,10,533,P1,43,45.0,37.0,221,169,530,P1,False,B,3,,0,286,
Alipurduar,1701,Alp-1701,115,Anganwadi Centre 115,339,341,0,680,50.15,8,1.2,266,266,5,591,P1,0,45.0,45.0,229,260,543,P2,True,B,3,,0,286,
Alipurduar,1701,Alp-1701,116,Primary School 116,280,260,1,541,48.06,7,1.3,227,177,2,449,P1,50,50.6,39.4,271,125,440,P1,False,B,3,,0,228,
Alipurduar,1701,Alp-1701,117,Panchayat Bhavan 117,310,303,1,614,49.35,8,1.3,212,199,6,490,P1,13,43.3,40.6,219,234,522,P2,True,B,3,,0,258,
Alipurduar,1701,Alp-1701,118,Madrasa 118,274,281,0,555,50.63,6,1.1,280,118,4,442,P1,162,63.3,26.7,244,185,477,P1,False,B,3,,0,234,
Alipurduar,1701,Alp-1701,119,Post Office 119,293,269,0,562,47.86,5,0.9,236,155,2,435,P1,81,54.3,35.6,253,154,460,P1,False,B,3,,0,237,
Alipurduar,1701,Alp-1701,120,Community Hall 120,300,308,1,609,50.57,5,0.8,251,172,4,470,P1,79,53.4,36.6,298,143,490,P1,False,B,3,,0,256,
Alipurduar,1701,Alp-1701,121,Community Hall 121,376,356,1,733,48.57,9,1.2,311,260,2,634,P1,51,49.1,41.0,274,241,572,P1,False,B,3,,0,308,
Alipurduar,1701,Alp-1701,122,Madrasa 122,291,296,0,587,50.43,4,0.7,276,172,5,498,P1,104,55.4,34.5,237,213,500,P1,False,B,3,,0,247,
Alipurduar,1701,Alp-1701,123,Market Building 123,358,368,0,726,50.69,9,1.2,266,228,3,549,P1,38,48.5,41.5,320,228,609,P1,False,B,3,,0,306,
Alipurduar,1701,Alp-1701,124,Health Sub-Centre 124,395,401,1,797,50.31,6,0.8,336,259,2,661,P1,77,50.8,39.2,331,223,671,P1,False,B,3,,0,335,
Alipurduar,1701,Alp-1701,125,Club Building 125,354,348,0,702,49.57,6,0.9,293,182,8,573,P1,111,51.1,31.8,259,157,531,P1,False,B,3,,0,295,
Alipurduar,1701,Alp-1701,126,Market Building 126,308,315,1,624,50.48,5,0.8,276,163,5,488,P1,113,56.6,33.4,231,194,502,P1,False,B,3,,0,263,
Alipurduar,1701,Alp-1701,127,Post Office 127,358,346,0,704,49.15,7,1.0,188,200,8,542,P2,12,34.7,36.9,392,156,609,P1,True,B,3,,0,296,
Alipurduar,1701,Alp-1701,128,Temple Hall 128,354,337,0,691,48.77,7,1.0,269,252,5,578,P1,17,46.5,43.6,301,230,590,P1,False,B,3,,0,291,
Alipurduar,1701,Alp-1701,129,Market Building 129,361,350,1,712,49.16,6,0.8,363,189,7,613,P1,174,59.2,30.8,267,271,616,P2,True,B,3,,0,300,
Alipurduar,1701,Alp-1701,130,High School 130,253,262,0,515,50.87,6,1.2,193,193,1,429,P1,0,45.0,45.0,229,170,443,P1,False,B,3,,0,217,
Alipurduar,1701,Alp-1701,131,Community Hall 131,313,308,1,622,49.52,5,0.8,230,206,3,484,P1,24,47.5,42.6,209,172,530,P1,False,B,3,,0,262,
Alipurduar,1701,Alp-1701,132,Madrasa 132,390,358,1,749,47.8,8,1.1,328,225,3,614,P1,103,53.4,36.6,273,263,637,P1,False,B,3,,0,315,
Alipurduar,1701,Alp-1701,133,Community Hall 133,318,295,0,613,48.12,6,1.0,247,228,2,528,P1,19,46.8,43.2,261,198,510,P1,False,B,3,,0,258,
Alipurduar,1701,Alp-1701,134,High School 134,266,274,0,540,50.74,4,0.7,274,143,2,463,P1,131,59.2,30.9,214,190,449,P1,False,B,3,,0,227,
Alipurduar,1701,Alp-1701,135,Market Building 135,241,247,1,489,50.51,5,1.0,133,161,11,424,P2,28,31.4,38.0,212,129,384,P1,True,B,3,,0,206,
Alipurduar,1701,Alp-1701,136,Post Office 136,351,342,1,694,49.28,8,1.2,230,245,6,529,P2,15,43.5,46.3,296,246,602,P1,True,B,3,,0,292,
Alipurduar,1701,Alp-1701,137,Market Building 137,396,371,0,767,48.37,7,0.9,305,268,5,636,P1,37,48.0,42.1,277,254,616,P1,False,B,3,,0,323,
Alipurduar,1701,Alp-1701,138,Panchayat Bhavan 138,285,265,0,550,48.18,5,0.9,206,178,5,427,P1,28,48.2,41.7,193,210,453,P2,True,B,3,,0,231,
Alipurduar,1701,Alp-1701,139,Temple Hall 139,323,316,0,639,49.45,6,0.9,249,200,7,517,P1,49,48.2,38.7,226,243,522,P2,True,B,3,,0,269,
Alipurduar,1701,Alp-1701,140,Govt Office 140,364,328,0,692,47.4,7,1.0,304,173,5,555,P1,131,54.8,31.2,348,178,584,P1,False,B,3,,0,291,
Alipurduar,1701,Alp-1701,141,High School 141,322,301,1,624,48.24,8,1.3,242,231,3,526,P1,11,46.0,43.9,272,208,534,P1,False,B,3,,0,263,
Alipurduar,1701,Alp-1701,142,Anganwadi Centre 142,268,260,1,529,49.15,5,0.9,214,147,10,454,P1,67,47.1,32.4,262,118,422,P1,False,B,3,,0,223,
Alipurduar,1701,Alp-1701,143,Market Building 143,248,240,0,488,49.18,5,1.0,120,158,9,369,P2,38,32.5,42.8,246,125,412,P1,True,B,3,,0,205,
Alipurduar,1701,Alp-1701,144,Panchayat Bhavan 144,297,275,0,572,48.08,7,1.2,265,182,3,496,P1,83,53.4,36.7,208,163,475,P1,False,B,3,,0,241,
Alipurduar,1701,Alp-1701,145,Madrasa 145,258,236,1,495,47.68,6,1.2,164,147,12,414,P1,17,39.6,35.5,174,155,432,P1,False,B,3,,0,208,
Alipurduar,1701,Alp-1701,146,High School 146,375,364,0,739,49.26,6,0.8,313,219,3,591,P1,94,53.0,37.1,286,211,617,P1,False,B,3,,0,311,
Alipurduar,1701,Alp-1701,147,Community Hall 147,427,386,1,814,47.42,8,1.0,291,249,4,619,P1,42,47.0,40.2,312,309,689,P1,False,B,3,,0,343,
Alipurduar,1701,Alp-1701,148,Market Building 148,371,376,0,747,50.33,6,0.8,273,181,12,569,P1,92,48.0,31.8,322,196,575,P1,False,B,3,,0,314,
Alipurduar,1701,Alp-1701,149,Primary School 149,256,233,1,490,47.55,5,1.0,187,180,3,407,P1,7,45.9,44.2,175,159,382,P1,False,B,3,,0,206,
Alipurduar,1701,Alp-1701,150,High School 150,425,389,1,815,47.73,9,1.1,316,288,3,671,P1,28,47.1,42.9,342,247,654,P1,False,B,3,,0,343,
Alipurduar,1701,Alp-1701,151,Primary School 151,253,241,0,494,48.79,5,1.0,226,135,2,401,P1,91,56.4,33.7,210,138,386,P1,False,B,3,,0,208,
Alipurduar,1701,Alp-1701,152,Govt Office 152,248,234,1,483,48.45,5,1.0,199,120,3,371,P1,79,53.6,32.3,185,148,398,P1,False,B,3,,0,203,
Alipurduar,1701,Alp-1701,153,Market Building 153,411,399,0,810,49.26,7,0.9,302,251,16,691,P1,51,43.7,36.3,304,258,674,P1,False,B,3,,0,341,
Alipurduar,1701,Alp-1701,154,Govt Office 154,319,293,0,612,47.88,5,0.8,203,203,3,463,P1,0,43.8,43.8,235,176,468,P1,False,B,3,,0,258,
Alipurduar,1701,Alp-1701,155,Post Office 155,241,243,1,485,50.1,5,1.0,157,161,10,415,P2,4,37.8,38.8,217,158,417,P1,True,B,3,,0,204,
