district,ac_code,ac_name,part_no,booth_name,year,votes_P1,votes_P2,votes_P3,votes_P4,votes_NOTA,total_votes,winner,margin,turnout_pct
Darjeeling,1901,Drj-1901,22,Post Office 22,2021,194,171,7,49,4,425,P1,23,70.7
Darjeeling,1901,Drj-1901,23,Post Office 23,2019,186,162,3,35,4,390,P1,24,78.9
Darjeeling,1901,Drj-1901,23,Post Office 23,2021,126,206,2,37,3,374,P2,80,75.7
Darjeeling,1901,Drj-1901,24,Community Hall 24,2019,214,159,4,34,4,415,P1,55,70.9
Darjeeling,1901,Drj-1901,24,Community Hall 24,2021,194,181,1,36,4,416,P1,13,71.1
Darjeeling,1901,Drj-1901,25,Madrasa 25,2019,178,236,5,38,5,462,P2,58,73.8
Darjeeling,1901,Drj-1901,25,Madrasa 25,2021,173,214,3,63,4,457,P2,41,73.0
Darjeeling,1901,Drj-1901,26,Anganwadi Centre 26,2019,241,195,3,41,4,484,P1,46,77.1
Darjeeling,1901,Drj-1901,26,Anganwadi Centre 26,2021,274,160,4,39,6,483,P1,114,76.9
Darjeeling,1901,Drj-1901,27,Anganwadi Centre 27,2019,301,256,7,49,6,619,P1,45,79.0
Darjeeling,1901,Drj-1901,27,Anganwadi Centre 27,2021,236,260,6,81,7,590,P2,24,75.3
Darjeeling,1901,Drj-1901,28,Madrasa 28,2019,196,185,11,147,5,544,P1,11,74.3
Darjeeling,1901,Drj-1901,28,Madrasa 28,2021,199,232,6,84,5,526,P2,33,71.9
Darjeeling,1901,Drj-1901,29,Club Building 29,2019,215,215,5,38,5,478,P1,0,73.1
Darjeeling,1901,Drj-1901,29,Club Building 29,2021,240,198,6,53,5,502,P1,42,76.8
Darjeeling,1901,Drj-1901,30,Panchayat Bhavan 30,2019,232,264,6,44,6,552,P2,32,75.0
Darjeeling,1901,Drj-1901,30,Panchayat Bhavan 30,2021,246,237,4,44,5,536,P1,9,72.8
Darjeeling,1901,Drj-1901,31,Market Building 31,2019,226,211,6,93,5,541,P1,15,76.1
Darjeeling,1901,Drj-1901,31,Market Building 31,2021,271,229,4,50,6,560,P1,42,78.8
Darjeeling,1901,Drj-1901,32,Primary School 32,2019,198,217,3,38,5,461,P2,19,78.7
Darjeeling,1901,Drj-1901,32,Primary School 32,2021,172,156,11,119,4,462,P1,16,78.8
Darjeeling,1901,Drj-1901,33,Temple Hall 33,2019,178,219,8,56,4,465,P2,41,81.0
Darjeeling,1901,Drj-1901,33,Temple Hall 33,2021,236,170,5,36,4,451,P1,66,78.6
Darjeeling,1901,Drj-1901,34,Health Sub-Centre 34,2019,259,252,4,47,5,567,P1,7,73.4
Darjeeling,1901,Drj-1901,34,Health Sub-Centre 34,2021,253,269,5,47,6,580,P2,16,75.0
Darjeeling,1901,Drj-1901,35,Panchayat Bhavan 35,2019,181,281,6,107,6,581,P2,100,74.0
Darjeeling,1901,Drj-1901,35,Panchayat Bhavan 35,2021,233,264,9,77,6,589,P2,31,75.0
Darjeeling,1901,Drj-1901,36,Club Building 36,2019,299,206,6,44,7,562,P1,93,70.7
Darjeeling,1901,Drj-1901,36,Club Building 36,2021,259,252,8,117,7,643,P1,7,80.9
Darjeeling,1901,Drj-1901,37,Temple Hall 37,2019,224,151,2,36,3,416,P1,73,77.0
Darjeeling,1901,Drj-1901,37,Temple Hall 37,2021,152,161,3,80,4,400,P2,9,74.1
Darjeeling,1901,Drj-1901,38,Post Office 38,2019,245,210,8,58,6,527,P1,35,77.8
Darjeeling,1901,Drj-1901,38,Post Office 38,2021,139,199,16,151,6,511,P2,48,75.5
Darjeeling,1901,Drj-1901,39,Health Sub-Centre 39,2019,214,175,6,115,5,515,P1,39,79.1
Darjeeling,1901,Drj-1901,39,Health Sub-Centre 39,2021,211,237,4,40,5,497,P2,26,76.3
Darjeeling,1901,Drj-1901,40,Madrasa 40,2019,108,205,13,103,4,433,P2,97,76.4
Darjeeling,1901,Drj-1901,40,Madrasa 40,2021,183,154,3,57,3,400,P1,29,70.5
Darjeeling,1901,Drj-1901,41,Anganwadi Centre 41,2019,291,239,7,46,6,589,P1,52,79.3
Darjeeling,1901,Drj-1901,41,Anganwadi Centre 41,2021,258,239,3,46,7,553,P1,19,74.4
Darjeeling,1901,Drj-1901,42,Market Building 42,2019,132,160,10,80,4,386,P2,28,71.0
Darjeeling,1901,Drj-1901,42,Market Building 42,2021,132,169,4,83,3,391,P2,37,71.9
Darjeeling,1901,Drj-1901,43,Club Building 43,2019,156,187,3,32,3,381,P2,31,75.0
Darjeeling,1901,Drj-1901,43,Club Building 43,2021,159,173,6,59,5,402,P2,14,79.1
Darjeeling,1901,Drj-1901,44,Primary School 44,2019,180,190,7,56,3,436,P2,10,74.3
Darjeeling,1901,Drj-1901,44,Primary School 44,2021,158,237,3,36,5,439,P2,79,74.8
Darjeeling,1901,Drj-1901,45,Madrasa 45,2019,173,217,23,178,6,597,P2,39,78.3
Darjeeling,1901,Drj-1901,45,Madrasa 45,2021,282,255,3,50,7,597,P1,27,78.3
Darjeeling,1901,Drj-1901,46,Anganwadi Centre 46,2019,250,171,3,39,4,467,P1,79,76.8
Darjeeling,1901,Drj-1901,46,Anganwadi Centre 46,2021,155,219,7,88,5,474,P2,64,78.0
Darjeeling,1901,Drj-1901,47,Anganwadi Centre 47,2019,200,224,11,96,6,537,P2,24,71.2
Darjeeling,1901,Drj-1901,47,Anganwadi Centre 47,2021,252,232,6,68,6,564,P1,20,74.8
Darjeeling,1901,Drj-1901,48,Primary School 48,2019,177,190,5,86,4,462,P2,13,74.4
Darjeeling,1901,Drj-1901,48,Primary School 48,2021,197,172,12,82,5,468,P1,25,75.4
Darjeeling,1901,Drj-1901,49,Govt Office 49,2019,218,147,4,32,4,405,P1,71,71.9
Darjeeling,1901,Drj-1901,49,Govt Office 49,2021,137,223,4,37,5,406,P2,86,72.1
Darjeeling,1901,Drj-1901,50,Panchayat Bhavan 50,2019,156,165,5,57,4,387,P2,9,75.4
Darjeeling,1901,Drj-1901,50,Panchayat Bhavan 50,2021,182,119,8,55,4,368,P1,63,71.7
Darjeeling,1901,Drj-1901,51,Primary School 51,2019,226,246,2,45,6,525,P2,20,73.8
Darjeeling,1901,Drj-1901,51,Primary School 51,2021,151,312,6,93,6,568,P2,161,79.9
Darjeeling,1901,Drj-1901,52,High School 52,2019,220,158,2,35,5,420,P1,62,79.8
Darjeeling,1901,Drj-1901,52,High School 52,2021,183,186,6,38,4,417,P2,3,79.3
Darjeeling,1901,Drj-1901,53,Madrasa 53,2019,191,189,11,111,6,508,P1,2,71.0
Darjeeling,1901,Drj-1901,53,Madrasa 53,2021,190,215,7,108,6,526,P2,25,73.6
Darjeeling,1901,Drj-1901,54,Post Office 54,2019,155,205,8,100,4,472,P2,50,76.4
Darjeeling,1901,Drj-1901,54,Post Office 54,2021,250,176,5,37,5,473,P1,74,76.5
Darjeeling,1901,Drj-1901,55,Govt Office 55,2019,138,181,11,92,3,425,P2,43,72.3
Darjeeling,1901,Drj-1901,55,Govt Office 55,2021,144,168,14,98,3,427,P2,24,72.6
Darjeeling,1901,Drj-1901,56,Health Sub-Centre 56,2019,278,228,7,65,6,584,P1,50,73.9
Darjeeling,1901,Drj-1901,56,Health Sub-Centre 56,2021,249,286,9,64,7,615,P2,37,77.8
Darjeeling,1901,Drj-1901,57,Primary School 57,2019,308,213,4,48,6,579,P1,95,74.4
Darjeeling,1901,Drj-1901,57,Primary School 57,2021,213,260,8,76,6,563,P2,47,72.4
Darjeeling,1901,Drj-1901,58,Post Office 58,2019,190,191,2,36,5,424,P2,1,76.7
Darjeeling,1901,Drj-1901,58,Post Office 58,2021,162,195,7,80,4,448,P2,33,81.0
Darjeeling,1901,Drj-1901,59,Community Hall 59,2019,253,251,4,46,6,560,P1,2,77.0
Darjeeling,1901,Drj-1901,59,Community Hall 59,2021,267,189,3,57,5,521,P1,78,71.7
Darjeeling,1901,Drj-1901,60,Anganwadi Centre 60,2019,124,187,3,105,5,424,P2,63,78.4
Darjeeling,1901,Drj-1901,60,Anganwadi Centre 60,2021,172,188,6,43,5,414,P2,16,76.5
Darjeeling,1901,Drj-1901,61,Market Building 61,2019,240,256,5,74,6,581,P2,16,72.4
Darjeeling,1901,Drj-1901,61,Market Building 61,2021,215,230,6,125,6,582,P2,15,72.5
Darjeeling,1901,Drj-1901,62,Temple Hall 62,2019,166,142,6,55,3,372,P1,24,74.1
Darjeeling,1901,Drj-1901,62,Temple Hall 62,2021,173,167,7,55,4,406,P1,6,80.9
Darjeeling,1901,Drj-1901,63,Primary School 63,2019,171,149,4,71,4,399,P1,22,72.7
Darjeeling,1901,Drj-1901,63,Primary School 63,2021,212,138,4,69,5,428,P1,74,78.0
Darjeeling,1901,Drj-1901,64,Health Sub-Centre 64,2019,118,170,14,166,5,473,P2,4,79.6
Darjeeling,1901,Drj-1901,64,Health Sub-Centre 64,2021,179,129,16,119,3,446,P1,50,75.1
Darjeeling,1901,Drj-1901,65,Madrasa 65,2019,216,209,5,45,5,480,P1,7,80.7
Darjeeling,1901,Drj-1901,65,Madrasa 65,2021,193,191,4,37,4,429,P1,2,72.1
Darjeeling,1901,Drj-1901,66,Panchayat Bhavan 66,2019,290,232,2,50,6,580,P1,58,77.7
Darjeeling,1901,Drj-1901,66,Panchayat Bhavan 66,2021,251,273,6,46,7,583,P2,22,78.2
Darjeeling,1901,Drj-1901,67,Community Hall 67,2019,222,203,2,41,4,472,P1,19,72.6
Darjeeling,1901,Drj-1901,67,Community Hall 67,2021,242,203,5,39,5,494,P1,39,76.0
Darjeeling,1901,Drj-1901,68,Market Building 68,2019,153,232,4,35,4,428,P2,79,79.3
Darjeeling,1901,Drj-1901,68,Market Building 68,2021,153,193,6,47,5,404,P2,40,74.8
Darjeeling,1901,Drj-1901,69,High School 69,2019,191,205,4,36,4,440,P2,14,77.2
Darjeeling,1901,Drj-1901,69,High School 69,2021,138,205,9,74,4,430,P2,67,75.4
Darjeeling,1901,Drj-1901,70,Temple Hall 70,2019,251,193,4,41,4,493,P1,58,72.2
Darjeeling,1901,Drj-1901,70,Temple Hall 70,2021,171,235,5,125,5,541,P2,64,79.2
Darjeeling,1901,Drj-1901,71,Govt Office 71,2019,352,208,5,51,6,622,P1,144,76.2
Darjeeling,1901,Drj-1901,71,Govt Office 71,2021,304,244,5,50,5,608,P1,60,74.5
Darjeeling,1901,Drj-1901,72,Panchayat Bhavan 72,2019,159,189,10,73,4,435,P2,30,77.7
Darjeeling,1901,Drj-1901,72,Panchayat Bhavan 72,2021,175,213,4,57,5,454,P2,38,81.1
Darjeeling,1901,Drj-1901,73,Temple Hall 73,2019,298,243,7,47,6,601,P1,55,80.3
Darjeeling,1901,Drj-1901,73,Temple Hall 73,2021,192,232,13,153,6,596,P2,40,79.7
Darjeeling,1901,Drj-1901,74,Govt Office 74,2019,296,208,10,72,6,592,P1,88,76.9
Darjeeling,1901,Drj-1901,74,Govt Office 74,2021,201,254,5,141,7,608,P2,53,79.0
Darjeeling,1901,Drj-1901,75,High School 75,2019,270,149,5,37,4,465,P1,121,74.5
Darjeeling,1901,Drj-1901,75,High School 75,2021,238,205,4,40,5,492,P1,33,78.8
Darjeeling,1901,Drj-1901,76,Primary School 76,2019,215,259,3,52,6,535,P2,44,75.9
Darjeeling,1901,Drj-1901,76,Primary School 76,2021,185,241,6,68,6,506,P2,56,71.8
Darjeeling,1901,Drj-1901,77,Health Sub-Centre 77,2019,244,252,10,101,7,614,P2,8,80.7
Darjeeling,1901,Drj-1901,77,Health Sub-Centre 77,2021,227,250,5,63,6,551,P2,23,72.4
Darjeeling,1901,Drj-1901,78,Post Office 78,2019,211,195,4,108,5,523,P1,16,80.6
Darjeeling,1901,Drj-1901,78,Post Office 78,2021,125,242,12,116,6,501,P2,117,77.2
Darjeeling,1901,Drj-1901,79,High School 79,2019,159,158,5,67,5,394,P1,1,71.4
Darjeeling,1901,Drj-1901,79,High School 79,2021,138,185,7,71,5,406,P2,47,73.6
Darjeeling,1901,Drj-1901,80,High School 80,2019,182,276,6,106,5,575,P2,94,78.2
Darjeeling,1901,Drj-1901,80,High School 80,2021,209,238,5,67,4,523,P2,29,71.2
Darjeeling,1901,Drj-1901,81,Temple Hall 81,2019,129,215,3,39,4,390,P2,86,77.7
Darjeeling,1901,Drj-1901,81,Temple Hall 81,2021,93,202,4,69,4,372,P2,109,74.1
Darjeeling,1901,Drj-1901,82,Primary School 82,2019,175,193,6,42,4,420,P2,18,70.6
Darjeeling,1901,Drj-1901,82,Primary School 82,2021,173,228,2,38,4,445,P2,55,74.8
Darjeeling,1901,Drj-1901,83,Club Building 83,2019,229,178,3,38,4,452,P1,51,72.6
Darjeeling,1901,Drj-1901,83,Club Building 83,2021,226,193,5,56,5,485,P1,33,77.8
Darjeeling,1901,Drj-1901,84,Temple Hall 84,2019,123,187,9,105,4,428,P2,64,76.7
Darjeeling,1901,Drj-1901,84,Temple Hall 84,2021,158,143,9,98,4,412,P1,15,73.8
Darjeeling,1901,Drj-1901,85,Madrasa 85,2019,163,173,3,55,4,398,P2,10,81.1
Darjeeling,1901,Drj-1901,85,Madrasa 85,2021,170,174,2,32,4,382,P2,4,77.8
Darjeeling,1901,Drj-1901,86,Govt Office 86,2019,200,298,6,43,6,553,P2,98,74.3
Darjeeling,1901,Drj-1901,86,Govt Office 86,2021,195,257,7,80,6,545,P2,62,73.3
Darjeeling,1901,Drj-1901,87,Health Sub-Centre 87,2019,295,209,3,47,6,560,P1,86,71.6
Darjeeling,1901,Drj-1901,87,Health Sub-Centre 87,2021,188,250,14,120,6,578,P2,62,73.9
Darjeeling,1901,Drj-1901,88,Post Office 88,2019,127,188,3,81,3,402,P2,61,71.8
Darjeeling,1901,Drj-1901,88,Post Office 88,2021,162,187,5,56,4,414,P2,25,73.9
Darjeeling,1901,Drj-1901,89,Govt Office 89,2019,215,245,2,44,5,511,P2,30,75.1
Darjeeling,1901,Drj-1901,89,Govt Office 89,2021,207,189,14,107,5,522,P1,18,76.8
Darjeeling,1901,Drj-1901,90,High School 90,2019,223,175,9,96,5,508,P1,48,71.7
Darjeeling,1901,Drj-1901,90,High School 90,2021,333,146,5,43,5,532,P1,187,75.0
Darjeeling,1901,Drj-1901,91,Community Hall 91,2019,140,251,5,69,4,469,P2,111,76.3
Darjeeling,1901,Drj-1901,91,Community Hall 91,2021,218,180,5,35,4,442,P1,38,71.9
Darjeeling,1901,Drj-1901,92,Madrasa 92,2019,187,260,5,47,5,504,P2,73,75.4
Darjeeling,1901,Drj-1901,92,Madrasa 92,2021,200,200,6,86,5,497,P1,0,74.4
Darjeeling,1901,Drj-1901,93,Health Sub-Centre 93,2019,206,248,9,89,6,558,P2,42,71.4
Darjeeling,1901,Drj-1901,93,Health Sub-Centre 93,2021,290,257,3,52,6,608,P1,33,77.8
Darjeeling,1901,Drj-1901,94,Anganwadi Centre 94,2019,210,133,13,97,4,457,P1,77,76.9
Darjeeling,1901,Drj-1901,94,Anganwadi Centre 94,2021,153,220,10,92,4,479,P2,67,80.6
Darjeeling,1901,Drj-1901,95,Community Hall 95,2019,258,275,4,49,6,592,P2,17,79.9
Darjeeling,1901,Drj-1901,95,Community Hall 95,2021,191,233,18,132,5,579,P2,42,78.1
Darjeeling,1901,Drj-1901,96,High School 96,2019,144,188,5,32,4,373,P2,44,71.2
Darjeeling,1901,Drj-1901,96,High School 96,2021,150,212,5,52,5,424,P2,62,80.9
Darjeeling,1901,Drj-1901,97,Panchayat Bhavan 97,2019,164,134,4,81,4,387,P1,30,76.6
Darjeeling,1901,Drj-1901,97,Panchayat Bhavan 97,2021,142,160,9,67,3,381,P2,18,75.4
Darjeeling,1901,Drj-1901,98,Govt Office 98,2019,211,154,3,33,4,405,P1,57,81.0
Darjeeling,1901,Drj-1901,98,Govt Office 98,2021,183,163,4,31,4,385,P1,20,77.0
Darjeeling,1901,Drj-1901,99,Primary School 99,2019,178,229,9,63,4,483,P2,51,73.9
Darjeeling,1901,Drj-1901,99,Primary School 99,2021,179,222,10,72,4,487,P2,43,74.5
Darjeeling,1901,Drj-1901,100,Panchayat Bhavan 100,2019,225,258,5,43,6,537,P2,33,72.5
Darjeeling,1901,Drj-1901,100,Panchayat Bhavan 100,2021,159,239,9,114,5,526,P2,80,71.0
Darjeeling,1901,Drj-1901,101,Govt Office 101,2019,192,211,5,45,5,458,P2,19,78.8
Darjeeling,1901,Drj-1901,101,Govt Office 101,2021,156,222,2,42,5,427,P2,66,73.5
Darjeeling,1901,Drj-1901,102,Market Building 102,2019,238,213,8,70,6,535,P1,25,80.9
Darjeeling,1901,Drj-1901,102,Market Building 102,2021,241,194,4,39,5,483,P1,47,73.1
Darjeeling,1901,Drj-1901,103,Temple Hall 103,2019,278,283,5,51,6,623,P2,5,77.9
Darjeeling,1901,Drj-1901,103,Temple Hall 103,2021,241,275,5,94,5,620,P2,34,77.5
Darjeeling,1901,Drj-1901,104,High School 104,2019,199,289,12,118,6,624,P2,90,80.9
Darjeeling,1901,Drj-1901,104,High School 104,2021,234,282,5,76,6,603,P2,48,78.2
Darjeeling,1901,Drj-1901,105,Health Sub-Centre 105,2019,180,194,7,127,5,513,P2,14,76.3
Darjeeling,1901,Drj-1901,105,Health Sub-Centre 105,2021,199,210,7,68,4,488,P2,11,72.6
Darjeeling,1901,Drj-1901,106,Madrasa 106,2019,194,234,11,95,5,539,P2,40,76.6
Darjeeling,1901,Drj-1901,106,Madrasa 106,2021,178,260,5,52,5,500,P2,82,71.0
Darjeeling,1901,Drj-1901,107,Post Office 107,2019,263,216,11,120,7,617,P1,47,78.9
Darjeeling,1901,Drj-1901,107,Post Office 107,2021,234,318,6,49,6,613,P2,84,78.4
Darjeeling,1901,Drj-1901,108,Club Building 108,2019,315,250,3,53,7,628,P1,65,78.8
Darjeeling,1901,Drj-1901,108,Club Building 108,2021,272,274,2,64,6,618,P2,2,77.5
Darjeeling,1901,Drj-1901,109,Madrasa 109,2019,185,250,5,62,5,507,P2,65,72.9
Darjeeling,1901,Drj-1901,109,Madrasa 109,2021,275,229,5,45,6,560,P1,46,80.6
Darjeeling,1901,Drj-1901,110,Anganwadi Centre 110,2019,285,211,6,44,5,551,P1,74,71.7
Darjeeling,1901,Drj-1901,110,Anganwadi Centre 110,2021,254,251,3,47,6,561,P1,3,73.0
Darjeeling,1901,Drj-1901,111,Market Building 111,2019,178,202,12,101,4,497,P2,24,78.5
Darjeeling,1901,Drj-1901,111,Market Building 111,2021,208,173,4,64,5,454,P1,35,71.7
Darjeeling,1901,Drj-1901,112,Health Sub-Centre 112,2019,250,191,5,39,5,490,P1,59,70.7
Darjeeling,1901,Drj-1901,112,Health Sub-Centre 112,2021,242,204,6,39,5,496,P1,38,71.6
Darjeeling,1901,Drj-1901,113,Health Sub-Centre 113,2019,194,262,13,106,6,581,P2,68,79.7
Darjeeling,1901,Drj-1901,113,Health Sub-Centre 113,2021,224,195,4,84,5,512,P1,29,70.2
Darjeeling,1901,Drj-1901,114,Madrasa 114,2019,148,169,4,45,4,370,P2,21,73.1
Darjeeling,1901,Drj-1901,114,Madrasa 114,2021,202,149,4,42,4,401,P1,53,79.2
Darjeeling,1901,Drj-1901,115,Post Office 115,2019,179,265,9,74,5,532,P2,86,75.4
Darjeeling,1901,Drj-1901,115,Post Office 115,2021,148,237,13,167,5,570,P2,70,80.7
Darjeeling,1901,Drj-1901,116,Govt Office 116,2019,316,146,5,41,5,513,P1,170,74.5
Darjeeling,1901,Drj-1901,116,Govt Office 116,2021,328,133,5,41,6,513,P1,195,74.5
Darjeeling,1901,Drj-1901,117,Community Hall 117,2019,174,142,13,108,4,441,P1,32,70.7
Darjeeling,1901,Drj-1901,117,Community Hall 117,2021,166,222,5,55,4,452,P2,56,72.4
Darjeeling,1901,Drj-1901,118,Anganwadi Centre 118,2019,199,222,4,70,5,500,P2,23,81.0
Darjeeling,1901,Drj-1901,118,Anganwadi Centre 118,2021,204,172,4,69,4,453,P1,32,73.4
Darjeeling,1901,Drj-1901,119,High School 119,2019,191,204,1,38,5,439,P2,13,76.7
Darjeeling,1901,Drj-1901,119,High School 119,2021,232,139,4,62,4,441,P1,93,77.1
Darjeeling,1901,Drj-1901,120,Market Building 120,2019,177,228,6,62,5,478,P2,51,70.5
Darjeeling,1901,Drj-1901,120,Market Building 120,2021,229,215,12,88,5,549,P1,14,81.0
Darjeeling,1901,Drj-1901,121,High School 121,2019,143,139,4,62,4,352,P1,4,71.1
Darjeeling,1901,Drj-1901,121,High School 121,2021,171,145,9,67,4,396,P1,26,80.0
Darjeeling,1901,Drj-1901,122,Community Hall 122,2019,172,155,3,29,5,364,P1,17,71.1
Darjeeling,1901,Drj-1901,122,Community Hall 122,2021,163,167,4,39,4,377,P2,4,73.6
Darjeeling,1901,Drj-1901,123,Temple Hall 123,2019,167,181,9,72,3,432,P2,14,79.0
Darjeeling,1901,Drj-1901,123,Temple Hall 123,2021,199,197,2,41,4,443,P1,2,81.0
Darjeeling,1901,Drj-1901,124,Anganwadi Centre 124,2019,284,248,3,50,6,591,P1,36,73.4
Darjeeling,1901,Drj-1901,124,Anganwadi Centre 124,2021,169,294,15,158,7,643,P2,125,79.9
Darjeeling,1901,Drj-1901,125,Temple Hall 125,2019,184,151,2,32,3,372,P1,33,76.4
Darjeeling,1901,Drj-1901,125,Temple Hall 125,2021,153,138,3,66,3,363,P1,15,74.5
Darjeeling,1901,Drj-1901,126,Community Hall 126,2019,233,215,4,41,4,497,P1,18,75.8
Darjeeling,1901,Drj-1901,126,Community Hall 126,2021,241,219,7,46,5,518,P1,22,79.0
Darjeeling,1901,Drj-1901,127,Club Building 127,2019,184,168,7,48,4,411,P1,16,74.3
Darjeeling,1901,Drj-1901,127,Club Building 127,2021,211,168,4,34,4,421,P1,43,76.1
Darjeeling,1901,Drj-1901,128,Club Building 128,2019,262,219,6,43,5,535,P1,43,73.0
Darjeeling,1901,Drj-1901,128,Club Building 128,2021,225,262,3,45,6,541,P2,37,73.8
Darjeeling,1901,Drj-1901,129,Govt Office 129,2019,274,189,3,43,5,514,P1,85,79.0
Darjeeling,1901,Drj-1901,129,Govt Office 129,2021,257,197,3,42,6,505,P1,60,77.6
Darjeeling,1901,Drj-1901,130,Health Sub-Centre 130,2019,315,203,7,45,5,575,P1,112,70.4
Darjeeling,1901,Drj-1901,130,Health Sub-Centre 130,2021,227,226,4,119,6,582,P1,1,71.2
Darjeeling,1901,Drj-1901,131,Madrasa 131,2019,179,196,16,135,5,531,P2,17,72.8
Darjeeling,1901,Drj-1901,131,Madrasa 131,2021,234,284,5,46,6,575,P2,50,78.9
Darjeeling,1901,Drj-1901,132,Post Office 132,2019,146,188,7,79,4,424,P2,42,77.7
Darjeeling,1901,Drj-1901,132,Post Office 132,2021,149,208,6,72,5,440,P2,59,80.6
Darjeeling,1901,Drj-1901,133,Panchayat Bhavan 133,2019,333,236,4,52,8,633,P1,97,80.1
Darjeeling,1901,Drj-1901,133,Panchayat Bhavan 133,2021,179,208,17,224,6,634,P4,16,80.3
Darjeeling,1901,Drj-1901,134,Market Building 134,2019,217,158,2,36,3,416,P1,59,72.3
Darjeeling,1901,Drj-1901,134,Market Building 134,2021,204,162,3,76,4,449,P1,42,78.1
