district,ac_code,ac_name,part_no,booth_name,year,votes_P1,votes_P2,votes_P3,votes_P4,votes_NOTA,total_votes,winner,margin,turnout_pct
Purulia,1601,Prl-1601,94,Panchayat Bhavan 94,2019,299,143,3,41,5,491,P1,156,81.4
Purulia,1601,Prl-1601,94,Panchayat Bhavan 94,2021,253,146,2,47,5,453,P1,107,75.1
Purulia,1601,Prl-1601,95,Primary School 95,2019,255,156,5,49,4,469,P1,99,79.2
Purulia,1601,Prl-1601,95,Primary School 95,2021,216,207,5,47,5,480,P1,9,81.1
Purulia,1601,Prl-1601,96,Primary School 96,2019,311,201,6,62,6,586,P1,110,77.3
Purulia,1601,Prl-1601,96,Primary School 96,2021,282,250,3,50,6,591,P1,32,78.0
Purulia,1601,Prl-1601,97,Club Building 97,2019,274,198,8,84,6,570,P1,76,79.9
Purulia,1601,Prl-1601,97,Club Building 97,2021,237,264,8,89,7,605,P2,27,84.9
Purulia,1601,Prl-1601,98,Health Sub-Centre 98,2019,228,126,9,73,5,441,P1,102,79.7
Purulia,1601,Prl-1601,98,Health Sub-Centre 98,2021,166,149,10,84,3,412,P1,17,74.5
Purulia,1601,Prl-1601,99,High School 99,2019,211,154,3,70,5,443,P1,57,76.8
Purulia,1601,Prl-1601,99,High School 99,2021,221,203,5,37,5,471,P1,18,81.6
Purulia,1601,Prl-1601,100,Govt Office 100,2019,237,177,2,39,4,459,P1,60,79.1
Purulia,1601,Prl-1601,100,Govt Office 100,2021,216,146,10,74,4,450,P1,70,77.6
Purulia,1601,Prl-1601,101,High School 101,2019,347,212,7,67,6,639,P1,135,79.3
Purulia,1601,Prl-1601,101,High School 101,2021,311,256,9,82,7,665,P1,55,82.5
Purulia,1601,Prl-1601,102,Market Building 102,2019,220,183,6,102,4,515,P1,37,81.4
Purulia,1601,Prl-1601,102,Market Building 102,2021,268,204,2,45,6,525,P1,64,82.9
Purulia,1601,Prl-1601,103,Panchayat Bhavan 103,2019,266,168,8,178,6,626,P1,88,84.7
Purulia,1601,Prl-1601,103,Panchayat Bhavan 103,2021,295,185,10,93,6,589,P1,110,79.7
Purulia,1601,Prl-1601,104,Health Sub-Centre 104,2019,287,166,6,40,5,504,P1,121,82.6
Purulia,1601,Prl-1601,104,Health Sub-Centre 104,2021,294,141,5,38,5,483,P1,153,79.2
Purulia,1601,Prl-1601,105,High School 105,2019,273,125,2,38,4,442,P1,148,85.5
Purulia,1601,Prl-1601,105,High School 105,2021,185,186,5,60,4,440,P2,1,85.1
Purulia,1601,Prl-1601,106,Madrasa 106,2019,230,180,3,73,5,491,P1,50,74.8
Purulia,1601,Prl-1601,106,Madrasa 106,2021,309,162,4,43,5,523,P1,147,79.7
Purulia,1601,Prl-1601,107,Post Office 107,2019,235,131,5,40,4,415,P1,104,85.0
Purulia,1601,Prl-1601,107,Post Office 107,2021,224,130,1,34,5,394,P1,94,80.7
Purulia,1601,Prl-1601,108,Madrasa 108,2019,248,168,3,38,6,463,P1,80,75.7
Purulia,1601,Prl-1601,108,Madrasa 108,2021,226,176,5,56,3,466,P1,50,76.1
Purulia,1601,Prl-1601,109,High School 109,2019,222,178,7,48,4,459,P1,44,79.1
Purulia,1601,Prl-1601,109,High School 109,2021,179,110,10,146,4,449,P1,33,77.4
Purulia,1601,Prl-1601,110,Market Building 110,2019,346,153,5,45,5,554,P1,193,77.7
Purulia,1601,Prl-1601,110,Market Building 110,2021,283,172,6,104,6,571,P1,111,80.1
Purulia,1601,Prl-1601,111,Market Building 111,2019,221,116,12,126,5,480,P1,95,74.9
Purulia,1601,Prl-1601,111,Market Building 111,2021,217,230,7,80,5,539,P2,13,84.1
Purulia,1601,Prl-1601,112,High School 112,2019,329,196,7,77,7,616,P1,133,75.5
Purulia,1601,Prl-1601,112,High School 112,2021,433,186,2,60,7,688,P1,247,84.3
Purulia,1601,Prl-1601,113,Govt Office 113,2019,199,191,14,132,6,542,P1,8,82.1
Purulia,1601,Prl-1601,113,Govt Office 113,2021,269,172,2,42,6,491,P1,97,74.4
Purulia,1601,Prl-1601,114,Post Office 114,2019,235,140,2,36,4,417,P1,95,84.9
Purulia,1601,Prl-1601,114,Post Office 114,2021,233,142,4,34,4,417,P1,91,84.9
Purulia,1601,Prl-1601,115,Community Hall 115,2019,302,135,6,55,5,503,P1,167,75.2
Purulia,1601,Prl-1601,115,Community Hall 115,2021,261,200,5,55,5,526,P1,61,78.6
Purulia,1601,Prl-1601,116,Community Hall 116,2019,283,227,5,55,6,576,P1,56,76.3
Purulia,1601,Prl-1601,116,Community Hall 116,2021,307,205,3,49,5,569,P1,102,75.4
Purulia,1601,Prl-1601,117,High School 117,2019,268,167,4,119,5,563,P1,101,76.8
Purulia,1601,Prl-1601,117,High School 117,2021,213,226,13,148,6,606,P2,13,82.7
Purulia,1601,Prl-1601,118,Primary School 118,2019,282,209,5,66,5,567,P1,73,80.8
Purulia,1601,Prl-1601,118,Primary School 118,2021,210,160,24,193,6,593,P1,17,84.5
Purulia,1601,Prl-1601,119,Temple Hall 119,2019,260,183,8,66,5,522,P1,77,76.8
Purulia,1601,Prl-1601,119,Temple Hall 119,2021,306,204,5,46,6,567,P1,102,83.4
Purulia,1601,Prl-1601,120,Market Building 120,2019,346,206,7,80,6,645,P1,140,79.6
Purulia,1601,Prl-1601,120,Market Building 120,2021,300,249,3,52,6,610,P1,51,75.3
Purulia,1601,Prl-1601,121,Govt Office 121,2019,242,175,4,38,5,464,P1,67,80.7
Purulia,1601,Prl-1601,121,Govt Office 121,2021,240,167,3,38,4,452,P1,73,78.6
Purulia,1601,Prl-1601,122,Temple Hall 122,2019,289,161,6,44,5,505,P1,128,79.0
Purulia,1601,Prl-1601,122,Temple Hall 122,2021,190,196,14,127,5,532,P2,6,83.3
Purulia,1601,Prl-1601,123,Post Office 123,2019,289,257,4,51,6,607,P1,32,76.4
Purulia,1601,Prl-1601,123,Post Office 123,2021,281,152,12,157,5,607,P1,124,76.4
Purulia,1601,Prl-1601,124,Health Sub-Centre 124,2019,340,223,6,51,6,626,P1,117,80.1
Purulia,1601,Prl-1601,124,Health Sub-Centre 124,2021,373,181,7,48,7,616,P1,192,78.8
Purulia,1601,Prl-1601,125,Temple Hall 125,2019,193,130,7,92,4,426,P1,63,79.2
Purulia,1601,Prl-1601,125,Temple Hall 125,2021,187,169,4,79,4,443,P1,18,82.3
Purulia,1601,Prl-1601,126,Primary School 126,2019,272,163,10,180,6,631,P1,92,82.3
Purulia,1601,Prl-1601,126,Primary School 126,2021,305,194,9,70,6,584,P1,111,76.1
Purulia,1601,Prl-1601,127,High School 127,2019,239,170,7,97,5,518,P1,69,74.3
Purulia,1601,Prl-1601,127,High School 127,2021,308,200,2,48,6,564,P1,108,80.9
Purulia,1601,Prl-1601,128,Post Office 128,2019,360,182,3,52,6,603,P1,178,80.3
Purulia,1601,Prl-1601,128,Post Office 128,2021,272,239,7,44,6,568,P1,33,75.6
Purulia,1601,Prl-1601,129,Panchayat Bhavan 129,2019,305,178,12,132,7,634,P1,127,83.9
Purulia,1601,Prl-1601,129,Panchayat Bhavan 129,2021,271,153,11,148,7,590,P1,118,78.0
Purulia,1601,Prl-1601,130,Panchayat Bhavan 130,2019,265,183,3,41,6,498,P1,82,78.7
Purulia,1601,Prl-1601,130,Panchayat Bhavan 130,2021,213,205,2,45,5,470,P1,8,74.2
Purulia,1601,Prl-1601,131,Post Office 131,2019,360,181,6,48,6,601,P1,179,84.5
Purulia,1601,Prl-1601,131,Post Office 131,2021,383,147,2,51,6,589,P1,236,82.8
Purulia,1601,Prl-1601,132,Market Building 132,2019,271,244,8,107,7,637,P1,27,83.1
Purulia,1601,Prl-1601,132,Market Building 132,2021,363,182,2,52,7,606,P1,181,79.0
Purulia,1601,Prl-1601,133,Primary School 133,2019,207,131,3,31,4,376,P1,76,76.1
Purulia,1601,Prl-1601,133,Primary School 133,2021,179,127,9,89,4,408,P1,52,82.6
Purulia,1601,Prl-1601,134,High School 134,2019,234,149,3,57,5,448,P1,85,74.5
Purulia,1601,Prl-1601,134,High School 134,2021,251,153,10,68,4,486,P1,98,80.9
Purulia,1601,Prl-1601,135,Anganwadi Centre 135,2019,274,205,7,105,7,598,P1,69,83.6
Purulia,1601,Prl-1601,135,Anganwadi Centre 135,2021,295,203,6,92,7,603,P1,92,84.3
Purulia,1601,Prl-1601,136,Primary School 136,2019,250,112,4,33,3,402,P1,138,77.2
Purulia,1601,Prl-1601,136,Primary School 136,2021,193,157,4,31,4,389,P1,36,74.7
Purulia,1601,Prl-1601,137,Community Hall 137,2019,352,194,8,63,6,623,P1,158,84.3
Purulia,1601,Prl-1601,137,Community Hall 137,2021,324,209,5,59,7,604,P1,115,81.7
Purulia,1601,Prl-1601,138,Temple Hall 138,2019,426,166,2,57,6,657,P1,260,83.7
Purulia,1601,Prl-1601,138,Temple Hall 138,2021,271,186,7,125,6,595,P1,85,75.8
Purulia,1601,Prl-1601,139,Post Office 139,2019,389,155,3,51,6,604,P1,234,83.9
Purulia,1601,Prl-1601,139,Post Office 139,2021,271,206,7,74,5,563,P1,65,78.2
Purulia,1601,Prl-1601,140,Panchayat Bhavan 140,2019,254,201,5,41,5,506,P1,53,76.6
Purulia,1601,Prl-1601,140,Panchayat Bhavan 140,2021,252,188,2,51,5,498,P1,64,75.3
