district,ac_code,ac_name,part_no,booth_name,male,female,third_gender,total,female_pct,adj_count,adj_pct,votes_P1_2021,votes_P2_2021,votes_P3_2021,total_votes_2021,winner_2021,margin_2021,P1_share_2021,P2_share_2021,votes_P1_2019,votes_P2_2019,total_votes_2019,winner_2019,flipped_19_21,booth_category,priority_score,worker_assigned,contact_count,votes_to_win_est,notes
Purba Medinipur,301,PMed-301,15,High School 15,262,263,0,525,50.1,8,1.5,306,107,5,463,P1,199,66.1,23.1,294,120,467,P1,False,A,1,,0,234,
Purba Medinipur,301,PMed-301,16,Madrasa 16,380,381,1,762,50.0,19,2.5,470,145,6,684,P1,325,68.7,21.2,379,190,661,P1,False,A,1,,0,340,
Purba Medinipur,301,PMed-301,17,Madrasa 17,363,353,1,717,49.23,16,2.2,417,135,3,613,P1,282,68.0,22.0,446,126,636,P1,False,A,1,,0,320,
Purba Medinipur,301,PMed-301,18,Club Building 18,401,361,1,763,47.31,16,2.1,450,128,8,642,P1,322,70.1,19.9,379,136,628,P1,False,A,1,,0,340,
Purba Medinipur,301,PMed-301,19,Market Building 19,354,356,1,711,50.07,14,2.0,450,92,5,603,P1,358,74.6,15.3,327,144,574,P1,False,A,1,,0,317,
Purba Medinipur,301,PMed-301,20,Health Sub-Centre 20,385,395,0,780,50.64,19,2.4,413,144,3,645,P1,269,64.0,22.3,532,118,722,P1,False,B,3,,0,348,
Purba Medinipur,301,PMed-301,21,Madrasa 21,285,260,0,545,47.71,10,1.8,316,79,2,439,P1,237,72.0,18.0,287,150,486,P1,False,A,1,,0,243,
Purba Medinipur,301,PMed-301,22,Club Building 22,401,412,1,814,50.61,13,1.6,367,124,20,701,P1,184,52.4,17.7,427,131,695,P1,False,B,3,,0,363,
Purba Medinipur,301,PMed-301,23,Temple Hall 23,337,343,0,680,50.44,12,1.8,464,94,4,620,P1,370,74.8,15.2,398,133,590,P1,False,A,1,,0,303,
Purba Medinipur,301,PMed-301,24,Govt Office 24,352,319,0,671,47.54,15,2.2,389,83,7,542,P1,306,71.8,15.3,387,76,608,P1,False,A,1,,0,299,
Purba Medinipur,301,PMed-301,25,Madrasa 25,244,248,0,492,50.41,11,2.2,281,81,4,402,P1,200,69.9,20.1,269,106,417,P1,False,A,1,,0,219,
Purba Medinipur,301,PMed-301,26,Panchayat Bhavan 26,332,307,0,639,48.04,12,1.9,334,184,7,585,P1,150,57.1,31.5,416,104,578,P1,False,B,3,,0,285,
Purba Medinipur,301,PMed-301,27,Madrasa 27,310,285,0,595,47.9,9,1.5,347,111,4,516,P1,236,67.2,21.5,354,141,550,P1,False,A,1,,0,265,
Purba Medinipur,301,PMed-301,28,Govt Office 28,271,246,1,518,47.49,8,1.5,294,103,4,442,P1,191,66.5,23.3,320,98,465,P1,False,A,1,,0,231,
Purba Medinipur,301,PMed-301,29,Market Building 29,364,374,0,738,50.68,12,1.6,373,226,7,666,P1,147,56.0,33.9,373,150,650,P1,False,B,3,,0,329,
Purba Medinipur,301,PMed-301,30,Panchayat Bhavan 30,318,316,1,635,49.76,13,2.0,316,138,8,526,P1,178,60.1,26.2,388,122,567,P1,False,B,3,,0,283,
Purba Medinipur,301,PMed-301,31,Post Office 31,249,246,1,496,49.6,9,1.8,268,93,5,401,P1,175,66.8,23.2,317,67,426,P1,False,A,1,,0,221,
Purba Medinipur,301,PMed-301,32,Temple Hall 32,253,248,0,501,49.5,8,1.6,292,88,5,422,P1,204,69.2,20.9,271,95,406,P1,False,A,1,,0,223,
Purba Medinipur,301,PMed-301,33,Govt Office 33,328,303,1,632,47.94,12,1.9,359,107,3,518,P1,252,69.3,20.7,392,130,580,P1,False,A,1,,0,282,
Purba Medinipur,301,PMed-301,34,Market Building 34,376,357,0,733,48.7,19,2.6,493,62,5,617,P1,431,79.9,10.0,367,89,602,P1,False,A,1,,0,327,
Purba Medinipur,301,PMed-301,35,Govt Office 35,366,358,0,724,49.45,17,2.3,379,101,9,608,P1,266,62.3,16.6,371,143,644,P1,False,B,3,,0,323,
Purba Medinipur,301,PMed-301,36,Market Building 36,274,263,0,537,48.98,12,2.2,227,149,5,450,P1,78,50.4,33.1,339,104,492,P1,False,B,3,,0,239,
Purba Medinipur,301,PMed-301,37,Health Sub-Centre 37,321,314,1,636,49.37,14,2.2,300,131,12,551,P1,169,54.4,23.8,314,110,549,P1,False,B,3,,0,284,
Purba Medinipur,301,PMed-301,38,Health Sub-Centre 38,305,306,1,612,50.0,9,1.5,375,120,4,551,P1,255,68.1,21.8,352,121,559,P1,False,A,1,,0,273,
Purba Medinipur,301,PMed-301,39,Post Office 39,341,305,1,647,47.14,14,2.2,298,131,5,554,P1,167,53.8,23.6,309,109,545,P1,False,B,3,,0,288,
Purba Medinipur,301,PMed-301,40,Govt Office 40,300,296,1,597,49.58,9,1.5,383,95,5,531,P1,288,72.1,17.9,349,105,535,P1,False,A,1,,0,266,
Purba Medinipur,301,PMed-301,41,Club Building 41,328,294,0,622,47.27,10,1.6,355,153,5,565,P1,202,62.8,27.1,348,167,572,P1,False,B,3,,0,277,
Purba Medinipur,301,PMed-301,42,Anganwadi Centre 42,344,335,0,679,49.34,17,2.5,380,176,5,618,P1,204,61.5,28.5,430,118,609,P1,False,B,3,,0,303,
Purba Medinipur,301,PMed-301,43,Govt Office 43,351,352,0,703,50.07,17,2.4,401,126,11,646,P1,275,62.1,19.5,410,128,598,P1,False,B,3,,0,313,
Purba Medinipur,301,PMed-301,44,Anganwadi Centre 44,303,282,0,585,48.21,11,1.9,335,114,5,514,P1,221,65.2,22.2,312,123,500,P1,False,A,1,,0,261,
Purba Medinipur,301,PMed-301,45,Govt Office 45,354,353,0,707,49.93,14,2.0,434,152,4,651,P1,282,66.7,23.3,349,172,579,P1,False,A,1,,0,315,
Purba Medinipur,301,PMed-301,46,Madrasa 46,291,298,1,590,50.51,11,1.9,318,137,2,506,P1,181,62.8,27.1,377,49,474,P1,False,B,3,,0,263,
Purba Medinipur,301,PMed-301,47,Health Sub-Centre 47,305,300,0,605,49.59,14,2.3,347,149,6,551,P1,198,63.0,27.0,332,114,496,P1,False,B,3,,0,270,
Purba Medinipur,301,PMed-301,48,Govt Office 48,272,275,0,547,50.27,9,1.6,277,106,6,459,P1,171,60.3,23.1,308,99,491,P1,False,B,3,,0,244,
Purba Medinipur,301,PMed-301,49,Market Building 49,407,399,1,807,49.44,18,2.2,434,180,5,685,P1,254,63.4,26.3,569,71,711,P1,False,B,3,,0,360,
Purba Medinipur,301,PMed-301,50,Primary School 50,406,389,0,795,48.93,20,2.5,441,219,8,733,P1,222,60.2,29.9,426,151,644,P1,False,B,3,,0,354,
Purba Medinipur,301,PMed-301,51,Panchayat Bhavan 51,346,317,1,664,47.74,12,1.8,329,153,5,535,P1,176,61.5,28.6,407,138,606,P1,False,B,3,,0,296,
Purba Medinipur,301,PMed-301,52,Temple Hall 52,317,325,0,642,50.62,10,1.6,391,102,5,547,P1,289,71.5,18.6,229,129,530,P1,False,A,1,,0,286,
Purba Medinipur,301,PMed-301,53,Market Building 53,383,363,1,747,48.59,15,2.0,407,134,3,601,P1,273,67.7,22.3,379,179,677,P1,False,A,1,,0,333,
Purba Medinipur,301,PMed-301,54,Govt Office 54,253,256,1,510,50.2,10,2.0,292,109,1,446,P1,183,65.5,24.4,299,75,416,P1,False,A,1,,0,227,
Purba Medinipur,301,PMed-301,55,Anganwadi Centre 55,381,383,0,764,50.13,16,2.1,407,170,6,698,P1,237,58.3,24.4,342,198,641,P1,False,B,3,,0,341,
Purba Medinipur,301,PMed-301,56,Panchayat Bhavan 56,399,375,1,775,48.39,15,1.9,337,149,5,636,P1,188,53.0,23.4,463,106,632,P1,False,B,3,,0,346,
Purba Medinipur,301,PMed-301,57,Post Office 57,263,240,1,504,47.62,7,1.4,265,104,2,410,P1,161,64.6,25.4,302,70,413,P1,False,B,3,,0,225,
Purba Medinipur,301,PMed-301,58,Market Building 58,359,327,0,686,47.67,13,1.9,349,143,8,585,P1,206,59.7,24.4,424,118,631,P1,False,B,3,,0,306,
Purba Medinipur,301,PMed-301,59,Health Sub-Centre 59,398,407,0,805,50.56,15,1.9,408,188,8,663,P1,220,61.5,28.4,480,116,663,P1,False,B,3,,0,359,
Purba Medinipur,301,PMed-301,60,Health Sub-Centre 60,291,282,1,574,49.13,13,2.3,307,145,6,515,P1,162,59.6,28.2,348,101,499,P1,False,B,3,,0,256,
Purba Medinipur,301,PMed-301,61,Club Building 61,334,328,1,663,49.47,13,2.0,328,161,7,565,P1,167,58.1,28.5,443,110,614,P1,False,B,3,,0,296,
Purba Medinipur,301,PMed-301,62,Market Building 62,370,362,1,733,49.39,18,2.5,411,124,4,626,P1,287,65.7,19.8,483,89,636,P1,False,A,1,,0,327,
Purba Medinipur,301,PMed-301,63,Panchayat Bhavan 63,373,363,1,737,49.25,16,2.2,452,145,4,663,P1,307,68.2,21.9,393,179,636,P1,False,A,1,,0,329,
Purba Medinipur,301,PMed-301,64,Post Office 64,365,339,0,704,48.15,18,2.6,415,157,6,636,P1,258,65.3,24.7,401,165,636,P1,False,A,1,,0,314,
Purba Medinipur,301,PMed-301,65,Madrasa 65,330,337,0,667,50.52,14,2.1,437,68,3,561,P1,369,77.9,12.1,440,112,613,P1,False,A,1,,0,297,
Purba Medinipur,301,PMed-301,66,Anganwadi Centre 66,360,368,1,729,50.48,15,2.1,347,185,10,628,P1,162,55.3,29.5,398,178,648,P1,False,B,3,,0,325,
Purba Medinipur,301,PMed-301,67,Community Hall 67,349,325,0,674,48.22,12,1.8,331,127,10,613,P1,192,54.0,20.7,412,94,562,P1,False,B,3,,0,301,
Purba Medinipur,301,PMed-301,68,Market Building 68,329,304,0,633,48.03,16,2.5,330,130,3,511,P1,200,64.6,25.4,272,133,519,P1,False,B,3,,0,282,
Purba Medinipur,301,PMed-301,69,Post Office 69,401,361,1,763,47.31,17,2.2,399,163,6,624,P1,236,63.9,26.1,438,160,665,P1,False,B,3,,0,340,
Purba Medinipur,301,PMed-301,70,Community Hall 70,271,245,0,516,47.48,10,1.9,363,63,2,473,P1,300,76.7,13.3,233,139,436,P1,False,A,1,,0,230,
Purba Medinipur,301,PMed-301,71,Primary School 71,351,341,1,693,49.21,11,1.6,337,123,10,605,P1,208,55.7,20.3,424,120,604,P1,False,B,3,,0,309,
Purba Medinipur,301,PMed-301,72,Health Sub-Centre 72,332,320,0,652,49.08,14,2.1,387,138,6,589,P1,249,65.7,23.4,374,128,558,P1,False,A,1,,0,291,
Purba Medinipur,301,PMed-301,73,Govt Office 73,325,315,1,641,49.14,15,2.3,363,129,5,547,P1,234,66.4,23.6,345,127,525,P1,False,A,1,,0,286,
Purba Medinipur,301,PMed-301,74,Post Office 74,269,250,0,519,48.17,9,1.7,223,127,4,418,P1,96,53.3,30.4,247,127,416,P1,False,B,3,,0,231,
Purba Medinipur,301,PMed-301,75,Govt Office 75,317,304,0,621,48.95,13,2.1,356,130,6,540,P1,226,65.9,24.1,400,105,561,P1,False,A,1,,0,277,
Purba Medinipur,301,PMed-301,76,Temple Hall 76,381,347,0,728,47.66,15,2.1,398,178,5,640,P1,220,62.2,27.8,461,144,673,P1,False,B,3,,0,325,
Purba Medinipur,301,PMed-301,77,Primary School 77,243,247,0,490,50.41,11,2.2,306,90,2,440,P1,216,69.5,20.5,250,115,451,P1,False,A,1,,0,218,
Purba Medinipur,301,PMed-301,78,Govt Office 78,317,306,1,624,49.04,15,2.4,360,134,5,549,P1,226,65.6,24.4,349,62,553,P1,False,A,1,,0,278,
Purba Medinipur,301,PMed-301,79,Post Office 79,289,269,1,559,48.12,9,1.6,343,109,4,502,P1,234,68.3,21.7,349,76,472,P1,False,A,1,,0,249,
Purba Medinipur,301,PMed-301,80,High School 80,340,347,0,687,50.51,10,1.5,358,209,6,630,P1,149,56.8,33.2,385,136,579,P1,False,B,3,,0,306,
Purba Medinipur,301,PMed-301,81,Health Sub-Centre 81,404,405,1,810,50.0,13,1.6,406,246,7,725,P1,160,56.0,33.9,425,220,717,P1,False,B,3,,0,361,
Purba Medinipur,301,PMed-301,82,High School 82,352,318,1,671,47.39,10,1.5,347,186,3,603,P1,161,57.5,30.8,408,104,569,P1,False,B,3,,0,299,
Purba Medinipur,301,PMed-301,83,Govt Office 83,284,260,1,545,47.71,9,1.7,297,118,4,461,P1,179,64.4,25.6,310,111,468,P1,False,B,3,,0,243,
Purba Medinipur,301,PMed-301,84,Madrasa 84,328,331,0,659,50.23,15,2.3,302,197,2,562,P1,105,53.7,35.1,400,129,602,P1,False,B,3,,0,294,
Purba Medinipur,301,PMed-301,85,Post Office 85,320,311,1,632,49.21,15,2.4,332,151,7,556,P1,181,59.7,27.2,460,59,577,P1,False,B,3,,0,282,
Purba Medinipur,301,PMed-301,86,Temple Hall 86,251,250,1,502,49.8,8,1.6,283,109,4,436,P1,174,64.9,25.0,328,82,456,P1,False,B,3,,0,224,
Purba Medinipur,301,PMed-301,87,Market Building 87,353,335,0,688,48.69,12,1.7,325,151,6,566,P1,174,57.4,26.7,368,136,559,P1,False,B,3,,0,307,
Purba Medinipur,301,PMed-301,88,Madrasa 88,389,367,1,757,48.48,14,1.8,508,122,5,700,P1,386,72.6,17.4,535,79,683,P1,False,A,1,,0,338,
Purba Medinipur,301,PMed-301,89,Club Building 89,300,275,1,576,47.74,12,2.1,379,71,5,500,P1,308,75.8,14.2,258,125,499,P1,False,A,1,,0,257,
Purba Medinipur,301,PMed-301,90,Post Office 90,381,382,1,764,50.0,17,2.2,477,145,7,691,P1,332,69.0,21.0,442,165,675,P1,False,A,1,,0,341,
Purba Medinipur,301,PMed-301,91,Community Hall 91,353,329,0,682,48.24,17,2.5,394,161,6,617,P1,233,63.9,26.1,386,138,593,P1,False,B,3,,0,304,
Purba Medinipur,301,PMed-301,92,Govt Office 92,383,368,1,752,48.94,13,1.7,405,146,6,612,P1,259,66.2,23.9,433,154,657,P1,False,A,1,,0,335,
Purba Medinipur,301,PMed-301,93,Madrasa 93,296,300,0,596,50.34,12,2.0,302,134,6,493,P1,168,61.3,27.2,290,143,482,P1,False,B,3,,0,266,
Purba Medinipur,301,PMed-301,94,Market Building 94,320,292,0,612,47.71,13,2.1,343,119,3,545,P1,224,62.9,21.8,419,52,524,P1,False,B,3,,0,273,
Purba Medinipur,301,PMed-301,95,Market Building 95,291,296,0,587,50.43,9,1.5,330,94,3,499,P1,236,66.1,18.8,329,118,497,P1,False,A,1,,0,262,
Purba Medinipur,301,PMed-301,96,Anganwadi Centre 96,318,293,0,611,47.95,9,1.5,348,161,7,565,P1,187,61.6,28.5,343,98,555,P1,False,B,3,,0,272,
Purba Medinipur,301,PMed-301,97,Club Building 97,306,281,1,588,47.79,9,1.5,378,79,2,507,P1,299,74.6,15.6,334,98,480,P1,False,A,1,,0,262,
Purba Medinipur,301,PMed-301,98,Primary School 98,388,394,1,783,50.32,15,1.9,507,84,6,657,P1,423,77.2,12.8,519,66,649,P1,False,A,1,,0,349,
Purba Medinipur,301,PMed-301,99,Temple Hall 99,371,364,1,736,49.46,11,1.5,416,140,3,618,P1,276,67.3,22.7,430,152,646,P1,False,A,1,,0,328,
Purba Medinipur,301,PMed-301,100,Panchayat Bhavan 100,250,250,1,501,49.9,7,1.4,284,104,3,431,P1,180,65.9,24.1,285,102,430,P1,False,A,1,,0,223,
Purba Medinipur,301,PMed-301,101,Post Office 101,382,373,1,756,49.34,12,1.6,379,176,13,672,P1,203,56.4,26.2,463,113,640,P1,False,B,3,,0,337,
Purba Medinipur,301,PMed-301,102,Madrasa 102,287,259,0,546,47.44,10,1.8,347,103,3,500,P1,244,69.4,20.6,325,89,460,P1,False,A,1,,0,243,
Purba Medinipur,301,PMed-301,103,Community Hall 103,314,304,1,619,49.11,11,1.8,406,84,6,545,P1,322,74.5,15.4,355,143,559,P1,False,A,1,,0,276,
Purba Medinipur,301,PMed-301,104,Community Hall 104,418,397,1,816,48.65,14,1.7,514,151,5,739,P1,363,69.6,20.4,467,135,669,P1,False,A,1,,0,364,
Purba Medinipur,301,PMed-301,105,Anganwadi Centre 105,391,385,0,776,49.61,20,2.6,350,212,5,625,P1,138,56.0,33.9,444,130,638,P1,False,B,3,,0,346,
Purba Medinipur,301,PMed-301,106,Panchayat Bhavan 106,301,291,0,592,49.16,15,2.5,313,103,5,512,P1,210,61.1,20.1,430,54,537,P1,False,B,3,,0,264,
Purba Medinipur,301,PMed-301,107,Health Sub-Centre 107,335,320,0,655,48.85,10,1.5,429,72,2,557,P1,357,77.0,12.9,384,132,573,P1,False,A,1,,0,292,
Purba Medinipur,301,PMed-301,108,Community Hall 108,288,269,0,557,48.29,10,1.8,363,91,3,504,P1,272,72.0,18.1,268,108,465,P1,False,A,1,,0,248,
Purba Medinipur,301,PMed-301,109,Panchayat Bhavan 109,402,397,1,800,49.62,20,2.5,455,132,6,652,P1,323,69.8,20.2,439,188,697,P1,False,A,1,,0,357,
Purba Medinipur,301,PMed-301,110,Anganwadi Centre 110,394,371,0,765,48.5,17,2.2,452,118,4,634,P1,334,71.3,18.6,406,163,632,P1,False,A,1,,0,341,
Purba Medinipur,301,PMed-301,111,Club Building 111,279,259,0,538,48.14,8,1.5,306,80,4,434,P1,226,70.5,18.4,292,116,461,P1,False,A,1,,0,240,
Purba Medinipur,301,PMed-301,112,Health Sub-Centre 112,249,244,0,493,49.49,8,1.6,237,102,3,425,P1,135,55.8,24.0,252,112,422,P1,False,B,3,,0,220,
Purba Medinipur,301,PMed-301,113,Madrasa 113,308,311,1,620,50.16,9,1.5,259,128,8,505,P1,131,51.3,25.3,374,135,566,P1,False,B,3,,0,276,
Purba Medinipur,301,PMed-301,114,Community Hall 114,263,270,1,534,50.56,9,1.7,330,89,5,465,P1,241,71.0,19.1,334,87,468,P1,False,A,1,,0,238,
Purba Medinipur,301,PMed-301,115,Community Hall 115,295,298,0,593,50.25,12,2.0,315,120,3,483,P1,195,65.2,24.8,364,111,528,P1,False,A,1,,0,264,
Purba Medinipur,301,PMed-301,116,Temple Hall 116,306,297,1,604,49.17,9,1.5,285,145,5,516,P1,140,55.2,28.1,332,109,514,P1,False,B,3,,0,269,
Purba Medinipur,301,PMed-301,117,Market Building 117,268,272,0,540,50.37,10,1.9,335,94,5,477,P1,241,70.2,19.7,321,91,458,P1,False,A,1,,0,241,
Purba Medinipur,301,PMed-301,118,Primary School 118,387,364,0,751,48.47,13,1.7,357,125,5,656,P1,195,54.4,19.1,514,66,644,P1,False,B,3,,0,335,
Purba Medinipur,301,PMed-301,119,Community Hall 119,335,304,1,640,47.5,12,1.9,370,134,6,560,P1,236,66.1,23.9,333,185,576,P1,False,A,1,,0,285,
Purba Medinipur,301,PMed-301,120,Market Building 120,345,330,0,675,48.89,14,2.1,397,113,2,566,P1,284,70.1,20.0,346,141,541,P1,False,A,1,,0,301,
Purba Medinipur,301,PMed-301,121,Primary School 121,374,344,1,719,47.84,16,2.2,397,179,2,640,P1,218,62.0,28.0,437,142,651,P1,False,B,3,,0,321,
Purba Medinipur,301,PMed-301,122,Club Building 122,272,249,0,521,47.79,14,2.7,266,129,4,443,P1,137,60.0,29.1,275,114,432,P1,False,B,3,,0,232,
Purba Medinipur,301,PMed-301,123,Health Sub-Centre 123,364,336,0,700,48.0,15,2.1,429,153,5,646,P1,276,66.4,23.7,456,115,635,P1,False,A,1,,0,312,
Purba Medinipur,301,PMed-301,124,High School 124,293,269,1,563,47.78,12,2.1,300,121,5,468,P1,179,64.1,25.9,333,105,487,P1,False,B,3,,0,251,
Purba Medinipur,301,PMed-301,125,Madrasa 125,324,323,1,648,49.85,13,2.0,404,119,6,592,P1,285,68.2,20.1,325,194,578,P1,False,A,1,,0,289,
Purba Medinipur,301,PMed-301,126,Panchayat Bhavan 126,314,296,0,610,48.52,9,1.5,357,131,4,542,P1,226,65.9,24.2,331,126,508,P1,False,A,1,,0,272,
Purba Medinipur,301,PMed-301,127,Temple Hall 127,255,233,0,488,47.75,11,2.3,277,97,5,450,P1,180,61.6,21.6,257,86,417,P1,False,B,3,,0,218,
Purba Medinipur,301,PMed-301,128,Anganwadi Centre 128,387,369,0,756,48.81,19,2.5,406,191,6,679,P1,215,59.8,28.1,424,150,638,P1,False,B,3,,0,337,
Purba Medinipur,301,PMed-301,129,Madrasa 129,318,314,0,632,49.68,10,1.6,332,122,5,519,P1,210,64.0,23.5,328,169,552,P1,False,B,3,,0,282,
Purba Medinipur,301,PMed-301,130,Market Building 130,405,395,1,801,49.31,15,1.9,442,168,5,678,P1,274,65.2,24.8,327,203,665,P1,False,A,1,,0,357,
Purba Medinipur,301,PMed-301,131,Post Office 131,402,367,0,769,47.72,12,1.6,451,164,5,683,P1,287,66.0,24.0,462,132,660,P1,False,A,1,,0,343,
Purba Medinipur,301,PMed-301,132,Panchayat Bhavan 132,399,364,1,764,47.64,15,2.0,402,187,7,674,P1,215,59.6,27.7,411,156,630,P1,False,B,3,,0,341,
Purba Medinipur,301,PMed-301,133,Temple Hall 133,361,346,1,708,48.87,14,2.0,466,85,5,612,P1,381,76.1,13.9,357,174,590,P1,False,A,1,,0,316,
Purba Medinipur,301,PMed-301,134,Govt Office 134,333,311,1,645,48.22,16,2.5,368,128,5,585,P1,240,62.9,21.9,360,120,533,P1,False,B,3,,0,288,
Purba Medinipur,301,PMed-301,135,Primary School 135,328,297,1,626,47.44,9,1.4,293,194,4,547,P1,99,53.6,35.5,344,110,516,P1,False,B,3,,0,279,
Purba Medinipur,301,PMed-301,136,Temple Hall 136,356,346,0,702,49.29,16,2.3,402,121,4,581,P1,281,69.2,20.8,359,138,596,P1,False,A,1,,0,313,
Purba Medinipur,301,PMed-301,137,Govt Office 137,376,348,1,725,48.0,15,2.1,422,154,6,646,P1,268,65.3,23.8,474,98,635,P1,False,A,1,,0,323,
Purba Medinipur,301,PMed-301,138,High School 138,366,358,1,725,49.38,16,2.2,351,146,5,596,P1,205,58.9,24.5,451,141,658,P1,False,B,3,,0,323,
Purba Medinipur,301,PMed-301,139,Community Hall 139,298,277,1,576,48.09,12,2.1,291,69,4,480,P1,180,60.6,14.4,250,155,469,P1,False,B,3,,0,257,
Purba Medinipur,301,PMed-301,140,Club Building 140,297,285,1,583,48.89,8,1.4,353,113,2,517,P1,240,68.3,21.9,272,156,497,P1,False,A,1,,0,260,
Purba Medinipur,301,PMed-301,141,Post Office 141,360,326,0,686,47.52,12,1.7,410,137,2,608,P1,273,67.4,22.5,380,128,565,P1,False,A,1,,0,306,
Purba Medinipur,301,PMed-301,142,High School 142,412,394,0,806,48.88,18,2.2,488,151,5,710,P1,337,68.7,21.3,433,170,670,P1,False,A,1,,0,359,
Purba Medinipur,301,PMed-301,143,Anganwadi Centre 143,310,298,1,609,48.93,10,1.6,397,54,6,501,P1,343,79.2,10.8,337,123,520,P1,False,A,1,,0,272,
Purba Medinipur,301,PMed-301,144,Post Office 144,322,319,1,642,49.69,10,1.6,299,136,3,540,P1,163,55.4,25.2,329,93,555,P1,False,B,3,,0,286,
Purba Medinipur,301,PMed-301,145,Market Building 145,409,398,0,807,49.32,12,1.5,447,158,7,672,P1,289,66.5,23.5,439,216,728,P1,False,A,1,,0,360,
Purba Medinipur,301,PMed-301,146,Anganwadi Centre 146,353,351,0,704,49.86,10,1.4,364,169,4,602,P1,195,60.5,28.1,418,146,627,P1,False,B,3,,0,314,
Purba Medinipur,301,PMed-301,147,Post Office 147,399,384,1,784,48.98,16,2.0,495,81,7,641,P1,414,77.2,12.6,434,175,677,P1,False,A,1,,0,350,
Purba Medinipur,301,PMed-301,148,High School 148,313,294,0,607,48.43,14,2.3,294,166,6,520,P1,128,56.5,31.9,332,135,519,P1,False,B,3,,0,271,
Purba Medinipur,301,PMed-301,149,Anganwadi Centre 149,385,357,1,743,48.05,13,1.7,325,173,13,666,P1,152,48.8,26.0,440,174,682,P1,False,B,3,,0,331,
Purba Medinipur,301,PMed-301,150,Community Hall 150,388,362,0,750,48.27,13,1.7,461,159,3,689,P1,302,66.9,23.1,476,139,684,P1,False,A,1,,0,334,
Purba Medinipur,301,PMed-301,151,Madrasa 151,314,309,1,624,49.52,12,1.9,366,154,5,578,P1,212,63.3,26.6,357,131,543,P1,False,B,3,,0,278,
Purba Medinipur,301,PMed-301,152,Post Office 152,335,328,0,663,49.47,16,2.4,424,112,7,596,P1,312,71.1,18.8,335,162,552,P1,False,A,1,,0,296,
Purba Medinipur,301,PMed-301,153,Panchayat Bhavan 153,349,357,1,707,50.5,16,2.3,362,113,13,652,P1,204,55.5,17.3,387,126,570,P1,False,B,3,,0,315,
Purba Medinipur,301,PMed-301,154,High School 154,254,258,1,513,50.29,10,1.9,325,100,4,472,P1,225,68.9,21.2,273,126,443,P1,False,A,1,,0,229,
Purba Medinipur,301,PMed-301,155,Club Building 155,281,279,0,560,49.82,14,2.5,369,60,4,476,P1,309,77.5,12.6,260,81,453,P1,False,A,1,,0,250,
