district,ac_code,ac_name,part_no,booth_name,male,female,third_gender,total,female_pct
Dakshin Dinajpur,1801,DD-1801,31,Community Hall 31,248,231,1,480,48.12
Dakshin Dinajpur,1801,DD-1801,32,High School 32,321,311,1,633,49.13
Dakshin Dinajpur,1801,DD-1801,33,Market Building 33,320,327,1,648,50.46
Dakshin Dinajpur,1801,DD-1801,34,Temple Hall 34,288,291,1,580,50.17
Dakshin Dinajpur,1801,DD-1801,35,Primary School 35,393,380,1,774,49.1
Dakshin Dinajpur,1801,DD-1801,36,Club Building 36,315,301,1,617,48.78
Dakshin Dinajpur,1801,DD-1801,37,High School 37,412,378,0,790,47.85
Dakshin Dinajpur,1801,DD-1801,38,Temple Hall 38,323,290,1,614,47.23
Dakshin Dinajpur,1801,DD-1801,39,Market Building 39,286,291,1,578,50.35
Dakshin Dinajpur,1801,DD-1801,40,Community Hall 40,398,363,0,761,47.7
Dakshin Dinajpur,1801,DD-1801,41,Post Office 41,310,296,0,606,48.84
Dakshin Dinajpur,1801,DD-1801,42,Panchayat Bhavan 42,311,298,1,610,48.85
Dakshin Dinajpur,1801,DD-1801,43,Anganwadi Centre 43,317,321,0,638,50.31
Dakshin Dinajpur,1801,DD-1801,44,Temple Hall 44,342,353,1,696,50.72
Dakshin Dinajpur,1801,DD-1801,45,Primary School 45,294,273,0,567,48.15
Dakshin Dinajpur,1801,DD-1801,46,Post Office 46,403,371,0,774,47.93
Dakshin Dinajpur,1801,DD-1801,47,Madrasa 47,334,303,0,637,47.57
Dakshin Dinajpur,1801,DD-1801,48,Anganwadi Centre 48,333,320,1,654,48.93
Dakshin Dinajpur,1801,DD-1801,49,Post Office 49,310,298,1,609,48.93
Dakshin Dinajpur,1801,DD-1801,50,Panchayat Bhavan 50,307,281,1,589,47.71
Dakshin Dinajpur,1801,DD-1801,51,Health Sub-Centre 51,389,384,1,774,49.61
Dakshin Dinajpur,1801,DD-1801,52,Temple Hall 52,401,399,1,801,49.81
Dakshin Dinajpur,1801,DD-1801,53,Anganwadi Centre 53,382,392,1,775,50.58
Dakshin Dinajpur,1801,DD-1801,54,Anganwadi Centre 54,302,286,0,588,48.64
Dakshin Dinajpur,1801,DD-1801,55,Govt Office 55,401,391,1,793,49.31
Dakshin Dinajpur,1801,DD-1801,56,Community Hall 56,266,255,1,522,48.85
Dakshin Dinajpur,1801,DD-1801,57,Health Sub-Centre 57,298,305,0,603,50.58
Dakshin Dinajpur,1801,DD-1801,58,Post Office 58,286,259,0,545,47.52
Dakshin Dinajpur,1801,DD-1801,59,Govt Office 59,332,310,1,643,48.21
Dakshin Dinajpur,1801,DD-1801,60,Club Building 60,276,285,1,562,50.71
Dakshin Dinajpur,1801,DD-1801,61,High School 61,272,272,0,544,50.0
Dakshin Dinajpur,1801,DD-1801,62,Anganwadi Centre 62,306,286,1,593,48.23
Dakshin Dinajpur,1801,DD-1801,63,Madrasa 63,361,359,0,720,49.86
Dakshin Dinajpur,1801,DD-1801,64,Community Hall 64,368,362,1,731,49.52
Dakshin Dinajpur,1801,DD-1801,65,Anganwadi Centre 65,268,254,0,522,48.66
Dakshin Dinajpur,1801,DD-1801,66,Post Office 66,343,336,1,680,49.41
Dakshin Dinajpur,1801,DD-1801,67,Community Hall 67,260,257,1,518,49.61
Dakshin Dinajpur,1801,DD-1801,68,Club Building 68,306,311,1,618,50.32
Dakshin Dinajpur,1801,DD-1801,69,Temple Hall 69,281,257,0,538,47.77
Dakshin Dinajpur,1801,DD-1801,70,Market Building 70,397,390,0,787,49.56
Dakshin Dinajpur,1801,DD-1801,71,Temple Hall 71,410,404,1,815,49.57
Dakshin Dinajpur,1801,DD-1801,72,Market Building 72,361,331,0,692,47.83
Dakshin Dinajpur,1801,DD-1801,73,Govt Office 73,252,259,0,511,50.68
Dakshin Dinajpur,1801,DD-1801,74,Madrasa 74,270,248,0,518,47.88
Dakshin Dinajpur,1801,DD-1801,75,High School 75,236,243,1,480,50.62
Dakshin Dinajpur,1801,DD-1801,76,High School 76,332,309,0,641,48.21
Dakshin Dinajpur,1801,DD-1801,77,Market Building 77,402,413,1,816,50.61
Dakshin Dinajpur,1801,DD-1801,78,Health Sub-Centre 78,339,348,0,687,50.66
Dakshin Dinajpur,1801,DD-1801,79,Club Building 79,279,261,1,541,48.24
Dakshin Dinajpur,1801,DD-1801,80,Market Building 80,413,379,1,793,47.79
Dakshin Dinajpur,1801,DD-1801,81,Govt Office 81,343,343,1,687,49.93
Dakshin Dinajpur,1801,DD-1801,82,Panchayat Bhavan 82,382,389,0,771,50.45
Dakshin Dinajpur,1801,DD-1801,83,Primary School 83,248,254,0,502,50.6
Dakshin Dinajpur,1801,DD-1801,84,Temple Hall 84,394,376,1,771,48.77
Dakshin Dinajpur,1801,DD-1801,85,High School 85,385,380,0,765,49.67
Dakshin Dinajpur,1801,DD-1801,86,Temple Hall 86,250,254,1,505,50.3
Dakshin Dinajpur,1801,DD-1801,87,Madrasa 87,383,349,1,733,47.61
Dakshin Dinajpur,1801,DD-1801,88,Post Office 88,290,275,1,566,48.59
Dakshin Dinajpur,1801,DD-1801,89,Post Office 89,280,290,0,570,50.88
Dakshin Dinajpur,1801,DD-1801,90,Temple Hall 90,393,381,0,774,49.22
Dakshin Dinajpur,1801,DD-1801,91,Panchayat Bhavan 91,365,343,1,709,48.38
Dakshin Dinajpur,1801,DD-1801,92,Anganwadi Centre 92,345,320,1,666,48.05
Dakshin Dinajpur,1801,DD-1801,93,Primary School 93,245,247,1,493,50.1
Dakshin Dinajpur,1801,DD-1801,94,Primary School 94,259,254,0,513,49.51
Dakshin Dinajpur,1801,DD-1801,95,Community Hall 95,388,376,0,764,49.21
Dakshin Dinajpur,1801,DD-1801,96,Panchayat Bhavan 96,244,247,1,492,50.2
Dakshin Dinajpur,1801,DD-1801,97,Govt Office 97,308,281,0,589,47.71
Dakshin Dinajpur,1801,DD-1801,98,High School 98,421,389,1,811,47.97
Dakshin Dinajpur,1801,DD-1801,99,Panchayat Bhavan 99,374,355,0,729,48.7
Dakshin Dinajpur,1801,DD-1801,100,Panchayat Bhavan 100,317,315,1,633,49.76
Dakshin Dinajpur,1801,DD-1801,101,Madrasa 101,256,264,1,521,50.67
Dakshin Dinajpur,1801,DD-1801,102,Anganwadi Centre 102,311,290,1,602,48.17
Dakshin Dinajpur,1801,DD-1801,103,High School 103,347,314,0,661,47.5
Dakshin Dinajpur,1801,DD-1801,104,Madrasa 104,264,257,0,521,49.33
Dakshin Dinajpur,1801,DD-1801,105,Temple Hall 105,302,293,0,595,49.24
Dakshin Dinajpur,1801,DD-1801,106,Anganwadi Centre 106,327,299,1,627,47.69
Dakshin Dinajpur,1801,DD-1801,107,Madrasa 107,263,263,1,527,49.91
Dakshin Dinajpur,1801,DD-1801,108,Post Office 108,302,275,1,578,47.58
Dakshin Dinajpur,1801,DD-1801,109,Primary School 109,248,236,0,484,48.76
Dakshin Dinajpur,1801,DD-1801,110,Govt Office 110,404,389,0,793,49.05
Dakshin Dinajpur,1801,DD-1801,111,Temple Hall 111,397,409,0,806,50.74
Dakshin Dinajpur,1801,DD-1801,112,Community Hall 112,406,407,1,814,50.0
Dakshin Dinajpur,1801,DD-1801,113,Primary School 113,287,291,1,579,50.26
Dakshin Dinajpur,1801,DD-1801,114,Club Building 114,371,355,1,727,48.83
Dakshin Dinajpur,1801,DD-1801,115,Panchayat Bhavan 115,382,384,0,766,50.13
Dakshin Dinajpur,1801,DD-1801,116,Health Sub-Centre 116,392,368,0,760,48.42
Dakshin Dinajpur,1801,DD-1801,117,Govt Office 117,356,344,1,701,49.07
Dakshin Dinajpur,1801,DD-1801,118,Post Office 118,381,384,0,765,50.2
Dakshin Dinajpur,1801,DD-1801,119,Health Sub-Centre 119,325,316,1,642,49.22
Dakshin Dinajpur,1801,DD-1801,120,Market Building 120,270,253,0,523,48.37
Dakshin Dinajpur,1801,DD-1801,121,Primary School 121,280,253,0,533,47.47
Dakshin Dinajpur,1801,DD-1801,122,Community Hall 122,303,286,0,589,48.56
Dakshin Dinajpur,1801,DD-1801,123,High School 123,349,325,0,674,48.22
Dakshin Dinajpur,1801,DD-1801,124,Post Office 124,327,303,1,631,48.02
Dakshin Dinajpur,1801,DD-1801,125,Govt Office 125,376,367,1,744,49.33
Dakshin Dinajpur,1801,DD-1801,126,High School 126,397,361,0,758,47.63
Dakshin Dinajpur,1801,DD-1801,127,Club Building 127,375,350,1,726,48.21
Dakshin Dinajpur,1801,DD-1801,128,Madrasa 128,361,369,0,730,50.55
Dakshin Dinajpur,1801,DD-1801,129,Anganwadi Centre 129,279,258,1,538,47.96
Dakshin Dinajpur,1801,DD-1801,130,Community Hall 130,333,320,0,653,49.0
Dakshin Dinajpur,1801,DD-1801,131,Govt Office 131,414,392,0,806,48.64
Dakshin Dinajpur,1801,DD-1801,132,Post Office 132,275,260,0,535,48.6
Dakshin Dinajpur,1801,DD-1801,133,Panchayat Bhavan 133,340,322,1,663,48.57
Dakshin Dinajpur,1801,DD-1801,134,Temple Hall 134,339,331,1,671,49.33
Dakshin Dinajpur,1801,DD-1801,135,Community Hall 135,338,339,0,677,50.07
Dakshin Dinajpur,1801,DD-1801,136,Post Office 136,355,341,1,697,48.92
Dakshin Dinajpur,1801,DD-1801,137,Post Office 137,320,305,0,625,48.8
Dakshin Dinajpur,1801,DD-1801,138,Post Office 138,295,265,0,560,47.32
Dakshin Dinajpur,1801,DD-1801,139,Community Hall 139,314,313,1,628,49.84
Dakshin Dinajpur,1801,DD-1801,140,Govt Office 140,251,228,1,480,47.5
Dakshin Dinajpur,1801,DD-1801,141,Community Hall 141,283,256,1,540,47.41
Dakshin Dinajpur,1801,DD-1801,142,High School 142,324,316,0,640,49.38
Dakshin Dinajpur,1801,DD-1801,143,High School 143,277,254,1,532,47.74
Dakshin Dinajpur,1801,DD-1801,144,Health Sub-Centre 144,292,300,0,592,50.68
Dakshin Dinajpur,1801,DD-1801,145,Anganwadi Centre 145,294,284,0,578,49.13
Dakshin Dinajpur,1801,DD-1801,146,High School 146,382,364,0,746,48.79
Dakshin Dinajpur,1801,DD-1801,147,Community Hall 147,280,265,0,545,48.62
Dakshin Dinajpur,1801,DD-1801,148,Primary School 148,315,285,0,600,47.5
Dakshin Dinajpur,1801,DD-1801,149,Health Sub-Centre 149,294,303,1,598,50.67
Dakshin Dinajpur,1801,DD-1801,150,Primary School 150,368,370,0,738,50.14
Dakshin Dinajpur,1801,DD-1801,151,Madrasa 151,328,317,1,646,49.07
Dakshin Dinajpur,1801,DD-1801,152,Anganwadi Centre 152,373,377,0,750,50.27
Dakshin Dinajpur,1801,DD-1801,153,Community Hall 153,273,279,1,553,50.45
Dakshin Dinajpur,1801,DD-1801,154,Anganwadi Centre 154,335,328,0,663,49.47
Dakshin Dinajpur,1801,DD-1801,155,Govt Office 155,322,331,0,653,50.69
Dakshin Dinajpur,1801,DD-1801,156,Govt Office 156,355,320,1,676,47.34
Dakshin Dinajpur,1801,DD-1801,157,Temple Hall 157,256,246,1,503,48.91
Dakshin Dinajpur,1801,DD-1801,158,Panchayat Bhavan 158,406,407,1,814,50.0
Dakshin Dinajpur,1801,DD-1801,159,Post Office 159,326,314,1,641,48.99
Dakshin Dinajpur,1801,DD-1801,160,Anganwadi Centre 160,333,300,0,633,47.39
Dakshin Dinajpur,1801,DD-1801,161,Govt Office 161,388,379,1,768,49.35
Dakshin Dinajpur,1801,DD-1801,162,Post Office 162,338,328,0,666,49.25
Dakshin Dinajpur,1801,DD-1801,163,Community Hall 163,391,358,1,750,47.73
Dakshin Dinajpur,1801,DD-1801,164,Club Building 164,340,332,1,673,49.33
Dakshin Dinajpur,1801,DD-1801,165,Anganwadi Centre 165,250,242,1,493,49.09
Dakshin Dinajpur,1801,DD-1801,166,Panchayat Bhavan 166,287,281,1,569,49.38
Dakshin Dinajpur,1801,DD-1801,167,Anganwadi Centre 167,257,246,1,504,48.81
Dakshin Dinajpur,1801,DD-1801,168,Health Sub-Centre 168,326,321,0,647,49.61
Dakshin Dinajpur,1801,DD-1801,169,Post Office 169,383,342,0,725,47.17
Dakshin Dinajpur,1802,DD-1802,1,Madrasa 1,333,315,1,649,48.54
Dakshin Dinajpur,1802,DD-1802,2,Health Sub-Centre 2,357,364,0,721,50.49
Dakshin Dinajpur,1802,DD-1802,3,Post Office 3,391,363,1,755,48.08
Dakshin Dinajpur,1802,DD-1802,4,Post Office 4,378,355,1,734,48.37
Dakshin Dinajpur,1802,DD-1802,5,Market Building 5,389,362,1,752,48.14
Dakshin Dinajpur,1802,DD-1802,6,Govt Office 6,309,281,1,591,47.55
Dakshin Dinajpur,1802,DD-1802,7,Madrasa 7,376,356,0,732,48.63
Dakshin Dinajpur,1802,DD-1802,8,High School 8,356,360,0,716,50.28
Dakshin Dinajpur,1802,DD-1802,9,Primary School 9,425,388,1,814,47.67
Dakshin Dinajpur,1802,DD-1802,10,Panchayat Bhavan 10,398,358,0,756,47.35
Dakshin Dinajpur,1802,DD-1802,11,Club Building 11,248,244,0,492,49.59
Dakshin Dinajpur,1802,DD-1802,12,Temple Hall 12,299,301,1,601,50.08
Dakshin Dinajpur,1802,DD-1802,13,Panchayat Bhavan 13,258,244,1,503,48.51
Dakshin Dinajpur,1802,DD-1802,14,Primary School 14,408,374,1,783,47.77
Dakshin Dinajpur,1802,DD-1802,15,Post Office 15,389,384,1,774,49.61
Dakshin Dinajpur,1802,DD-1802,16,Club Building 16,293,275,0,568,48.42
Dakshin Dinajpur,1802,DD-1802,17,Madrasa 17,272,274,0,546,50.18
Dakshin Dinajpur,1802,DD-1802,18,Anganwadi Centre 18,388,350,0,738,47.43
Dakshin Dinajpur,1802,DD-1802,19,Govt Office 19,363,331,1,695,47.63
Dakshin Dinajpur,1802,DD-1802,20,Temple Hall 20,381,380,1,762,49.87
Dakshin Dinajpur,1802,DD-1802,21,Community Hall 21,368,377,0,745,50.6
Dakshin Dinajpur,1802,DD-1802,22,Primary School 22,249,233,0,482,48.34
Dakshin Dinajpur,1802,DD-1802,23,Market Building 23,379,368,0,747,49.26
Dakshin Dinajpur,1802,DD-1802,24,Temple Hall 24,283,286,0,569,50.26
Dakshin Dinajpur,1802,DD-1802,25,High School 25,278,266,0,544,48.9
Dakshin Dinajpur,1802,DD-1802,26,Anganwadi Centre 26,301,293,1,595,49.24
Dakshin Dinajpur,1802,DD-1802,27,High School 27,288,296,0,584,50.68
Dakshin Dinajpur,1802,DD-1802,28,Community Hall 28,339,305,0,644,47.36
Dakshin Dinajpur,1802,DD-1802,29,Primary School 29,300,302,0,602,50.17
Dakshin Dinajpur,1802,DD-1802,30,Post Office 30,335,344,1,680,50.59
Dakshin Dinajpur,1802,DD-1802,31,Post Office 31,389,388,0,777,49.94
Dakshin Dinajpur,1802,DD-1802,32,Madrasa 32,397,372,1,770,48.31
Dakshin Dinajpur,1802,DD-1802,33,Post Office 33,297,272,1,570,47.72
Dakshin Dinajpur,1802,DD-1802,34,Post Office 34,285,287,0,572,50.17
Dakshin Dinajpur,1802,DD-1802,35,Post Office 35,261,239,1,501,47.7
Dakshin Dinajpur,1802,DD-1802,36,Panchayat Bhavan 36,333,337,0,670,50.3
Dakshin Dinajpur,1802,DD-1802,37,Anganwadi Centre 37,426,391,1,818,47.8
Dakshin Dinajpur,1802,DD-1802,38,Post Office 38,307,286,1,594,48.15
Dakshin Dinajpur,1802,DD-1802,39,Madrasa 39,337,317,0,654,48.47
Dakshin Dinajpur,1802,DD-1802,40,Post Office 40,369,366,1,736,49.73
Dakshin Dinajpur,1802,DD-1802,41,Anganwadi Centre 41,258,259,0,517,50.1
Dakshin Dinajpur,1802,DD-1802,42,Health Sub-Centre 42,313,299,0,612,48.86
Dakshin Dinajpur,1802,DD-1802,43,Govt Office 43,407,400,1,808,49.5
Dakshin Dinajpur,1802,DD-1802,44,Govt Office 44,247,243,0,490,49.59
Dakshin Dinajpur,1802,DD-1802,45,Health Sub-Centre 45,289,275,1,565,48.67
Dakshin Dinajpur,1802,DD-1802,46,Community Hall 46,271,270,1,542,49.82
Dakshin Dinajpur,1802,DD-1802,47,High School 47,390,398,0,788,50.51
Dakshin Dinajpur,1802,DD-1802,48,Health Sub-Centre 48,362,356,1,719,49.51
Dakshin Dinajpur,1802,DD-1802,49,Market Building 49,362,337,1,700,48.14
Dakshin Dinajpur,1802,DD-1802,50,Temple Hall 50,304,281,1,586,47.95
Dakshin Dinajpur,1802,DD-1802,51,Post Office 51,412,386,0,798,48.37
Dakshin Dinajpur,1802,DD-1802,52,Temple Hall 52,248,251,0,499,50.3
Dakshin Dinajpur,1802,DD-1802,53,Madrasa 53,353,349,1,703,49.64
Dakshin Dinajpur,1802,DD-1802,54,Post Office 54,312,291,1,604,48.18
Dakshin Dinajpur,1802,DD-1802,55,Club Building 55,401,371,0,772,48.06
Dakshin Dinajpur,1802,DD-1802,56,Community Hall 56,308,282,1,591,47.72
Dakshin Dinajpur,1802,DD-1802,57,Health Sub-Centre 57,349,342,0,691,49.49
Dakshin Dinajpur,1802,DD-1802,58,Post Office 58,321,331,1,653,50.69
Dakshin Dinajpur,1802,DD-1802,59,Temple Hall 59,370,355,1,726,48.9
Dakshin Dinajpur,1802,DD-1802,60,Community Hall 60,241,242,0,483,50.1
Dakshin Dinajpur,1802,DD-1802,61,High School 61,395,364,1,760,47.89
Dakshin Dinajpur,1802,DD-1802,62,Anganwadi Centre 62,327,307,0,634,48.42
Dakshin Dinajpur,1802,DD-1802,63,Anganwadi Centre 63,399,393,1,793,49.56
Dakshin Dinajpur,1802,DD-1802,64,Health Sub-Centre 64,256,254,0,510,49.8
Dakshin Dinajpur,1802,DD-1802,65,Temple Hall 65,325,309,1,635,48.66
Dakshin Dinajpur,1802,DD-1802,66,Health Sub-Centre 66,301,304,1,606,50.17
Dakshin Dinajpur,1802,DD-1802,67,Madrasa 67,385,356,1,742,47.98
Dakshin Dinajpur,1802,DD-1802,68,Community Hall 68,276,263,1,540,48.7
Dakshin Dinajpur,1802,DD-1802,69,Panchayat Bhavan 69,305,312,1,618,50.49
Dakshin Dinajpur,1802,DD-1802,70,Community Hall 70,360,325,0,685,47.45
Dakshin Dinajpur,1802,DD-1802,71,Market Building 71,337,326,1,664,49.1
Dakshin Dinajpur,1802,DD-1802,72,High School 72,353,318,1,672,47.32
Dakshin Dinajpur,1802,DD-1802,73,Primary School 73,257,261,1,519,50.29
Dakshin Dinajpur,1802,DD-1802,74,Govt Office 74,370,373,1,744,50.13
Dakshin Dinajpur,1802,DD-1802,75,Madrasa 75,283,293,1,577,50.78
Dakshin Dinajpur,1802,DD-1802,76,Madrasa 76,386,379,0,765,49.54
Dakshin Dinajpur,1802,DD-1802,77,Govt Office 77,268,248,1,517,47.97
Dakshin Dinajpur,1802,DD-1802,78,Anganwadi Centre 78,238,244,1,483,50.52
Dakshin Dinajpur,1802,DD-1802,79,Post Office 79,266,239,1,506,47.23
Dakshin Dinajpur,1802,DD-1802,80,Market Building 80,262,267,1,530,50.38
Dakshin Dinajpur,1802,DD-1802,81,High School 81,387,385,1,773,49.81
Dakshin Dinajpur,1802,DD-1802,82,Govt Office 82,371,335,0,706,47.45
Dakshin Dinajpur,1802,DD-1802,83,Health Sub-Centre 83,358,337,1,696,48.42
Dakshin Dinajpur,1802,DD-1802,84,Anganwadi Centre 84,355,326,1,682,47.8
Dakshin Dinajpur,1802,DD-1802,85,Health Sub-Centre 85,396,394,1,791,49.81
Dakshin Dinajpur,1802,DD-1802,86,Madrasa 86,354,325,0,679,47.86
Dakshin Dinajpur,1802,DD-1802,87,Madrasa 87,283,274,1,558,49.1
Dakshin Dinajpur,1802,DD-1802,88,Primary School 88,356,331,1,688,48.11
Dakshin Dinajpur,1802,DD-1802,89,Panchayat Bhavan 89,303,272,0,575,47.3
Dakshin Dinajpur,1802,DD-1802,90,Post Office 90,304,284,1,589,48.22
Dakshin Dinajpur,1802,DD-1802,91,Primary School 91,411,384,1,796,48.24
Dakshin Dinajpur,1802,DD-1802,92,Market Building 92,389,363,0,752,48.27
Dakshin Dinajpur,1802,DD-1802,93,Market Building 93,385,369,0,754,48.94
Dakshin Dinajpur,1802,DD-1802,94,Panchayat Bhavan 94,274,281,0,555,50.63
Dakshin Dinajpur,1802,DD-1802,95,Post Office 95,309,308,0,617,49.92
Dakshin Dinajpur,1802,DD-1802,96,Panchayat Bhavan 96,368,376,1,745,50.47
Dakshin Dinajpur,1802,DD-1802,97,Temple Hall 97,260,257,1,518,49.61
Dakshin Dinajpur,1802,DD-1802,98,Madrasa 98,264,258,1,523,49.33
Dakshin Dinajpur,1802,DD-1802,99,Primary School 99,299,310,1,610,50.82
Dakshin Dinajpur,1802,DD-1802,100,Primary School 100,258,254,1,513,49.51
Dakshin Dinajpur,1802,DD-1802,101,High School 101,403,375,1,779,48.14
Dakshin Dinajpur,1802,DD-1802,102,Market Building 102,318,306,0,624,49.04
Dakshin Dinajpur,1802,DD-1802,103,Govt Office 103,294,294,1,589,49.92
Dakshin Dinajpur,1802,DD-1802,104,Madrasa 104,420,394,0,814,48.4
Dakshin Dinajpur,1802,DD-1802,105,Health Sub-Centre 105,349,330,1,680,48.53
Dakshin Dinajpur,1802,DD-1802,106,Post Office 106,276,269,0,545,49.36
Dakshin Dinajpur,1802,DD-1802,107,Govt Office 107,286,281,0,567,49.56
Dakshin Dinajpur,1802,DD-1802,108,Market Building 108,294,292,1,587,49.74
Dakshin Dinajpur,1802,DD-1802,109,Post Office 109,319,303,0,622,48.71
Dakshin Dinajpur,1802,DD-1802,110,Club Building 110,312,309,1,622,49.68
Dakshin Dinajpur,1802,DD-1802,111,Primary School 111,312,285,1,598,47.66
Dakshin Dinajpur,1802,DD-1802,112,Govt Office 112,289,285,1,575,49.57
Dakshin Dinajpur,1802,DD-1802,113,Anganwadi Centre 113,352,337,1,690,48.84
Dakshin Dinajpur,1802,DD-1802,114,Temple Hall 114,313,315,1,629,50.08
Dakshin Dinajpur,1802,DD-1802,115,Panchayat Bhavan 115,324,320,1,645,49.61
Dakshin Dinajpur,1802,DD-1802,116,Community Hall 116,297,297,0,594,50.0
Dakshin Dinajpur,1802,DD-1802,117,High School 117,407,376,0,783,48.02
Dakshin Dinajpur,1802,DD-1802,118,Post Office 118,279,286,1,566,50.53
Dakshin Dinajpur,1802,DD-1802,119,Anganwadi Centre 119,290,293,1,584,50.17
Dakshin Dinajpur,1802,DD-1802,120,Club Building 120,407,367,1,775,47.35
Dakshin Dinajpur,1802,DD-1802,121,High School 121,410,379,0,789,48.04
Dakshin Dinajpur,1802,DD-1802,122,Primary School 122,394,394,1,789,49.94
Dakshin Dinajpur,1802,DD-1802,123,Anganwadi Centre 123,355,327,0,682,47.95
Dakshin Dinajpur,1802,DD-1802,124,Market Building 124,331,316,0,647,48.84
Dakshin Dinajpur,1802,DD-1802,125,High School 125,323,316,0,639,49.45
Dakshin Dinajpur,1802,DD-1802,126,Post Office 126,286,273,1,560,48.75
Dakshin Dinajpur,1802,DD-1802,127,Post Office 127,302,300,0,602,49.83
Dakshin Dinajpur,1802,DD-1802,128,Market Building 128,298,282,0,580,48.62
Dakshin Dinajpur,1802,DD-1802,129,Govt Office 129,305,296,0,601,49.25
Dakshin Dinajpur,1802,DD-1802,130,Panchayat Bhavan 130,287,290,0,577,50.26
Dakshin Dinajpur,1802,DD-1802,131,Madrasa 131,267,262,1,530,49.43
Dakshin Dinajpur,1802,DD-1802,132,Panchayat Bhavan 132,380,359,1,740,48.51
Dakshin Dinajpur,1802,DD-1802,133,Market Building 133,391,404,1,796,50.75
Dakshin Dinajpur,1802,DD-1802,134,Govt Office 134,346,325,1,672,48.36
Dakshin Dinajpur,1802,DD-1802,135,Club Building 135,308,283,1,592,47.8
Dakshin Dinajpur,1802,DD-1802,136,Primary School 136,357,363,0,720,50.42
Dakshin Dinajpur,1802,DD-1802,137,Temple Hall 137,361,367,1,729,50.34
Dakshin Dinajpur,1802,DD-1802,138,Health Sub-Centre 138,277,282,1,560,50.36
Dakshin Dinajpur,1802,DD-1802,139,Post Office 139,344,343,0,687,49.93
Dakshin Dinajpur,1802,DD-1802,140,Club Building 140,374,353,1,728,48.49
Dakshin Dinajpur,1802,DD-1802,141,Health Sub-Centre 141,406,403,1,810,49.75
Dakshin Dinajpur,1802,DD-1802,142,Temple Hall 142,268,265,1,534,49.63
Dakshin Dinajpur,1802,DD-1802,143,Govt Office 143,319,313,1,633,49.45
Dakshin Dinajpur,1802,DD-1802,144,Primary School 144,260,262,1,523,50.1
Dakshin Dinajpur,1802,DD-1802,145,Panchayat Bhavan 145,349,327,0,676,48.37
Dakshin Dinajpur,1802,DD-1802,146,Govt Office 146,348,319,1,668,47.75
Dakshin Dinajpur,1802,DD-1802,147,Community Hall 147,355,357,1,713,50.07
Dakshin Dinajpur,1802,DD-1802,148,Panchayat Bhavan 148,402,414,0,816,50.74
Dakshin Dinajpur,1802,DD-1802,149,Market Building 149,272,263,1,536,49.07
Dakshin Dinajpur,1802,DD-1802,150,Madrasa 150,415,403,0,818,49.27
