ac_code,part_no,booth_category,target_contacts,contacts_done,last_contact_date,flag_form6_filed
102,119,B,110,3,2026-04-20,False
102,120,B,103,42,2026-04-15,False
102,121,B,82,24,2026-04-16,False
102,122,B,95,25,2026-04-17,False
102,123,B,101,12,2026-04-18,False
102,124,B,77,31,2026-04-15,False
102,125,B,114,3,2026-04-14,False
102,126,B,74,17,2026-04-14,False
102,127,B,77,14,2026-04-17,False
102,128,B,92,16,2026-04-13,False
102,129,B,76,2,2026-04-17,False
102,130,B,111,39,2026-04-13,False
102,132,B,88,29,2026-04-14,False
102,133,B,94,11,2026-04-12,False
102,134,B,107,22,2026-04-16,False
102,135,B,77,9,2026-04-16,False
102,136,B,106,18,2026-04-13,False
102,137,B,108,51,2026-04-14,False
102,139,B,82,33,2026-04-21,False
102,140,B,91,9,2026-04-20,False
102,141,B,112,51,2026-04-15,False
102,143,B,88,18,2026-04-17,False
102,144,B,121,4,2026-04-21,False
102,145,B,107,54,2026-04-14,False
102,146,B,107,42,2026-04-13,False
102,147,B,106,3,2026-04-12,False
102,148,B,121,39,2026-04-17,False
102,149,B,74,29,2026-04-16,False
102,150,B,92,2,2026-04-19,False
102,151,B,99,12,2026-04-18,False
102,152,B,86,3,2026-04-12,False
102,153,B,106,1,2026-04-13,False
102,154,B,100,51,2026-04-16,False
102,155,B,80,30,2026-04-15,False
102,156,B,113,3,2026-04-18,False
102,157,B,122,50,2026-04-13,False
102,158,B,93,32,2026-04-17,False
102,159,B,111,6,2026-04-12,False
