district,ac_code,ac_name,part_no,booth_name,male,female,third_gender,total,female_pct,adj_count,adj_pct,votes_P1_2021,votes_P2_2021,votes_P3_2021,total_votes_2021,winner_2021,margin_2021,P1_share_2021,P2_share_2021,votes_P1_2019,votes_P2_2019,total_votes_2019,winner_2019,flipped_19_21,booth_category,priority_score,worker_assigned,contact_count,votes_to_win_est,notes
Dakshin Dinajpur,1801,DD-1801,48,Anganwadi Centre 48,333,320,1,654,48.93,33,5.0,266,138,8,504,P1,128,52.8,27.4,342,130,524,P1,False,B,3,,0,269,
Dakshin Dinajpur,1801,DD-1801,49,Post Office 49,310,298,1,609,48.93,21,3.4,288,105,4,465,P1,183,61.9,22.6,254,131,450,P1,False,B,3,,0,250,
Dakshin Dinajpur,1801,DD-1801,50,Panchayat Bhavan 50,307,281,1,589,47.71,30,5.1,249,119,7,483,P1,130,51.6,24.6,306,111,482,P1,False,B,3,,0,242,
Dakshin Dinajpur,1801,DD-1801,51,Health Sub-Centre 51,389,384,1,774,49.61,22,2.8,319,114,19,600,P1,178,53.2,19.0,425,111,595,P1,False,B,3,,0,318,
Dakshin Dinajpur,1801,DD-1801,52,Temple Hall 52,401,399,1,801,49.81,35,4.4,457,116,3,637,P1,341,71.7,18.2,414,148,634,P1,False,A,1,,0,329,
Dakshin Dinajpur,1801,DD-1801,53,Anganwadi Centre 53,382,392,1,775,50.58,38,4.9,338,134,7,634,P1,189,53.3,21.1,286,191,644,P1,False,B,3,,0,318,
Dakshin Dinajpur,1801,DD-1801,54,Anganwadi Centre 54,302,286,0,588,48.64,24,4.1,271,97,7,463,P1,174,58.5,21.0,258,128,442,P1,False,B,3,,0,242,
Dakshin Dinajpur,1801,DD-1801,55,Govt Office 55,401,391,1,793,49.31,36,4.5,418,141,9,650,P1,277,64.3,21.7,389,178,630,P1,False,B,3,,0,326,
Dakshin Dinajpur,1801,DD-1801,56,Community Hall 56,266,255,1,522,48.85,23,4.4,253,116,4,410,P1,137,61.7,28.3,175,112,426,P1,False,B,3,,0,214,
Dakshin Dinajpur,1801,DD-1801,57,Health Sub-Centre 57,298,305,0,603,50.58,23,3.8,255,130,7,447,P1,125,57.0,29.1,322,136,509,P1,False,B,3,,0,248,
Dakshin Dinajpur,1801,DD-1801,58,Post Office 58,286,259,0,545,47.52,25,4.6,246,141,1,430,P1,105,57.2,32.8,224,145,421,P1,False,B,3,,0,224,
Dakshin Dinajpur,1801,DD-1801,59,Govt Office 59,332,310,1,643,48.21,24,3.7,290,183,8,541,P1,107,53.6,33.8,315,145,511,P1,False,B,3,,0,264,
Dakshin Dinajpur,1801,DD-1801,60,Club Building 60,276,285,1,562,50.71,23,4.1,268,145,3,474,P1,123,56.5,30.6,300,127,474,P1,False,B,3,,0,231,
Dakshin Dinajpur,1801,DD-1801,61,High School 61,272,272,0,544,50.0,16,2.9,234,135,6,444,P1,99,52.7,30.4,230,79,414,P1,False,B,3,,0,223,
Dakshin Dinajpur,1801,DD-1801,62,Anganwadi Centre 62,306,286,1,593,48.23,18,3.0,228,104,5,468,P1,102,48.7,22.2,230,178,504,P1,False,B,3,,0,244,
Dakshin Dinajpur,1801,DD-1801,63,Madrasa 63,361,359,0,720,49.86,33,4.6,284,128,6,545,P1,156,52.1,23.5,309,221,594,P1,False,B,3,,0,296,
Dakshin Dinajpur,1801,DD-1801,64,Community Hall 64,368,362,1,731,49.52,32,4.4,322,127,8,595,P1,190,54.1,21.3,310,186,618,P1,False,B,3,,0,300,
Dakshin Dinajpur,1801,DD-1801,65,Anganwadi Centre 65,268,254,0,522,48.66,25,4.8,221,101,11,421,P1,120,52.5,24.0,292,92,426,P1,False,B,3,,0,214,
Dakshin Dinajpur,1801,DD-1801,66,Post Office 66,343,336,1,680,49.41,28,4.1,293,124,9,523,P1,169,56.0,23.7,297,150,504,P1,False,B,3,,0,279,
Dakshin Dinajpur,1801,DD-1801,67,Community Hall 67,260,257,1,518,49.61,24,4.6,241,106,5,397,P1,135,60.7,26.7,253,116,409,P1,False,B,3,,0,213,
Dakshin Dinajpur,1801,DD-1801,68,Club Building 68,306,311,1,618,50.32,27,4.4,360,102,3,519,P1,258,69.4,19.7,280,90,474,P1,False,A,1,,0,254,
Dakshin Dinajpur,1801,DD-1801,69,Temple Hall 69,281,257,0,538,47.77,15,2.8,267,109,3,450,P1,158,59.3,24.2,286,112,442,P1,False,B,3,,0,221,
Dakshin Dinajpur,1801,DD-1801,70,Market Building 70,397,390,0,787,49.56,29,3.7,388,178,7,640,P1,210,60.6,27.8,383,169,641,P1,False,B,3,,0,323,
Dakshin Dinajpur,1801,DD-1801,71,Temple Hall 71,410,404,1,815,49.57,31,3.8,352,219,6,642,P1,133,54.8,34.1,394,229,692,P1,False,B,3,,0,335,
Dakshin Dinajpur,1801,DD-1801,72,Market Building 72,361,331,0,692,47.83,28,4.0,339,121,3,538,P1,218,63.0,22.5,333,138,587,P1,False,B,3,,0,284,
Dakshin Dinajpur,1801,DD-1801,73,Govt Office 73,252,259,0,511,50.68,20,3.9,227,123,9,425,P1,104,53.4,28.9,280,85,431,P1,False,B,3,,0,210,
Dakshin Dinajpur,1801,DD-1801,74,Madrasa 74,270,248,0,518,47.88,23,4.4,254,105,2,399,P1,149,63.7,26.3,224,114,396,P1,False,B,3,,0,213,
Dakshin Dinajpur,1801,DD-1801,75,High School 75,236,243,1,480,50.62,21,4.4,172,40,11,404,P4,5,42.6,9.9,233,120,392,P1,True,B,3,,0,197,
Dakshin Dinajpur,1801,DD-1801,76,High School 76,332,309,0,641,48.21,30,4.7,276,164,9,524,P1,112,52.7,31.3,277,167,493,P1,False,B,3,,0,263,
Dakshin Dinajpur,1801,DD-1801,77,Market Building 77,402,413,1,816,50.61,31,3.8,426,145,7,634,P1,281,67.2,22.9,381,196,668,P1,False,A,1,,0,335,
Dakshin Dinajpur,1801,DD-1801,78,Health Sub-Centre 78,339,348,0,687,50.66,32,4.7,270,99,7,521,P1,131,51.8,19.0,321,133,524,P1,False,B,3,,0,282,
Dakshin Dinajpur,1801,DD-1801,79,Club Building 79,279,261,1,541,48.24,23,4.3,248,112,4,400,P1,136,62.0,28.0,231,65,412,P1,False,B,3,,0,222,
Dakshin Dinajpur,1801,DD-1801,80,Market Building 80,413,379,1,793,47.79,29,3.7,385,137,6,609,P1,248,63.2,22.5,268,187,610,P1,False,B,3,,0,326,
Dakshin Dinajpur,1801,DD-1801,81,Govt Office 81,343,343,1,687,49.93,26,3.8,293,138,7,562,P1,155,52.1,24.6,314,145,516,P1,False,B,3,,0,282,
Dakshin Dinajpur,1801,DD-1801,82,Panchayat Bhavan 82,382,389,0,771,50.45,35,4.5,374,168,4,624,P1,206,59.9,26.9,292,186,610,P1,False,B,3,,0,317,
Dakshin Dinajpur,1801,DD-1801,83,Primary School 83,248,254,0,502,50.6,26,5.2,226,90,9,415,P1,136,54.5,21.7,245,111,410,P1,False,B,3,,0,206,
Dakshin Dinajpur,1801,DD-1801,84,Temple Hall 84,394,376,1,771,48.77,27,3.5,348,132,4,571,P1,216,60.9,23.1,402,169,634,P1,False,B,3,,0,317,
Dakshin Dinajpur,1801,DD-1801,85,High School 85,385,380,0,765,49.67,23,3.0,378,181,5,621,P1,197,60.9,29.1,381,128,640,P1,False,B,3,,0,314,
Dakshin Dinajpur,1801,DD-1801,86,Temple Hall 86,250,254,1,505,50.3,16,3.2,248,57,12,402,P1,166,61.7,14.2,216,62,405,P1,False,B,3,,0,207,
Dakshin Dinajpur,1801,DD-1801,87,Madrasa 87,383,349,1,733,47.61,23,3.1,433,120,2,615,P1,313,70.4,19.5,324,144,594,P1,False,A,1,,0,301,
Dakshin Dinajpur,1801,DD-1801,88,Post Office 88,290,275,1,566,48.59,16,2.8,247,101,4,432,P1,146,57.2,23.4,318,105,471,P1,False,B,3,,0,233,
Dakshin Dinajpur,1801,DD-1801,89,Post Office 89,280,290,0,570,50.88,18,3.2,303,78,6,438,P1,225,69.2,17.8,217,131,430,P1,False,A,1,,0,234,
Dakshin Dinajpur,1801,DD-1801,90,Temple Hall 90,393,381,0,774,49.22,27,3.5,347,196,5,627,P1,151,55.3,31.3,333,141,648,P1,False,B,3,,0,318,
Dakshin Dinajpur,1801,DD-1801,91,Panchayat Bhavan 91,365,343,1,709,48.38,20,2.8,266,156,12,559,P1,110,47.6,27.9,239,122,531,P1,False,B,3,,0,291,
Dakshin Dinajpur,1801,DD-1801,92,Anganwadi Centre 92,345,320,1,666,48.05,29,4.4,267,165,7,537,P1,102,49.7,30.7,375,102,530,P1,False,B,3,,0,274,
Dakshin Dinajpur,1801,DD-1801,93,Primary School 93,245,247,1,493,50.1,20,4.1,232,127,3,407,P1,105,57.0,31.2,203,47,382,P1,False,B,3,,0,203,
Dakshin Dinajpur,1801,DD-1801,94,Primary School 94,259,254,0,513,49.51,22,4.3,206,134,8,415,P1,72,49.6,32.3,262,108,411,P1,False,B,3,,0,211,
Dakshin Dinajpur,1801,DD-1801,95,Community Hall 95,388,376,0,764,49.21,37,4.8,266,194,8,576,P1,72,46.2,33.7,329,205,604,P1,False,B,3,,0,314,
Dakshin Dinajpur,1801,DD-1801,96,Panchayat Bhavan 96,244,247,1,492,50.2,16,3.3,228,78,6,371,P1,150,61.5,21.0,234,111,384,P1,False,B,3,,0,202,
Dakshin Dinajpur,1801,DD-1801,97,Govt Office 97,308,281,0,589,47.71,26,4.4,239,180,2,473,P1,59,50.5,38.1,270,134,458,P1,False,B,3,,0,242,
Dakshin Dinajpur,1801,DD-1801,98,High School 98,421,389,1,811,47.97,34,4.2,376,161,4,615,P1,215,61.1,26.2,431,146,641,P1,False,B,3,,0,333,
Dakshin Dinajpur,1801,DD-1801,99,Panchayat Bhavan 99,374,355,0,729,48.7,27,3.7,246,130,9,552,P1,84,44.6,23.6,350,125,560,P1,False,B,3,,0,299,
Dakshin Dinajpur,1801,DD-1801,100,Panchayat Bhavan 100,317,315,1,633,49.76,22,3.5,272,188,6,529,P1,84,51.4,35.5,306,124,535,P1,False,B,3,,0,260,
Dakshin Dinajpur,1801,DD-1801,101,Madrasa 101,256,264,1,521,50.67,15,2.9,271,123,3,437,P1,148,62.0,28.1,238,92,432,P1,False,B,3,,0,214,
Dakshin Dinajpur,1801,DD-1801,102,Anganwadi Centre 102,311,290,1,602,48.17,26,4.3,244,121,8,464,P1,123,52.6,26.1,285,127,458,P1,False,B,3,,0,247,
Dakshin Dinajpur,1801,DD-1801,103,High School 103,347,314,0,661,47.5,27,4.1,253,87,17,503,P1,112,50.3,17.3,310,157,519,P1,False,B,3,,0,272,
Dakshin Dinajpur,1801,DD-1801,104,Madrasa 104,264,257,0,521,49.33,21,4.0,266,107,4,420,P1,159,63.3,25.5,240,107,411,P1,False,B,3,,0,214,
Dakshin Dinajpur,1801,DD-1801,105,Temple Hall 105,302,293,0,595,49.24,25,4.2,297,94,6,482,P1,203,61.6,19.5,241,153,444,P1,False,B,3,,0,244,
Dakshin Dinajpur,1801,DD-1801,106,Anganwadi Centre 106,327,299,1,627,47.69,29,4.6,226,210,3,492,P1,16,45.9,42.7,277,133,533,P1,False,B,3,,0,258,
Dakshin Dinajpur,1801,DD-1801,107,Madrasa 107,263,263,1,527,49.91,26,4.9,210,102,7,416,P1,108,50.5,24.5,248,138,433,P1,False,B,3,,0,217,
Dakshin Dinajpur,1801,DD-1801,108,Post Office 108,302,275,1,578,47.58,27,4.7,274,157,5,486,P1,117,56.4,32.3,230,130,471,P1,False,B,3,,0,237,
Dakshin Dinajpur,1801,DD-1801,109,Primary School 109,248,236,0,484,48.76,23,4.8,205,80,10,373,P1,125,55.0,21.4,195,118,366,P1,False,B,3,,0,199,
Dakshin Dinajpur,1801,DD-1801,110,Govt Office 110,404,389,0,793,49.05,33,4.2,362,142,4,598,P1,220,60.5,23.7,319,160,666,P1,False,B,3,,0,326,
Dakshin Dinajpur,1801,DD-1801,111,Temple Hall 111,397,409,0,806,50.74,41,5.1,342,187,3,608,P1,155,56.2,30.8,393,148,660,P1,False,B,3,,0,331,
Dakshin Dinajpur,1801,DD-1801,112,Community Hall 112,406,407,1,814,50.0,31,3.8,354,198,4,635,P1,156,55.7,31.2,390,172,624,P1,False,B,3,,0,334,
Dakshin Dinajpur,1801,DD-1801,113,Primary School 113,287,291,1,579,50.26,29,5.0,261,103,14,482,P1,158,54.1,21.4,267,68,460,P1,False,B,3,,0,238,
Dakshin Dinajpur,1801,DD-1801,114,Club Building 114,371,355,1,727,48.83,23,3.2,370,123,10,579,P1,247,63.9,21.2,301,128,560,P1,False,B,3,,0,299,
Dakshin Dinajpur,1801,DD-1801,115,Panchayat Bhavan 115,382,384,0,766,50.13,22,2.9,379,158,6,596,P1,221,63.6,26.5,272,168,588,P1,False,B,3,,0,315,
Dakshin Dinajpur,1801,DD-1801,116,Health Sub-Centre 116,392,368,0,760,48.42,28,3.7,362,185,7,608,P1,177,59.5,30.4,348,176,584,P1,False,B,3,,0,312,
Dakshin Dinajpur,1801,DD-1801,117,Govt Office 117,356,344,1,701,49.07,26,3.7,258,131,11,538,P1,124,48.0,24.3,308,111,587,P1,False,B,3,,0,288,
Dakshin Dinajpur,1801,DD-1801,118,Post Office 118,381,384,0,765,50.2,32,4.2,366,186,5,614,P1,180,59.6,30.3,361,157,635,P1,False,B,3,,0,314,
Dakshin Dinajpur,1801,DD-1801,119,Health Sub-Centre 119,325,316,1,642,49.22,26,4.0,329,107,5,485,P1,222,67.8,22.1,311,128,488,P1,False,A,1,,0,264,
Dakshin Dinajpur,1801,DD-1801,120,Market Building 120,270,253,0,523,48.37,17,3.3,226,105,3,417,P1,121,54.2,25.2,245,120,405,P1,False,B,3,,0,215,
Dakshin Dinajpur,1801,DD-1801,121,Primary School 121,280,253,0,533,47.47,21,3.9,269,85,3,435,P1,184,61.8,19.5,209,154,404,P1,False,B,3,,0,219,
Dakshin Dinajpur,1801,DD-1801,122,Community Hall 122,303,286,0,589,48.56,22,3.7,249,105,6,466,P1,144,53.4,22.5,198,106,448,P1,False,B,3,,0,242,
Dakshin Dinajpur,1801,DD-1801,123,High School 123,349,325,0,674,48.22,24,3.6,326,143,2,532,P1,183,61.3,26.9,309,159,535,P1,False,B,3,,0,277,
Dakshin Dinajpur,1801,DD-1801,124,Post Office 124,327,303,1,631,48.02,25,4.0,229,157,4,516,P1,72,44.4,30.4,284,111,518,P1,False,B,3,,0,259,
Dakshin Dinajpur,1801,DD-1801,125,Govt Office 125,376,367,1,744,49.33,26,3.5,375,171,5,607,P1,204,61.8,28.2,380,131,610,P1,False,B,3,,0,306,
Dakshin Dinajpur,1801,DD-1801,126,High School 126,397,361,0,758,47.63,27,3.6,379,140,5,640,P1,239,59.2,21.9,293,91,602,P1,False,B,3,,0,311,
Dakshin Dinajpur,1801,DD-1801,127,Club Building 127,375,350,1,726,48.21,37,5.1,385,128,5,570,P1,257,67.5,22.5,339,117,560,P1,False,A,1,,0,298,
Dakshin Dinajpur,1801,DD-1801,128,Madrasa 128,361,369,0,730,50.55,30,4.1,331,143,5,542,P1,188,61.1,26.4,300,187,574,P1,False,B,3,,0,300,
Dakshin Dinajpur,1801,DD-1801,129,Anganwadi Centre 129,279,258,1,538,47.96,22,4.1,228,134,5,402,P1,94,56.7,33.3,197,98,400,P1,False,B,3,,0,221,
Dakshin Dinajpur,1801,DD-1801,130,Community Hall 130,333,320,0,653,49.0,21,3.2,267,96,11,483,P1,163,55.3,19.9,226,134,494,P1,False,B,3,,0,268,
Dakshin Dinajpur,1801,DD-1801,131,Govt Office 131,414,392,0,806,48.64,26,3.2,422,115,8,684,P1,290,61.7,16.8,337,161,621,P1,False,B,3,,0,331,
Dakshin Dinajpur,1801,DD-1801,132,Post Office 132,275,260,0,535,48.6,23,4.3,224,105,4,401,P1,119,55.9,26.2,285,76,402,P1,False,B,3,,0,220,
Dakshin Dinajpur,1801,DD-1801,133,Panchayat Bhavan 133,340,322,1,663,48.57,27,4.1,290,91,7,558,P1,126,52.0,16.3,328,121,520,P1,False,B,3,,0,272,
Dakshin Dinajpur,1801,DD-1801,134,Temple Hall 134,339,331,1,671,49.33,20,3.0,298,147,7,552,P1,151,54.0,26.6,292,179,553,P1,False,B,3,,0,276,
Dakshin Dinajpur,1801,DD-1801,135,Community Hall 135,338,339,0,677,50.07,32,4.7,260,58,20,506,P1,98,51.4,11.5,257,136,516,P1,False,B,3,,0,278,
Dakshin Dinajpur,1801,DD-1801,136,Post Office 136,355,341,1,697,48.92,29,4.2,282,151,5,561,P1,131,50.3,26.9,259,151,536,P1,False,B,3,,0,286,
Dakshin Dinajpur,1801,DD-1801,137,Post Office 137,320,305,0,625,48.8,25,4.0,253,118,13,499,P1,135,50.7,23.6,262,108,482,P1,False,B,3,,0,257,
Dakshin Dinajpur,1801,DD-1801,138,Post Office 138,295,265,0,560,47.32,29,5.2,255,149,4,450,P1,106,56.7,33.1,242,145,434,P1,False,B,3,,0,230,
Dakshin Dinajpur,1801,DD-1801,139,Community Hall 139,314,313,1,628,49.84,31,4.9,282,129,11,524,P1,153,53.8,24.6,282,134,507,P1,False,B,3,,0,258,
Dakshin Dinajpur,1801,DD-1801,140,Govt Office 140,251,228,1,480,47.5,15,3.1,239,47,4,365,P1,168,65.5,12.9,241,96,375,P1,False,A,1,,0,197,
Dakshin Dinajpur,1801,DD-1801,141,Community Hall 141,283,256,1,540,47.41,27,5.0,255,114,3,410,P1,141,62.2,27.8,222,168,433,P1,False,B,3,,0,222,
Dakshin Dinajpur,1801,DD-1801,142,High School 142,324,316,0,640,49.38,23,3.6,335,150,6,539,P1,185,62.2,27.8,271,153,520,P1,False,B,3,,0,263,
Dakshin Dinajpur,1801,DD-1801,143,High School 143,277,254,1,532,47.74,19,3.6,268,92,5,437,P1,176,61.3,21.1,276,84,442,P1,False,B,3,,0,219,
Dakshin Dinajpur,1801,DD-1801,144,Health Sub-Centre 144,292,300,0,592,50.68,29,4.9,316,124,3,489,P1,192,64.6,25.4,338,103,489,P1,False,B,3,,0,243,
Dakshin Dinajpur,1801,DD-1801,145,Anganwadi Centre 145,294,284,0,578,49.13,27,4.7,232,128,4,430,P1,104,54.0,29.8,242,115,446,P1,False,B,3,,0,237,
Dakshin Dinajpur,1801,DD-1801,146,High School 146,382,364,0,746,48.79,24,3.2,314,163,10,566,P1,151,55.5,28.8,444,120,627,P1,False,B,3,,0,306,
Dakshin Dinajpur,1801,DD-1801,147,Community Hall 147,280,265,0,545,48.62,22,4.0,270,102,4,414,P1,168,65.2,24.6,254,86,408,P1,False,A,1,,0,224,
Dakshin Dinajpur,1801,DD-1801,148,Primary School 148,315,285,0,600,47.5,25,4.2,313,113,6,499,P1,200,62.7,22.6,258,147,450,P1,False,B,3,,0,246,
