ac_code,part_no,booth_category,target_contacts,contacts_done,last_contact_date,flag_form6_filed
1301,98,D,92,34,2026-04-20,True
1301,99,D,117,42,2026-04-14,False
1301,100,D,73,27,2026-04-18,False
1301,101,D,87,6,2026-04-17,True
1301,102,D,88,7,2026-04-18,False
1301,103,D,120,60,2026-04-13,False
1301,104,D,122,22,2026-04-13,True
1301,105,D,121,12,2026-04-16,True
1301,106,D,87,29,2026-04-16,False
1301,107,D,89,29,2026-04-19,False
1301,108,D,119,22,2026-04-16,True
1301,109,D,108,18,2026-04-18,False
1301,110,D,111,32,2026-04-16,True
1301,111,D,103,45,2026-04-15,True
1301,112,D,92,20,2026-04-20,True
1301,113,D,110,7,2026-04-16,True
1301,114,D,113,14,2026-04-21,True
1301,115,D,109,32,2026-04-13,True
1301,116,D,101,7,2026-04-15,True
1301,117,D,82,39,2026-04-12,True
1301,118,D,102,55,2026-04-15,True
1301,119,D,120,52,2026-04-12,True
1301,120,D,122,51,2026-04-13,False
1301,121,D,106,24,2026-04-15,True
1301,122,D,93,14,2026-04-16,True
1301,123,D,97,42,2026-04-21,True
1301,124,D,114,45,2026-04-13,True
1301,125,D,114,27,2026-04-20,False
1301,126,D,108,24,2026-04-19,False
1301,127,D,80,22,2026-04-15,False
1301,128,D,87,16,2026-04-16,False
1301,129,D,86,19,2026-04-14,True
1301,130,D,118,39,2026-04-13,False
1301,131,D,116,50,2026-04-16,False
1301,132,D,75,27,2026-04-15,True
1301,133,D,99,11,2026-04-21,True
1301,134,D,105,23,2026-04-16,False
1301,135,D,113,31,2026-04-14,False
1301,136,D,113,24,2026-04-13,False
1301,137,D,108,43,2026-04-14,False
1301,138,D,81,20,2026-04-13,True
1301,139,D,117,40,2026-04-21,True
1301,140,D,117,3,2026-04-12,True
1301,141,D,96,34,2026-04-21,True
1301,142,D,98,20,2026-04-16,False
1301,143,D,113,23,2026-04-14,False
1301,144,D,98,26,2026-04-20,False
1301,145,D,115,42,2026-04-17,True
1301,146,D,118,38,2026-04-21,True
1301,147,D,76,20,2026-04-12,True
1301,148,D,76,33,2026-04-21,True
1301,149,D,78,39,2026-04-21,False
1301,150,D,118,19,2026-04-20,True
1301,151,D,77,37,2026-04-19,False
1301,152,D,76,25,2026-04-16,False
1301,153,D,108,45,2026-04-13,False
1301,154,D,105,17,2026-04-18,False
1301,155,D,99,31,2026-04-15,True
1301,156,D,94,6,2026-04-12,False
1301,157,D,78,28,2026-04-21,False
1301,158,D,74,4,2026-04-14,True
1301,159,D,92,35,2026-04-14,True
1301,160,D,96,11,2026-04-16,True
1301,161,D,115,50,2026-04-12,False
1301,162,D,115,25,2026-04-15,True
1301,163,D,91,24,2026-04-18,False
1301,164,D,119,20,2026-04-21,False
1301,165,D,82,32,2026-04-19,False
1301,166,D,111,25,2026-04-16,True
1301,167,D,76,2,2026-04-16,False
1301,168,D,89,26,2026-04-20,False
1302,1,D,118,58,2026-04-14,False
1302,2,D,78,31,2026-04-18,False
1302,3,D,120,24,2026-04-13,True
1302,4,D,102,39,2026-04-20,False
1302,5,D,115,50,2026-04-14,True
1302,6,D,82,5,2026-04-16,False
1302,7,D,112,1,2026-04-12,False
1302,8,D,74,8,2026-04-16,True
1302,9,D,105,52,2026-04-20,False
1302,10,D,121,24,2026-04-15,False
1302,11,D,106,8,2026-04-21,False
1302,12,D,116,7,2026-04-17,True
1302,13,D,81,9,2026-04-12,True
1302,14,D,111,11,2026-04-20,False
1302,15,D,87,0,2026-04-12,False
1302,16,D,81,7,2026-04-14,False
1302,17,D,114,40,2026-04-12,False
1302,18,D,107,17,2026-04-20,True
1302,19,D,107,0,2026-04-13,False
1302,20,D,86,31,2026-04-15,False
1302,21,D,120,29,2026-04-15,False
1302,22,D,117,17,2026-04-14,True
1302,23,D,108,5,2026-04-14,False
1302,24,D,108,24,2026-04-19,True
1302,25,D,102,11,2026-04-15,True
1302,26,D,75,3,2026-04-21,False
1302,27,D,118,11,2026-04-20,True
1302,28,D,77,1,2026-04-19,False
1302,29,D,117,10,2026-04-13,False
1302,30,D,111,1,2026-04-12,True
1302,31,D,85,24,2026-04-14,False
1302,32,D,118,19,2026-04-12,True
1302,33,D,105,26,2026-04-20,True
1302,34,D,123,31,2026-04-12,False
1302,35,D,84,19,2026-04-20,True
1302,36,D,110,10,2026-04-21,True
1302,37,D,73,10,2026-04-15,True
1302,38,D,87,37,2026-04-16,False
1302,39,D,74,39,2026-04-18,False
1302,40,D,99,44,2026-04-16,True
1302,41,D,106,8,2026-04-20,False
1302,42,D,114,56,2026-04-19,True
1302,43,D,74,10,2026-04-15,False
1302,44,D,110,29,2026-04-20,False
1302,45,D,97,24,2026-04-13,True
1302,46,D,93,1,2026-04-19,True
1302,47,D,117,53,2026-04-16,False
1302,48,D,83,37,2026-04-14,False
1302,49,D,108,5,2026-04-19,True
1302,50,D,95,38,2026-04-21,True
1302,51,D,87,0,2026-04-14,False
1302,52,D,101,53,2026-04-15,True
1302,53,D,122,28,2026-04-16,True
1302,54,D,104,8,2026-04-19,True
1302,55,D,110,21,2026-04-12,True
1302,56,D,106,17,2026-04-14,True
1302,57,D,120,47,2026-04-20,True
1302,58,D,73,24,2026-04-15,False
1302,59,D,75,32,2026-04-21,True
1302,60,D,76,23,2026-04-15,True
1302,61,D,106,56,2026-04-14,False
1302,62,D,75,20,2026-04-12,False
1302,63,D,97,49,2026-04-12,False
1302,64,D,105,32,2026-04-17,True
1302,65,D,110,36,2026-04-16,True
1302,66,D,77,19,2026-04-18,False
1302,67,D,122,65,2026-04-18,False
1302,68,D,82,28,2026-04-12,False
1302,69,D,116,35,2026-04-16,False
1302,70,D,118,29,2026-04-20,True
1302,71,D,87,19,2026-04-14,True
1302,72,D,90,46,2026-04-18,True
1302,73,D,112,21,2026-04-15,False
1302,74,D,100,47,2026-04-13,False
1302,75,D,120,58,2026-04-19,False
1302,76,D,102,13,2026-04-19,True
1302,77,D,116,48,2026-04-13,True
1302,78,D,111,20,2026-04-16,False
1302,79,D,74,26,2026-04-20,False
1302,80,D,121,8,2026-04-14,True
1302,81,D,118,16,2026-04-18,False
1302,82,D,85,20,2026-04-12,True
1302,83,D,87,7,2026-04-20,True
1302,84,D,76,37,2026-04-21,True
1302,85,D,73,35,2026-04-13,True
1302,86,D,73,22,2026-04-20,False
1302,87,D,85,12,2026-04-13,True
1302,88,D,84,5,2026-04-14,False
1302,89,D,119,24,2026-04-12,True
1302,90,D,123,51,2026-04-17,True
1302,91,D,109,26,2026-04-19,True
1302,92,D,83,41,2026-04-15,False
1302,93,D,113,17,2026-04-14,False
1302,94,D,105,53,2026-04-15,True
1302,95,D,111,8,2026-04-12,True
1302,96,D,76,37,2026-04-16,True
1302,97,D,76,28,2026-04-17,True
1302,98,D,74,10,2026-04-21,True
1302,99,D,87,43,2026-04-18,True
1302,100,D,81,37,2026-04-20,True
1302,101,D,82,36,2026-04-19,True
1302,102,D,72,15,2026-04-21,True
1302,103,D,77,11,2026-04-17,False
1302,104,D,110,27,2026-04-15,True
1302,105,D,86,11,2026-04-15,True
1302,106,D,121,27,2026-04-14,False
1302,107,D,79,7,2026-04-19,False
1302,108,D,103,4,2026-04-13,False
1302,109,D,93,45,2026-04-19,False
1302,110,D,86,43,2026-04-12,False
1302,111,D,114,31,2026-04-12,False
1302,112,D,94,10,2026-04-16,True
1302,113,D,106,8,2026-04-17,False
1302,114,D,83,16,2026-04-18,False
1302,115,D,75,19,2026-04-19,True
1302,116,D,90,41,2026-04-13,False
1302,117,D,112,5,2026-04-18,False
1302,118,D,100,30,2026-04-21,True
1302,119,D,107,38,2026-04-15,False
1302,120,D,81,36,2026-04-13,False
1302,121,D,97,31,2026-04-14,True
1302,122,D,101,7,2026-04-12,False
1302,123,D,116,0,2026-04-18,False
1302,124,D,94,26,2026-04-21,False
1302,125,D,98,15,2026-04-12,False
1302,126,D,88,0,2026-04-15,True
1302,127,D,120,13,2026-04-19,False
1302,128,D,112,24,2026-04-15,True
1302,129,D,116,17,2026-04-17,False
1302,130,D,101,42,2026-04-12,False
1302,131,D,90,15,2026-04-20,False
1302,132,D,81,37,2026-04-19,True
