ac_code,part_no,booth_category,target_contacts,contacts_done,last_contact_date,flag_form6_filed
201,59,D,112,44,2026-04-12,False
201,60,D,113,1,2026-04-15,False
201,61,D,110,30,2026-04-12,False
201,62,D,82,26,2026-04-16,True
201,63,D,108,18,2026-04-17,True
201,64,D,108,49,2026-04-16,False
201,65,D,102,50,2026-04-17,False
201,66,D,123,22,2026-04-20,True
201,67,D,114,25,2026-04-14,False
201,68,D,94,46,2026-04-13,False
201,69,D,90,15,2026-04-19,True
201,70,D,85,4,2026-04-18,True
201,71,D,92,44,2026-04-17,False
201,72,D,119,0,2026-04-16,True
201,73,D,91,46,2026-04-18,False
201,74,D,98,48,2026-04-15,True
201,75,D,104,49,2026-04-18,False
201,76,D,111,15,2026-04-18,False
201,77,D,72,7,2026-04-13,False
201,78,D,75,25,2026-04-21,False
201,79,D,105,29,2026-04-18,True
201,80,D,99,30,2026-04-17,True
201,81,D,108,43,2026-04-16,False
201,82,D,121,14,2026-04-13,False
201,83,D,84,26,2026-04-13,True
201,84,D,91,22,2026-04-12,True
201,85,D,97,37,2026-04-18,False
201,86,D,93,33,2026-04-19,False
201,87,D,111,44,2026-04-14,True
201,88,D,78,38,2026-04-15,False
201,89,D,104,6,2026-04-21,False
201,90,D,73,36,2026-04-18,True
201,91,D,83,1,2026-04-21,False
201,92,D,110,26,2026-04-15,False
201,93,D,96,13,2026-04-20,True
201,94,D,97,35,2026-04-19,False
201,95,D,98,24,2026-04-20,True
201,96,D,77,27,2026-04-21,False
201,97,D,80,37,2026-04-16,False
201,98,D,75,32,2026-04-12,True
201,99,D,103,31,2026-04-16,False
201,100,D,118,7,2026-04-12,True
201,101,D,111,27,2026-04-16,True
201,102,D,87,19,2026-04-19,False
201,103,D,113,4,2026-04-12,True
201,104,D,75,36,2026-04-12,True
201,105,D,81,36,2026-04-12,False
201,106,D,113,9,2026-04-20,True
201,107,D,89,16,2026-04-15,True
201,108,D,90,2,2026-04-13,False
201,109,D,109,8,2026-04-20,True
201,110,D,77,41,2026-04-17,False
201,111,D,78,18,2026-04-16,True
201,112,D,77,20,2026-04-21,False
201,113,D,83,15,2026-04-18,False
201,114,D,92,45,2026-04-19,True
201,115,D,120,62,2026-04-13,True
201,116,D,96,13,2026-04-19,False
201,117,D,104,12,2026-04-19,True
201,118,D,73,33,2026-04-21,False
201,119,D,99,32,2026-04-17,False
201,120,D,109,50,2026-04-12,True
201,121,D,123,60,2026-04-19,False
201,122,D,116,56,2026-04-14,False
201,123,D,112,16,2026-04-12,False
201,124,D,112,46,2026-04-15,True
201,125,D,94,29,2026-04-12,False
201,126,D,77,37,2026-04-18,True
201,127,D,108,36,2026-04-21,False
201,128,D,117,45,2026-04-12,True
201,129,D,105,38,2026-04-15,False
201,130,D,90,13,2026-04-13,True
201,131,D,97,22,2026-04-16,True
201,132,D,100,16,2026-04-21,False
201,133,D,94,25,2026-04-16,False
201,134,D,123,46,2026-04-19,True
201,135,D,94,9,2026-04-13,False
201,136,D,87,46,2026-04-12,True
201,137,D,109,33,2026-04-21,True
201,138,D,102,5,2026-04-15,True
201,139,D,75,1,2026-04-21,False
201,140,D,90,32,2026-04-13,False
201,141,D,92,7,2026-04-14,True
201,142,D,113,22,2026-04-21,False
201,143,D,82,0,2026-04-16,False
201,144,D,92,37,2026-04-14,False
201,145,D,120,32,2026-04-18,False
201,146,D,92,32,2026-04-14,True
201,147,D,115,26,2026-04-19,True
201,148,D,82,27,2026-04-21,True
201,149,D,81,1,2026-04-17,False
201,150,D,100,2,2026-04-12,True
201,151,D,118,34,2026-04-21,False
201,152,D,116,2,2026-04-12,True
201,153,D,119,21,2026-04-16,True
201,154,D,82,16,2026-04-15,True
201,155,D,93,4,2026-04-15,False
201,156,D,86,42,2026-04-15,True
201,157,D,109,53,2026-04-15,False
201,158,D,91,45,2026-04-20,True
201,159,D,84,27,2026-04-14,False
201,160,D,85,6,2026-04-14,True
201,161,D,115,12,2026-04-18,True
201,162,D,117,45,2026-04-16,True
201,163,D,110,31,2026-04-17,False
201,164,D,99,53,2026-04-17,False
201,165,D,109,6,2026-04-12,False
201,166,D,109,57,2026-04-13,True
201,167,D,114,30,2026-04-16,False
201,168,D,86,4,2026-04-15,True
201,169,D,123,25,2026-04-20,True
201,170,D,80,41,2026-04-21,True
201,171,D,118,34,2026-04-16,False
201,172,D,81,0,2026-04-12,True
201,173,D,73,35,2026-04-16,False
202,1,B,74,17,2026-04-16,False
202,2,B,82,11,2026-04-13,False
202,3,D,74,19,2026-04-16,False
202,4,B,94,49,2026-04-21,False
202,6,B,121,7,2026-04-18,False
202,7,B,82,20,2026-04-13,False
202,8,B,122,43,2026-04-21,False
202,9,B,90,42,2026-04-12,False
202,10,B,99,28,2026-04-19,False
202,11,D,90,1,2026-04-12,True
202,12,B,115,52,2026-04-14,False
202,15,B,82,40,2026-04-14,False
202,16,B,93,44,2026-04-16,False
202,18,B,119,46,2026-04-14,False
202,20,B,118,32,2026-04-13,False
202,21,B,111,52,2026-04-15,False
202,22,B,93,26,2026-04-21,False
202,25,B,99,23,2026-04-19,False
202,26,B,75,14,2026-04-12,False
202,29,B,100,3,2026-04-13,False
202,30,B,88,9,2026-04-18,False
202,31,B,76,9,2026-04-12,False
202,32,D,83,43,2026-04-19,True
202,34,B,100,9,2026-04-13,False
202,35,B,92,22,2026-04-17,False
202,37,B,102,22,2026-04-13,False
202,38,D,100,17,2026-04-14,True
202,39,B,116,59,2026-04-21,False
202,40,B,73,7,2026-04-21,False
202,41,B,81,40,2026-04-17,False
202,42,B,101,30,2026-04-13,False
202,44,B,98,2,2026-04-13,False
202,45,B,78,23,2026-04-15,False
202,46,D,113,16,2026-04-17,True
202,47,B,82,20,2026-04-12,False
202,48,B,78,10,2026-04-19,False
202,49,B,81,9,2026-04-18,False
202,50,D,82,10,2026-04-13,False
202,51,B,102,51,2026-04-12,False
202,52,D,88,17,2026-04-14,False
202,53,B,116,48,2026-04-21,False
202,54,D,114,8,2026-04-21,True
202,55,B,92,24,2026-04-13,False
202,57,B,81,30,2026-04-20,False
202,58,D,123,23,2026-04-14,False
202,60,B,120,4,2026-04-20,False
202,61,D,82,41,2026-04-14,False
202,62,D,99,20,2026-04-15,True
202,63,D,83,31,2026-04-15,False
202,64,B,114,52,2026-04-18,False
202,66,D,112,49,2026-04-15,False
202,67,D,101,10,2026-04-13,False
202,68,B,116,27,2026-04-19,False
202,69,D,107,52,2026-04-19,True
202,70,D,112,55,2026-04-19,True
202,72,B,121,2,2026-04-20,False
202,73,B,114,37,2026-04-18,False
202,74,B,75,2,2026-04-15,False
202,75,B,118,19,2026-04-21,False
202,76,B,81,31,2026-04-15,False
202,77,B,118,49,2026-04-17,False
202,78,B,102,53,2026-04-16,False
202,79,B,98,50,2026-04-17,False
202,80,B,113,25,2026-04-14,False
202,81,D,116,42,2026-04-20,False
202,83,D,88,36,2026-04-19,False
202,85,D,90,35,2026-04-17,False
202,86,B,120,4,2026-04-15,False
202,87,D,113,53,2026-04-17,True
202,89,D,116,44,2026-04-19,False
202,90,D,75,30,2026-04-19,False
202,93,B,117,51,2026-04-19,False
202,94,D,102,53,2026-04-16,True
202,95,B,98,39,2026-04-15,False
202,96,B,113,46,2026-04-20,False
202,98,B,83,37,2026-04-18,False
202,100,B,102,36,2026-04-20,False
202,101,B,95,38,2026-04-17,False
202,102,B,108,18,2026-04-14,False
202,105,B,99,52,2026-04-13,False
202,106,B,97,45,2026-04-19,False
202,107,B,108,25,2026-04-13,False
202,108,B,113,26,2026-04-15,False
202,109,B,114,52,2026-04-12,False
202,110,B,94,15,2026-04-13,False
202,111,B,79,26,2026-04-21,False
202,112,D,97,39,2026-04-14,True
202,113,D,77,3,2026-04-16,True
202,114,B,88,47,2026-04-16,False
202,115,B,84,43,2026-04-20,False
202,116,D,73,2,2026-04-19,False
202,117,B,113,44,2026-04-15,False
202,118,B,73,37,2026-04-20,False
202,119,D,74,29,2026-04-13,False
202,120,B,82,0,2026-04-13,False
202,121,D,122,56,2026-04-19,True
202,122,B,107,16,2026-04-18,False
202,123,D,93,38,2026-04-21,False
202,124,D,109,40,2026-04-13,True
202,126,B,112,59,2026-04-13,False
202,127,B,114,61,2026-04-14,False
202,129,D,73,35,2026-04-19,True
202,130,B,92,40,2026-04-17,False
202,132,B,96,49,2026-04-17,False
202,133,D,107,8,2026-04-15,True
202,134,B,107,34,2026-04-13,False
202,136,B,76,29,2026-04-20,False
202,139,B,87,8,2026-04-16,False
202,140,B,120,30,2026-04-21,False
202,141,D,97,20,2026-04-17,False
202,142,B,105,27,2026-04-13,False
202,143,D,112,21,2026-04-18,True
202,145,B,73,16,2026-04-13,False
202,146,D,76,13,2026-04-18,True
202,147,B,90,9,2026-04-17,False
202,149,B,117,61,2026-04-20,False
202,150,B,72,4,2026-04-20,False
202,152,B,103,29,2026-04-20,False
202,153,B,112,46,2026-04-14,False
202,154,B,120,40,2026-04-17,False
202,155,D,97,20,2026-04-19,True
202,156,B,98,32,2026-04-14,False
202,157,B,94,28,2026-04-14,False
202,158,B,78,15,2026-04-21,False
202,161,B,114,11,2026-04-20,False
202,162,B,98,1,2026-04-15,False
202,163,B,117,22,2026-04-18,False
