district,ac_code,ac_name,part_no,booth_name,male,female,third_gender,total,female_pct
Darjeeling,1901,Drj-1901,167,Govt Office 167,379,368,1,748,49.2
Darjeeling,1901,Drj-1901,168,Madrasa 168,285,259,1,545,47.52
Darjeeling,1901,Drj-1901,169,Primary School 169,352,347,0,699,49.64
Darjeeling,1901,Drj-1901,170,Community Hall 170,315,301,1,617,48.78
Darjeeling,1901,Drj-1901,171,Club Building 171,387,347,1,735,47.21
Darjeeling,1901,Drj-1901,172,Club Building 172,384,372,1,757,49.14
Darjeeling,1901,Drj-1901,173,Post Office 173,260,245,1,506,48.42
Darjeeling,1901,Drj-1901,174,Anganwadi Centre 174,317,323,1,641,50.39
Darjeeling,1901,Drj-1901,175,Govt Office 175,307,286,1,594,48.15
Darjeeling,1901,Drj-1901,176,Primary School 176,374,348,0,722,48.2
Darjeeling,1901,Drj-1901,177,Community Hall 177,394,391,0,785,49.81
Darjeeling,1901,Drj-1901,178,Madrasa 178,322,308,0,630,48.89
Darjeeling,1901,Drj-1901,179,Club Building 179,259,238,0,497,47.89
Darjeeling,1901,Drj-1901,180,High School 180,312,299,1,612,48.86
Darjeeling,1901,Drj-1901,181,Temple Hall 181,299,278,1,578,48.1
Darjeeling,1901,Drj-1901,182,Temple Hall 182,416,399,0,815,48.96
Darjeeling,1901,Drj-1901,183,Post Office 183,327,301,1,629,47.85
Darjeeling,1901,Drj-1901,184,Anganwadi Centre 184,319,308,0,627,49.12
Darjeeling,1901,Drj-1901,185,Anganwadi Centre 185,240,240,0,480,50.0
Darjeeling,1901,Drj-1901,186,Market Building 186,400,360,1,761,47.31
Darjeeling,1901,Drj-1901,187,Govt Office 187,251,231,0,482,47.93
Darjeeling,1901,Drj-1901,188,Anganwadi Centre 188,402,369,0,771,47.86
Darjeeling,1901,Drj-1901,189,Health Sub-Centre 189,388,385,0,773,49.81
Darjeeling,1901,Drj-1901,190,Temple Hall 190,258,265,0,523,50.67
Darjeeling,1901,Drj-1901,191,Market Building 191,279,273,1,553,49.37
Darjeeling,1901,Drj-1901,192,Govt Office 192,291,275,1,567,48.5
Darjeeling,1901,Drj-1901,193,Community Hall 193,266,258,1,525,49.14
Darjeeling,1901,Drj-1901,194,Post Office 194,309,315,0,624,50.48
Darjeeling,1901,Drj-1901,195,Madrasa 195,261,261,1,523,49.9
Darjeeling,1901,Drj-1901,196,Post Office 196,382,370,1,753,49.14
Darjeeling,1901,Drj-1901,197,Panchayat Bhavan 197,295,286,1,582,49.14
Darjeeling,1901,Drj-1901,198,Primary School 198,397,370,1,768,48.18
Darjeeling,1901,Drj-1901,199,Health Sub-Centre 199,272,266,1,539,49.35
Darjeeling,1901,Drj-1901,200,Primary School 200,395,366,0,761,48.09
Darjeeling,1901,Drj-1901,201,Market Building 201,405,390,0,795,49.06
Darjeeling,1901,Drj-1901,202,Govt Office 202,328,295,1,624,47.28
Darjeeling,1901,Drj-1901,203,Health Sub-Centre 203,279,257,0,536,47.95
Darjeeling,1901,Drj-1901,204,High School 204,331,323,0,654,49.39
Darjeeling,1901,Drj-1901,205,Post Office 205,409,399,1,809,49.32
Darjeeling,1901,Drj-1901,206,Panchayat Bhavan 206,335,329,0,664,49.55
Darjeeling,1901,Drj-1901,207,Club Building 207,373,385,1,759,50.72
Darjeeling,1901,Drj-1901,208,Health Sub-Centre 208,401,363,1,765,47.45
Darjeeling,1901,Drj-1901,209,Temple Hall 209,346,318,1,665,47.82
Darjeeling,1901,Drj-1901,210,Primary School 210,251,231,1,483,47.83
Darjeeling,1901,Drj-1901,211,Madrasa 211,357,324,0,681,47.58
Darjeeling,1901,Drj-1901,212,Temple Hall 212,329,336,1,666,50.45
Darjeeling,1901,Drj-1901,213,Temple Hall 213,346,326,0,672,48.51
Darjeeling,1901,Drj-1901,214,Club Building 214,345,344,1,690,49.86
Darjeeling,1901,Drj-1901,215,Anganwadi Centre 215,353,328,1,682,48.09
Darjeeling,1901,Drj-1901,216,Temple Hall 216,255,236,0,491,48.07
Darjeeling,1901,Drj-1901,217,Anganwadi Centre 217,368,343,1,712,48.17
Darjeeling,1901,Drj-1901,218,Health Sub-Centre 218,389,355,0,744,47.72
Darjeeling,1901,Drj-1901,219,Community Hall 219,251,245,1,497,49.3
Darjeeling,1901,Drj-1901,220,High School 220,266,246,1,513,47.95
Darjeeling,1901,Drj-1901,221,Madrasa 221,389,355,0,744,47.72
Darjeeling,1901,Drj-1901,222,Primary School 222,318,312,1,631,49.45
Darjeeling,1901,Drj-1901,223,Primary School 223,386,353,1,740,47.7
Darjeeling,1901,Drj-1901,224,Temple Hall 224,409,396,1,806,49.13
Darjeeling,1901,Drj-1901,225,Post Office 225,272,258,1,531,48.59
Darjeeling,1901,Drj-1901,226,Primary School 226,288,267,0,555,48.11
Darjeeling,1901,Drj-1901,227,Community Hall 227,333,305,0,638,47.81
Darjeeling,1901,Drj-1901,228,Primary School 228,399,367,0,766,47.91
Darjeeling,1901,Drj-1901,229,Temple Hall 229,280,282,0,562,50.18
Darjeeling,1901,Drj-1901,230,Post Office 230,312,310,0,622,49.84
Darjeeling,1901,Drj-1901,231,Market Building 231,308,277,0,585,47.35
Darjeeling,1901,Drj-1901,232,Panchayat Bhavan 232,292,299,1,592,50.51
Darjeeling,1901,Drj-1901,233,High School 233,343,346,1,690,50.14
Darjeeling,1901,Drj-1901,234,Health Sub-Centre 234,324,330,1,655,50.38
Darjeeling,1901,Drj-1901,235,Madrasa 235,267,271,0,538,50.37
Darjeeling,1901,Drj-1901,236,Market Building 236,264,264,0,528,50.0
Darjeeling,1901,Drj-1901,237,Govt Office 237,290,289,0,579,49.91
Darjeeling,1901,Drj-1901,238,Post Office 238,377,347,1,725,47.86
Darjeeling,1901,Drj-1901,239,Madrasa 239,314,291,1,606,48.02
Darjeeling,1901,Drj-1901,240,Post Office 240,263,265,0,528,50.19
Darjeeling,1901,Drj-1901,241,Club Building 241,268,249,0,517,48.16
Darjeeling,1901,Drj-1901,242,Madrasa 242,275,259,0,534,48.5
Darjeeling,1901,Drj-1901,243,Anganwadi Centre 243,251,232,0,483,48.03
Darjeeling,1901,Drj-1901,244,Community Hall 244,242,239,0,481,49.69
Darjeeling,1901,Drj-1901,245,Panchayat Bhavan 245,359,368,1,728,50.55
Darjeeling,1901,Drj-1901,246,Community Hall 246,332,343,0,675,50.81
Darjeeling,1901,Drj-1901,247,Anganwadi Centre 247,381,342,0,723,47.3
Darjeeling,1901,Drj-1901,248,High School 248,312,284,0,596,47.65
Darjeeling,1901,Drj-1901,249,Temple Hall 249,385,360,0,745,48.32
Darjeeling,1901,Drj-1901,250,Club Building 250,316,299,1,616,48.54
Darjeeling,1901,Drj-1901,251,Market Building 251,306,307,1,614,50.0
Darjeeling,1901,Drj-1901,252,Primary School 252,370,349,0,719,48.54
Darjeeling,1901,Drj-1901,253,High School 253,275,267,1,543,49.17
Darjeeling,1901,Drj-1901,254,Primary School 254,391,355,1,747,47.52
Darjeeling,1901,Drj-1901,255,Temple Hall 255,362,348,1,711,48.95
Darjeeling,1901,Drj-1901,256,Panchayat Bhavan 256,330,316,1,647,48.84
Darjeeling,1901,Drj-1901,257,Temple Hall 257,317,290,0,607,47.78
Darjeeling,1901,Drj-1901,258,Post Office 258,361,365,1,727,50.21
Darjeeling,1901,Drj-1901,259,Club Building 259,264,248,0,512,48.44
Darjeeling,1901,Drj-1901,260,Primary School 260,274,248,0,522,47.51
Darjeeling,1902,Drj-1902,1,Market Building 1,402,396,1,799,49.56
Darjeeling,1902,Drj-1902,2,Health Sub-Centre 2,397,370,0,767,48.24
Darjeeling,1902,Drj-1902,3,Primary School 3,349,316,1,666,47.45
Darjeeling,1902,Drj-1902,4,Temple Hall 4,310,311,0,621,50.08
Darjeeling,1902,Drj-1902,5,Temple Hall 5,400,371,0,771,48.12
Darjeeling,1902,Drj-1902,6,Govt Office 6,334,320,1,655,48.85
Darjeeling,1902,Drj-1902,7,Community Hall 7,326,312,0,638,48.9
Darjeeling,1902,Drj-1902,8,Govt Office 8,283,279,0,562,49.64
Darjeeling,1902,Drj-1902,9,Community Hall 9,316,291,0,607,47.94
Darjeeling,1902,Drj-1902,10,Madrasa 10,389,400,1,790,50.63
Darjeeling,1902,Drj-1902,11,Panchayat Bhavan 11,280,276,1,557,49.55
Darjeeling,1902,Drj-1902,12,Health Sub-Centre 12,245,251,0,496,50.6
Darjeeling,1902,Drj-1902,13,Govt Office 13,405,414,1,820,50.49
Darjeeling,1902,Drj-1902,14,Madrasa 14,374,375,1,750,50.0
Darjeeling,1902,Drj-1902,15,Anganwadi Centre 15,345,325,0,670,48.51
Darjeeling,1902,Drj-1902,16,Primary School 16,377,346,0,723,47.86
Darjeeling,1902,Drj-1902,17,High School 17,245,240,1,486,49.38
Darjeeling,1902,Drj-1902,18,Market Building 18,354,350,1,705,49.65
Darjeeling,1902,Drj-1902,19,Health Sub-Centre 19,266,240,1,507,47.34
Darjeeling,1902,Drj-1902,20,Community Hall 20,426,392,1,819,47.86
Darjeeling,1902,Drj-1902,21,Anganwadi Centre 21,263,265,0,528,50.19
Darjeeling,1902,Drj-1902,22,High School 22,261,237,1,499,47.49
Darjeeling,1902,Drj-1902,23,Market Building 23,420,397,1,818,48.53
Darjeeling,1902,Drj-1902,24,Panchayat Bhavan 24,248,238,1,487,48.87
Darjeeling,1902,Drj-1902,25,Madrasa 25,282,277,0,559,49.55
Darjeeling,1902,Drj-1902,26,Madrasa 26,388,349,0,737,47.35
Darjeeling,1902,Drj-1902,27,Club Building 27,402,384,0,786,48.85
Darjeeling,1902,Drj-1902,28,Primary School 28,350,337,1,688,48.98
Darjeeling,1902,Drj-1902,29,High School 29,254,238,0,492,48.37
Darjeeling,1902,Drj-1902,30,Panchayat Bhavan 30,262,252,0,514,49.03
Darjeeling,1902,Drj-1902,31,Health Sub-Centre 31,324,319,0,643,49.61
Darjeeling,1902,Drj-1902,32,Govt Office 32,417,380,1,798,47.62
Darjeeling,1902,Drj-1902,33,Health Sub-Centre 33,359,323,1,683,47.29
Darjeeling,1902,Drj-1902,34,Post Office 34,336,347,1,684,50.73
Darjeeling,1902,Drj-1902,35,Club Building 35,327,309,0,636,48.58
Darjeeling,1902,Drj-1902,36,Market Building 36,351,356,0,707,50.35
Darjeeling,1902,Drj-1902,37,High School 37,407,412,1,820,50.24
Darjeeling,1902,Drj-1902,38,Panchayat Bhavan 38,342,337,0,679,49.63
Darjeeling,1902,Drj-1902,39,Primary School 39,385,381,0,766,49.74
Darjeeling,1902,Drj-1902,40,Primary School 40,355,320,1,676,47.34
Darjeeling,1902,Drj-1902,41,Temple Hall 41,254,231,1,486,47.53
Darjeeling,1902,Drj-1902,42,Health Sub-Centre 42,391,394,1,786,50.13
Darjeeling,1902,Drj-1902,43,Govt Office 43,342,328,0,670,48.96
Darjeeling,1902,Drj-1902,44,Post Office 44,304,296,0,600,49.33
Darjeeling,1902,Drj-1902,45,Madrasa 45,275,265,1,541,48.98
Darjeeling,1902,Drj-1902,46,Govt Office 46,246,236,1,483,48.86
Darjeeling,1902,Drj-1902,47,Health Sub-Centre 47,388,366,1,755,48.48
Darjeeling,1902,Drj-1902,48,Anganwadi Centre 48,319,302,1,622,48.55
Darjeeling,1902,Drj-1902,49,Madrasa 49,310,309,1,620,49.84
Darjeeling,1902,Drj-1902,50,Primary School 50,248,239,1,488,48.98
Darjeeling,1902,Drj-1902,51,Madrasa 51,285,271,1,557,48.65
Darjeeling,1902,Drj-1902,52,Club Building 52,306,275,0,581,47.33
Darjeeling,1902,Drj-1902,53,Panchayat Bhavan 53,337,309,1,647,47.76
Darjeeling,1902,Drj-1902,54,Madrasa 54,361,336,1,698,48.14
Darjeeling,1902,Drj-1902,55,Anganwadi Centre 55,256,243,1,500,48.6
Darjeeling,1902,Drj-1902,56,Community Hall 56,283,265,1,549,48.27
Darjeeling,1902,Drj-1902,57,Club Building 57,374,358,1,733,48.84
Darjeeling,1902,Drj-1902,58,Club Building 58,362,354,1,717,49.37
Darjeeling,1902,Drj-1902,59,High School 59,308,285,1,594,47.98
Darjeeling,1902,Drj-1902,60,Post Office 60,242,244,1,487,50.1
Darjeeling,1902,Drj-1902,61,Panchayat Bhavan 61,357,336,1,694,48.41
Darjeeling,1902,Drj-1902,62,High School 62,267,264,0,531,49.72
Darjeeling,1902,Drj-1902,63,Madrasa 63,265,244,1,510,47.84
Darjeeling,1902,Drj-1902,64,High School 64,369,351,1,721,48.68
Darjeeling,1902,Drj-1902,65,High School 65,419,390,1,810,48.15
Darjeeling,1902,Drj-1902,66,Health Sub-Centre 66,320,288,1,609,47.29
Darjeeling,1902,Drj-1902,67,Club Building 67,386,364,1,751,48.47
Darjeeling,1902,Drj-1902,68,Health Sub-Centre 68,401,407,1,809,50.31
Darjeeling,1902,Drj-1902,69,Health Sub-Centre 69,291,297,0,588,50.51
Darjeeling,1902,Drj-1902,70,Primary School 70,312,305,1,618,49.35
Darjeeling,1902,Drj-1902,71,Health Sub-Centre 71,248,241,1,490,49.18
Darjeeling,1902,Drj-1902,72,Panchayat Bhavan 72,309,317,0,626,50.64
Darjeeling,1902,Drj-1902,73,Madrasa 73,325,312,1,638,48.9
Darjeeling,1902,Drj-1902,74,Anganwadi Centre 74,340,347,0,687,50.51
Darjeeling,1902,Drj-1902,75,Market Building 75,375,348,1,724,48.07
Darjeeling,1902,Drj-1902,76,Panchayat Bhavan 76,395,380,0,775,49.03
Darjeeling,1902,Drj-1902,77,Post Office 77,366,336,1,703,47.8
Darjeeling,1902,Drj-1902,78,Market Building 78,274,277,0,551,50.27
Darjeeling,1902,Drj-1902,79,Anganwadi Centre 79,286,284,0,570,49.82
Darjeeling,1902,Drj-1902,80,Community Hall 80,300,302,0,602,50.17
Darjeeling,1902,Drj-1902,81,Post Office 81,306,308,1,615,50.08
Darjeeling,1902,Drj-1902,82,Anganwadi Centre 82,297,288,1,586,49.15
Darjeeling,1902,Drj-1902,83,Panchayat Bhavan 83,402,365,0,767,47.59
Darjeeling,1902,Drj-1902,84,Govt Office 84,335,335,1,671,49.93
Darjeeling,1902,Drj-1902,85,Club Building 85,260,240,0,500,48.0
Darjeeling,1902,Drj-1902,86,Club Building 86,287,291,0,578,50.35
Darjeeling,1902,Drj-1902,87,Panchayat Bhavan 87,288,279,0,567,49.21
Darjeeling,1902,Drj-1902,88,Primary School 88,347,357,1,705,50.64
Darjeeling,1902,Drj-1902,89,Primary School 89,403,412,0,815,50.55
Darjeeling,1902,Drj-1902,90,Temple Hall 90,238,243,0,481,50.52
Darjeeling,1902,Drj-1902,91,Post Office 91,347,343,0,690,49.71
